match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,captain,stat_bigChanceCreated,stat_goodHighClaim,stat_totalOffside
10408430,home,Atlético Madrid,Ivo Grbić,,,ivo-grbic,I. Grbić,G,13,195.0,1121,M,283847,EUR,821923200,G,1,1,False,12.0,10.0,4.0,2.0,9.0,9.0,1.0,3.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,90.0,19.0,6.6,2.0,0.0,0.0,7.614e-05,0,-0.7367,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408430,home,Atlético Madrid,Nahuel Molina,,,nahuel-molina,N. Molina,D,16,175.0,13426,M,831799,EUR,891820800,D,16,16,False,62.0,49.0,3.0,2.0,21.0,27.0,29.0,41.0,,2.0,1.0,8.0,,,,,,90.0,97.0,6.5,26.0,0.0102,0.0,0.100263,1,,nahuelmolina_35,1.0,6.0,1.0,2.0,8.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,
10408430,home,Atlético Madrid,Axel Witsel,,,axel-witsel,A. Witsel,D,20,186.0,9808,M,35612,EUR,600566400,D,20,20,False,88.0,79.0,4.0,1.0,33.0,39.0,46.0,49.0,8.0,10.0,1.0,7.0,,,,,,90.0,102.0,7.3,9.0,0.1205,0.0,0.022109,1,,axelwitsel28,,,,2.0,4.0,1.0,,,,,2.0,,1.0,,1.0,2.0,1.0,1.0,,,,,,,,
10408430,home,Atlético Madrid,José María Giménez,,,jose-maria-gimenez,J. M. Giménez,D,2,185.0,5874,M,325355,EUR,790560000,D,2,2,False,60.0,58.0,3.0,3.0,34.0,35.0,24.0,25.0,1.0,3.0,3.0,11.0,,,,,,90.0,70.0,6.9,4.0,0.1995,0.2359,0.0195204,2,,JoseMaGimenez13,,,,1.0,1.0,,,,,,2.0,2.0,,,1.0,,,1.0,1.0,1.0,,,,,,
10408430,home,Atlético Madrid,Mario Hermoso,,,mario-hermoso,M. Hermoso,D,22,184.0,2630,M,353130,EUR,803433600,D,22,22,False,75.0,66.0,5.0,3.0,25.0,28.0,42.0,51.0,3.0,5.0,3.0,5.0,,,,,,90.0,100.0,6.9,13.0,0.0802,0.0,0.079279,2,,,,4.0,1.0,3.0,5.0,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,
10408430,home,Atlético Madrid,Yannick Carrasco,,,yannick-carrasco,Y. Carrasco,F,10,180.0,4728,M,182001,EUR,747100800,D,21,21,False,46.0,43.0,1.0,1.0,10.0,10.0,36.0,43.0,,7.0,,9.0,,,,,,90.0,74.0,7.7,16.0,1.0556,0.939,0.540969,3,,yannickferreiracarrasco,,7.0,3.0,,8.0,1.0,2.0,8.0,3.0,1.0,2.0,,,5.0,1.0,,,,,1.0,1.0,2.0,,,,
10408430,home,Atlético Madrid,Rodrigo de Paul,,,rodrigo-de-paul,R. de Paul,M,7,180.0,54582,M,249399,EUR,769737600,M,5,5,False,53.0,46.0,3.0,3.0,11.0,12.0,36.0,45.0,,3.0,,6.0,,,,,,63.0,67.0,7.5,14.0,0.5013,0.3741,0.0859989,3,,RodridePaul,,4.0,1.0,,3.0,,2.0,1.0,,1.0,1.0,1.0,2.0,3.0,1.0,,,1.0,,1.0,1.0,2.0,,,,
10408430,home,Atlético Madrid,Koke,,,koke,Koke,M,6,177.0,5822,M,84539,EUR,694828800,M,6,6,False,64.0,56.0,1.0,,20.0,24.0,36.0,41.0,1.0,2.0,,4.0,,,,,,79.0,71.0,6.9,9.0,0.0268,0.074,0.0416243,1,,Koke6,,1.0,,2.0,5.0,3.0,,,,,1.0,,,2.0,,1.0,1.0,,,1.0,,,True,,,
10408430,home,Atlético Madrid,Thomas Lemar,,,thomas-lemar,T. Lemar,M,11,170.0,3300,M,191182,EUR,816134400,M,11,11,False,51.0,44.0,2.0,,4.0,5.0,41.0,50.0,1.0,3.0,,3.0,,,,,,63.0,61.0,6.5,12.0,0.0177,0.0597,0.0830689,1,,,,4.0,1.0,,5.0,4.0,,2.0,1.0,,,1.0,,1.0,,,,,,1.0,,1.0,,,,
10408430,home,Atlético Madrid,Álvaro Morata,,,alvaro-morata,Á. Morata,F,7,189.0,28279,M,125407,EUR,719798400,F,19,19,False,8.0,8.0,,,2.0,2.0,6.0,6.0,2.0,3.0,3.0,,,,,,,79.0,26.0,7.7,6.0,0.4117,0.3828,0.0161503,6,,ÁMorata,,,,2.0,5.0,,2.0,,,,,4.0,2.0,1.0,4.0,,,,,2.0,1.0,1.0,,,,
