match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_challengeLost,stat_dispossessed,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine
11396262,home,FC Bayern München,Manuel Neuer,manuel-neuer,M. Neuer,G,1,193,36498,M,MNeuer,8959,EUR,512265600,G,1,1,False,True,34.0,29.0,10.0,5.0,26.0,30.0,3.0,4.0,7.0,1.0,90.0,37.0,6.4,5.0,0.00182286,0,-0.5742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396262,home,FC Bayern München,Joshua Kimmich,joshua-kimmich,J. Kimmich,M,6,176,42486,M,Jok_32,259117,EUR,792201600,D,6,6,False,,74.0,64.0,9.0,6.0,20.0,23.0,48.0,58.0,3.0,,90.0,105.0,8.6,18.0,0.40618,1,,,,1.0,7.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,0.1116,5.0,,,,,,,,,,,,,,,,,,,
11396262,home,FC Bayern München,Matthijs de Ligt,matthijs-de-ligt,M. de Ligt,D,4,188,32702,M,mdeligt,803031,EUR,934416000,D,4,4,False,,52.0,49.0,2.0,2.0,34.0,36.0,16.0,17.0,6.0,,90.0,61.0,7.2,4.0,0.0999032,0,,,,,1.0,1.0,1.0,1.0,2.0,,,3.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
11396262,home,FC Bayern München,Eric Dier,eric-dier,E. Dier,D,3,191,4303,M,ericdier,146101,EUR,758592000,D,15,15,False,,51.0,46.0,8.0,5.0,31.0,34.0,15.0,17.0,6.0,,75.0,61.0,7.2,5.0,0.00941812,1,,,,,,,1.0,,5.0,,,3.0,3.0,2.0,,1.0,,0.0436,,,,1.0,1.0,0.6317,,,,,,,,,,,,,,
11396262,home,FC Bayern München,Alphonso Davies,alphonso-davies,A. Davies,D,19,185,29613,M,ADavies19,843665,EUR,973123200,D,19,19,False,,7.0,7.0,,,2.0,2.0,5.0,5.0,1.0,,18.0,11.0,6.8,,0.0757201,1,,,,,,,,1.0,2.0,,,,1.0,1.0,,,,0.018,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,
11396262,home,FC Bayern München,Konrad Laimer,konrad-laimer,K. Laimer,D,27,180,7452,M,KonradLaimer,355492,EUR,864691200,M,27,27,False,,81.0,77.0,1.0,1.0,27.0,28.0,50.0,53.0,5.0,,90.0,90.0,7.1,6.0,0.270036,0,,,,,,,,4.0,2.0,,,,2.0,2.0,2.0,,1.0,,1.0,1.0,2.0,,,,,,,2.0,,,,,,,,,,
11396262,home,FC Bayern München,Leon Goretzka,leon-goretzka,L. Goretzka,M,8,189,12148,M,leon_goretzka,184661,EUR,792028800,M,8,8,False,,82.0,76.0,8.0,4.0,30.0,31.0,47.0,53.0,4.0,,90.0,98.0,10.0,9.0,0.548013,2,,,,2.0,2.0,1.0,3.0,4.0,8.0,2.0,,2.0,5.0,3.0,,,1.0,0.837,2.0,,2.0,2.0,,1.5886,1.0,,,1.0,1.0,2.0,,,,,,,,
11396262,home,FC Bayern München,Leroy Sané,leroy-sane,L. Sané,M,10,184,41295,M,LeroySane,293519,EUR,821318400,M,10,10,False,,24.0,23.0,,,5.0,5.0,18.0,20.0,1.0,,62.0,31.0,7.1,3.0,0.155113,0,,,,,1.0,,,1.0,3.0,1.0,,,,,,,,,3.0,,,,1.0,,4.0,3.0,,,,,,,,,,,,
11396262,home,FC Bayern München,Thomas Müller,thomas-muller,T. Müller,F,13,186,37471,M,esmuellert,35166,EUR,621648000,M,25,25,False,,19.0,14.0,2.0,2.0,3.0,5.0,11.0,14.0,2.0,,62.0,28.0,7.3,7.0,0.124334,3,,,,,,,2.0,5.0,3.0,,,1.0,,,,1.0,1.0,1.1705,,,,2.0,,0.9518,,,1.0,2.0,2.0,1.0,1.0,,,,,,,
11396262,home,FC Bayern München,Jamal Musiala,jamal-musiala,J. Musiala,M,10,184,116690,M,Bambi,1010231,EUR,1046217600,M,42,42,False,,26.0,22.0,1.0,1.0,5.0,5.0,17.0,21.0,2.0,,75.0,47.0,8.7,14.0,1.30436,3,,,,2.0,,,1.0,10.0,5.0,2.0,,,,,3.0,1.0,1.0,0.4163,3.0,1.0,,1.0,,0.7126,5.0,3.0,2.0,2.0,4.0,1.0,,,,,,,,
