match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_aerialWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_firstName,player_lastName,stat_accurateCross,stat_totalContest,stat_wonContest,stat_wonTackle,captain,stat_challengeLost,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_punches,stat_outfielderBlock,stat_errorLeadToAShot,stat_clearanceOffLine
14572769,home,SC Freiburg,Noah Atubolu,noah-atubolu,N. Atubolu,G,1,190.0,1842,M,980626,EUR,1022284800,G,1,1,False,29.0,21.0,13.0,5.0,0.0,20.0,21.0,1.0,8.0,1.0,7.0,2.0,3.0,90.0,37.0,7.4,8.0,0.00054847,77.938924405269,10.0,-7.665,8.295,0.2691,0,0.1063,0.08,0.01,0.25,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572769,home,SC Freiburg,Philipp Treu,treu-philipp,P. Treu,M,29,172.0,176,M,979820,EUR,975801600,D,29,29,False,34.0,31.0,,,0.0,14.0,16.0,17.0,18.0,,5.0,,,90.0,56.0,7.1,11.0,0.0685519,138.12277798633,15.0,46.41,42.84,,0,,0.22,0.07,0.13,,4.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,42.959050455055,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14572769,home,SC Freiburg,Matthias Ginter,matthias-ginter,M. Ginter,D,28,189.0,886,M,142259,EUR,758937600,D,28,28,False,79.0,70.0,10.0,4.0,0.0,34.0,37.0,36.0,42.0,4.0,3.0,,,90.0,89.0,7.6,10.0,0.0410585,274.63073614657,31.0,152.355,15.225,,2,,0.25,0.19,0.19,,,,2.0,6.0,2.0,,1.0,,2.0,26.948504707663,2.0,6.0,1.0,1.0,0.1075,0.3114,0.09,,,,,,,,,,,,,,,,,,,
14572769,home,SC Freiburg,Max Rosenfelder,rosenfelder-maximilian,M. Rosenfelder,D,37,186.0,237,M,1131337,EUR,1044835200,D,37,37,False,73.0,68.0,3.0,1.0,0.0,38.0,38.0,30.0,35.0,4.0,6.0,,,90.0,88.0,7.5,5.0,0.0470895,362.40977749447,39.0,185.325,21.21,,0,,0.29,0.4,0.21,,1.0,1.0,2.0,4.0,1.0,2.0,,,1.0,43.324344820007,2.0,,,,,,,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,
14572769,home,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184.0,354,M,142231,EUR,730857600,D,30,30,False,37.0,35.0,,,1.0,8.0,8.0,27.0,29.0,1.0,2.0,,,90.0,60.0,8.1,11.0,0.755271,93.714232971441,14.0,37.905,13.545,,0,,0.78,0.1,-0.04,,9.0,,1.0,2.0,,,2.0,,,,,1.0,,,,,,,,2.0,1.0,1.0,,True,1.0,1.0,5.0,,,,,,,,,
14572769,home,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181.0,429,M,569784,EUR,850003200,M,8,8,False,54.0,51.0,,,0.0,12.0,12.0,39.0,42.0,,2.0,,,90.0,70.0,7.3,8.0,0.0321187,249.7175332447,24.0,152.25,27.51,,1,,0.12,0.22,0.14,,1.0,2.0,6.0,10.0,,6.0,1.0,3.0,,98.107829421768,4.0,1.0,,,0.2243,,-0.37,,,,,,3.0,,1.0,,,3.0,1.0,,,,,,,
14572769,home,SC Freiburg,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183.0,262,M,914755,EUR,949363200,M,6,6,False,56.0,48.0,2.0,2.0,0.0,18.0,20.0,30.0,36.0,2.0,3.0,,,90.0,64.0,7.0,9.0,0.0376446,199.23705275793,23.0,-3.045,13.23,,0,,0.02,0.05,0.17,,,,,4.0,2.0,1.0,1.0,,,,,3.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,
14572769,home,SC Freiburg,Jan-Niklas Beste,jan-niklas-beste,J. Beste,D,19,177.0,1026,M,836711,EUR,915408000,M,19,19,False,24.0,23.0,1.0,1.0,0.0,6.0,6.0,17.0,18.0,1.0,2.0,,,79.0,43.0,7.2,4.0,0.18924,150.96370596901,14.0,-43.05,10.71,,1,,0.28,-0.07,-0.04,,7.0,1.0,3.0,6.0,3.0,1.0,,1.0,1.0,23.36011477341,2.0,2.0,,,0.062,,-0.08,,,4.0,2.0,2.0,1.0,,1.0,,3.0,,1.0,,,,,,,
14572769,home,SC Freiburg,Yuito Suzuki,yuito-suzuki,Y. Suzuki,F,14,175.0,2197,M,1020422,EUR,1003968000,M,14,14,False,27.0,23.0,,,0.0,2.0,3.0,21.0,24.0,,4.0,,,79.0,41.0,6.8,9.0,0.163107,216.42534810433,21.0,88.935,23.94,,3,,0.22,0.3,-0.04,,2.0,1.0,5.0,3.0,,,,1.0,,66.775528455663,3.0,,,,0.2106,,-0.51,,,,3.0,2.0,,,1.0,,2.0,2.0,3.0,,,,,,,
14572769,home,SC Freiburg,Derry Scherhant,derry-scherhant,D. Scherhant,F,7,184.0,371,M,1131002,EUR,1036886400,M,7,7,False,14.0,11.0,1.0,,0.0,1.0,1.0,10.0,13.0,1.0,5.0,,,79.0,41.0,6.5,15.0,0.285226,188.77991955397,18.0,68.775,15.33,,5,,0.37,0.36,-0.05,,7.0,1.0,9.0,4.0,,,1.0,2.0,,15.780656115535,2.0,,2.0,1.0,0.3355,0.3278,-0.59,,,3.0,6.0,2.0,,,2.0,,2.0,2.0,2.0,,,,,,,
14572769,home,SC Freiburg,Igor Matanović,igor-matanovic,I. Matanović,F,31,197.0,3233,M,1019321,EUR,1049068800,F,31,31,False,8.0,4.0,,,0.0,,1.0,4.0,7.0,,4.0,,,89.0,25.0,7.6,6.0,0.398374,3.1857614474408,1.0,3.15,3.15,,7,,0.2,-0.13,-0.05,,,2.0,5.0,5.0,,1.0,1.0,2.0,1.0,,,2.0,3.0,,1.4134,0.9397,0.46,,,,,,,,1.0,,2.0,1.0,4.0,3.0,1.0,1.0,,,,
14572769,home,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181.0,2064,M,171961,EUR,734140800,M,32,32,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,,,,11.0,6.0,6.5,1.0,0.00242496,37.134607813087,4.0,-12.285,8.295,,1,,-0.07,0.26,0.0,,1.0,,,,,,,,,8.648683657066,1.0,,,,0.1073,,-0.54,,,,,,,,,,,,1.0,,,,,,,
