match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalClearance,stat_errorLeadToAGoal,stat_wasFouled,stat_fouls,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_unsuccessfulTouch,captain,stat_goalAssist,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,stat_outfielderBlock,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,stat_ownGoals
10411615,home,Monza,Michele Di Gregorio,,,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,L'UomoTigre,844609,EUR,869961600,G,16,16,False,35.0,23.0,20.0,8.0,20.0,26.0,3.0,9.0,3.0,1.0,1.0,90.0,39.0,6.1,12.0,0.0,0.0,0.00081863,0,-0.5578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411615,home,Monza,Marlon,,,marlon,Marlon,D,4,182,529,M,,331853,EUR,810432000,D,4,4,False,25.0,22.0,1.0,,17.0,18.0,5.0,7.0,2.0,,,45.0,26.0,6.3,3.0,0.0,0.0,0.00111481,0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411615,home,Monza,Pablo Marí,,,pablo-mari,P. Marí,D,30,191,1707,M,,208988,EUR,746755200,D,3,3,False,68.0,63.0,9.0,8.0,40.0,44.0,23.0,24.0,6.0,,,90.0,76.0,6.0,6.0,0.0573,0.1515,0.0112051,1,,5.0,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10411615,home,Monza,Armando Izzo,,,armando-izzo,A. Izzo,D,4,183,521,M,,165583,EUR,699494400,D,55,55,False,67.0,60.0,7.0,5.0,43.0,47.0,17.0,20.0,6.0,,,88.0,83.0,7.3,8.0,0.0,0.0,0.0201921,0,,2.0,10.0,,6.0,4.0,,1.0,,,,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,
10411615,home,Monza,Samuele Birindelli,,,samuele-birindelli,S. Birindelli,M,19,175,231,M,,856729,EUR,932342400,M,19,19,False,31.0,24.0,2.0,1.0,14.0,16.0,11.0,19.0,3.0,,,73.0,48.0,6.6,11.0,0.0,0.0,0.0125861,0,,1.0,1.0,,,,,,,3.0,,,1.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10411615,home,Monza,Matteo Pessina,,,matteo-pessina,M. Pessina,M,32,183,659,M,,350210,EUR,861580800,M,32,32,False,69.0,60.0,3.0,2.0,30.0,34.0,31.0,36.0,2.0,,,90.0,92.0,7.7,16.0,0.0279,0.0,0.391996,1,,1.0,7.0,,3.0,2.0,,,,,,2.0,1.0,,1.0,1.0,1.0,7.0,True,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,
10411615,home,Monza,José Machín,,,jose-machin,J. Machín,M,28,184,178,M,,792308,EUR,839980800,M,7,7,False,39.0,34.0,5.0,4.0,15.0,16.0,21.0,26.0,6.0,,,66.0,52.0,7.3,9.0,0.0,0.0,0.415009,0,,4.0,3.0,1.0,1.0,1.0,,1.0,,,,1.0,2.0,1.0,3.0,2.0,,2.0,,,1.0,1.0,1.0,,2.0,1.0,,,,,,
10411615,home,Monza,Carlos Augusto,,,carlos-augusto,C. Augusto,D,30,184,7355,M,,929199,EUR,915667200,M,30,30,False,45.0,38.0,3.0,2.0,18.0,21.0,21.0,25.0,5.0,,,90.0,67.0,7.1,10.0,0.0794,0.0,0.0675279,2,,5.0,7.0,,3.0,2.0,2.0,,,2.0,,1.0,3.0,,1.0,1.0,2.0,2.0,,,1.0,1.0,,1.0,1.0,,1.0,,,,,
10411615,home,Monza,Patrick Ciurria,,,patrick-ciurria,P. Ciurria,F,26,178,222,M,,346676,EUR,792288000,F,84,84,False,19.0,15.0,1.0,,5.0,6.0,12.0,16.0,4.0,,,90.0,40.0,7.4,12.0,0.1992,0.6183,0.144655,3,,4.0,5.0,1.0,2.0,1.0,,1.0,1.0,,,1.0,1.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,,,2.0,,2.0,1.0,,,,
10411615,home,Monza,Dany Mota,,,dany-mota,D. Mota,F,47,180,827,M,,838907,EUR,894067200,F,47,47,False,33.0,25.0,3.0,3.0,9.0,10.0,16.0,26.0,4.0,,,90.0,59.0,6.5,19.0,0.3856,0.0,0.0480654,2,,8.0,8.0,,,,1.0,2.0,,3.0,,3.0,2.0,1.0,3.0,,2.0,2.0,,,6.0,3.0,,2.0,,,,,1.0,,,
