match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialLost,stat_duelLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wasFouled,player_firstName,player_lastName,stat_totalCross,stat_totalContest,stat_wonContest,stat_goalAssist,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_interceptionWon,stat_keyPass,stat_shotOffTarget,stat_hitWoodwork,captain,stat_challengeLost,stat_bigChanceMissed,stat_totalOffside,stat_totalKeeperSweeper,stat_blockedScoringAttempt,stat_errorLeadToAGoal
11368676,away,Cádiz,Juanmi,juanmi,Juanmi,F,7,169,648,M,96369,EUR,737856000,F,9,9,False,8.0,5.0,,,4.0,5.0,1.0,3.0,1.0,1.0,,,,,,45.0,11.0,6.4,5.0,0.00047501,0,,,1.0,4.0,,,,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,
11368676,away,Cádiz,Maximiliano Gómez,maximiliano-gomez,M. Gómez,F,9,186,1051,M,805245,EUR,839980800,F,25,25,False,12.0,10.0,1.0,,1.0,1.0,9.0,11.0,2.0,4.0,,1.0,,,,70.0,22.0,6.5,6.0,0.0215588,1,,,4.0,7.0,,,,,,1.0,1.0,0.0629,,2.0,,,,,,,,2.0,,,,,,,,,,,1.0,
11368676,away,Cádiz,Gonzalo Escalante,gonzalo-escalante,G. Escalante,M,8,182,258,M,316170,EUR,733190400,M,17,17,True,36.0,30.0,4.0,1.0,12.0,13.0,18.0,23.0,,1.0,,2.0,,,,45.0,42.0,6.4,7.0,0.0196368,1,,,1.0,3.0,1.0,1.0,,1.0,,1.0,,0.7062,0.8522,,,,,,,,,,,1.0,,,,,2.0,,,,,1.0
11368676,away,Cádiz,Chris Ramos,chris-ramos,C. Ramos,F,9,193,1666,M,914819,EUR,853545600,F,16,16,True,8.0,6.0,,,1.0,1.0,5.0,7.0,3.0,3.0,1.0,,,,,45.0,16.0,6.2,4.0,0.00546894,5,,,2.0,5.0,3.0,,,,,,1.0,0.9564,1.1095,,,,,,,,,2.0,,,,1.0,,,,2.0,,,1.0,
11368676,away,Cádiz,Rubén Sobrino,ruben-sobrino,R. Sobrino,M,19,185,175,M,329563,EUR,698198400,F,7,7,True,12.0,11.0,1.0,,5.0,5.0,6.0,7.0,,1.0,,1.0,,,,20.0,14.0,6.7,1.0,0.0046543,0,,,1.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
11368676,away,Cádiz,Roger Martí,roger-marti,R. Martí,F,9,178,227,M,212074,EUR,662860800,F,21,21,True,9.0,6.0,1.0,,2.0,2.0,4.0,7.0,1.0,1.0,,,,,,20.0,13.0,7.1,4.0,0.0029973,2,,,1.0,2.0,,,,,,,,0.0408,,,,,,,,1.0,,1.0,1.0,,1.0,2.0,,,,,,,,
11368676,away,Cádiz,Sergi Guardiola,sergi-guardiola,S. Guardiola,F,14,185,229,M,141945,EUR,675475200,F,19,19,True,8.0,6.0,2.0,,1.0,1.0,5.0,7.0,,,,,,,,9.0,9.0,6.5,2.0,0.00260323,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368676,away,Cádiz,David Gil,david-gil,D. Gil,G,1,183,78,M,138390,EUR,758246400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368676,away,Cádiz,Jorge Meré,jorge-mere,J. Meré,D,3,182,166,M,355046,EUR,861235200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368676,away,Cádiz,Mamadou Mbaye,mamadou-mbaye,M. Mbaye,D,15,188,162,M,921621,EUR,898992000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368676,away,Cádiz,Joseba Zaldúa,joseba-zaldua,J. Zaldúa,D,,176,88,M,347450,EUR,709344000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368676,away,Cádiz,Fali,fali,Fali,D,,186,193,M,349794,EUR,745113600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368676,away,Cádiz,Diadié Samassékou,diadie-samassekou,D. Samassékou,M,18,175,1716,M,796358,EUR,821318400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368676,away,Cádiz,Brian Ocampo,brian-ocampo,B. Ocampo,M,10,173,942,M,941405,EUR,930268800,F,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
