match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,player_lastName,stat_aerialLost,stat_dispossessed,stat_accurateCross,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon,player_sofascoreId,stat_bigChanceMissed,captain,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_lastManTackle,stat_penaltyConceded
12624852,away,Al-Riyadh,Yoann Barbet,yoann-barbet,Y. Barbet,D,5,190.0,128,M,369544,EUR,736992000,D,5,5,False,47.0,33.0,14.0,5.0,0.0,28.0,33.0,14.0,8.0,4.0,,,,,90.0,66.0,7.2,15.0,2,,5.0,,4.0,3.0,7.0,2.0,,,1.0,1.0,3.0,1.0,1.0,,,,,,1.0,,,,,2.0,,,,,,,,,1.0,
12624852,away,Al-Riyadh,Abdulelah Al Khaibari,abdulelah-al-khaibari,A. A. Khaibari,D,80,174.0,142,M,1519328,EUR,864259200,D,8,8,False,25.0,20.0,1.0,1.0,0.0,13.0,15.0,11.0,,10.0,,,,,89.0,43.0,6.9,7.0,1,Abdulelah Al Khaibari,7.0,1.0,,2.0,10.0,,1.0,1.0,,1.0,5.0,2.0,1.0,4.0,2.0,,,,,,,1.0,,,,,,,,True,,,,1.0
12624852,away,Al-Riyadh,Faïz Selemani,faiz-selemani,F. Selemani,F,7,178.0,359,M,842745,EUR,754617600,M,17,17,False,27.0,18.0,4.0,2.0,0.0,4.0,5.0,29.0,,2.0,,,,,90.0,58.0,7.3,20.0,1,,15.0,7.0,,7.0,7.0,1.0,6.0,4.0,,2.0,1.0,,1.0,2.0,1.0,,4.0,,2.0,1.0,1.0,,,1.0,,,,,,,,,,
12624852,away,Al-Riyadh,Yahia Al-Shehri,yahia-al-shehri,Y. A. Shehri,M,88,164.0,76,M,196396,EUR,646358400,M,88,88,False,15.0,12.0,2.0,2.0,0.0,8.0,9.0,9.0,,2.0,,,,,61.0,24.0,6.6,9.0,1,,4.0,3.0,,1.0,2.0,,1.0,1.0,,,,,2.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,
12624852,away,Al-Riyadh,Lucas Kal,lucas-kal,Lucas Kal,M,21,186.0,179,M,840118,EUR,826934400,M,21,21,False,36.0,26.0,4.0,2.0,0.0,14.0,17.0,19.0,,4.0,,,,,90.0,44.0,6.5,12.0,0,,12.0,,1.0,5.0,3.0,1.0,1.0,,,,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
12624852,away,Al-Riyadh,Tozé,toze,Tozé,M,20,165.0,386,M,1089231,EUR,726969600,M,20,20,False,32.0,28.0,,,0.0,13.0,14.0,21.0,,8.0,,,,,90.0,48.0,7.0,9.0,1,,16.0,3.0,,4.0,4.0,2.0,3.0,3.0,,2.0,1.0,,2.0,,1.0,,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,
12624852,away,Al-Riyadh,Ibrahim Bayesh,ibrahim-bayesh,I. Bayesh,M,29,177.0,2466,M,920815,EUR,957139200,M,11,11,False,20.0,16.0,2.0,,0.0,8.0,9.0,13.0,,6.0,,,,,90.0,48.0,6.5,15.0,2,,8.0,2.0,,14.0,7.0,2.0,6.0,3.0,,2.0,1.0,,2.0,3.0,3.0,,,,4.0,3.0,,,,1.0,1.0,,,,,,,,,
12624852,away,Al-Riyadh,Mohamed Konaté,mohamed-konate,M. Konaté,F,13,190.0,2441,M,850011,EUR,881884800,F,13,13,False,7.0,4.0,,,0.0,3.0,3.0,4.0,2.0,1.0,,,,,90.0,25.0,6.7,12.0,1,,1.0,,3.0,6.0,5.0,,1.0,,,,1.0,1.0,7.0,1.0,,3.0,1.0,,4.0,1.0,,,,1.0,,,,,,,,,,
12624852,away,Al-Riyadh,Sekou Lega,lega-sekou,S. Lega,F,11,190.0,117,M,1019662,EUR,1043107200,F,77,77,True,3.0,2.0,,,0.0,2.0,2.0,4.0,2.0,2.0,,,,,29.0,13.0,6.8,5.0,1,,1.0,3.0,1.0,1.0,3.0,,1.0,1.0,,,1.0,,2.0,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,
12624852,away,Al-Riyadh,Rayan Albloushi,rayan-albloushi,R. Albloushi,F,14,177.0,25,M,1092811,EUR,983232000,F,24,24,True,,,,,0.0,,,,,,,,,,1.0,,,,0,Rayan Albloushi,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12624852,away,Al-Riyadh,Abdulrahman Al Shammari,abdulrahman-al-shammari,A. A. Shammari,G,22,178.0,15,M,982349,EUR,963100800,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624852,away,Al-Riyadh,Saud Al-Tumbukti,saud-al-tumbukti,S. Al-Tumbukti,D,,177.0,8,M,1943702,EUR,1106870400,D,23,23,True,,,,,,,,,,,,,,,,,,,0,Saud Al-Tumbukti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624852,away,Al-Riyadh,Suwailem Al-Manhali,swailem-al-menhali,S. Al-Menhali,D,93,182.0,54,M,1217919,EUR,1082160000,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624852,away,Al-Riyadh,Mohammed Al Aqal,mohammed-al-aqal,M. A. Aqal,M,90,182.0,24,M,1127133,EUR,949881600,M,7,7,True,,,,,,,,,,,,,,,,,,,0,Mohammed Al Aqal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624852,away,Al-Riyadh,Saud Zidan,saud-zidan,S. Zidan,M,14,167.0,29,M,1084266,EUR,941846400,M,6,6,True,,,,,,,,,,,,,,,,,,,0,Saud Zidan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624852,away,Al-Riyadh,Talal Abubakr Haji,haji-talal-abubakr,T. A. Haji,F,90,175.0,455,M,1501473,EUR,1189900800,F,85,85,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624852,away,Al-Riyadh,Bader Al Mutairi,bader-al-mutairi,B. A. Mutairi,F,28,,11,M,1521955,EUR,1071792000,M,28,28,True,,,,,,,,,,,,,,,,,,,0,Bader Al Mutairi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
