match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_duelLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_keyPass,stat_aerialLost,stat_wasFouled,stat_dispossessed,stat_unsuccessfulTouch,stat_challengeLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_goals,player_sofascoreId,stat_totalOffside,stat_goalAssist,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_accurateCross
11481887,home,Lecce,Patrick Dorgu,,,dorgu-patrick,P. Dorgu,M,13,185,27161,M,1397168,EUR,1098748800,D,,,True,44.0,37.0,1.0,,15.0,18.0,22.0,27.0,2.0,4.0,,,,75.0,61.0,7.4,9.0,1.0,1.0,2.0,6.0,1.0,,,4.0,3.0,2.0,,,2.0,2.0,,2.0,,,1.0,,,,,,Odogwu,,1.0,,,
11481887,home,Lecce,Federico Di Francesco,,,federico-di-francesco,F. D. Francesco,M,94,171,207,M,320979,EUR,771552000,F,11.0,11,True,9.0,5.0,1.0,,,,5.0,9.0,,1.0,,,,17.0,15.0,7.2,6.0,3.0,,,,1.0,,,1.0,,,,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,
11481887,home,Lecce,Jeppe Corfitzen,,,corfitzen-jeppe,J. Corfitzen,F,,179,126,M,1387352,EUR,1104278400,F,24.0,24,True,10.0,9.0,,,1.0,1.0,8.0,9.0,,,,,,17.0,12.0,6.6,2.0,0.0,,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
11481887,home,Lecce,Alexis Blin,,,alexis-blin,A. Blin,M,28,184,147,M,318657,EUR,842832000,M,29.0,29,True,9.0,9.0,,,2.0,2.0,7.0,8.0,,1.0,,,,16.0,13.0,6.7,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,
11481887,home,Lecce,Alexandru Borbei,,,alexandru-borbei,A. Borbei,G,27,183,171,M,1000347,EUR,1056672000,G,12.0,12,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481887,home,Lecce,Federico Brancolini,,,federico-brancolini,F. Brancolini,G,12,192,112,M,848420,EUR,995068800,G,21.0,21,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481887,home,Lecce,Kastriot Dermaku,,,kastriot-dermaku,K. Dermaku,D,,195,99,M,152082,EUR,695433600,D,55.0,55,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481887,home,Lecce,Mats Lemmens,,,mats-lemmens,M. Lemmens,D,83,184,74,M,1137727,EUR,1015718400,D,83.0,83,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481887,home,Lecce,Zinedin Smajlović,,,zinedin-smajlovic,Z. Smajlović,D,2,191,137,M,1466488,EUR,1071878400,D,26.0,26,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481887,home,Lecce,Medon Berisha,Medon,Berisha,medon-berisha,M. Berisha,M,10,186,1332,M,1142149,EUR,1066694400,M,80.0,80,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481887,home,Lecce,Þórir Jóhann Helgason,,,thorir-johann-helgason,J. T. Helgason,M,14,187,317,M,886628,EUR,970099200,M,14.0,14,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481887,home,Lecce,Youssef Maleh,,,maleh-youssef,Y. Maleh,M,29,177,1364,M,849274,EUR,903744000,M,4.0,4,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481887,home,Lecce,Rareș Burnete,,,rares-catalin-burnete,R. Burnete,F,7,185,486,M,1136325,EUR,1075507200,F,45.0,45,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481887,home,Lecce,Assan Ceesay,,,assan-ceesay,A. Ceesay,F,,188,442,M,842158,EUR,763862400,F,9.0,9,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481887,home,Lecce,Marcin Listkowski,,,listkowski-marcin,M. Listkowski,F,10,178,280,M,796673,EUR,887068800,F,19.0,19,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481887,away,Como,Adrian Šemper,,,adrian-semper,A. Šemper,G,1,192,748,M,814876,EUR,884563200,G,1.0,1,False,42.0,32.0,23.0,14.0,23.0,26.0,9.0,16.0,1.0,10.0,,9.0,,90.0,57.0,8.8,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,
11481887,away,Como,Tommaso Cassandro,,,tommaso-cassandro,T. Cassandro,D,84,185,119,M,929775,EUR,947376000,D,84.0,84,False,38.0,29.0,4.0,1.0,20.0,24.0,9.0,14.0,,4.0,,,,81.0,58.0,7.0,10.0,0.0,,2.0,6.0,,2.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,,3.0,1.0,,,1.0,,,,,,,,,,,
11481887,away,Como,Cas Odenthal,,,cas-odenthal,C. Odenthal,D,26,190,146,M,991677,EUR,969926400,D,26.0,26,False,54.0,48.0,5.0,1.0,34.0,35.0,14.0,19.0,4.0,5.0,,,,90.0,65.0,7.1,6.0,0.0,,,3.0,,3.0,2.0,1.0,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,
11481887,away,Como,Federico Barba,,,federico-barba,F. Barba,D,93,188,888,M,184417,EUR,746841600,D,93.0,93,False,58.0,51.0,5.0,1.0,44.0,45.0,7.0,13.0,1.0,4.0,,,,90.0,68.0,6.9,8.0,0.0,,1.0,3.0,,1.0,,2.0,,,,4.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,
11481887,away,Como,Nicholas Ioannou,,,nicholas-ioannou,N. Ioannou,M,14,183,198,M,353210,EUR,815961600,D,44.0,44,False,22.0,16.0,5.0,2.0,12.0,13.0,4.0,10.0,3.0,7.0,,,,90.0,42.0,6.6,12.0,0.0,1.0,,4.0,,4.0,2.0,5.0,2.0,,,2.0,2.0,,1.0,,,1.0,,,,,,,,,,,,
11481887,away,Como,Lucas Da Cunha,,,lucas-da-cunha,L. Da Cunha,M,33,174,1976,M,911848,EUR,992044800,M,33.0,33,False,30.0,21.0,3.0,1.0,10.0,15.0,13.0,19.0,,4.0,,,,81.0,41.0,6.5,13.0,1.0,4.0,,2.0,,,,7.0,2.0,1.0,,,2.0,1.0,2.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,2.0
11481887,away,Como,Oliver Abildgaard,,,oliver-abildgaard,O. Abildgaard,M,28,190,211,M,798664,EUR,834364800,M,28.0,28,False,30.0,22.0,4.0,,11.0,11.0,11.0,19.0,6.0,3.0,,,,90.0,46.0,7.2,9.0,1.0,,4.0,6.0,,1.0,,1.0,,,3.0,2.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,
11481887,away,Como,Alessandro Bellemo,,,alessandro-bellemo,A. Bellemo,M,6,184,84,M,346060,EUR,807753600,M,14.0,14,False,40.0,35.0,2.0,2.0,16.0,17.0,19.0,24.0,1.0,2.0,,,,90.0,50.0,6.9,8.0,0.0,1.0,,3.0,,2.0,,1.0,1.0,1.0,,2.0,,,,,,2.0,1.0,,,,,,,,,,,
11481887,away,Como,Moutir Chajia,,,moutir-chajia,M. Chajia,M,,177,86,M,874583,EUR,896918400,M,7.0,7,False,18.0,18.0,3.0,3.0,6.0,6.0,13.0,14.0,,4.0,,,,70.0,29.0,6.5,6.0,0.0,2.0,,3.0,,,,8.0,4.0,1.0,,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,1.0
11481887,away,Como,Patrick Cutrone,,,patrick-cutrone,P. Cutrone,F,10,183,2311,M,795044,EUR,883785600,F,10.0,10,False,12.0,7.0,1.0,1.0,4.0,5.0,3.0,8.0,,3.0,,,,71.0,21.0,6.4,11.0,0.0,1.0,,3.0,,1.0,1.0,6.0,3.0,1.0,,,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,
11481887,away,Como,Alberto Cerri,,,alberto-cerri,A. Cerri,F,7,196,334,M,187121,EUR,829612800,F,27.0,27,False,20.0,9.0,,,6.0,10.0,3.0,10.0,2.0,3.0,,,,71.0,38.0,6.5,16.0,2.0,,2.0,8.0,2.0,1.0,1.0,7.0,,,,,1.0,,4.0,5.0,1.0,4.0,1.0,,,,1.0,,,,,,,
11481887,away,Como,Marlon Mustapha,,,marlon-mustapha,M. Mustapha,F,9,185,90,M,1006951,EUR,990662400,F,99.0,99,True,9.0,7.0,,,1.0,2.0,6.0,7.0,,3.0,,,,20.0,15.0,6.7,5.0,0.0,,,3.0,,,,5.0,4.0,2.0,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
11481887,away,Como,Daniele Baselli,,,daniele-baselli,D. Baselli,M,33,182,201,M,168647,EUR,700358400,M,8.0,8,True,15.0,14.0,1.0,,6.0,6.0,8.0,9.0,,4.0,,,,19.0,23.0,7.2,2.0,3.0,,,3.0,1.0,,,1.0,3.0,3.0,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,
11481887,away,Como,Alessandro Gabrielloni,,,alessandro-gabrielloni,A. Gabrielloni,F,9,178,243,M,813070,EUR,773798400,F,9.0,9,True,8.0,5.0,,,,2.0,5.0,6.0,1.0,2.0,,,,19.0,12.0,6.5,5.0,0.0,,,1.0,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
11481887,away,Como,Liam Kerrigan,,,liam-kerrigan,L. Kerrigan,M,17,171,105,M,931994,EUR,957830400,M,20.0,20,True,2.0,,,,,,,2.0,,,,,,9.0,3.0,6.6,2.0,0.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
11481887,away,Como,Luca Vignali,,,luca-vignali,L. Vignali,M,32,183,56,M,814842,EUR,821318400,D,80.0,80,True,6.0,5.0,,,1.0,2.0,4.0,5.0,1.0,,,,,9.0,14.0,6.9,2.0,1.0,1.0,2.0,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,
11481887,away,Como,Pierre Bolchini,,,pierre-bolchini,P. Bolchini,G,,200,90,M,967672,EUR,920073600,G,12.0,12,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481887,away,Como,Mauro Vigorito,,,mauro-vigorito,M. Vigorito,G,22,186,223,M,41444,EUR,643334400,G,22.0,22,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481887,away,Como,Marco Curto,,,marco-curto,M. Curto,D,2,191,84,M,906656,EUR,925516800,D,5.0,5,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481887,away,Como,Marco Sala,,,sala-marco,M. Sala,D,3,182,231,M,927312,EUR,928454400,D,3.0,3,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481887,away,Como,Matteo Solini,,,matteo-solini,M. Solini,D,5,186,19,M,98063,EUR,731635200,D,4.0,4,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481887,away,Como,Tommaso Arrigoni,,,tommaso-arrigoni,T. Arrigoni,M,6,171,26,M,202034,EUR,762220800,M,21.0,21,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481887,away,Como,Álex Blanco,,,alex-blanco,Á. Blanco,M,11,175,62,M,807119,EUR,913766400,M,11.0,11,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
