match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_challengeLost,stat_shotOffTarget,captain,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
12499499,home,FC Bayern München,Jonas Urbig,Jonas Urbig,,jonas-urbig,J. Urbig,G,40,189,4842,M,1130647,EUR,1060300800,G,40,40,False,39.0,26.0,19.0,6.0,0.0,24.0,26.0,2.0,13.0,9.0,1.0,3.0,90.0,47.0,7.2,13.0,0.00066347,0,0.6634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499499,home,FC Bayern München,Konrad Laimer,,,konrad-laimer,K. Laimer,D,27,180,7452,M,355492,EUR,864691200,D,27,27,False,65.0,63.0,,,1.0,20.0,21.0,43.0,44.0,3.0,,,90.0,87.0,7.7,8.0,0.188837,1,,KonradLaimer,2.0,6.0,6.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,4.0,5.0,0.0389,0.2435,2.0,,,,,,,,,,,,,,,,,,,
12499499,home,FC Bayern München,Eric Dier,,,eric-dier,E. Dier,D,3,191,4303,M,146101,EUR,758592000,D,15,15,False,54.0,51.0,1.0,,0.0,36.0,38.0,15.0,16.0,7.0,,,90.0,67.0,8.0,4.0,0.0091446,1,,ericdier,3.0,3.0,4.0,,,,1.0,7.0,,,1.0,1.0,0.1423,0.8632,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12499499,home,FC Bayern München,Min-jae Kim,,,min-jae-kim,M. Kim,D,3,190,15013,M,896569,EUR,848016000,D,3,3,False,39.0,37.0,2.0,1.0,0.0,26.0,26.0,11.0,13.0,3.0,,,45.0,43.0,6.6,2.0,0.00511008,0,,kiminjae3,,2.0,,,,,,2.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,
12499499,home,FC Bayern München,Josip Stanišić,,,josip-stanisic,J. Stanišić,D,44,186,9022,M,927407,EUR,954633600,D,44,44,False,53.0,47.0,9.0,7.0,0.0,28.0,30.0,19.0,23.0,3.0,,,90.0,63.0,7.3,8.0,0.0230144,1,,josip_stanisic,2.0,,3.0,,,,,2.0,1.0,1.0,1.0,,0.0679,,,,,,,,,1.0,,,,,,,,,,,,
12499499,home,FC Bayern München,Joshua Kimmich,,,joshua-kimmich,J. Kimmich,M,6,176,42486,M,259117,EUR,792201600,M,6,6,False,92.0,85.0,7.0,5.0,0.0,28.0,29.0,58.0,66.0,5.0,,,90.0,105.0,7.5,10.0,0.22557,0,,Jok_32,,1.0,3.0,,1.0,1.0,,2.0,,,1.0,,,,1.0,,,,1.0,2.0,1.0,,True,3.0,1.0,,,,,,,,,
12499499,home,FC Bayern München,Aleksandar Pavlović,,,aleksandar-pavlovic,A. Pavlović,M,45,186,10825,M,1142251,EUR,1083542400,M,45,45,False,79.0,75.0,5.0,4.0,0.0,19.0,22.0,56.0,57.0,6.0,,,84.0,85.0,7.4,4.0,0.071449,0,,alekspavlovic_,,3.0,4.0,,,,,,3.0,3.0,,2.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
12499499,home,FC Bayern München,Michael Olise,,,michael-olise,M. Olise,M,17,184,79532,M,978838,EUR,1008115200,M,17,17,False,40.0,33.0,3.0,1.0,1.0,8.0,9.0,26.0,35.0,5.0,,,90.0,69.0,9.0,17.0,0.246196,3,,MOlise,1.0,5.0,10.0,,5.0,1.0,1.0,,1.0,1.0,1.0,,0.1298,0.0473,3.0,,1.0,,2.0,7.0,1.0,,,4.0,1.0,2.0,2.0,,,,,,,
12499499,home,FC Bayern München,Leroy Sané,,,leroy-sane,L. Sané,M,10,184,41295,M,293519,EUR,821318400,M,10,10,False,32.0,29.0,,,0.0,8.0,9.0,21.0,25.0,1.0,,,84.0,63.0,7.2,19.0,0.138351,5,,LeroySane,1.0,12.0,5.0,5.0,8.0,3.0,2.0,,,,4.0,1.0,0.4835,0.4933,1.0,,1.0,,,1.0,1.0,3.0,,2.0,,,,1.0,2.0,1.0,,,,
12499499,home,FC Bayern München,Serge Gnabry,,,serge-gnabry,S. Gnabry,M,7,176,19183,M,187433,EUR,805680000,F,7,7,False,24.0,21.0,1.0,1.0,0.0,7.0,7.0,14.0,17.0,2.0,,,72.0,39.0,7.1,8.0,0.055115,1,,sergegnabry,,5.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.1053,0.0586,1.0,,,,,1.0,,,,,,,,,,,,,,
