match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_outfielderBlock,captain,stat_aerialLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_dispossessed,stat_blockedScoringAttempt,stat_expectedGoals,stat_wasFouled,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_shotOffTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_errorLeadToAShot
12499387,home,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,gregorkobel,556866,EUR,881366400,G,1,1,False,43.0,26.0,23.0,8.0,0.0,18.0,20.0,8.0,23.0,1.0,1.0,2.0,8.0,2.0,4.0,1.0,90.0,50.0,7.1,17.0,0.00182244,0,0.4654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499387,home,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,,800951,EUR,879724800,D,26,26,False,18.0,12.0,2.0,,0.0,9.0,12.0,4.0,7.0,,3.0,5.0,6.0,,,,74.0,38.0,6.7,6.0,0.0230531,0,,1.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12499387,home,Borussia Dortmund,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,,799046,EUR,837820800,D,3,3,False,13.0,11.0,2.0,1.0,0.0,6.0,6.0,5.0,7.0,,,3.0,,,,,17.0,19.0,6.8,2.0,0.00105514,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12499387,home,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,nico.schlotterbeck,940871,EUR,944006400,D,4,4,False,52.0,40.0,10.0,4.0,1.0,24.0,29.0,16.0,23.0,,5.0,2.0,9.0,,,,90.0,67.0,7.4,14.0,0.0210634,0,,,,4.0,2.0,2.0,4.0,2.0,,2.0,2.0,True,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
12499387,home,Borussia Dortmund,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186,29068,M,rbens,577726,EUR,797990400,D,5,5,False,23.0,20.0,1.0,1.0,0.0,8.0,9.0,12.0,14.0,1.0,6.0,2.0,3.0,,,,90.0,46.0,7.1,6.0,0.0212254,0,,,,2.0,,2.0,5.0,4.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
12499387,home,Borussia Dortmund,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,3992,M,,907463,EUR,971136000,M,8,8,False,33.0,29.0,3.0,3.0,0.0,18.0,20.0,11.0,13.0,2.0,6.0,3.0,2.0,,,,90.0,47.0,6.8,6.0,0.0133244,1,,,,4.0,2.0,,2.0,1.0,1.0,,,,,2.0,2.0,,1.0,,,1.0,1.0,0.0224,,,,,,,,,,,
12499387,home,Borussia Dortmund,Pascal Groß,pascal-gross,P. Groß,M,30,181,4705,M,pascalgross65,48480,EUR,676944000,M,13,13,False,28.0,21.0,3.0,,0.0,10.0,11.0,12.0,20.0,,3.0,,5.0,,,,90.0,41.0,6.6,12.0,0.00648105,1,,3.0,1.0,4.0,1.0,,2.0,1.0,1.0,,,,1.0,,,,1.0,,,1.0,1.0,0.0544,1.0,,,,,,,,,,
12499387,home,Borussia Dortmund,Maximilian Beier,maximilian-beier,M. Beier,F,14,183,4887,M,,980628,EUR,1034812800,M,14,14,False,10.0,6.0,,,0.0,2.0,3.0,5.0,8.0,,4.0,,3.0,,,,90.0,25.0,6.6,7.0,0.110198,1,,1.0,1.0,9.0,4.0,2.0,4.0,3.0,3.0,2.0,,,,1.0,,2.0,1.0,,,1.0,1.0,0.0507,,1.0,,,,,,,,,
12499387,home,Borussia Dortmund,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,marcel7sabitzer,133908,EUR,763862400,M,20,20,False,12.0,4.0,3.0,,0.0,3.0,5.0,1.0,7.0,1.0,3.0,3.0,3.0,,,,89.0,21.0,6.2,11.0,0.00022415,1,,,,7.0,2.0,,2.0,2.0,2.0,,,,1.0,1.0,,,1.0,,,1.0,,0.2003,,,1.0,1.0,0.313,,,,,,
12499387,home,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,jbgittens,1140599,EUR,1091923200,M,43,43,False,17.0,10.0,1.0,,0.0,5.0,6.0,5.0,11.0,,5.0,,5.0,,,,74.0,34.0,7.2,13.0,0.00742743,1,,,,7.0,,1.0,1.0,1.0,1.0,,,,,4.0,3.0,,,,,5.0,,0.1575,1.0,,1.0,1.0,0.3742,1.0,,,,,
12499387,home,Borussia Dortmund,Serhou Guirassy,serhou-guirassy,S. Guirassy,F,9,187,50480,M,guirassy19off,328027,EUR,826588800,F,9,9,False,17.0,9.0,,,0.0,5.0,7.0,4.0,10.0,6.0,13.0,2.0,3.0,,,,90.0,42.0,7.2,13.0,0.00217082,2,,,,7.0,,1.0,2.0,1.0,,,1.0,,4.0,1.0,1.0,,2.0,,,3.0,1.0,0.111,4.0,,,,,,1.0,,,,
12499387,home,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4025,M,NiklasSule,168937,EUR,810086400,D,25,25,True,32.0,28.0,3.0,1.0,0.0,24.0,26.0,4.0,6.0,,,5.0,2.0,,,,73.0,39.0,6.7,4.0,0.00503587,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12499387,home,Borussia Dortmund,Yan Couto,couto-yan,Y. Couto,D,2,169,7173,M,yan.couto,1002813,EUR,1023062400,D,2,2,True,3.0,3.0,,,0.0,3.0,3.0,,,,,,,,,,16.0,3.0,6.3,,7.68e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499387,home,Borussia Dortmund,Donyell Malen,donyell-malen,D. Malen,F,14,176,12595,M,donyellmalen,803039,EUR,916704000,F,21,21,True,3.0,1.0,,,0.0,,,1.0,3.0,,,2.0,1.0,,,,16.0,14.0,6.3,8.0,0.00089721,0,,,,3.0,,,,,,,,,,1.0,,,2.0,,,2.0,,,,,,,,,,,,,
12499387,home,Borussia Dortmund,Giovanni Reyna,giovanni-reyna,G. Reyna,M,13,185,5027,M,gioareyna,989056,EUR,1037145600,M,7,7,True,,,,,0.0,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499387,home,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499387,home,Borussia Dortmund,Almugera Kabar,almugera-kabar,A. Kabar,D,42,181,1008,M,,1418620,EUR,1139184000,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Almugera Kabar,,,,,,,,,,,,,,,
12499387,home,Borussia Dortmund,Ayman Azhil,ayman-azhil,A. Azhil,M,46,170,975,M,,990210,EUR,986860800,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499387,home,Borussia Dortmund,Cole Campbell,cole-campbell,C. Campbell,M,37,170,1618,M,,1134578,EUR,1140393600,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499387,home,Borussia Dortmund,Julien Duranville,julien-duranville,J. Duranville,F,18,170,4601,M,julien.drnl,1171540,EUR,1146787200,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
