match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_dispossessed,stat_ballRecovery,stat_fouls,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_totalOffside,captain,stat_shotOffTarget,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_keyPass,player_lastName,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalsPrevented,stat_punches,stat_goals
14429561,home,Al-Fateh,Fernando Pacheco,fernando-pacheco,F. Pacheco,G,1,186.0,225,M,144501,EUR,706147200.0,G,1,1,False,4.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,39.0,7.0,5.0,2.0,0.00033381,0,0.0,0.0,-0.04,-0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429561,home,Al-Fateh,Saeed Baattia,saeed-baattia,S. Baattia,D,15,172.0,25,M,1521953,EUR,969667200.0,D,15,15,False,11.0,4.0,2.0,,0.0,2.0,5.0,2.0,6.0,3.0,,3.0,1.0,,,68.0,25.0,6.3,9.0,0.00119773,1,-0.05,0.03,-0.1,,Saeed Baattia,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0146,0.0,,,,,,,,,,,,,,,,,,,,,,,
14429561,home,Al-Fateh,Jorge Fernandes,jorge-fernandes,J. Fernandes,D,44,193.0,146,M,814673,EUR,859939200.0,D,44,44,False,31.0,25.0,7.0,5.0,0.0,14.0,16.0,11.0,15.0,3.0,,1.0,1.0,,,90.0,38.0,6.5,6.0,0.00428639,0,0.06,0.03,-0.11,,,,1.0,,,,,5.0,1.0,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14429561,home,Al-Fateh,Marwane Saadane,marwane-saadane,M. Saadane,D,17,185.0,1277,M,847714,EUR,695606400.0,D,17,17,False,36.0,33.0,10.0,8.0,0.0,18.0,19.0,15.0,17.0,4.0,,6.0,3.0,,,90.0,47.0,8.0,3.0,0.230368,1,0.47,0.02,0.53,,,4.0,5.0,,,,,4.0,1.0,,,0.0125,0.01,1.0,1.0,,,,True,1.0,2.0,,,,,,,,,,,,,,,
14429561,home,Al-Fateh,Faisal Darisi,faisal-darisi,F. Darisi,D,5,178.0,7,M,925919,EUR,855619200.0,D,5,5,False,18.0,14.0,6.0,2.0,0.0,7.0,7.0,7.0,11.0,1.0,,4.0,1.0,,,68.0,21.0,6.3,4.0,0.0037276,0,0.1,0.11,-0.15,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429561,home,Al-Fateh,Zaydou Youssouf,zaydou-youssouf,Z. Youssef,M,33,183.0,567,M,862194,EUR,931651200.0,M,33,33,False,31.0,26.0,7.0,4.0,0.0,15.0,17.0,11.0,14.0,5.0,,7.0,1.0,,,90.0,44.0,7.1,8.0,0.0234661,0,0.25,0.08,-0.05,,,1.0,8.0,2.0,4.0,2.0,,,,1.0,4.0,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
14429561,home,Al-Fateh,Sofiane Bendebka,sofiane-bendebka,S. Bendebka,M,28,180.0,1218,M,845609,EUR,713318400.0,M,28,28,False,2.0,2.0,,,0.0,2.0,2.0,,,2.0,,2.0,1.0,,,18.0,3.0,6.6,,9.827e-05,0,0.0,0.01,-0.03,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14429561,home,Al-Fateh,Mourad Batna,batna-mourad,M. Batna,M,11,185.0,1192,M,880790,EUR,646444800.0,M,11,11,False,16.0,13.0,2.0,1.0,0.0,1.0,1.0,12.0,15.0,8.0,3.0,2.0,2.0,,,90.0,49.0,7.0,23.0,0.498031,4,0.52,0.31,-0.08,,,1.0,6.0,,3.0,1.0,,,,5.0,4.0,0.3137,-0.54,1.0,,,,1.0,,3.0,1.0,11.0,1.0,2.0,,1.0,1.0,0.0575,,,,,,,,
14429561,home,Al-Fateh,Othman Al-Othman,othman-al-othman,O. Al-Othman,M,88,167.0,30,M,1096521,EUR,1050364800.0,M,88,88,False,7.0,5.0,2.0,1.0,0.0,2.0,3.0,3.0,4.0,2.0,,3.0,,,,43.0,16.0,6.7,7.0,0.0875724,0,0.26,0.06,-0.09,,Othman Alothma,,,2.0,,,,,,3.0,,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,
14429561,home,Al-Fateh,Karl Toko Ekambi,karl-toko-ekambi,K. Toko Ekambi,F,9,183.0,3818,M,842931,EUR,716428800.0,F,9,9,False,14.0,14.0,,,0.0,8.0,8.0,6.0,6.0,3.0,,2.0,1.0,,,68.0,22.0,6.5,2.0,0.0071898,2,-0.08,0.36,-0.01,,,1.0,2.0,,1.0,,,,,,2.0,1.0849,-0.6,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,0.7507,karltokoekambi,1.0,,,,,,
