match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_sofascoreId,stat_aerialWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalOffside,captain,stat_bigChanceMissed,stat_goals,stat_punches
12504410,home,Cagliari,Elia Caprile,,,elia-caprile,E. Caprile,G,1,191.0,1685,M,947954,EUR,998697600,G,25,25,False,21.0,14.0,9.0,2.0,0.0,14.0,17.0,4.0,8.0,3.0,4.0,90.0,32.0,7.3,8.0,9.431e-05,0,1.0474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504410,home,Cagliari,Gabriele Zappa,,,gabriele-zappa,G. Zappa,D,28,183.0,617,M,927304,EUR,945820800,D,28,28,False,21.0,20.0,,,0.0,10.0,10.0,11.0,1.0,,,75.0,31.0,6.6,5.0,0.618942,0,,10.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
12504410,home,Cagliari,Yerry Mina,,,yerry-mina,Y. Mina,D,26,195.0,5988,M,360396,EUR,780278400,D,26,26,False,39.0,34.0,3.0,1.0,0.0,23.0,24.0,15.0,6.0,,,90.0,66.0,7.0,7.0,0.01121,2,,11.0,3.0,8.0,6.0,,2.0,,,1.0,4.0,2.0,,,yerrymina,1.0,1.0,1.0,11.0,1.0,3.0,0.1015,0.0428,,,,,,,,,,
12504410,home,Cagliari,Sebastiano Luperto,,,sebastiano-luperto,S. Luperto,D,6,191.0,784,M,352736,EUR,841968000,D,6,6,False,40.0,37.0,2.0,,0.0,25.0,26.0,14.0,3.0,,,90.0,47.0,6.4,4.0,0.0030476,0,,12.0,1.0,2.0,1.0,,,,,,1.0,,1.0,,,,,,4.0,,1.0,,,,,,,,,,,,
12504410,home,Cagliari,Tommaso Augello,,,tommaso-augello,T. Augello,M,3,181.0,354,M,596736,EUR,778204800,D,3,3,False,41.0,36.0,4.0,3.0,0.0,18.0,19.0,29.0,6.0,,,90.0,64.0,7.0,10.0,0.150062,1,,20.0,1.0,2.0,6.0,,,1.0,,,3.0,2.0,,,,1.0,,,2.0,1.0,1.0,0.0241,,7.0,2.0,1.0,1.0,,,,,,
12504410,home,Cagliari,Nadir Zortea,,,zortea-nadir,N. Zortea,M,20,187.0,1108,M,928104,EUR,929750400,M,19,19,False,20.0,16.0,,,0.0,7.0,7.0,18.0,3.0,,,90.0,48.0,6.3,16.0,0.0200021,2,,10.0,,5.0,1.0,1.0,,4.0,,,,,2.0,1.0,,,,1.0,3.0,,1.0,0.131,,5.0,1.0,1.0,1.0,,,,,,
12504410,home,Cagliari,Michel Adopo,,,michel-ndary-adopo,M. N. Adopo,M,8,187.0,534,M,928777,EUR,963964800,M,8,8,False,29.0,25.0,1.0,,0.0,14.0,15.0,14.0,3.0,,,76.0,35.0,6.6,4.0,0.0204396,1,,11.0,1.0,2.0,,1.0,,,,,,,,,,,,,3.0,,,0.1279,,,,,1.0,2.0,,,,,
12504410,home,Cagliari,Antoine Makoumbou,,,antoine-makoumbou,A. Makoumbou,M,29,186.0,535,M,920391,EUR,900720000,M,29,29,False,45.0,41.0,3.0,,0.0,22.0,23.0,22.0,3.0,,,88.0,55.0,6.5,7.0,0.0182199,0,,19.0,1.0,4.0,3.0,,2.0,2.0,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,
12504410,home,Cagliari,Mattia Felici,,,felici-mattia,M. Felici,M,17,180.0,329,M,975811,EUR,987465600,M,97,97,False,29.0,22.0,2.0,1.0,0.0,5.0,6.0,29.0,4.0,,,88.0,46.0,6.9,18.0,0.0743672,2,,17.0,1.0,7.0,2.0,1.0,1.0,1.0,,,,,2.0,1.0,,,1.0,1.0,,2.0,3.0,0.082,0.3072,6.0,,,,,1.0,,,,
12504410,home,Cagliari,Nicolas Viola,,,nicolas-viola,N. Viola,F,10,180.0,280,M,21608,EUR,624153600,F,10,10,False,13.0,11.0,1.0,1.0,1.0,2.0,3.0,14.0,2.0,,,69.0,20.0,7.4,5.0,0.295858,1,,11.0,1.0,2.0,1.0,1.0,,,1.0,,1.0,,,3.0,,,1.0,,,,,0.0172,0.1426,4.0,2.0,,,,,True,,,
