match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_challengeLost,stat_wasFouled,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_totalContest,stat_bigChanceCreated,captain,stat_dispossessed,stat_hitWoodwork,stat_accurateCross,stat_blockedScoringAttempt,player_sofascoreId,stat_totalOffside,stat_wonContest,stat_goals,stat_errorLeadToAGoal
11409085,home,SC Farense,Ricardo Velho,ricardo-velho,R. Velho,G,24,188,499,M,845792,EUR,903571200,G,33,33,False,24.0,12.0,16.0,4.0,9.0,10.0,3.0,14.0,1.0,1.0,1.0,10.0,1.0,4.0,6.0,1.0,1.0,1.0,90.0,37.0,8.2,12.0,0.00125605,0,1.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409085,home,SC Farense,Fran Delgado,fran-delgado,F. Delgado,D,2,181,27,M,1066011,EUR,994809600,D,2,2,False,34.0,29.0,7.0,5.0,17.0,18.0,12.0,20.0,2.0,5.0,2.0,3.0,,,,,,,90.0,71.0,7.5,13.0,0.11277,0,,Fran Delgado,,4.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11409085,home,SC Farense,Gonçalo Silva,goncalo-silva,G. Silva,D,37,184,75,M,169729,EUR,675993600,D,37,37,False,44.0,27.0,10.0,1.0,23.0,31.0,4.0,13.0,,2.0,9.0,6.0,,,,,,,90.0,57.0,6.6,17.0,0.00458211,0,,,,,4.0,6.0,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
11409085,home,SC Farense,Zach Muscat,zach-muscat,Z. Muscat,D,22,184,90,M,97622,EUR,745977600,D,6,6,False,44.0,38.0,10.0,5.0,26.0,27.0,12.0,17.0,2.0,3.0,3.0,2.0,,,,,,,90.0,57.0,7.3,7.0,0.0042432,3,,,,,3.0,7.0,1.0,1.0,,1.0,,,4.0,,2.0,1.0,2.0,4.0,1.0228,,,,,,,,,,,,
11409085,home,SC Farense,Talocha,talocha,Talocha,D,31,180,43,M,778216,EUR,620438400,D,31,31,False,36.0,22.0,9.0,2.0,12.0,15.0,10.0,26.0,,,6.0,5.0,,,,,,,90.0,63.0,7.7,25.0,0.209453,2,,,,5.0,2.0,5.0,1.0,,,1.0,3.0,2.0,,,,1.0,1.0,1.0,0.0541,1.0,1.0,,,,,,,,,,
11409085,home,SC Farense,Fabrício Isidoro,fabricio-isidoro,F. Isidoro,M,14,172,31,M,915638,EUR,696556800,M,14,14,False,39.0,33.0,4.0,2.0,13.0,13.0,20.0,29.0,2.0,5.0,1.0,5.0,,,,,,,76.0,59.0,6.8,16.0,0.0412495,0,,,,3.0,2.0,5.0,1.0,1.0,,4.0,,,1.0,2.0,,,,,,2.0,,True,,,,,,,,,
11409085,home,SC Farense,Claudio Falcão,claudio-falcao,C. Falcão,D,29,187,132,M,845699,EUR,773193600,M,29,29,False,35.0,28.0,2.0,,11.0,13.0,17.0,22.0,3.0,6.0,6.0,8.0,,,,,,,90.0,58.0,6.7,12.0,0.0187898,1,,,,,1.0,7.0,3.0,3.0,1.0,2.0,3.0,,,,1.0,1.0,,,0.1356,2.0,,,1.0,1.0,,,,,,,
11409085,home,SC Farense,Mattheus,mattheus,Mattheus,M,,182,151,M,243575,EUR,773539200,M,27,27,False,31.0,25.0,2.0,1.0,10.0,12.0,16.0,24.0,1.0,7.0,2.0,6.0,,,,,,,63.0,54.0,7.5,12.0,0.249838,1,,,,5.0,2.0,4.0,1.0,5.0,4.0,,1.0,2.0,1.0,1.0,,,,1.0,0.0155,,1.0,,,,1.0,1.0,,,,,
11409085,home,SC Farense,Mohamed Belloumi,mohamed-belloumi,M. Belloumi,F,10,174,4940,M,1125839,EUR,1022889600,F,62,62,False,20.0,13.0,1.0,1.0,4.0,6.0,9.0,15.0,,2.0,,6.0,,,,,,,76.0,34.0,6.4,16.0,0.0190676,1,,,,1.0,5.0,13.0,1.0,2.0,2.0,1.0,1.0,,1.0,,,,1.0,,0.0275,4.0,,,2.0,,,,b.m.belooumi.10,,,,
11409085,home,SC Farense,Bruno Duarte,bruno-duarte,B. Duarte,F,17,182,1470,M,878830,EUR,827625600,F,9,9,False,17.0,11.0,1.0,,1.0,2.0,10.0,15.0,,,1.0,5.0,,,,,,,89.0,29.0,6.2,12.0,0.0830259,1,,,,,6.0,11.0,1.0,,,2.0,,,1.0,,,,,,0.078,2.0,,,2.0,,,1.0,,1.0,,,
