match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,player_firstName,player_lastName,stat_totalContest,stat_clearanceOffLine,stat_wasFouled,stat_keyPass,captain,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,stat_penaltyConceded,stat_bigChanceMissed,stat_wonContest,stat_bigChanceCreated,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist
10407333,home,KAS Eupen,Lennart Moser,lennart-moser,L. Moser,G,99,196.0,55,M,886064,EUR,944438400,G,1,1,False,26.0,25.0,7.0,6.0,23.0,23.0,2.0,3.0,1.0,1.0,12.0,1.0,1.0,3.0,90.0,35.0,6.1,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407333,home,KAS Eupen,Yentl Van Genechten,yentl-van-genechten,Y. V. Genechten,D,2,191.0,44,M,921951,EUR,966556800,D,2,2,False,48.0,37.0,4.0,4.0,24.0,27.0,13.0,23.0,4.0,,3.0,,,,90.0,71.0,6.1,15.0,0,2.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
10407333,home,KAS Eupen,Boris Lambert,lambert-boris,B. Lambert,M,35,187.0,94,M,936240,EUR,955324800,D,35,35,False,93.0,78.0,18.0,10.0,49.0,53.0,29.0,40.0,5.0,,12.0,,,,90.0,110.0,6.6,18.0,0,,3.0,1.0,3.0,4.0,1.0,2.0,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10407333,home,KAS Eupen,Jan Král,jan-kral,J. Král,D,21,197.0,41,M,826043,EUR,923270400,D,21,21,False,35.0,29.0,4.0,3.0,19.0,21.0,10.0,14.0,2.0,,3.0,,,,45.0,38.0,6.0,7.0,0,,,4.0,5.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10407333,home,KAS Eupen,Isaac Christie-Davies,isaac-christie-davies,I. Christie-Davies,M,15,188.0,42,M,838613,EUR,877132800,D,23,23,False,25.0,19.0,1.0,,9.0,11.0,10.0,14.0,3.0,,1.0,,,,45.0,37.0,6.9,8.0,0,,,,3.0,,1.0,2.0,,,1.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10407333,home,KAS Eupen,Stef Peeters,stef-peeters,S. Peeters,M,8,188.0,81,M,201988,EUR,697593600,M,8,8,False,64.0,52.0,7.0,4.0,24.0,25.0,30.0,46.0,6.0,,12.0,,,,90.0,89.0,6.7,27.0,1,7.0,1.0,,3.0,,,3.0,2.0,,4.0,,,,,3.0,,,2.0,True,2.0,2.0,1.0,,,,,,,,,,,,,
10407333,home,KAS Eupen,Jason Davidson,jason-davidson,J. Davidson,D,2,180.0,75,M,105350,EUR,678153600,M,3,3,False,55.0,44.0,5.0,2.0,21.0,23.0,23.0,33.0,7.0,1.0,3.0,,,,81.0,70.0,6.6,13.0,0,1.0,5.0,5.0,7.0,2.0,,2.0,2.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
10407333,home,KAS Eupen,Gary Magnee,magnee-gary,G. Magnee,M,15,173.0,145,M,990265,EUR,939686400,M,15,15,False,40.0,27.0,4.0,2.0,14.0,20.0,13.0,23.0,5.0,2.0,5.0,,,,90.0,65.0,7.9,22.0,2,3.0,,2.0,4.0,1.0,2.0,2.0,2.0,,2.0,,,,,1.0,,,2.0,,,2.0,,2.0,1.0,1.0,,,,,,,,,,
10407333,home,KAS Eupen,Isaac Nuhu,isaac-nuhu,I. Nuhu,M,7,171.0,191,M,1047318,EUR,1001808000,M,7,7,False,13.0,8.0,,,3.0,4.0,5.0,10.0,2.0,,1.0,,,,45.0,24.0,6.3,10.0,1,1.0,1.0,,2.0,,1.0,,,,3.0,,,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,
10407333,home,KAS Eupen,Regan Charles-Cook,regan-charles-cook,R. Charles-Cook,F,77,175.0,62,M,803116,EUR,857174400,M,10,10,False,10.0,9.0,1.0,,3.0,3.0,7.0,10.0,3.0,,2.0,,,,45.0,22.0,5.8,6.0,1,3.0,,,2.0,1.0,,,,,1.0,2.0,1.0,,,1.0,,2.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,
