match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_accurateCross,stat_dispossessed,stat_outfielderBlock,stat_goalAssist,stat_challengeLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_wasFouled,stat_keyPass,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_goodHighClaim,stat_hitWoodwork
11370000,home,RWDM Brussels,Theo Defourny,,,theo-defourny,T. Defourny,G,33,194,37,M,156736,EUR,704160000,G,33,33,False,True,21.0,20.0,4.0,3.0,18.0,18.0,2.0,3.0,1.0,4.0,1.0,2.0,90.0,27.0,6.9,1.0,0.00039035,0,-0.4405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370000,home,RWDM Brussels,Junior Marsoni Sambu Mansoni​,,,junior-marsoni-sambu-mansoni,J. M. S. Mansoni,D,70,185,79,M,874855,EUR,833760000,D,21,21,False,,58.0,45.0,2.0,1.0,24.0,30.0,21.0,29.0,2.0,13.0,,,90.0,73.0,7.0,17.0,0.00696568,0,,1.0,1.0,4.0,2.0,8.0,2.0,1.0,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,
11370000,home,RWDM Brussels,Christ Makosso,Christ Makosso,,christ-makosso,C. Makosso,D,37,192,331,M,1492311,EUR,1084060800,D,34,34,False,,67.0,50.0,21.0,10.0,37.0,46.0,13.0,21.0,7.0,6.0,,,90.0,80.0,6.6,19.0,0.00529551,1,,,4.0,3.0,4.0,3.0,,,,,,1.0,1.0,1.0,0.025,,,,,,,,,,,,,,,
11370000,home,RWDM Brussels,David Sousa,,,david-sousa,David Sousa,D,43,190,148,M,1015932,EUR,994204800,D,43,43,False,,48.0,39.0,7.0,4.0,23.0,26.0,17.0,23.0,5.0,2.0,,,90.0,67.0,7.3,11.0,0.0504369,0,,1.0,3.0,3.0,4.0,5.0,1.0,1.0,5.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
11370000,home,RWDM Brussels,Ilay Camara,Ilay Camara,,camara-ilay,I. Camara,M,7,174,4171,M,1397747,EUR,1042848000,M,17,17,False,,32.0,26.0,2.0,1.0,8.0,9.0,21.0,30.0,,3.0,,,90.0,71.0,7.5,19.0,0.288626,2,,7.0,3.0,,8.0,5.0,3.0,,2.0,2.0,2.0,2.0,,,0.2487,3.0,1.0,,1.0,1.0,1.0,2.0,3.0,4.0,,,,,,
11370000,home,RWDM Brussels,Pierre Dwomoh,,,pierre-dwomoh,P. Dwomoh,M,14,185,434,M,996993,EUR,1087776000,M,6,6,False,,37.0,26.0,4.0,,12.0,14.0,14.0,23.0,1.0,3.0,,,90.0,50.0,6.4,15.0,0.00995265,2,,,2.0,1.0,6.0,3.0,4.0,2.0,,,,2.0,1.0,,0.0874,,,,,1.0,,1.0,,,1.0,,,,,
11370000,home,RWDM Brussels,Shuto Abe,,,abe-shuto,S. Abe,M,13,171,137,M,986780,EUR,881280000,M,8,8,False,,41.0,37.0,6.0,5.0,22.0,24.0,15.0,19.0,2.0,2.0,,,90.0,57.0,7.0,9.0,0.0219733,0,,2.0,2.0,1.0,5.0,4.0,,,,3.0,2.0,2.0,,,,,,,,,,,,,3.0,,,,,
11370000,home,RWDM Brussels,Tayo Adaramola,,,tayo-adaramola,T. Adaramola,M,45,177,231,M,1005686,EUR,1068681600,M,11,11,False,,22.0,18.0,1.0,,5.0,7.0,15.0,23.0,2.0,3.0,,,77.0,58.0,7.4,19.0,0.153713,0,,8.0,,3.0,5.0,9.0,3.0,1.0,1.0,4.0,3.0,1.0,,1.0,,2.0,2.0,,,1.0,1.0,,1.0,3.0,,,,,,
11370000,home,RWDM Brussels,Mickaël Biron,,,mickael-biron,M. Biron,F,7,170,132,M,986817,EUR,872553600,F,7,7,False,,16.0,12.0,1.0,,2.0,2.0,10.0,17.0,1.0,3.0,,,77.0,34.0,6.8,16.0,0.00979474,1,,3.0,,,7.0,2.0,5.0,1.0,,,,3.0,,,0.1858,,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,,,
11370000,home,RWDM Brussels,Jeff Reine-Adélaïde,,,jeff-reine-adelaide,J. Reine-Adélaïde,M,11,184,466,M,794269,EUR,884995200,F,77,77,False,,41.0,38.0,3.0,2.0,9.0,9.0,29.0,35.0,,5.0,,,77.0,59.0,7.3,10.0,0.184451,0,,3.0,,,6.0,4.0,3.0,1.0,1.0,,,,,,,,1.0,,,2.0,,,3.0,2.0,1.0,,,,,
11370000,home,RWDM Brussels,Makhtar Gueye,,,makhtar-gueye,M. Gueye,F,29,186,439,M,941164,EUR,881193600,F,9,9,False,,15.0,8.0,1.0,,2.0,2.0,7.0,14.0,,3.0,,,90.0,35.0,6.6,15.0,0.0194247,4,,1.0,1.0,6.0,8.0,8.0,4.0,1.0,,1.0,1.0,4.0,1.0,3.0,0.6232,1.0,1.0,,,,,1.0,,,3.0,2.0,,1.0,,
11370000,home,RWDM Brussels,Abner,,,abner,Abner,D,30,177,87,M,330061,EUR,833414400,D,26,26,True,,4.0,4.0,,,2.0,2.0,2.0,2.0,,,,,13.0,6.0,6.5,,0.00287448,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370000,home,RWDM Brussels,Pathé Mboup,Pathé Mboup,,pathe-mboup,P. Mboup,M,99,175,1969,M,1410231,EUR,1066521600,F,47,47,True,,1.0,,,,,,,2.0,,1.0,,,13.0,8.0,6.4,6.0,,0,,1.0,1.0,,4.0,1.0,,,,,,2.0,,,,,2.0,,,,,,1.0,,1.0,,,,,
11370000,home,RWDM Brussels,Carlos Alberto,,,carlos-alberto,C. Alberto,M,11,179,528,M,1008700,EUR,1018742400,F,89,89,True,,5.0,3.0,,,1.0,2.0,2.0,3.0,,2.0,,,13.0,8.0,6.6,4.0,0.00544482,0,,,,,,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11370000,home,RWDM Brussels,Guillaume Hubert,,,guillaume-hubert,G. Hubert,G,28,198,51,M,149794,EUR,758246400,G,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370000,home,RWDM Brussels,Philipe Sampaio,,,philipe-sampaio,P. Sampaio,D,,191,350,M,588996,EUR,784512000,D,94,94,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370000,home,RWDM Brussels,Malcolm Ebiowei,,,ebiowei-malcolm,M. Ebiowei,M,,185,300,M,1176104,EUR,1062633600,F,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370000,home,RWDM Brussels,Matías Segovia,,,matias-segovia,Matías Segovia,M,77,165,1704,M,988622,EUR,1041638400,M,80,80,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370000,home,RWDM Brussels,Alexis De Sart,,,de-sart-alexis,A. D. Sart,M,24,180,54,M,795994,EUR,847756800,M,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370000,home,RWDM Brussels,Frederic Soelle Soelle,Frederic Soelle Soelle,,frederic-soelle-soelle,F. S. Soelle,F,19,190,128,M,1195742,EUR,1135382400,F,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370000,away,Oud-Heverlee Leuven,Tobe Leysen,,,tobe-leysen,T. Leysen,G,1,187,289,M,996979,EUR,1015632000,G,1,1,False,,33.0,19.0,21.0,7.0,15.0,17.0,4.0,16.0,,7.0,2.0,2.0,90.0,44.0,7.0,14.0,0.00128453,0,0.3437,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,
11370000,away,Oud-Heverlee Leuven,Franco Russo,,,franco-russo,F. Russo,D,22,187,105,M,914775,EUR,783043200,D,24,24,False,,7.0,6.0,,,4.0,4.0,2.0,3.0,1.0,1.0,,,21.0,10.0,6.6,1.0,0.0014109,0,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
11370000,away,Oud-Heverlee Leuven,Ewoud Pletinckx,,,ewoud-pletinckx,E. Pletinckx,D,28,190,193,M,949101,EUR,971136000,D,28,28,False,,22.0,18.0,3.0,2.0,15.0,18.0,3.0,4.0,2.0,6.0,,,90.0,30.0,7.5,5.0,0.0022808,2,,,1.0,2.0,2.0,4.0,,,,2.0,1.0,,1.0,,0.1578,,,1.0,,1.0,,,,,,1.0,1.0,,,
11370000,away,Oud-Heverlee Leuven,Federico Ricca,Federico,Ricca,federico-ricca,F. Ricca,D,16,175,168,M,590036,EUR,786240000,D,14,14,False,,57.0,45.0,8.0,2.0,26.0,33.0,19.0,24.0,1.0,3.0,,,90.0,65.0,6.9,14.0,0.0243492,0,,,,2.0,,3.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11370000,away,Oud-Heverlee Leuven,Richie Sagrado,Richie Sagrado,,richie-sagrado,R. Sagrado,M,20,182,282,M,1198069,EUR,1075420800,M,52,52,False,,24.0,20.0,2.0,,10.0,12.0,10.0,16.0,1.0,3.0,,,90.0,55.0,6.8,16.0,0.0150548,1,,4.0,4.0,,9.0,6.0,1.0,,2.0,6.0,2.0,5.0,,,0.0574,,1.0,,,1.0,,,,1.0,2.0,1.0,,,,
11370000,away,Oud-Heverlee Leuven,Siebe Schrijvers,,,siebe-schrijvers,S. Schrijvers,M,8,178,212,M,190413,EUR,837648000,M,8,8,False,,82.0,66.0,11.0,5.0,30.0,31.0,37.0,52.0,1.0,1.0,,,90.0,102.0,7.2,20.0,0.0568582,1,,1.0,3.0,2.0,10.0,8.0,1.0,,3.0,4.0,3.0,2.0,1.0,,0.1139,1.0,1.0,1.0,,,,,2.0,,5.0,,,,,
11370000,away,Oud-Heverlee Leuven,Ezechiel Banzuzi,Ezechiel Banzuzi,,ezechiel-banzuzi,E. Banzuzi,M,6,191,1087,M,1155383,EUR,1108512000,M,11,11,False,,51.0,42.0,3.0,1.0,20.0,23.0,22.0,29.0,1.0,5.0,,,90.0,66.0,6.5,13.0,0.0153493,0,,1.0,6.0,2.0,11.0,8.0,2.0,,,3.0,1.0,,,,,,1.0,,,2.0,,,3.0,,,,,,,
11370000,away,Oud-Heverlee Leuven,Florian Miguel,,,florian-miguel,F. Miguel,D,12,179,53,M,777067,EUR,841536000,M,18,18,False,,31.0,17.0,3.0,,7.0,10.0,11.0,24.0,5.0,3.0,,,90.0,63.0,7.5,21.0,0.188249,1,,3.0,1.0,2.0,1.0,7.0,,,,4.0,2.0,2.0,1.0,2.0,0.2147,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,
11370000,away,Oud-Heverlee Leuven,Mathieu Maertens,,,mathieu-maertens,M. Maertens,F,33,182,86,M,360652,EUR,796262400,F,33,33,False,True,24.0,19.0,2.0,2.0,4.0,4.0,15.0,22.0,,4.0,,,88.0,37.0,6.6,13.0,0.0707351,1,,2.0,1.0,2.0,7.0,3.0,3.0,,,,,2.0,1.0,,0.0545,,,,,1.0,,,1.0,1.0,2.0,,,,,
11370000,away,Oud-Heverlee Leuven,Nathaniel Opoku,Nathaniel Opoku,,opoku-nathaniel,N. Opoku,F,24,183,196,M,1473154,EUR,995760000,F,21,21,False,,16.0,10.0,1.0,1.0,3.0,4.0,8.0,13.0,2.0,,,,67.0,26.0,6.5,10.0,0.0708813,1,,1.0,1.0,2.0,3.0,4.0,2.0,2.0,,,,2.0,1.0,1.0,0.2362,1.0,1.0,,,1.0,,,,1.0,,,,1.0,,
11370000,away,Oud-Heverlee Leuven,Youssef Maziz,,,youssef-maziz,Y. Maziz,M,10,175,445,M,862821,EUR,898646400,F,88,88,False,,36.0,25.0,3.0,1.0,10.0,14.0,17.0,25.0,,8.0,,,67.0,47.0,6.9,16.0,0.109805,0,,3.0,1.0,,5.0,2.0,1.0,,,,,,,,,2.0,2.0,,1.0,1.0,1.0,,2.0,1.0,,,,,,
11370000,away,Oud-Heverlee Leuven,Joel Schingtienne,Joel Schingtienne,,schingtienne-joel,J. Schingtienne,D,3,188,255,M,1388438,EUR,1029283200,D,23,23,True,,35.0,34.0,2.0,2.0,21.0,21.0,13.0,15.0,3.0,4.0,,,69.0,49.0,7.1,2.0,0.0110313,0,,1.0,1.0,,1.0,7.0,3.0,3.0,,3.0,2.0,,,,,,,,,,,,1.0,,,,,,,
11370000,away,Oud-Heverlee Leuven,Nachon Nsingi,Nachon Nsingi,,nachon-nsingi,N. Nsingi,F,27,169,104,M,1388434,EUR,988070400,F,43,43,True,,8.0,7.0,,,1.0,2.0,6.0,7.0,,3.0,,,23.0,10.0,6.6,2.0,0.00959285,0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11370000,away,Oud-Heverlee Leuven,Jón Dagur Þórsteinsson,,,jon-dagur-thorsteinsson,J. D. Þórsteinsson,F,16,177,285,M,862449,EUR,912038400,F,7,7,True,,12.0,8.0,,,3.0,3.0,5.0,12.0,,1.0,,,23.0,25.0,7.2,10.0,0.00803911,2,,3.0,1.0,,2.0,4.0,2.0,1.0,,3.0,3.0,1.0,,,0.0735,,,,,,,1.0,,,,1.0,,,,1.0
11370000,away,Oud-Heverlee Leuven,Jonatan Braut Brunes,,,jonatan-braut-brunes,J. B. Brunes,F,18,188,722,M,840521,EUR,965606400,F,9,9,True,,6.0,4.0,,,1.0,1.0,3.0,5.0,,,,,2.0,7.0,,2.0,0.00943695,0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11370000,away,Oud-Heverlee Leuven,Maxence Prévot,,,maxence-prevot,M. Prévot,G,16,184,55,M,785520,EUR,860544000,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370000,away,Oud-Heverlee Leuven,Joren Dom,,,joren-dom,J. Dom,D,,177,26,M,804233,EUR,628300800,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370000,away,Oud-Heverlee Leuven,Hamza Mendyl,,,hamza-mendyl,H. Mendyl,D,37,179,703,M,846447,EUR,877392000,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370000,away,Oud-Heverlee Leuven,Takahiro Akimoto,,,takahiro-akimoto,T. Akimoto,D,30,170,293,M,1028340,EUR,886204800,M,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370000,away,Oud-Heverlee Leuven,Kento Misao,,,kento-misao,K. Misao,M,6,180,91,M,358988,EUR,829612800,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
