match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialWon,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAShot,player_sofascoreId,stat_bigChanceCreated,stat_goals
14131914,home,Estoril Praia,Joel Robles,joel-robles,J. Robles,G,1,195,157,M,93796,EUR,645580800,G,1,1,False,34.0,15.0,28.0,9.0,0.0,8.0,11.0,7.0,23.0,1.0,4.0,1.0,1.0,1.0,90.0,37.0,6.5,19.0,0.00053071,0.1479,0,-0.0255,0.03,0.02,-0.15,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131914,home,Estoril Praia,Kévin Boma,kevin-boma,K. Boma,D,44,193,411,M,1049465,EUR,1037750400,D,44,44,False,35.0,28.0,3.0,1.0,0.0,18.0,23.0,10.0,12.0,4.0,5.0,,,,90.0,48.0,6.7,7.0,0.0020982,,0,,-0.03,0.04,-0.04,,Kévin Boma,,1.0,3.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14131914,home,Estoril Praia,Felix Bacher,felix-bacher,F. Bacher,D,25,190,92,M,943525,EUR,972432000,D,25,25,False,35.0,32.0,2.0,1.0,0.0,29.0,30.0,3.0,5.0,4.0,5.0,,,,90.0,45.0,6.8,3.0,0.00105931,,0,,0.01,0.01,0.16,,,,1.0,5.0,,1.0,2.0,1.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
14131914,home,Estoril Praia,Ferro,ferro,Ferro,D,4,193,693,M,357734,EUR,859334400,D,4,4,False,24.0,19.0,4.0,1.0,0.0,14.0,16.0,5.0,8.0,2.0,5.0,,,,90.0,37.0,6.9,5.0,0.00145299,,1,,0.0,0.04,-0.06,,,,1.0,7.0,,3.0,5.0,3.0,,,1.0,,1.0,1.0,1.0,1.0,0.0262,-0.05,,,,,,,,,,,,,,,
14131914,home,Estoril Praia,Ricard Sánchez,ricard-sanchez,R. Sánchez,D,2,175,157,M,986726,EUR,951177600,M,2,2,False,14.0,10.0,,,0.0,4.0,6.0,6.0,8.0,,1.0,,,,34.0,22.0,6.4,7.0,0.0148529,,0,,0.06,-0.14,-0.05,,,,,1.0,,1.0,,,1.0,,3.0,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,
14131914,home,Estoril Praia,Jordan Holsgrove,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,920684,EUR,936921600,M,10,10,False,63.0,53.0,9.0,5.0,0.0,18.0,18.0,35.0,45.0,,7.0,,,,90.0,77.0,6.8,14.0,0.0417722,,2,,0.3,0.13,-0.08,,,,,3.0,,2.0,1.0,1.0,1.0,,5.0,1.0,2.0,1.0,,1.0,0.0295,-0.15,1.0,2.0,2.0,2.0,1.0,1.0,0.0594,1.0,,,,,,,
14131914,home,Estoril Praia,Patrick de Paula,patrick-de-paula,P. de Paula,M,12,180,1234,M,1015291,EUR,936748800,M,45,45,False,20.0,19.0,1.0,1.0,0.0,12.0,12.0,7.0,8.0,1.0,1.0,,,,64.0,32.0,6.3,4.0,0.0127656,,0,,-0.01,0.03,-0.13,,,,,3.0,1.0,2.0,3.0,2.0,,1.0,7.0,3.0,,,,3.0,,,2.0,1.0,,,,,,,,,,,,,
14131914,home,Estoril Praia,Pedro Amaral,amaral-pedro,P. Amaral,D,24,178,86,M,834247,EUR,872467200,M,24,24,False,18.0,13.0,2.0,1.0,0.0,6.0,9.0,7.0,9.0,,7.0,,,,75.0,28.0,6.3,7.0,0.00648959,,1,,0.04,0.08,-0.08,,,,,2.0,,,,,1.0,,3.0,1.0,1.0,1.0,,2.0,0.0384,-0.21,1.0,1.0,,,1.0,,,,,,,,,,
14131914,home,Estoril Praia,João Carvalho,joao-carvalho,J. Carvalho,F,12,170,372,M,548044,EUR,857865600,F,12,12,False,44.0,35.0,5.0,2.0,0.0,15.0,16.0,20.0,28.0,,6.0,,,,90.0,56.0,6.7,14.0,0.023593,,0,,0.25,0.02,0.13,,,,,1.0,,,,,1.0,,4.0,1.0,2.0,,,1.0,,,2.0,,,1.0,,,,1.0,True,1.0,,,,,
14131914,home,Estoril Praia,Rafik Guitane,rafik-guitane,R. Guitane,F,99,170,2125,M,826210,EUR,927676800,F,99,99,False,24.0,18.0,,,0.0,4.0,5.0,14.0,19.0,1.0,3.0,,,,75.0,47.0,6.7,16.0,0.0207858,,0,,-0.3,0.27,-0.05,,,,,8.0,,,,,3.0,,9.0,1.0,7.0,5.0,,,,,1.0,1.0,,6.0,,,,2.0,,,,,,,
