match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_penaltyConceded,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_hitWoodwork,stat_unsuccessfulTouch,captain,player_sofascoreId,stat_interceptionWon,stat_dispossessed,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_penaltyWon
11406890,home,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3101,M,865646,EUR,962409600,G,29,29,False,40.0,31.0,17.0,8.0,29.0,30.0,2.0,10.0,1.0,9.0,1.0,2.0,1.0,90.0,51.0,7.1,9.0,0.00210298,0,-0.0108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406890,home,Atalanta,Giorgio Scalvini,giorgio-scalvini,G. Scalvini,D,42,194,3375,M,1012176,EUR,1071100800,D,42,42,False,66.0,56.0,2.0,,37.0,40.0,20.0,27.0,7.0,12.0,,,,90.0,78.0,7.9,10.0,0.236968,3,,,,1.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0949,3.0,,,,,,,,,,,,,,,,,,
11406890,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,151003,EUR,730080000,D,19,19,False,71.0,67.0,2.0,1.0,59.0,62.0,8.0,9.0,6.0,5.0,,,,90.0,82.0,6.4,4.0,0.00231285,0,,,,,,,4.0,5.0,,,,,7.0,,2.0,,3.0,,,2.0,1.0,,,,,,,,,,,,,,,,
11406890,home,Atalanta,Sead Kolašinac,sead-kolasinac,S. Kolašinac,D,23,183,3276,M,142148,EUR,740534400,D,23,23,False,61.0,57.0,2.0,,44.0,45.0,13.0,16.0,3.0,6.0,,,,90.0,69.0,6.7,5.0,0.00540717,2,,,,,,,,2.0,2.0,,1.0,,1.0,,3.0,2.0,,0.2889,,,,1.0,1.0,0.1509,,,,,,,,,,,,,
11406890,home,Atalanta,Emil Holm,emil-holm,E. Holm,D,2,191,1648,M,965264,EUR,958176000,M,3,3,False,34.0,24.0,2.0,,16.0,17.0,10.0,19.0,9.0,6.0,2.0,,,64.0,62.0,7.3,18.0,0.0539686,2,,,,,2.0,2.0,1.0,3.0,,,1.0,1.0,1.0,1.0,3.0,3.0,,0.184,,2.0,,1.0,,,4.0,3.0,1.0,7.0,,,,,,,,,
11406890,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,100389,EUR,670204800,M,15,15,False,69.0,61.0,10.0,6.0,42.0,44.0,19.0,27.0,8.0,3.0,1.0,,,90.0,83.0,7.0,12.0,0.0346356,2,,,,,2.0,,2.0,7.0,3.0,,1.0,1.0,1.0,,4.0,1.0,4.0,0.0863,1.0,,,,,,1.0,1.0,,2.0,True,,,,,,,,
11406890,home,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,946888,EUR,931305600,M,13,13,False,42.0,35.0,1.0,,17.0,20.0,19.0,25.0,8.0,9.0,,,,89.0,63.0,7.3,12.0,0.0587441,1,,,,,3.0,1.0,2.0,3.0,,,1.0,,2.0,,5.0,2.0,1.0,0.0239,1.0,1.0,,,,,2.0,1.0,,2.0,,ederson99,1.0,,,,,,
11406890,home,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2490,M,965011,EUR,1026345600,M,22,22,False,52.0,48.0,1.0,,25.0,27.0,24.0,28.0,,6.0,,,,90.0,63.0,7.0,6.0,0.0831773,0,,,,,3.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,
11406890,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,190437,EUR,792288000,F,8,8,False,30.0,30.0,3.0,3.0,16.0,16.0,15.0,15.0,3.0,4.0,,,,79.0,41.0,7.8,4.0,0.286501,3,,,,,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,,,2.0,2.0,2.0,0.3582,2.0,,,,1.0,0.8927,1.0,,,2.0,,pasalicmario,,1.0,1.0,,,,
11406890,home,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14835,M,960441,EUR,984182400,F,17,17,False,26.0,21.0,2.0,1.0,4.0,4.0,18.0,26.0,8.0,2.0,3.0,,,79.0,52.0,8.8,14.0,0.25481,3,,,,,4.0,1.0,2.0,6.0,1.0,,1.0,,,,1.0,1.0,,0.9714,2.0,,,,2.0,1.3893,7.0,3.0,,1.0,,cdk,,1.0,2.0,1.0,,,
11406890,home,Atalanta,Aleksei Miranchuk,aleksei-miranchuk,A. Miranchuk,M,59,182,4256,M,324353,EUR,813888000,F,59,59,False,21.0,15.0,1.0,1.0,4.0,6.0,16.0,24.0,3.0,3.0,3.0,,,64.0,39.0,7.5,14.0,0.495135,1,,,,,9.0,5.0,1.0,2.0,,2.0,,,,,,,,0.1546,5.0,,,1.0,1.0,0.2677,2.0,,,2.0,,Miranchuk,,,,,,,
11406890,home,Atalanta,Hans Hateboer,hans-hateboer,H. Hateboer,D,33,185,622,M,356352,EUR,758073600,D,33,33,True,16.0,14.0,1.0,1.0,5.0,5.0,10.0,12.0,,1.0,,,,26.0,21.0,6.7,2.0,0.0766959,0,,,,,1.0,1.0,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
11406890,home,Atalanta,Gianluca Scamacca,gianluca-scamacca,G. Scamacca,F,9,195,6692,M,807301,EUR,915148800,F,90,90,True,9.0,8.0,2.0,2.0,3.0,3.0,5.0,6.0,4.0,1.0,2.0,,,26.0,16.0,7.2,2.0,0.00803342,2,,,,1.0,,,1.0,2.0,1.0,,2.0,,,,,,,0.1114,1.0,1.0,,,,,1.0,1.0,,1.0,,scamacca,,,,,,,
11406890,home,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185,2015,M,82943,EUR,655516800,D,2,2,True,9.0,7.0,1.0,,6.0,6.0,1.0,3.0,,3.0,,,,11.0,9.0,6.2,2.0,0.00023729,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406890,home,Atalanta,Luis Muriel,luis-muriel,L. Muriel,F,10,178,3941,M,119242,EUR,671760000,F,9,9,True,6.0,3.0,,,,,3.0,6.0,1.0,,1.0,,,11.0,8.0,6.5,3.0,0.00715029,0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,luisfmuriel9,,,,,,,
11406890,home,Atalanta,Leonardo Mendicino,mendicino-leonardo,L. Mendicino,M,44,182,115,M,1489949,EUR,1151107200,M,44,44,True,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406890,home,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,299,M,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406890,home,Atalanta,Juan Musso,juan-musso,J. Musso,G,1,191,4938,M,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,juanmusso,,,,,,,
11406890,home,Atalanta,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185,1246,M,856638,EUR,961459200,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406890,home,Atalanta,Giovanni Bonfanti,giovanni-bonfanti,G. Bonfanti,D,94,187,345,M,1183625,EUR,1042761600,D,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406890,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,132318,EUR,708220800,D,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406890,home,Atalanta,El Bilal Touré,el-bilal-toure,E. B. Touré,F,19,185,9510,M,982615,EUR,1002067200,F,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,el_bilal_9,,,,,,,
11406890,away,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194,1818,M,308182,EUR,763862400,G,94,94,False,35.0,31.0,11.0,7.0,29.0,30.0,2.0,5.0,1.0,7.0,,,1.0,90.0,44.0,6.6,4.0,0.00043668,0,-0.2994,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,2.0,
11406890,away,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173,753,M,273405,EUR,754531200,D,29,29,False,19.0,16.0,2.0,,9.0,12.0,7.0,9.0,3.0,3.0,1.0,,,45.0,32.0,6.2,8.0,0.00194455,0,,,,,2.0,,1.0,3.0,,,,,2.0,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,
11406890,away,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183,1766,M,965828,EUR,967507200,D,34,34,False,30.0,26.0,4.0,2.0,21.0,25.0,5.0,5.0,2.0,3.0,,,,45.0,36.0,6.2,4.0,0.00074951,0,,,,,,,,2.0,1.0,,,,,,2.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,
11406890,away,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,13,185,1922,M,227864,EUR,789868800,D,13,13,False,47.0,41.0,7.0,3.0,30.0,32.0,11.0,15.0,2.0,5.0,,,,90.0,55.0,6.3,6.0,0.00527478,0,,,,,,,1.0,7.0,1.0,,,,5.0,1.0,1.0,1.0,3.0,,,5.0,,,,,,,,,,,,,,,,,
11406890,away,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1131,M,267619,EUR,719280000,D,77,77,False,47.0,37.0,10.0,3.0,25.0,30.0,12.0,18.0,,5.0,,,,90.0,63.0,5.5,15.0,0.00784441,0,,,,,1.0,,,3.0,,,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,
11406890,away,Lazio,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,6,185,7016,M,852404,EUR,924048000,M,8,8,False,42.0,32.0,2.0,,14.0,14.0,18.0,31.0,6.0,6.0,4.0,,,90.0,60.0,6.7,16.0,0.0124369,0,,,,,3.0,,,7.0,1.0,,,,1.0,1.0,,,3.0,,,2.0,,,,,3.0,2.0,,2.0,,MatteoGuendouzi,,,,,,,
11406890,away,Lazio,Nicolò Rovella,nicolo-rovella,N. Rovella,M,6,179,2966,M,937324,EUR,1007424000,M,65,65,False,76.0,68.0,5.0,3.0,38.0,41.0,30.0,35.0,4.0,4.0,,,,90.0,90.0,7.0,10.0,0.0262624,0,,,,,,,1.0,2.0,,,,,1.0,,3.0,,1.0,,1.0,1.0,,,,,,,,2.0,,,3.0,,,,,,
11406890,away,Lazio,Luis Alberto,luis-alberto,L. Alberto,M,32,182,1864,M,111416,EUR,717638400,M,10,10,False,35.0,31.0,,,15.0,15.0,16.0,21.0,3.0,3.0,,,,69.0,48.0,7.0,9.0,0.11693,2,,,,,1.0,,,3.0,1.0,,1.0,1.0,1.0,2.0,,,,0.1326,,2.0,,,,,3.0,3.0,,2.0,True,,,,,,,,
11406890,away,Lazio,Gustav Isaksen,gustav-isaksen,G. Isaksen,M,18,181,3333,M,976381,EUR,987638400,F,18,18,False,8.0,6.0,,,,,6.0,8.0,1.0,,1.0,,,64.0,26.0,6.1,12.0,0.0261465,1,,,,,,,,7.0,,,1.0,,,,,,1.0,0.076,1.0,,,,,,5.0,,,4.0,,,,1.0,,,,,
