match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalCross,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_errorLeadToAGoal,player_sofascoreId,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,captain,stat_accurateCross,stat_bigChanceMissed,stat_errorLeadToAShot,stat_totalOffside,stat_punches,stat_goalAssist,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_goals
10385411,home,Southampton,Che Adams,,,che-adams,C. Adams,F,19,175,2940,M,773409,EUR,837216000,F,10,10,False,18.0,11.0,,,,,11.0,19.0,2.0,3.0,1.0,,90.0,30.0,6.1,14.0,0.1299,0.0,0.0195445,1,,7.0,12.0,,1.0,,,5.0,1.0,4.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,
10385411,home,Southampton,Duje Ćaleta-Car,,,duje-caleta-car,D. Ćaleta-Car,D,16,192,2892,M,257091,EUR,842918400,D,6,6,True,65.0,59.0,9.0,6.0,41.0,43.0,18.0,23.0,1.0,2.0,6.0,,56.0,74.0,6.9,7.0,0.0702,0.0,0.027514,1,,1.0,2.0,4.0,1.0,1.0,,,,,1.0,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,
10385411,home,Southampton,Joe Aribo,,,joe-aribo,J. Aribo,M,18,183,1387,M,818073,EUR,837907200,M,7,7,True,10.0,10.0,,,5.0,5.0,5.0,5.0,1.0,1.0,3.0,,26.0,15.0,6.7,1.0,0.0256,0.0,0.00443704,1,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
10385411,home,Southampton,Samuel Edozie,Samuel Edozie,,samuel-edozie,S. Edozie,M,23,181,769,M,1065214,EUR,1043712000,F,23,23,True,4.0,2.0,1.0,,2.0,3.0,,2.0,,2.0,1.0,,26.0,11.0,6.4,5.0,0.0,0.0,2.267e-05,0,,3.0,5.0,,,,,,2.0,,1.0,,,,,,,2.0,,,,,,,,,1.0,,,,,
10385411,home,Southampton,Adam Armstrong,Adam,Armstrong,adam-armstrong,A. Armstrong,F,9,172,1450,M,361352,EUR,855532800,F,9,9,True,8.0,6.0,,,2.0,2.0,4.0,7.0,1.0,2.0,2.0,,26.0,10.0,6.6,3.0,0.0,0.0,0.00634359,0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
10385411,home,Southampton,Stuart Armstrong,,,stuart-armstrong,S. Armstrong,M,16,183,281,M,117083,EUR,701913600,M,17,17,True,9.0,8.0,,,1.0,1.0,7.0,8.0,,,1.0,,11.0,11.0,6.6,1.0,0.0,0.0,0.0107795,0,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
10385411,home,Southampton,Willy Caballero,,,willy-caballero,W. Caballero,G,,186,555,,52741,EUR,370483200,G,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385411,home,Southampton,Ainsley Maitland-Niles,,,ainsley-maitland-niles,A. Maitland-Niles,D,98,178,1575,M,352768,EUR,872812800,M,3,3,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385411,home,Southampton,Ibrahima Diallo,,,diallo-ibrahima,I. Diallo,M,6,180,255,M,873050,EUR,920851200,M,27,27,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385411,home,Southampton,Moussa Djenepo,,,moussa-djenepo,M. Djenepo,F,12,177,2136,M,869910,EUR,897868800,M,19,19,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385411,away,Nottingham Forest,Dean Henderson,,,dean-henderson,D. Henderson,G,1,188,5010,M,788134,EUR,858124800,G,1,1,False,27.0,8.0,25.0,7.0,3.0,6.0,5.0,21.0,,,9.0,2.0,90.0,34.0,6.9,19.0,0.0,0.0,0.00051942,0,,,,2.0,,,,,,,,,,,,deanhenderson,,,,,,,,,,,,1.0,,,,
10385411,away,Nottingham Forest,Serge Aurier,,,serge-aurier,S. Aurier,D,,176,2934,M,105697,EUR,725155200,D,24,24,False,36.0,22.0,1.0,,15.0,20.0,7.0,16.0,9.0,13.0,7.0,,90.0,67.0,7.7,19.0,0.0435,0.0,0.00414278,2,,3.0,3.0,6.0,5.0,2.0,1.0,1.0,2.0,,,,,,,Serge_aurier,,,2.0,,,,,,,,,,,,,
10385411,away,Nottingham Forest,Joe Worrall,,,joe-worrall,J. Worrall,D,4,193,320,M,838399,EUR,852854400,D,4,4,False,25.0,17.0,5.0,1.0,14.0,17.0,3.0,8.0,5.0,6.0,2.0,,90.0,39.0,6.9,10.0,0.0,0.0,0.00324216,0,,1.0,5.0,6.0,2.0,1.0,,,,2.0,,,,,,,,2.0,,,,,True,,,,,,,,,
10385411,away,Nottingham Forest,Willy Boly,,,willy-boly,W. Boly,D,30,195,1884,M,139310,EUR,665539200,D,30,30,False,29.0,21.0,4.0,,18.0,22.0,3.0,7.0,3.0,6.0,3.0,,90.0,47.0,7.1,10.0,0.0,0.0,0.00035933,0,,1.0,2.0,7.0,2.0,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10385411,away,Nottingham Forest,Renan Lodi,,,renan-lodi,R. Lodi,D,16,173,4176,M,851150,EUR,891993600,D,32,32,False,25.0,16.0,6.0,2.0,7.0,8.0,10.0,20.0,1.0,6.0,10.0,,84.0,47.0,7.2,15.0,0.0,0.0,0.0429193,0,,3.0,5.0,3.0,,4.0,2.0,1.0,1.0,1.0,3.0,,,1.0,,renan_lodi,,1.0,,,,,,1.0,,,,,,,,
10385411,away,Nottingham Forest,Ryan Yates,,,ryan-yates,R. Yates,M,22,190,881,M,846252,EUR,880070400,M,22,22,False,24.0,16.0,1.0,1.0,10.0,13.0,6.0,12.0,2.0,8.0,6.0,,90.0,38.0,7.3,9.0,0.0844,0.0,0.010104,2,,3.0,5.0,,,1.0,,,5.0,2.0,1.0,,,,,,,,2.0,1.0,,2.0,,,,,,,,,,
10385411,away,Nottingham Forest,Remo Freuler,,,remo-freuler,R. Freuler,M,8,181,1928,M,115516,EUR,703296000,M,23,23,False,28.0,21.0,1.0,1.0,15.0,18.0,6.0,10.0,4.0,6.0,5.0,,90.0,42.0,6.3,13.0,0.0,0.0,0.00290182,0,,2.0,7.0,3.0,,2.0,1.0,4.0,,1.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,
10385411,away,Nottingham Forest,Orel Mangala,,,orel-mangala,O. Mangala,M,5,178,1576,M,793988,EUR,890179200,M,5,5,False,21.0,15.0,2.0,2.0,6.0,7.0,9.0,14.0,1.0,4.0,3.0,,60.0,30.0,6.6,9.0,0.0206,0.0,0.0112377,1,,1.0,6.0,1.0,1.0,2.0,1.0,,,2.0,,3.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
10385411,away,Nottingham Forest,Morgan Gibbs-White,,,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,865912,EUR,948931200,M,10,10,False,19.0,12.0,3.0,1.0,5.0,6.0,7.0,17.0,2.0,5.0,1.0,,71.0,38.0,6.5,17.0,0.0623,0.0,0.0717532,2,,4.0,8.0,,,1.0,1.0,2.0,2.0,2.0,4.0,1.0,,,,Morgangibbs27,,1.0,2.0,,,1.0,,,,,,,,,,
10385411,away,Nottingham Forest,Brennan Johnson,,,brennan-johnson,B. Johnson,F,11,186,10704,M,1085180,EUR,990576000,F,20,20,False,13.0,8.0,,,3.0,3.0,5.0,12.0,,6.0,4.0,,84.0,30.0,7.1,15.0,0.4231,0.0,0.393259,1,,3.0,8.0,,,4.0,2.0,6.0,,3.0,2.0,3.0,2.0,,,brenjohnson_,,1.0,1.0,1.0,,3.0,,,1.0,,,,1.0,1.0,,
10385411,away,Nottingham Forest,Taiwo Awoniyi,,,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,359664,EUR,871344000,F,9,9,False,9.0,6.0,,,1.0,1.0,5.0,8.0,1.0,3.0,6.0,,71.0,23.0,7.3,9.0,0.6995,0.5416,0.0213682,2,,1.0,4.0,2.0,,1.0,1.0,4.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,1.0
10385411,away,Nottingham Forest,Jack Colback,Jack,Colback,jack-colback,J. Colback,M,,176,96,M,40686,EUR,625190400,M,8,8,True,9.0,6.0,2.0,,5.0,7.0,1.0,2.0,1.0,4.0,2.0,,30.0,14.0,6.8,3.0,0.0,0.0,0.00022037,0,,1.0,2.0,1.0,,3.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10385411,away,Nottingham Forest,Gustavo Scarpa,,,gustavo-scarpa,G. Scarpa,M,10,177,5531,M,559036,EUR,757728000,M,31,31,True,7.0,5.0,1.0,1.0,1.0,3.0,4.0,4.0,,1.0,,,19.0,11.0,6.6,2.0,0.0639,0.0,0.0072537,1,,,,,,,,,1.0,,,,,,,gustavoscarpa10,,,,,1.0,,,,,,,,,,,
10385411,away,Nottingham Forest,Sam Surridge,,,sam-surridge,S. Surridge,F,9,191,1588,M,817567,EUR,901584000,F,16,16,True,9.0,5.0,1.0,,4.0,5.0,1.0,5.0,1.0,1.0,6.0,,19.0,13.0,6.5,7.0,0.0,0.0,0.00059462,0,,2.0,4.0,1.0,,,,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
10385411,away,Nottingham Forest,Neco Williams,,,williams-neco,N. Williams,D,3,183,3198,M,927356,EUR,987120000,D,7,7,True,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,12.0,3.0,6.6,1.0,0.0,0.0,0.0394821,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385411,away,Nottingham Forest,Harry Toffolo,,,harry-toffolo,H. Toffolo,D,15,183,338,M,358218,EUR,808790400,D,15,15,True,,,,,,,,,,,,,12.0,3.0,6.8,,0.0,0.0,0.0,0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10385411,away,Nottingham Forest,Wayne Hennessey,,,wayne-hennessey,W. Hennessey,G,,198,248,M,16620,EUR,538444800,G,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385411,away,Nottingham Forest,Steve Cook,,,steve-cook,S. Cook,D,5,185,134,M,42707,EUR,672019200,D,3,3,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385411,away,Nottingham Forest,Scott McKenna,,,scott-mckenna,S. McKenna,D,26,188,973,M,358108,EUR,847756800,D,26,26,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385411,away,Nottingham Forest,Emmanuel Dennis,,,emmanuel-dennis,E. B. Dennis,F,17,174,1390,M,844424,EUR,879552000,F,25,25,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
