match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_lastName,player_jerseyNumber,player_height,player_gender,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalOffside,stat_wasFouled,stat_goalAssist,stat_challengeLost,stat_bigChanceCreated,stat_keyPass,stat_hitWoodwork,captain,stat_goals,stat_saves,stat_accurateCross
12189908,home,Chicago Fire FC II,Patrick Los,Patrick Los,patrick-los,P. Los,G,9,1807945,EUR,1187308800,G,70,70,False,22.0,17.0,8.0,4.0,17.0,20.0,2.0,1.0,4.0,1.0,90.0,28.0,6.8,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12189908,home,Chicago Fire FC II,Omari Glasgow,Omari Glasgow,omari-glasgow,O. Glasgow,M,110,1110508,EUR,1069459200,D,55,55,False,39.0,31.0,,,12.0,17.0,29.0,3.0,6.0,,90.0,76.0,8.1,21.0,4,,26,175.0,M,19.0,7.0,1.0,3.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,1.0,,,,,,,,,,,,,,
12189908,home,Chicago Fire FC II,Jaylen Shannon,Jaylen Shannon,jaylen-shannon,J. Shannon,D,1,1807960,EUR,950140800,D,43,43,False,50.0,39.0,5.0,1.0,21.0,25.0,25.0,3.0,3.0,,90.0,55.0,7.0,11.0,0,,43,187.0,M,18.0,,2.0,1.0,3.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
12189908,home,Chicago Fire FC II,Wyatt Omsberg,,omsberg-wyatt,W. Omsberg,D,13,930419,EUR,811641600,D,16,16,False,31.0,25.0,8.0,3.0,11.0,11.0,20.0,2.0,2.0,,45.0,34.0,6.8,6.0,0,,16,193.0,M,14.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12189908,home,Chicago Fire FC II,Diego Konincks,Diego Konincks,diego-konincks,D. Konincks,D,27,1479637,EUR,975542400,D,42,42,False,47.0,40.0,5.0,2.0,28.0,31.0,16.0,1.0,9.0,,90.0,54.0,7.1,9.0,0,,40,185.0,M,12.0,,2.0,2.0,2.0,,,,,,,2.0,,,2.0,,1.0,2.0,1.0,,,,,,,,,,
12189908,home,Chicago Fire FC II,Javier Casas,,javier-casas,J. Casas,M,23,1023157,EUR,1052870400,M,37,37,False,48.0,40.0,3.0,1.0,17.0,19.0,30.0,1.0,11.0,,66.0,61.0,7.0,12.0,0,,,162.0,,23.0,1.0,,3.0,3.0,,3.0,2.0,,,,3.0,,,2.0,,,1.0,,1.0,,,,,,,,,
12189908,home,Chicago Fire FC II,Lamonth Rochester,Lamonth Rochester,lamonth-rochester,L. Rochester,D,21,1384025,EUR,1055203200,M,54,54,False,45.0,34.0,9.0,4.0,23.0,25.0,20.0,2.0,3.0,,90.0,57.0,7.3,14.0,1,,14,184.0,M,11.0,,,2.0,3.0,,,,,1.0,,,3.0,2.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,,
12189908,home,Chicago Fire FC II,Sergio Oregel,Sergio Oregel,sergio-oregel,S. Oregel,M,71,1155347,EUR,1116201600,M,35,35,False,51.0,37.0,1.0,,10.0,11.0,40.0,,7.0,,85.0,58.0,7.2,16.0,0,,35,175.0,M,27.0,,,6.0,3.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,4.0,,,1.0,,1.0,,1.0,,3.0,,,,,
12189908,home,Chicago Fire FC II,Harold Osorio,Harold Osorio,osorio-harold,H. Osorio,M,106,1135923,EUR,1061337600,M,45,45,False,38.0,25.0,5.0,2.0,11.0,15.0,26.0,,6.0,,89.0,57.0,6.8,21.0,1,,45,179.0,M,14.0,3.0,,8.0,6.0,2.0,1.0,,1.0,,,,2.0,2.0,5.0,,,2.0,2.0,4.0,,,,1.0,1.0,,,,
12189908,home,Chicago Fire FC II,David Poreba,David Poreba,david-poreba,D. Poreba,F,124,1157631,EUR,1038700800,M,48,48,False,38.0,36.0,,,13.0,14.0,24.0,,8.0,,90.0,54.0,8.1,3.0,3,,48,182.0,M,23.0,,,7.0,6.0,,1.0,,1.0,2.0,,,2.0,1.0,3.0,3.0,,,,4.0,,,,1.0,,True,1.0,,
12189908,home,Chicago Fire FC II,Christian Koffi,,christian-koffi,C. Koffi,M,29,970940,EUR,967420800,F,50,50,False,18.0,15.0,,,3.0,3.0,16.0,,,,66.0,25.0,6.9,7.0,1,,86,173.0,M,12.0,1.0,,1.0,2.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,3.0,,,,,,2.0,,,,,
12189908,home,Chicago Fire FC II,Billy Hency,Billy Hency,billy-hency,B. Hency,F,2,1191296,EUR,939081600,M,47,47,True,16.0,13.0,,,8.0,9.0,7.0,,2.0,,45.0,27.0,6.7,6.0,0,,,178.0,M,5.0,,,4.0,4.0,,1.0,,,,,1.0,1.0,1.0,2.0,1.0,,,,3.0,,,,,,,,,
12189908,home,Chicago Fire FC II,Romain Blake,Romain Blake,romain-blake,R. Blake,D,32,1384045,EUR,1122163200,D,59,59,True,6.0,4.0,,,3.0,4.0,2.0,2.0,2.0,,24.0,11.0,6.7,2.0,0,,59,,M,1.0,,2.0,3.0,3.0,,,,,,,2.0,1.0,1.0,2.0,,,,,,,1.0,,,,,,,
12189908,home,Chicago Fire FC II,Jason Shokalook,Jason Shokalook,jason-shokalook,J. Shokalook,F,26,1807962,EUR,1033344000,F,44,44,True,3.0,2.0,,,1.0,1.0,2.0,1.0,1.0,,24.0,9.0,7.6,1.0,1,,44,185.0,M,1.0,,,1.0,4.0,,1.0,1.0,,1.0,,,3.0,2.0,1.0,,,,,,,,,,,,1.0,,
12189908,home,Chicago Fire FC II,David Tchétchao,David Tchétchao,david-tchetchao,D. Tchétchao,F,76,1528525,EUR,1064793600,F,51,51,True,6.0,4.0,,,3.0,4.0,2.0,,4.0,,11.0,8.0,6.6,3.0,0,,71,172.0,M,1.0,,1.0,2.0,2.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
12189908,home,Chicago Fire FC II,Juan Miguel Zapata Calle,Juan Miguel Zapata Calle,juan-miguel-zapata-calle,J. M. Z. Calle,M,13,1877847,EUR,1131753600,D,46,46,True,1.0,1.0,,,,,1.0,,,,1.0,1.0,,,0,,46,,M,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
12189908,home,Chicago Fire FC II,Bryan Dowd,Bryan Dowd,dowd-bryan,B. Dowd,G,11,1190860,EUR,1015545600,G,78,78,True,,,,,,,,,,,,,,,0,,31,190.0,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12189908,home,Chicago Fire FC II,Christopher Cupps,Christopher Cupps,christopher-cupps,C. Cupps,D,87,1834764,EUR,1211760000,D,64,64,True,,,,,,,,,,,,,,,0,,38,185.0,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12189908,away,Forward Madison FC,Martin Sanchez,Martin Sanchez,martin-sanchez,M. Sanchez,G,1,1481660,EUR,962668800,G,99,99,False,33.0,23.0,13.0,4.0,22.0,29.0,4.0,1.0,12.0,,90.0,44.0,6.5,11.0,0,,,182.0,M,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,4.0,
12189908,away,Forward Madison FC,Timmy Mehl,,timmy-mehl,T. Mehl,D,1,983708,EUR,809827200,D,5,5,False,80.0,64.0,15.0,4.0,45.0,51.0,29.0,3.0,3.0,,90.0,98.0,6.6,17.0,1,,,185.0,M,19.0,,,5.0,4.0,,,,1.0,,,3.0,4.0,3.0,3.0,1.0,,,,,,1.0,,,,,,,
12189908,away,Forward Madison FC,Michael Chilaka,Michael Chilaka,michael-chilaka,M. Chilaka,D,28,1130329,EUR,949708800,D,2,2,False,48.0,44.0,1.0,,40.0,43.0,5.0,3.0,7.0,,90.0,57.0,6.6,4.0,0,,2,180.0,M,4.0,,,5.0,3.0,,,,,,,1.0,1.0,1.0,3.0,1.0,2.0,,,2.0,,1.0,,,,,,,
12189908,away,Forward Madison FC,Jacob Crull,,jacob-crull,J. Crull,D,5,1019846,EUR,875836800,D,16,16,False,69.0,52.0,10.0,3.0,42.0,52.0,17.0,3.0,8.0,,90.0,92.0,6.2,23.0,0,,,182.0,M,10.0,,1.0,2.0,1.0,1.0,1.0,,,,,2.0,,,,,,1.0,,,,,,,,True,,,
12189908,away,Forward Madison FC,Stephen Payne,,stephen-payne,S. Payne,D,6,945200,EUR,866419200,M,22,22,False,20.0,18.0,4.0,3.0,13.0,14.0,6.0,2.0,4.0,,61.0,29.0,6.7,4.0,1,,22,178.0,M,5.0,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
12189908,away,Forward Madison FC,Aiden Mesias,,aiden-mesias,A. Mesias,M,3,1019789,EUR,940636800,M,10,10,False,18.0,15.0,1.0,1.0,14.0,17.0,1.0,1.0,2.0,,61.0,25.0,6.3,5.0,1,,10,180.0,M,1.0,,,2.0,2.0,,2.0,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,
12189908,away,Forward Madison FC,John Murphy,,john-murphy,J. Murphy,M,6,983004,EUR,956102400,M,6,6,False,34.0,24.0,5.0,1.0,18.0,23.0,12.0,,5.0,,90.0,61.0,6.6,21.0,1,,6,178.0,M,6.0,1.0,2.0,9.0,8.0,2.0,2.0,,1.0,,,4.0,,,3.0,,,5.0,,6.0,,2.0,,1.0,,,,,
12189908,away,Forward Madison FC,Wolfgang Prentice,Wolfgang Prentice,wolfgang-prentice,W. Prentice,M,3,1191070,EUR,956620800,M,7,7,False,23.0,18.0,2.0,,14.0,14.0,12.0,,4.0,,90.0,43.0,6.5,14.0,1,,7,183.0,M,4.0,3.0,,5.0,6.0,1.0,2.0,,1.0,,,,1.0,,,1.0,,3.0,,5.0,,1.0,,,,,,,
12189908,away,Forward Madison FC,Nazeem Bartman,,nazeem-bartman,N. Bartman,F,6,983179,EUR,745200000,F,24,24,False,23.0,15.0,3.0,1.0,8.0,9.0,15.0,,6.0,,88.0,39.0,6.6,17.0,1,,24,170.0,M,7.0,1.0,,6.0,4.0,1.0,2.0,,1.0,,,1.0,,,2.0,1.0,,5.0,,4.0,,,,2.0,,,,,
12189908,away,Forward Madison FC,Agustín Dávila,,agustin-davila,A. Dávila,F,28,966841,EUR,915494400,F,20,20,False,12.0,9.0,,,3.0,4.0,8.0,,2.0,,61.0,21.0,7.1,4.0,3,,,176.0,M,6.0,,1.0,1.0,6.0,,,,3.0,,,,2.0,,,1.0,,1.0,,3.0,,,,1.0,,,,,
12189908,away,Forward Madison FC,Mauro Cichero,,mauro-cichero,M. Cichero,M,8,1025167,EUR,807235200,F,14,14,False,1.0,,,,,1.0,,,,,22.0,4.0,6.4,2.0,0,,,191.0,M,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12189908,away,Forward Madison FC,Juan Galindrez,,juan-galindrez,J. Galindrez,F,10,942884,EUR,773280000,F,19,19,True,11.0,4.0,,,2.0,4.0,9.0,1.0,1.0,,68.0,21.0,6.4,13.0,0,,,182.0,M,3.0,2.0,,4.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,,2.0,3.0,1.0,,,,1.0,,,,,1.0
12189908,away,Forward Madison FC,Ferrety Sousa,,ferrety-sousa,F. Sousa,D,10,881511,EUR,662083200,D,25,25,True,20.0,11.0,5.0,1.0,3.0,4.0,16.0,,2.0,,29.0,30.0,6.2,11.0,0,,,168.0,M,8.0,,1.0,2.0,2.0,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,
12189908,away,Forward Madison FC,Jimmie Villalobos,,jimmie-villalobos,J. Villalobos,M,1,982996,EUR,806284800,M,21,21,True,17.0,14.0,2.0,1.0,8.0,8.0,9.0,,1.0,,29.0,22.0,6.5,5.0,0,,,178.0,M,6.0,,,1.0,2.0,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,
12189908,away,Forward Madison FC,Derek Gebhard,,derek-gebhard,D. Gebhard,F,6,881621,EUR,813715200,F,17,17,True,6.0,4.0,,,1.0,1.0,6.0,,3.0,,29.0,14.0,6.7,5.0,1,,17,183.0,M,3.0,1.0,,2.0,2.0,,1.0,,1.0,,,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,
12189908,away,Forward Madison FC,Jake Fuderer,Jake Fuderer,jake-fuderer,J. Fuderer,M,1,1190868,EUR,959212800,D,26,26,True,1.0,1.0,,,,,1.0,,,,8.0,1.0,6.2,,0,,26,178.0,M,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
