match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_aerialWon,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_fouls,captain,stat_goalAssist,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_bigChanceMissed,stat_goals,stat_hitWoodwork
11450050,home,Sivasspor,Azizbek Turgunboev,azizbek-turgunboev,A. Turgunboev,M,173,1143,M,971572,EUR,780969600,F,90,90,False,16.0,11.0,2.0,,5.0,5.0,7.0,12.0,,1.0,4.0,,,,64.0,33.0,6.6,11.0,0.234712,,1,,10,1.0,1.0,5.0,6.0,1.0,1.0,5.0,3.0,2.0,2.0,,,,,1.0,,0.3045,0.6797,1.0,1.0,,1.0,,,,,,1.0,,
11450050,home,Sivasspor,Roman Kvet,roman-kvet,R. Kvet,M,187,93,M,858926,EUR,882316800,M,19,19,True,4.0,3.0,1.0,,1.0,1.0,2.0,3.0,,,,,,,26.0,6.0,6.5,2.0,0.00559958,,0,,16,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
11450050,home,Sivasspor,Clinton N'Jie,clinton-njie,C. N'Jie,F,175,913,M,291665,EUR,745372800,F,10,10,True,4.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,,,,26.0,6.0,6.4,3.0,0.00456642,,0,,,,,3.0,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
11450050,home,Sivasspor,Mijo Caktaš,mijo-caktas,M. Caktaš,M,178,363,M,152887,EUR,705283200,M,30,30,True,1.0,1.0,,,,,1.0,1.0,2.0,,,,,,10.0,3.0,6.6,,0.00037576,,0,,,,,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,
11450050,home,Sivasspor,Alaaddin Okumuş,alaaddin-okumus,A. Okumuş,D,175,23,M,844640,EUR,809136000,D,23,23,True,,,,,,,,,,,,,,,1.0,1.0,,,,,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450050,home,Sivasspor,Đorđe Nikolić,dorde-nikolic,Đ. Nikolić,G,195,79,M,797144,EUR,860889600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450050,home,Sivasspor,Ziya Erdal,ziya-erdal,Z. Erdal,D,182,28,M,138312,EUR,568339200,D,58,58,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450050,home,Sivasspor,Emrah Başsan,emrah-bassan,E. Başsan,M,177,60,M,174141,EUR,703468800,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450050,home,Sivasspor,Burak Kapacak,burak-kapacak,B. Kapacak,M,180,490,M,836686,EUR,944611200,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450050,home,Sivasspor,İbrahim Akdağ,ibrahim-akdag,İ. Akdağ,M,179,11,M,847053,EUR,680054400,M,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450050,home,Sivasspor,Emre Gökay,emre-gokay,E. Gökay,F,181,137,M,1393928,EUR,1140220800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,19,,,,,,,,,,,,,,,,,,,,,,,,,,Emre Gökay,,,,
11450050,away,Fatih Karagümrük,Salvatore Sirigu,salvatore-sirigu,S. Sirigu,G,192,499,M,18954,EUR,537408000,G,31,31,False,23.0,20.0,6.0,3.0,19.0,20.0,1.0,3.0,2.0,,6.0,,5.0,5.0,90.0,34.0,7.6,3.0,0.00021602,,0,2.5709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450050,away,Fatih Karagümrük,Salih Dursun,salih-dursun,S. Dursun,D,188,33,M,179189,EUR,679276800,D,54,54,False,18.0,12.0,4.0,1.0,5.0,7.0,7.0,12.0,2.0,,4.0,,,,68.0,32.0,6.8,8.0,0.00294578,,1,,24,1.0,,1.0,4.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,0.0508,,1.0,1.0,,,,,1.0,,,,,
11450050,away,Fatih Karagümrük,Davide Biraschi,davide-biraschi,D. Biraschi,D,182,102,M,233252,EUR,773107200,D,4,4,False,40.0,34.0,9.0,4.0,16.0,18.0,18.0,22.0,4.0,1.0,2.0,,,,90.0,50.0,6.9,7.0,0.00769874,1.0,0,,4,,,2.0,2.0,1.0,,,,1.0,,,,,,,1.0,,,2.0,1.0,,1.0,True,,,,,,,
11450050,away,Fatih Karagümrük,Koray Günter,koray-gunter,K. Günter,D,185,219,M,138165,EUR,776995200,D,25,25,False,43.0,39.0,3.0,2.0,31.0,33.0,8.0,10.0,1.0,,9.0,,,,90.0,51.0,6.8,5.0,0.0221599,,0,,22,,,5.0,4.0,2.0,,2.0,2.0,1.0,,2.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,
11450050,away,Fatih Karagümrük,Frédéric Veseli,frederic-veseli,F. Veseli,D,183,158,M,137775,EUR,722217600,D,3,3,False,29.0,22.0,5.0,2.0,13.0,16.0,9.0,13.0,2.0,2.0,6.0,,,,90.0,46.0,6.6,9.0,0.0106074,,0,,34,,,4.0,2.0,2.0,,,,1.0,,,,,,,,,,2.0,1.0,,2.0,,,,,,,,
11450050,away,Fatih Karagümrük,Flavio Paoletti,paoletti-flavio,F. Paoletti,M,178,72,M,1069011,EUR,1042675200,M,97,97,False,29.0,24.0,,,12.0,13.0,12.0,17.0,,,1.0,,,,57.0,39.0,6.6,9.0,0.0124807,,2,,36,1.0,,3.0,2.0,3.0,,,,3.0,1.0,,1.0,,1.0,,1.0,0.0603,,,,,,,,1.0,,,,,
11450050,away,Fatih Karagümrük,Andrea Bertolacci,andrea-bertolacci,A. Bertolacci,M,179,98,M,47568,EUR,663552000,M,91,91,False,69.0,57.0,8.0,2.0,28.0,32.0,29.0,37.0,2.0,1.0,1.0,,,,90.0,89.0,6.8,15.0,0.0242126,,0,,,,,5.0,7.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,6.0,2.0,,3.0,,,,,,,,
11450050,away,Fatih Karagümrük,Emre Mor,emre-mor,E. Mor,M,169,2594,M,826258,EUR,869702400,M,11,11,False,23.0,20.0,1.0,1.0,3.0,4.0,18.0,23.0,,,4.0,,,,90.0,49.0,8.1,9.0,0.350958,3.0,3,,99,4.0,1.0,4.0,14.0,,1.0,8.0,7.0,1.0,5.0,,,,,2.0,,0.0977,0.9325,2.0,,,2.0,,,1.0,,,,,
11450050,away,Fatih Karagümrük,Valentin Eysseric,valentin-eysseric,V. Eysseric,M,181,141,M,139798,EUR,701481600,M,9,9,False,53.0,45.0,2.0,,16.0,17.0,30.0,45.0,,,6.0,,,,90.0,77.0,7.2,18.0,0.147016,3.0,5,,,9.0,1.0,3.0,5.0,,1.0,3.0,3.0,1.0,,,1.0,,2.0,1.0,,0.5596,0.1514,1.0,1.0,,2.0,,,2.0,,,,,
11450050,away,Fatih Karagümrük,Güven Yalçın,guven-yalcin,G. Yalçın,F,184,385,M,826162,EUR,916617600,M,10,10,False,20.0,13.0,1.0,,5.0,8.0,8.0,12.0,,,4.0,,,,57.0,30.0,6.6,12.0,0.011036,1.0,1,,10,,,5.0,,1.0,2.0,,,1.0,,2.0,,,1.0,,,0.0695,,,,,,,,,,,,,
11450050,away,Fatih Karagümrük,Kevin Lasagna,kevin-lasagna,K. Lasagna,F,181,319,M,587962,EUR,713404800,F,15,15,False,12.0,9.0,,,4.0,4.0,5.0,8.0,2.0,,1.0,,,,87.0,27.0,6.7,9.0,0.0314813,1.0,2,,15,,,7.0,2.0,2.0,3.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.4733,0.7553,,,,,,,,,,1.0,,
11450050,away,Fatih Karagümrük,Ryan Mendes,ryan-mendes,R. Mendes,M,175,536,M,52797,EUR,631756800,F,20,20,True,8.0,5.0,,,1.0,3.0,4.0,10.0,,,1.0,,,,33.0,22.0,6.9,12.0,0.0155424,1.0,3,,20,5.0,,3.0,1.0,,,3.0,1.0,1.0,,,,,2.0,1.0,,0.265,0.2348,,,,2.0,,,,,,,,1.0
11450050,away,Fatih Karagümrük,Marcus Rohdén,marcus-rohden,M. Rohdén,M,182,77,M,209082,EUR,673920000,M,6,6,True,15.0,12.0,,,7.0,7.0,5.0,8.0,,,1.0,,,,33.0,20.0,6.8,4.0,0.0191687,1.0,1,,8,,,1.0,4.0,1.0,,,,1.0,2.0,,1.0,,,,,0.1104,,1.0,1.0,,,,,1.0,,,,,
11450050,away,Fatih Karagümrük,Nazım Sangaré,nazim-sangare,N. Sangaré,M,180,168,M,169425,EUR,770256000,D,30,30,True,7.0,6.0,1.0,,,,6.0,8.0,1.0,,2.0,,,,22.0,15.0,6.5,4.0,0.0288924,1.0,0,,30,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11450050,away,Fatih Karagümrük,Marcão,marcao,Marcão,F,196,737,M,870717,EUR,771811200,F,70,70,True,,,,,,,,,,,,,,,10.0,,6.3,,,,0,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450050,away,Fatih Karagümrük,Emre Bilgin,emre-bilgin,E. Bilgin,G,188,495,M,1050730,EUR,1077753600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,Emre Bilgin,,,,
11450050,away,Fatih Karagümrük,Efecan Mizrakci,efecan-mizrakci,E. Mizrakci,D,188,10,M,1394137,EUR,1073606400,D,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,21,,,,,,,,,,,,,,,,,,,,,,,,,,Efecan Mizrakci,,,,
11450050,away,Fatih Karagümrük,Emir Tintiş,emir-tintis,E. Tintiş,D,187,27,M,1210418,EUR,1073865600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450050,away,Fatih Karagümrük,Adnan Uğur,adnan-ugur,A. Uğur,M,174,53,M,987539,EUR,993686400,M,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450050,away,Fatih Karagümrük,Tonio Teklić,tonio-teklic,T. Teklić,F,182,575,M,904669,EUR,936835200,F,99,99,True,,,,,,,,,,,,,,,,,,,,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450050,away,Fatih Karagümrük,Can Keleş,can-keles,C. Keleş,F,180,519,M,918408,EUR,999388800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
