match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_unsuccessfulTouch,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_aerialLost,stat_dispossessed,stat_outfielderBlock,stat_wasFouled,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_keyPass,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_shotOffTarget,player_sofascoreId,captain,stat_totalCross,stat_accurateCross,stat_penaltyConceded,stat_bigChanceMissed,stat_lastManTackle,stat_errorLeadToAShot
14035962,home,RSC Anderlecht,Colin Coosemans,,,colin-coosemans,C. Coosemans,G,26,185.0,265,M,122399,EUR,712800000,G,26,26,False,29.0,12.0,22.0,5.0,0.0,9.0,11.0,3.0,18.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,90.0,34.0,6.4,18.0,0.00071091,83.286026146133,10.0,67.515,15.015,0.0388,0,-0.2547,0.02,0.01,-0.03,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035962,home,RSC Anderlecht,Ilay Camara,Ilay Camara,,camara-ilay,I. Camara,M,7,174.0,4171,M,1397747,EUR,1042848000,D,7,7,False,7.0,6.0,,,0.0,,,6.0,7.0,,,,,,,,,,16.0,8.0,6.5,2.0,0.0133335,21.247414807168,2.0,-1.575,5.775,,0,,-0.15,-0.19,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035962,home,RSC Anderlecht,Killian Sardella,,,killian-sardella,K. Sardella,D,54,177.0,482,M,909964,EUR,1020297600,D,54,54,False,46.0,39.0,8.0,3.0,0.0,24.0,24.0,15.0,22.0,,,2.0,7.0,,,,,,90.0,53.0,6.2,7.0,0.0162452,93.570724600055,13.0,16.8,13.44,,1,,0.17,0.11,-0.19,,,2.0,1.0,1.0,2.0,1.0,0.1204,0.2713,-0.37,,,,,,,,,,,,,,,,,,,,,,
14035962,home,RSC Anderlecht,Lucas Hey,Lucas Hey,,lucas-hey,L. Hey,D,3,189.0,338,M,1122698,EUR,1050192000,D,3,3,False,54.0,51.0,7.0,4.0,0.0,40.0,40.0,11.0,14.0,,1.0,6.0,5.0,,,,,,90.0,65.0,6.9,4.0,0.00989713,60.623499351316,10.0,-24.045,2.94,,0,,0.17,0.02,0.33,,,3.0,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14035962,home,RSC Anderlecht,Moussa Ndiaye,,,moussa-ndiaye,M. Ndiaye,D,16,181.0,1546,M,982315,EUR,1024358400,D,5,5,False,54.0,43.0,3.0,,0.0,26.0,30.0,17.0,24.0,3.0,5.0,,6.0,,,,,,81.0,78.0,6.4,17.0,0.0117864,95.180055174798,11.0,59.64,21.42,,0,,0.2,0.08,-0.25,,1.0,5.0,2.0,,5.0,1.0,,,,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,
14035962,home,RSC Anderlecht,Nathan De Cat,Nathan De Cat,,nathan-de-cat,N. D. Cat,M,74,192.0,1673,M,1637689,EUR,1216425600,M,74,74,False,43.0,38.0,5.0,3.0,0.0,19.0,19.0,19.0,24.0,,4.0,1.0,5.0,,,,,,90.0,58.0,7.2,8.0,0.0696978,59.478235127679,10.0,-23.415,3.465,,0,,0.43,-0.09,-0.02,,1.0,3.0,,,3.0,1.0,,,,1.0,1.0,,3.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
14035962,home,RSC Anderlecht,Nathan-Dylan Saliba,Nathan Saliba,,nathan-saliba,N. Saliba,M,13,173.0,636,M,1093229,EUR,1076112000,M,13,13,False,44.0,33.0,3.0,1.0,0.0,11.0,11.0,22.0,33.0,2.0,5.0,,6.0,,,,,,90.0,60.0,8.1,15.0,0.462467,104.86730374829,8.0,-62.895,5.565,,3,,0.41,0.08,-0.08,,2.0,5.0,,2.0,1.0,2.0,0.1188,0.1587,0.53,2.0,1.0,,,1.0,2.0,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,
14035962,home,RSC Anderlecht,Mario Stroeykens,Mathieu,Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177.0,3682,M,1101702,EUR,1096416000,M,29,29,False,31.0,24.0,,,0.0,7.0,7.0,17.0,24.0,,,,4.0,,,,,,57.0,35.0,6.4,8.0,0.0983077,54.781529352153,7.0,-28.665,6.51,,1,,0.31,-0.31,-0.05,,,3.0,,,,,0.0325,,-0.22,2.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,
14035962,home,RSC Anderlecht,Thorgan Hazard,,,thorgan-hazard,T. Hazard,F,11,174.0,3646,M,94286,EUR,733363200,M,11,11,False,38.0,30.0,2.0,2.0,1.0,6.0,9.0,24.0,29.0,1.0,4.0,,4.0,,,,,,81.0,51.0,7.3,11.0,0.316945,157.66709501774,13.0,-43.68,15.96,,2,,0.35,0.24,-0.23,,1.0,3.0,1.0,,,1.0,0.0606,,0.0,,2.0,,1.0,2.0,,,1.0,6.0,2.0,1.0,1.0,,1.0,THazard,True,2.0,2.0,1.0,,,
14035962,home,RSC Anderlecht,Nilson Angulo,Nilson Angulo,,nilson-angulo,N. Angulo,F,10,182.0,4530,M,1116571,EUR,1055980800,M,19,19,False,30.0,22.0,3.0,1.0,0.0,5.0,6.0,17.0,24.0,1.0,10.0,2.0,4.0,,,,,,90.0,68.0,7.6,19.0,0.10955,174.67113976234,20.0,44.625,14.385,,3,,0.27,0.41,-0.02,,1.0,11.0,,2.0,2.0,2.0,1.0024,1.0357,0.32,3.0,2.0,,4.0,8.0,1.0,1.0,,2.0,4.0,,,1.0,1.0,,,4.0,1.0,,,,
14035962,home,RSC Anderlecht,Adriano Bertaccini,,,adriano-bertaccini,A. Bertaccini,F,91,173.0,746,M,867250,EUR,966124800,F,91,91,False,17.0,12.0,3.0,3.0,0.0,2.0,3.0,10.0,14.0,,4.0,,6.0,,,,,,81.0,36.0,6.4,15.0,0.024321,140.05140855298,14.0,20.37,17.22,,5,,-0.14,0.21,-0.02,,2.0,5.0,,2.0,,,0.3969,0.3223,-0.51,,2.0,,1.0,5.0,1.0,1.0,,1.0,2.0,,2.0,,1.0,,,1.0,,,1.0,,
14035962,home,RSC Anderlecht,Ali Maamar,,,ali-maamar,A. Maamar,M,79,182.0,2960,M,1440668,EUR,1111536000,D,79,79,True,24.0,21.0,,,0.0,10.0,10.0,11.0,14.0,1.0,6.0,,3.0,,,,,,74.0,39.0,6.8,4.0,0.106999,62.998428227473,7.0,2.73,9.66,,0,,0.31,0.06,-0.21,,,4.0,1.0,,3.0,1.0,,,,1.0,1.0,,2.0,,3.0,2.0,,1.0,,,,,,,,1.0,1.0,,,,
14035962,home,RSC Anderlecht,Mihajlo Cvetković,Mihajlo Cvetkovic,,mihajlo-cvetkovic,M. Cvetković,F,9,175.0,2686,M,1427166,EUR,1168387200,F,9,9,True,5.0,4.0,,,1.0,1.0,1.0,3.0,4.0,1.0,7.0,1.0,4.0,,,,,,33.0,21.0,7.1,3.0,0.00059416,71.678181330076,8.0,4.83,14.28,,5,,0.03,0.38,0.14,,2.0,2.0,,2.0,,,0.6272,0.1055,-0.56,2.0,,,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,,,,,,1.0,,
14035962,home,RSC Anderlecht,Yasin Özcan,,,yasin-ozcan,Y. Özcan,D,58,185.0,1802,M,1392102,EUR,1145491200,D,58,58,True,2.0,1.0,2.0,1.0,0.0,,,1.0,2.0,,1.0,2.0,,,,,,,9.0,8.0,7.3,1.0,0.00349475,,,,,,0,,0.08,,0.61,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
14035962,home,RSC Anderlecht,Tristan Degreef,,,degreef-tristan,T. Degreef,M,83,177.0,393,M,1436187,EUR,1106092800,M,83,83,True,7.0,6.0,,,0.0,,,6.0,7.0,,5.0,,2.0,,,,,,9.0,16.0,7.0,3.0,0.00924446,69.727047431543,6.0,46.095,32.97,,1,,0.15,0.31,-0.08,,2.0,2.0,2.0,,,,0.0643,,-0.32,,,,4.0,,1.0,1.0,,,,,,,1.0,,,,,,,,
