match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateLongBalls,stat_totalCross,stat_duelLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_blockedScoringAttempt,stat_interceptionWon,stat_aerialLost,stat_outfielderBlock,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_goalAssist,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,captain,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_errorLeadToAGoal,stat_clearanceOffLine
11453077,home,Al-Nassr,Cristiano Ronaldo,,,cristiano-ronaldo,C. Ronaldo,F,7,187,2307715,M,CR7,750,EUR,476409600,F,7,7,False,33.0,26.0,1.0,1.0,1.0,27.0,36.0,1.0,2.0,,1.0,,,,,,90.0,51.0,9.4,12.0,7,1.0,4.0,6.0,1.0,,,1.0,,2.0,,4.0,,2.0,2.0,5.0,,2.0,1.0,3.0,,3.0,,2.0,2.0,3.0,True,,,,,
11453077,home,Al-Nassr,Mohammed Khalil Marran,,,mohammed-khalil-marran,M. K. Marran,F,16,180,1521,M,,1115775,EUR,982195200,F,16,16,True,11.0,9.0,,1.0,1.0,8.0,10.0,1.0,4.0,,2.0,1.0,,,,,45.0,20.0,6.9,6.0,2,,,2.0,,2.0,2.0,2.0,,,,,,,1.0,1.0,,2.0,,,,,,1.0,2.0,,,,,,,
11453077,home,Al-Nassr,Nawaf Boushal,,,nawaf-boushal,N. Boushal,D,12,178,1391,M,,986400,EUR,937440000,D,12,12,True,11.0,11.0,,3.0,3.0,8.0,10.0,,,,1.0,,,,,,15.0,15.0,6.6,2.0,0,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11453077,home,Al-Nassr,Abdulmajeed Al-Sulaiheem,,,abdulmajeed-al-sulaiheem,A. Al-Sulaiheem,M,8,165,600,M,,538320,EUR,768960000,M,8,8,True,19.0,17.0,4.0,,1.0,18.0,19.0,,,1.0,3.0,,,,,,15.0,21.0,7.5,2.0,0,4.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,
11453077,home,Al-Nassr,Ali Al-Hassan,,,ali-al-hassan,A. Al-Hassan,M,19,183,1000,M,,925947,EUR,857433600,M,19,19,True,6.0,6.0,,2.0,2.0,4.0,4.0,,,,,,,,,,12.0,7.0,6.8,,1,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11453077,home,Al-Nassr,Abdulaziz Al-Aliwa,,,abdulaziz-al-aliwa,A. Al-Aliwa,M,46,182,344,M,,1067777,EUR,1076457600,M,46,46,True,4.0,4.0,,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,10.0,5.0,6.4,,1,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
11453077,home,Al-Nassr,Raghed Al-Najjar,,,raghid-najjar,R. Al-Najjar,G,36,188,830,M,,925920,EUR,843177600,G,36,36,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453077,home,Al-Nassr,Mohammed Qassem,,,mohammed-qassem,M. Qassem,D,24,176,146,M,,540426,EUR,790473600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453077,home,Al-Nassr,Awad Aman,Awad Aman,,awad-aman,A. Aman,D,70,170,549,M,,1653551,EUR,1105833600,D,49,49,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453077,home,Al-Nassr,Meshari Fahad Al-Nemer,,,meshari-fahad-al-nemer,M. F. Al-Nemer,F,75,180,439,M,,1474690,EUR,1060041600,F,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453077,away,Al Tai,Moataz Al-Baqaawi,,,moataz-al-baqaawi,M. Al-Baqaawi,G,33,180,23,M,,892891,EUR,883872000,G,44,44,False,28.0,7.0,27.0,2.0,7.0,5.0,21.0,,,2.0,14.0,,3.0,2.0,1.0,1.0,90.0,44.0,6.1,23.0,0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,
11453077,away,Al Tai,Ibrahim Alnakhli,,,ibrahim-alnakhli,I. Alnakhli,D,88,176,35,M,,847004,EUR,857865600,D,88,88,False,24.0,17.0,3.0,9.0,10.0,8.0,14.0,,1.0,2.0,5.0,,,,,,90.0,31.0,5.5,9.0,0,,,3.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,
11453077,away,Al Tai,Robert Bauer,,,robert-bauer,R. Bauer,D,,183,117,M,,253871,EUR,797385600,D,27,27,False,20.0,17.0,3.0,15.0,17.0,2.0,3.0,1.0,1.0,5.0,7.0,,,,,,90.0,33.0,6.3,4.0,0,1.0,,1.0,,,,,,,3.0,,2.0,,,,1.0,,,,,,,,,1.0,,,,,,
11453077,away,Al Tai,Enzo Roco,,,enzo-roco,E. Roco,D,3,191,398,M,,105971,EUR,713923200,D,5,5,False,25.0,20.0,8.0,15.0,16.0,5.0,9.0,1.0,3.0,6.0,1.0,,,,,,90.0,35.0,6.2,5.0,0,3.0,,4.0,,2.0,2.0,,,,1.0,4.0,,,,,,,,,,,,,,1.0,,,,,,
11453077,away,Al Tai,Abdulaziz Majrashi,,,abdulaziz-majrashi,A. Majrashi,D,33,162,10,M,,818828,EUR,680054400,D,3,3,False,17.0,14.0,2.0,14.0,14.0,,3.0,,8.0,5.0,2.0,2.0,,,,,90.0,35.0,5.5,4.0,0,,,6.0,2.0,4.0,2.0,,3.0,,1.0,,,,,,2.0,1.0,2.0,,1.0,,,,,,,,,,1.0,
11453077,away,Al Tai,Alfa Semedo,,,alfa-semedo,A. Semedo,M,30,190,367,M,,887343,EUR,872899200,M,30,30,False,40.0,29.0,6.0,20.0,25.0,9.0,15.0,2.0,6.0,1.0,3.0,1.0,,,,,90.0,53.0,6.6,15.0,2,3.0,,6.0,2.0,2.0,2.0,2.0,2.0,,,2.0,1.0,,,,1.0,,1.0,1.0,,,,,1.0,,True,,,,,
11453077,away,Al Tai,Jamal Bajandouh,,,jamal-bajandouh,J. Bajandouh,M,,180,21,M,,540424,EUR,714441600,M,26,26,False,16.0,11.0,2.0,9.0,11.0,2.0,5.0,,2.0,,3.0,,,,,,68.0,21.0,6.5,5.0,0,1.0,,,,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11453077,away,Al Tai,Andrei Cordea,,,andrei-cordea,A. Cordea,M,24,176,392,M,,944628,EUR,930182400,M,11,11,False,31.0,20.0,,7.0,10.0,13.0,24.0,2.0,5.0,1.0,4.0,2.0,,,,,78.0,50.0,6.9,20.0,1,,3.0,5.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,1.0
11453077,away,Al Tai,Bernard Mensah,,,bernard-mensah,B. Mensah,M,43,180,416,M,,546220,EUR,782352000,M,43,43,False,29.0,26.0,3.0,17.0,17.0,9.0,12.0,1.0,5.0,,6.0,1.0,,,,,85.0,49.0,6.0,14.0,2,2.0,,14.0,6.0,1.0,1.0,3.0,2.0,,,3.0,,,,,2.0,3.0,2.0,1.0,,,,,1.0,1.0,,,,,,
11453077,away,Al Tai,Salman Muwashar,,,al-muwashar-salman,S. Muwashar,M,79,173,25,M,,791576,EUR,592012800,M,7,7,False,9.0,8.0,1.0,5.0,5.0,3.0,4.0,,6.0,,3.0,3.0,,,,,68.0,20.0,6.5,1.0,0,1.0,,4.0,1.0,2.0,1.0,,2.0,,2.0,1.0,,,,,1.0,,1.0,,,,,,,1.0,,,,,,
11453077,away,Al Tai,Virgil Misidjan,,,virgil-misidjan,V. Misidjan,F,7,173,281,M,,148623,EUR,743472000,F,10,10,False,3.0,3.0,,2.0,2.0,1.0,1.0,,1.0,,4.0,1.0,,,,,36.0,10.0,5.8,3.0,1,,,4.0,2.0,,,1.0,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,
11453077,away,Al Tai,Abdulrahman Al Harthi,Abdulrahman Al Harthi,,abdulrahman-al-harthi,A. A. Harthi,M,10,170,4,M,,1127121,EUR,905040000,M,17,17,True,10.0,9.0,1.0,6.0,6.0,4.0,6.0,,2.0,,2.0,1.0,,,,,22.0,17.0,6.5,5.0,0,,2.0,3.0,3.0,1.0,1.0,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,
11453077,away,Al Tai,Adeeb Al-Haizan,Adeeb,Al-Haizan,adeeb-al-haizan,A. Al-Haizan,F,7,180,4,M,,2294204,EUR,991180800,F,90,90,True,5.0,4.0,,2.0,3.0,2.0,2.0,,3.0,,1.0,2.0,,,,,22.0,8.0,6.8,1.0,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11453077,away,Al Tai,Salem Abdullah Al-Toiawy,,,al-toiawy-salem-abdullah-salem,S. Al-Toiawy,D,13,175,4,M,,1633371,EUR,991872000,D,13,13,True,3.0,3.0,,3.0,3.0,,,,2.0,,2.0,2.0,,,,,12.0,9.0,6.4,2.0,0,,,3.0,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
11453077,away,Al Tai,Abdulaziz Al Harabi,Abdulaziz Al Harabi,,abdulaziz-al-harabi,A. A. Harabi,M,18,176,18,M,,1127117,EUR,864777600,M,6,6,True,,,,,,,,,,,,,,,,,10.0,,6.2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453077,away,Al Tai,Victor Braga,,,victor-braga,V. Braga,G,1,193,79,M,,805020,EUR,698284800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453077,away,Al Tai,Abdulmohsin Fallata,,,abdulmohsen-fallatah,A. Fallata,D,45,183,5,M,,830148,EUR,771552000,D,50,50,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453077,away,Al Tai,Nawaf Al Qamiri,Nawaf Al Qamiri,,nawaf-al-qamiri,N. A. Qamiri,D,23,171,15,M,,1398859,EUR,992131200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453077,away,Al Tai,Abdulfattah Asiri,,,abdulfattah-asiri,A. Asiri,M,,167,63,M,,374524,EUR,762220800,M,45,45,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453077,away,Al Tai,Marko Dugandžić,,,marko-dugandzic,M. Dugandžić,F,,188,192,M,,235642,EUR,765676800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
