match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_fouls,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_lastManTackle,stat_hitWoodwork,stat_keyPass,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,player_sofascoreId,stat_interceptionWon,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
13981447,home,Lecce,Wladimiro Falcone,,,wladimiro-falcone,W. Falcone,G,30,195.0,839,M,256667,EUR,797644800,G,30,30,False,True,21.0,16.0,12.0,7.0,0.0,10.0,10.0,6.0,11.0,1.0,1.0,6.0,1.0,1.0,3.0,4.0,90.0,30.0,7.3,5.0,0.00715346,0.5646,0,0.664,0.11,0.0,0.36,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981447,home,Lecce,Danilo Veiga,,,danilo-veiga,D. Veiga,D,17,183.0,380,M,1002045,EUR,1032912000,D,17,17,False,,35.0,29.0,5.0,5.0,0.0,13.0,15.0,16.0,20.0,1.0,2.0,5.0,,,,,90.0,53.0,5.7,11.0,0.131078,,0,,0.25,-0.08,-0.65,,2.0,1.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
13981447,home,Lecce,Kialonda Gaspar,Kialonda Gaspar,,kialonda-gaspar,K. Gaspar,D,4,193.0,1228,M,1090374,EUR,875318400,D,4,4,False,,67.0,62.0,10.0,7.0,0.0,29.0,29.0,33.0,38.0,5.0,5.0,3.0,2.0,2.0,,,90.0,80.0,7.1,5.0,0.0095512,,1,,0.23,0.05,-0.05,,,,2.0,1.0,3.0,,,,,,,1.0,1.0,2.0,0.0502,-0.05,,,,,,,,,,,,,,
13981447,home,Lecce,Tiago Gabriel,Tiago Gabriel,,tiago-gabriel,T. Gabriel,D,44,194.0,1285,M,1651825,EUR,1104019200,D,44,44,False,,65.0,60.0,5.0,2.0,0.0,37.0,38.0,23.0,27.0,8.0,5.0,3.0,5.0,1.0,,,90.0,80.0,7.9,6.0,0.008094,,0,,0.11,0.09,0.85,,,,,3.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
13981447,home,Lecce,Antonino Gallo,,,antonino-gallo,A. Gallo,D,25,183.0,673,M,945616,EUR,947030400,D,25,25,False,,39.0,29.0,7.0,4.0,0.0,8.0,9.0,21.0,30.0,2.0,2.0,4.0,1.0,1.0,,,90.0,57.0,6.5,19.0,0.023473,,0,,0.17,0.03,-0.27,,7.0,1.0,,1.0,1.0,,1.0,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,
13981447,home,Lecce,Mohamed Kaba,,,mohamed-kaba,M. Kaba,M,21,185.0,693,M,1127590,EUR,1004140800,M,77,77,False,,13.0,10.0,1.0,,0.0,2.0,2.0,8.0,11.0,3.0,1.0,,,,,,63.0,24.0,7.0,8.0,0.115201,,2,,0.48,-0.6,-0.02,,2.0,1.0,,1.0,3.0,1.0,2.0,1.0,,,2.0,,,1.0,0.1036,-0.39,,,,1.0,1.0,1.0,0.4727,,,,,,,
13981447,home,Lecce,Ylber Ramadani,,,ylber-ramadani,Y. Ramadani,M,20,185.0,1041,M,841977,EUR,829267200,M,20,20,False,,32.0,27.0,5.0,2.0,0.0,15.0,15.0,12.0,17.0,4.0,,6.0,1.0,,,,81.0,41.0,7.1,8.0,0.243606,,1,,0.39,0.24,0.15,,1.0,,,2.0,3.0,,,2.0,,,1.0,2.0,1.0,,0.0151,-0.06,,,,1.0,,,,,,,,,,
13981447,home,Lecce,Lassana Coulibaly,,,coulibaly-lassana,L. Coulibaly,M,29,183.0,2761,M,804621,EUR,829094400,M,29,29,False,,26.0,24.0,1.0,,0.0,5.0,5.0,19.0,21.0,7.0,1.0,4.0,2.0,1.0,,,90.0,35.0,7.0,3.0,0.287679,,0,,-0.05,0.12,-0.03,,1.0,,,1.0,1.0,1.0,,,,,,,,4.0,,,,,1.0,,,,,,,,,,,
13981447,home,Lecce,Santiago Pierotti,,,santiago-pierotti,S. Pierotti,F,50,189.0,760,M,984998,EUR,986256000,F,50,50,False,,15.0,11.0,1.0,,0.0,1.0,3.0,10.0,12.0,2.0,1.0,3.0,2.0,1.0,,,63.0,30.0,6.3,10.0,0.00487608,,0,,0.1,-0.53,0.19,,,,2.0,,6.0,,1.0,3.0,,,2.0,,,,,,,,1.0,,,,,1.0,,,,,,
13981447,home,Lecce,Francesco Camarda,,,camarda-francesco,F. Camarda,F,22,189.0,9850,M,1520771,EUR,1205107200,F,22,22,False,,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,1.0,,1.0,,,,,45.0,8.0,6.2,3.0,0.0013419,,0,,0.01,-0.75,-0.02,,,,,1.0,3.0,,,1.0,,,2.0,2.0,,,,,,,,,,,,,camardafrancesco9,,,,,
