match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_hitWoodwork,stat_wasFouled,player_firstName,player_lastName,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_totalOffside,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated
11067279,home,Flamengo,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195,10864,M,AgustinRossi,1140986,EUR,808963200,G,17,17,False,43.0,34.0,13.0,5.0,31.0,32.0,3.0,11.0,1.0,1.0,1.0,12.0,1.0,2.0,3.0,1.0,90.0,53.0,6.5,9.0,0.00314657,0,-1.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067279,home,Flamengo,Wesley,wesley-franca,Wesley,D,43,178,26920,M,WesleyFranca03,1134200,EUR,1062806400,D,43,43,False,42.0,39.0,2.0,1.0,21.0,21.0,18.0,21.0,,4.0,,1.0,,,,,45.0,52.0,6.5,4.0,0.00896836,1,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0329,,,,,,,,,,,,,,,,,,,,,
11067279,home,Flamengo,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,fabriciobruno96,840220,EUR,824083200,D,15,15,False,58.0,57.0,2.0,2.0,41.0,42.0,16.0,16.0,1.0,1.0,2.0,4.0,,,,,90.0,70.0,6.9,3.0,0.00890096,0,,2.0,,,,,,1.0,3.0,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11067279,home,Flamengo,Léo Pereira,leo-pereira,L. Pereira,D,4,189,8450,M,leopereira4,358548,EUR,823046400,D,4,4,False,94.0,84.0,16.0,12.0,59.0,62.0,25.0,32.0,1.0,1.0,2.0,4.0,,,,,90.0,104.0,7.3,10.0,0.0110709,0,,3.0,,,,,,2.0,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,
11067279,home,Flamengo,Ayrton Lucas,ayrton-lucas,A. Lucas,D,6,180,7146,M,AyrtonLucas,818473,EUR,866678400,D,6,6,False,70.0,64.0,2.0,1.0,35.0,36.0,30.0,35.0,,3.0,2.0,1.0,,,,,89.0,96.0,6.9,15.0,0.0463774,1,,6.0,,1.0,3.0,1.0,,,,,0.0184,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
11067279,home,Flamengo,Gerson,gerson,Gerson,M,11,185,29672,M,gerson_santos,611876,EUR,864086400,M,20,20,False,23.0,17.0,,,7.0,7.0,10.0,16.0,2.0,4.0,,2.0,,,,,42.0,29.0,5.3,7.0,0.0063362,0,,3.0,2.0,,,,,,,,0.0329,,,1.0,2.0,,,,,1.0,,,,,,,,,,,,
11067279,home,Flamengo,Thiago Maia,thiago-maia,T. Maia,M,29,179,1392,M,,358550,EUR,859075200,M,8,8,False,47.0,43.0,1.0,,25.0,26.0,18.0,21.0,,3.0,,2.0,,,,,90.0,53.0,6.6,5.0,0.0109216,0,,3.0,2.0,,1.0,1.0,,,1.0,2.0,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,
11067279,home,Flamengo,Luiz Araújo,luiz-araujo,L. Araújo,M,7,175,16511,M,l_araujo11ofi,840451,EUR,833673600,M,31,31,False,19.0,14.0,3.0,2.0,4.0,5.0,10.0,16.0,,4.0,2.0,1.0,,,,,45.0,38.0,6.5,14.0,0.0168019,0,,6.0,1.0,,4.0,2.0,,,1.0,1.0,,1.0,,4.0,1.0,2.0,,,,2.0,,,1.0,,,,,,,,,
11067279,home,Flamengo,Giorgian De Arrascaeta,giorgian-de-arrascaeta,Arrascaeta,M,10,173,86686,M,G10DeArrascaeta,333587,EUR,770428800,M,14,14,False,35.0,28.0,3.0,2.0,9.0,10.0,19.0,26.0,,6.0,1.0,3.0,,,,,57.0,52.0,6.9,12.0,0.264175,1,,5.0,2.0,2.0,3.0,2.0,1.0,,1.0,1.0,0.0205,,,1.0,1.0,1.0,,,,2.0,,,2.0,,,,,,,,,
11067279,home,Flamengo,Bruno Henrique,bruno-henrique,B. Henrique,F,27,184,33811,M,B.henrique,795291,EUR,662515200,M,27,27,False,24.0,17.0,2.0,1.0,5.0,6.0,12.0,19.0,4.0,12.0,,4.0,,,,,90.0,43.0,6.4,13.0,0.0111376,1,,13.0,1.0,,4.0,2.0,,,,5.0,0.0198,2.0,2.0,3.0,3.0,1.0,,1.0,,6.0,,,,True,,,,,,,,
11067279,home,Flamengo,Pedro,pedro,Pedro,F,9,186,57455,M,pedroguilherme,840219,EUR,866764800,F,9,9,False,7.0,6.0,,,3.0,4.0,3.0,3.0,2.0,3.0,,2.0,,,,,45.0,14.0,7.4,2.0,0.00482302,3,,,,1.0,,,,,1.0,,1.1056,,,,,,,,,,,,1.0,,3.0,1.0,1.5001,,,,,
