match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_outfielderBlock,stat_fouls,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceMissed,stat_totalContest,stat_unsuccessfulTouch,stat_wasFouled,stat_accurateCross,stat_bigChanceCreated,stat_wonContest,stat_lastManTackle,stat_totalOffside,player_sofascoreId,stat_errorLeadToAShot
12441752,home,FC Groningen,Etienne Vaessen,etienne-vaessen,E. Vaessen,G,1,187,465,M,809408,EUR,806716800,G,1,1,False,32.0,12.0,27.0,7.0,0.0,5.0,8.0,7.0,24.0,1.0,11.0,5.0,3.0,3.0,1.0,1.0,1.0,90.0,45.0,7.1,20.0,0.00534225,0,0.2689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441752,home,FC Groningen,Marco Rente,marco-rente,M. Rente,D,5,185,163,M,827103,EUR,856828800,D,5,5,False,33.0,22.0,6.0,3.0,0.0,6.0,11.0,16.0,25.0,8.0,4.0,,,,,,,90.0,60.0,7.0,19.0,0.0147528,0,,,,True,3.0,4.0,3.0,5.0,5.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12441752,home,FC Groningen,Hjalmar Ekdal,hjalmar-ekdal,H. Ekdal,D,18,187,547,M,875360,EUR,908928000,D,4,4,False,27.0,23.0,2.0,,0.0,11.0,12.0,12.0,15.0,8.0,1.0,,,,,,,90.0,41.0,7.0,4.0,0.00459512,0,,,,,,,2.0,1.0,2.0,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12441752,home,FC Groningen,Thijmen Blokzijl,thijmen-blokzijl,T. Blokzijl,D,3,181,296,M,1121401,EUR,1109289600,D,3,3,False,29.0,28.0,3.0,2.0,0.0,19.0,19.0,9.0,10.0,1.0,4.0,,,,,,,58.0,33.0,6.1,1.0,0.00567065,0,,Thijmen Blokzijl,,,,2.0,1.0,3.0,2.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12441752,home,FC Groningen,Wouter Prins,wouter-prins,W. Prins,D,2,173,77,M,1481249,EUR,1076025600,D,2,2,False,17.0,16.0,2.0,2.0,0.0,8.0,9.0,8.0,10.0,6.0,1.0,,,,,,,90.0,43.0,7.9,10.0,0.0170123,3,,,,,2.0,,,3.0,3.0,,,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3447,0.2812,1.0,,,,,,,,,,,
12441752,home,FC Groningen,Tika de Jonge,tika-de-jonge,T. d. Jonge,M,8,182,103,M,1121402,EUR,1047340800,M,18,18,False,21.0,15.0,1.0,,0.0,5.0,5.0,10.0,16.0,8.0,5.0,,,,,,,90.0,42.0,7.1,6.0,0.0650078,2,,Tika de Jonge,,,,3.0,,4.0,4.0,,2.0,4.0,2.0,1.0,1.0,,,1.0,1.0,,0.3537,0.2699,2.0,1.0,,,,,,,,,,
12441752,home,FC Groningen,Stije Resink,stije-resink,S. Resink,M,6,186,608,M,1090328,EUR,1053993600,M,6,6,False,30.0,21.0,3.0,,0.0,8.0,9.0,13.0,22.0,6.0,2.0,,,,,,,90.0,60.0,7.4,14.0,0.0377882,5,,Stije Resink,,,1.0,3.0,3.0,5.0,7.0,,,2.0,2.0,,,,2.0,2.0,1.0,,0.1936,0.0874,1.0,,2.0,2.0,2.0,,,,,,,
12441752,home,FC Groningen,Mats Seuntjens,mats-seuntjens,M. Seuntjens,M,20,187,138,M,163541,EUR,703468800,M,20,20,False,19.0,14.0,4.0,1.0,1.0,5.0,6.0,11.0,20.0,1.0,4.0,,,,,,,62.0,38.0,7.2,16.0,0.300091,0,,,,,7.0,1.0,1.0,6.0,2.0,,,1.0,1.0,,1.0,2.0,,,,,,,5.0,,2.0,1.0,,2.0,1.0,,,,,
12441752,home,FC Groningen,Luciano Valente,luciano-valente,L. Valente,M,10,189,1455,M,1121400,EUR,1065225600,M,10,10,False,30.0,18.0,2.0,1.0,1.0,3.0,6.0,15.0,26.0,1.0,6.0,,,,,,,88.0,57.0,7.1,26.0,0.0200189,5,,Luciano Valente,,,2.0,,1.0,8.0,4.0,,,1.0,,,,2.0,4.0,,1.0,,0.2183,,1.0,,8.0,3.0,,,1.0,2.0,,,,
12441752,home,FC Groningen,Dave Kwakman,dave-kwakman,D. Kwakman,M,23,186,255,M,1146002,EUR,1091836800,M,16,16,False,19.0,14.0,,,0.0,3.0,4.0,11.0,16.0,,3.0,,,,,,,78.0,31.0,6.7,8.0,0.015663,0,,,,,1.0,1.0,,2.0,3.0,,1.0,3.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,
