match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,confirmed,isHome,id,incidentClass,player_id,player_name,injury,playerName,reason,rescinded,length
10388410,FT,5.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
10388410,,,,,90,1.0,,1,,,varDecision,False,False,13958.0,goalAwarded,842212.0,Luca Pfeiffer,,,,,
10388410,,,,,80,,,11,,,substitution,,True,121399214.0,regular,,,False,,,,
10388410,,,,,74,,,17,,,substitution,,False,121399161.0,regular,,,False,,,,
10388410,,,,,74,,,17,,,substitution,,False,121399160.0,regular,,,False,,,,
10388410,,5.0,0.0,,72,,,19,,,goal,,True,166849206.0,regular,997006.0,Youssoufa Moukoko,,,,,
10388410,,,,,66,,,25,,,substitution,,True,121399090.0,regular,,,False,,,,
10388410,,,,,66,,,25,,,substitution,,True,121399089.0,regular,,,False,,,,
10388410,,,,,66,,,25,,,substitution,,True,121399088.0,regular,,,False,,,,
10388410,,,,,62,,,29,,,substitution,,False,121399048.0,regular,,,False,,,,
10388410,,,,,57,,,34,,,substitution,,False,121398983.0,regular,,,False,,,,
10388410,,,,,57,,,34,,,substitution,,False,121398982.0,regular,,,False,,,,
10388410,,,,,56,,,35,,,substitution,,True,121398964.0,regular,,,False,,,,
10388410,,4.0,0.0,,53,,,38,,,goal,,True,166848751.0,regular,991011.0,Jude Bellingham,,,,,
10388410,HT,3.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
10388410,,,,,45,1.0,,1,,,card,,True,120516820.0,yellow,795005.0,Salih Özcan,,Salih Özcan,Foul,False,
10388410,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,1.0
10388410,,3.0,0.0,,44,,,2,,,goal,,True,166848011.0,regular,989056.0,Giovanni Reyna,,,,,
10388410,,2.0,0.0,,13,,,33,,,goal,,True,166847333.0,regular,168937.0,Niklas Süle,,,,,
10388410,,1.0,0.0,,2,,,44,,,goal,,True,166847094.0,regular,991011.0,Jude Bellingham,,,,,
