match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_fouls,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_interceptionWon,captain,stat_outfielderBlock,stat_unsuccessfulTouch,player_sofascoreId,stat_onTargetScoringAttempt,stat_totalTackle,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_shotOffTarget,stat_wonTackle,stat_hitWoodwork,stat_keyPass,stat_bigChanceCreated,stat_goalAssist,stat_totalOffside,stat_goals,stat_bigChanceMissed
11407408,home,Genoa,Josep Martínez,josep-martinez,J. Martínez,G,13,191,2817,M,845291,EUR,896227200,G,1,1,False,53.0,46.0,21.0,14.0,39.0,41.0,7.0,12.0,1.0,1.0,8.0,1.0,1.0,2.0,90.0,60.0,6.9,7.0,0.0,0.0,0.00160599,0,0.1228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407408,home,Genoa,Koni De Winter,de-winter-koni,K. De Winter,D,5,191,3255,M,1001828,EUR,1023840000,D,4,4,False,28.0,22.0,1.0,,7.0,8.0,15.0,20.0,4.0,2.0,2.0,1.0,,,89.0,42.0,6.4,9.0,0.0,0.0,0.00907624,0,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11407408,home,Genoa,Mattia Bani,mattia-bani,M. Bani,D,13,188,270,M,250547,EUR,755481600,D,13,13,False,48.0,41.0,8.0,3.0,33.0,35.0,8.0,13.0,,6.0,1.0,,,,90.0,60.0,6.9,9.0,0.0,0.0,0.00243494,0,,,,,,,,1.0,True,2.0,2.0,,,,,,,,,,,,,,,,,,,
11407408,home,Genoa,Radu Drăguşin,radu-dragusin,R. Drăguşin,D,3,191,13683,M,997103,EUR,1012694400,D,5,5,False,42.0,37.0,3.0,1.0,24.0,25.0,13.0,17.0,1.0,5.0,2.0,1.0,,,90.0,59.0,7.3,6.0,0.0142,0.4478,0.0370106,1,,,,1.0,,3.0,,2.0,,2.0,,radudragusin5,1.0,1.0,2.0,,,,,,,,,,,,,,,
11407408,home,Genoa,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185,4788,M,889785,EUR,909014400,D,22,22,False,22.0,16.0,4.0,1.0,9.0,12.0,8.0,12.0,4.0,2.0,2.0,1.0,,,90.0,45.0,7.0,11.0,0.0897,0.0,0.0308876,2,,,,1.0,2.0,7.0,,,,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,,,,,,,,,
11407408,home,Genoa,Stefano Sabelli,stefano-sabelli,S. Sabelli,D,20,179,199,M,184421,EUR,726883200,M,20,20,False,14.0,8.0,1.0,1.0,2.0,3.0,8.0,15.0,6.0,,1.0,1.0,,,68.0,32.0,6.3,14.0,0.0,0.0,0.030398,0,,,,2.0,,2.0,2.0,,,,3.0,,,1.0,1.0,4.0,2.0,,1.0,,,,,,,,,,,
11407408,home,Genoa,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189,697,M,280991,EUR,831254400,M,2,2,False,24.0,14.0,1.0,1.0,1.0,3.0,13.0,21.0,10.0,,3.0,2.0,,,90.0,32.0,6.5,13.0,0.0,0.0,0.00859579,0,,,,7.0,4.0,7.0,1.0,,,,2.0,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,
11407408,home,Genoa,Morten Frendrup,morten-frendrup,M. Frendrup,M,32,178,1679,M,918440,EUR,986601600,M,32,32,False,43.0,37.0,2.0,2.0,22.0,24.0,15.0,19.0,3.0,1.0,9.0,1.0,,,90.0,55.0,6.9,6.0,0.0274,0.0,0.0221677,1,,,,1.0,1.0,4.0,,1.0,,,,,,2.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,
11407408,home,Genoa,Ruslan Malinovskyi,ruslan-malinovskyi,R. Malinovskyi,M,17,181,4666,M,195850,EUR,736473600,M,17,17,False,33.0,28.0,2.0,,21.0,24.0,8.0,11.0,2.0,,3.0,1.0,,,68.0,36.0,6.5,6.0,0.0,0.0,0.0102701,0,,,,,1.0,2.0,,,,,,malinovskyi18,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,
11407408,home,Genoa,Ridgeciano Haps,ridgeciano-haps,R. Haps,D,5,175,339,M,250501,EUR,739843200,M,55,55,False,20.0,14.0,3.0,,5.0,9.0,10.0,12.0,1.0,1.0,7.0,,,,89.0,30.0,6.7,9.0,0.0,0.0,0.0780961,0,,,,,1.0,5.0,,1.0,,,2.0,,,1.0,2.0,1.0,1.0,,2.0,1.0,,,1.0,,,,,,,
