match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,player_firstName,player_lastName,stat_outfielderBlock,stat_keyPass,stat_aerialWon,stat_fouls,stat_aerialLost,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_ownGoals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,captain,player_sofascoreId,stat_hitWoodwork,stat_penaltyWon,stat_penaltyMiss,stat_accurateCross,stat_penaltyFaced,stat_penaltyConceded
14109708,home,Gaziantep FK,Mohamed Bayo,mohamed-bayo,M. Bayo,F,9,188,4449,M,909318,EUR,896918400,F,9,9,False,8.0,4.0,,,0.0,1.0,1.0,7.0,1.0,,,,,,81.0,15.0,7.5,6.0,0.00325281,,3,,-0.22,0.28,0.14,,3.0,,,,,,,,,,1.0,,,,,,1.0,,,,,3.0,1.0,,1.1895,1.3388,0.45,,,2.0,,,,mohamedbayo27,,,,,,
14109708,home,Gaziantep FK,Ogün Özçiçek,ogun-ozcicek,O. Özçiçek,M,61,172,50,M,859783,EUR,917136000,M,61,61,True,27.0,23.0,,,0.0,10.0,10.0,17.0,,1.0,,,,,34.0,29.0,6.9,4.0,0.119881,,0,,0.29,0.07,-0.13,,13.0,,2.0,4.0,2.0,,,1.0,1.0,,,1.0,,,,,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,
14109708,home,Gaziantep FK,Semih Güler,semih-guler,S. Güler,D,6,184,112,M,325155,EUR,786153600,D,17,17,True,22.0,18.0,2.0,1.0,0.0,11.0,11.0,11.0,,,,,,,30.0,24.0,6.8,5.0,0.00603793,,0,,0.2,0.06,0.0,,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109708,home,Gaziantep FK,Deian Sorescu,deian-sorescu,D. Sorescu,M,18,175,703,M,797602,EUR,872812800,F,18,18,True,12.0,10.0,3.0,2.0,0.0,5.0,5.0,7.0,,2.0,,,,,30.0,25.0,6.7,7.0,0.00910183,,2,,-0.07,0.04,-0.04,,5.0,2.0,2.0,3.0,,2.0,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,,0.8084,,-1.0,,,1.0,2.0,,,,1.0,1.0,1.0,,,
14109708,home,Gaziantep FK,Juninho Bacuna,juninho-bacuna,J. Bacuna,M,4,178,542,M,788971,EUR,870912000,M,7,7,True,6.0,5.0,1.0,,0.0,1.0,1.0,5.0,,2.0,,,,,9.0,10.0,6.7,3.0,0.0457442,,0,,0.0,0.13,0.0,,4.0,3.0,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,
14109708,home,Gaziantep FK,Emmanuel Boateng,emmanuel-boateng,E. Boateng,F,9,175,586,M,580392,EUR,832809600,F,21,21,True,3.0,2.0,,,0.0,1.0,1.0,2.0,,1.0,,,,,9.0,5.0,6.4,1.0,0.00224226,,2,,-0.06,0.03,0.13,,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,0.127,0.1451,-0.51,,,1.0,,1.0,,,,,,,,
14109708,home,Gaziantep FK,Mustafa Burak Bozan,bozan-mustafa-burak,M. B. Bozan,G,71,196,107,M,934201,EUR,966988800,G,71,71,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109708,home,Gaziantep FK,Nazım Sangaré,nazim-sangare,N. Sangaré,M,30,180,168,M,169425,EUR,770256000,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109708,home,Gaziantep FK,Enver Kulašin,enver-kulasin,E. Kulašin,M,27,168,373,M,1124590,EUR,1063238400,F,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Enver Kulasin,,,,,,,,,,,,,,,,,,,,,,,,,,
14109708,home,Gaziantep FK,Badou Ndiaye,badou-ndiaye,B. Ndiaye,M,,180,427,M,228342,EUR,656985600,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109708,home,Gaziantep FK,Yusuf Kabadayi,yusuf-kabadayi,Y. Kabadayi,M,32,186,411,M,1130113,EUR,1075680000,F,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109708,away,Çaykur Rizespor,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,194,3551,M,877977,EUR,966816000,G,75,75,False,34.0,22.0,19.0,7.0,0.0,16.0,16.0,18.0,,7.0,5.0,7.0,,,90.0,43.0,7.8,12.0,0.00107713,0.6444,0,0.0976,0.09,0.01,-0.18,0.5,6.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,yahia.fofana_,,,,,1.0,
14109708,away,Çaykur Rizespor,Taha Şahin,taha-sahin,T. Şahin,D,37,178,238,M,1394729,EUR,972172800,D,37,37,False,16.0,14.0,3.0,2.0,0.0,9.0,9.0,7.0,,1.0,,,,,90.0,34.0,6.6,8.0,0.00655537,,0,,-0.1,-0.33,-0.18,,5.0,3.0,2.0,5.0,1.0,,,3.0,1.0,,,2.0,,Taha Sahin,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14109708,away,Çaykur Rizespor,Attila Mocsi,attila-mocsi,A. Mocsi,D,4,188,454,M,889382,EUR,959558400,D,4,4,False,42.0,33.0,11.0,6.0,0.0,27.0,28.0,14.0,3.0,2.0,,,,,90.0,48.0,6.3,10.0,0.00208982,,0,,0.09,0.03,-0.32,,6.0,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14109708,away,Çaykur Rizespor,Samet Akaydın,samet-akaydin,S. Akaydın,D,3,190,969,M,863600,EUR,763516800,D,3,3,False,42.0,34.0,10.0,4.0,0.0,25.0,28.0,14.0,3.0,2.0,,,,,90.0,54.0,6.5,9.0,0.00414578,,0,,0.01,0.15,-0.17,,9.0,,1.0,3.0,1.0,,3.0,3.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14109708,away,Çaykur Rizespor,Casper Højer,casper-hojer,C. Højer,D,5,183,148,M,281233,EUR,785289600,D,5,5,False,27.0,21.0,3.0,1.0,0.0,13.0,15.0,12.0,1.0,3.0,,,,,77.0,44.0,6.0,10.0,0.00975817,,0,,0.0,0.07,-0.36,,8.0,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,True,,,,,,,
14109708,away,Çaykur Rizespor,Giannis Papanikolaou,giannis-papanikolaou,G. Papanikolaou,M,6,182,212,M,856988,EUR,911347200,M,6,6,False,38.0,31.0,2.0,,0.0,18.0,20.0,18.0,3.0,6.0,,,,,90.0,47.0,6.3,9.0,0.0185482,,0,,0.0,-0.06,-0.16,,13.0,,2.0,1.0,2.0,,2.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,
14109708,away,Çaykur Rizespor,Muhamed Buljubašić,muhamed-buljubasic,M. Buljubašić,M,18,180,202,M,1134586,EUR,1088899200,M,18,18,False,42.0,38.0,5.0,3.0,0.0,18.0,19.0,23.0,1.0,7.0,,,,,89.0,56.0,6.6,8.0,0.0207703,,2,,0.11,0.14,-0.13,,20.0,,6.0,7.0,1.0,4.0,,1.0,,,1.0,3.0,,,,,1.0,,2.0,,3.0,,,,0.0369,,-0.07,2.0,,,2.0,,,,,,,,,
14109708,away,Çaykur Rizespor,Jesurun Rak-Sakyi,jesurun-rak-sakyi,J. Rak-Sakyi,M,21,178,1017,M,1101362,EUR,1033776000,M,19,19,False,12.0,10.0,,,0.0,3.0,3.0,9.0,,2.0,,,,,65.0,25.0,6.9,7.0,0.37027,,1,,0.29,0.16,-0.06,,7.0,,4.0,6.0,,5.0,,,,,2.0,1.0,,,,,1.0,1.0,2.0,,4.0,1.0,,,0.062,0.4552,0.11,1.0,,,,,,,,,,,,
14109708,away,Çaykur Rizespor,Qazim Laci,qazim-laci,Q. Laci,M,20,173,992,M,284395,EUR,822009600,M,20,20,False,23.0,17.0,2.0,,0.0,5.0,7.0,16.0,,1.0,,,,,65.0,34.0,6.4,12.0,0.0350794,,1,,0.15,0.05,-0.07,,12.0,2.0,6.0,4.0,,2.0,,3.0,2.0,,1.0,,1.0,,,,1.0,1.0,3.0,,,,,,0.0744,,-0.04,1.0,,,1.0,,,,,,,,,
14109708,away,Çaykur Rizespor,Emrecan Bulut,emrecan-bulut,E. Bulut,F,99,185,166,M,1480663,EUR,1038268800,M,99,99,False,22.0,14.0,2.0,,0.0,5.0,7.0,15.0,1.0,5.0,,,,,90.0,38.0,5.7,12.0,0.011196,,4,,-0.32,0.34,-0.44,,9.0,,6.0,4.0,1.0,2.0,1.0,2.0,1.0,,3.0,,,Emrecan Bulut,,,,,4.0,,2.0,1.0,,,0.1958,0.0613,-0.09,1.0,,,2.0,1.0,,,,,,,,1.0
14109708,away,Çaykur Rizespor,Ali Sowe,ali-sowe,A. Sowe,F,9,186,1037,M,238394,EUR,771552000,F,9,9,False,14.0,11.0,,,0.0,7.0,8.0,6.0,,1.0,,,,,77.0,25.0,7.9,5.0,0.0118253,,2,,-0.04,0.06,-0.01,,4.0,,4.0,6.0,,,,1.0,,,2.0,3.0,,,,,1.0,2.0,1.0,3.0,,1.0,1.0,,1.0208,0.9948,0.54,,,,1.0,,,,,,,,,
14109708,away,Çaykur Rizespor,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180,286,M,190197,EUR,789523200,M,14,14,True,7.0,4.0,,,0.0,4.0,5.0,2.0,,2.0,,,,,25.0,10.0,6.3,4.0,1.669e-05,,0,,-0.01,,-0.06,,,,3.0,1.0,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,
14109708,away,Çaykur Rizespor,Valentin Mihăilă,valentin-mihaila,V. Mihăilă,M,7,177,3270,M,925242,EUR,949449600,F,7,7,True,3.0,2.0,1.0,,0.0,2.0,2.0,1.0,1.0,,,,,,25.0,6.0,6.5,2.0,6.79e-06,,1,,-0.03,0.01,0.13,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.033,,0.0,,,,1.0,,,,,,,,,
14109708,away,Çaykur Rizespor,Mithat Pala,mithat-pala,M. Pala,D,54,172,57,M,1016393,EUR,966297600,M,54,54,True,2.0,2.0,,,0.0,2.0,2.0,,2.0,2.0,,,,,13.0,14.0,6.9,2.0,1.302e-05,,0,,0.01,0.05,0.32,,,,3.0,3.0,1.0,2.0,2.0,,,,,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14109708,away,Çaykur Rizespor,Václav Jurečka,vaclav-jurecka,V. Jurečka,F,15,182,207,M,225850,EUR,772588800,F,15,15,True,3.0,2.0,,,0.0,1.0,1.0,2.0,,,,,,,13.0,6.0,6.2,2.0,0.00018041,,0,,-0.01,,0.13,,1.0,,4.0,1.0,,,,,,,,,1.0,,,,,1.0,,3.0,,,,,,,,1.0,,,,,,,,,,,,
14109708,away,Çaykur Rizespor,Husniddin Alikulov,alikulov-husniddin,H. Alikulov,D,2,186,2627,M,1121174,EUR,923184000,D,2,2,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,,,1.0,2.0,,,1.282e-05,,0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14109708,away,Çaykur Rizespor,Efe Doğan,efe-dogan,E. Doğan,G,35,195,18,M,1618840,EUR,1092960000,G,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Efe Dogan,,,,,,,,,,,,,,,,,,,,,,,,,,
14109708,away,Çaykur Rizespor,Erdem Canpolat,erdem-canpolat,E. Canpolat,G,1,194,88,M,1066726,EUR,987120000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Erdem Canpolat,,,,,,,,,,,,,,,,,,,,,,,,,,
14109708,away,Çaykur Rizespor,Furkan Orak,furkan-orak,F. Orak,D,70,179,21,M,1822943,EUR,991008000,D,70,70,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109708,away,Çaykur Rizespor,Modibo Sagnan,modibo-sagnan,M. Sagnan,D,27,187,580,M,904759,EUR,924048000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109708,away,Çaykur Rizespor,Altin Zeqiri,zeqiri-altin,A. Zeqiri,M,77,185,141,M,991742,EUR,963878400,M,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
