match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_shotOffTarget,stat_lastManTackle,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_keyPass,captain,stat_accurateCross,stat_bigChanceCreated,stat_outfielderBlock,stat_dispossessed,stat_totalOffside,stat_errorLeadToAShot,stat_errorLeadToAGoal,stat_clearanceOffLine
12436532,home,Crystal Palace,Matt Turner,,,matt-turner,M. Turner,G,30,190,1518,M,,833943,EUR,772416000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436532,home,Crystal Palace,Jeffrey Schlupp,,,jeffrey-schlupp,J. Schlupp,D,27,178,764,M,,148710,EUR,725068800,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436532,home,Crystal Palace,Nathaniel Clyne,,,nathaniel-clyne,N. Clyne,D,17,175,676,M,,43215,EUR,670809600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436532,home,Crystal Palace,Chadi Riad,,,chadi-riad,C. Riad,D,34,186,10944,M,chadiriad17,1064218,EUR,1047859200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436532,home,Crystal Palace,Caleb Kporha,Caleb,Kporha,caleb-kporha,C. Kporha,D,15,179,284,M,,1465401,EUR,1152921600,D,58,58,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436532,home,Crystal Palace,Justin Devenny,,,devenny-justin,J. Devenny,M,55,184,726,M,,1084311,EUR,1065830400,M,55,55,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436532,away,Southampton,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,30,30,False,33.0,17.0,28.0,12.0,0.0,5.0,6.0,12.0,27.0,1.0,1.0,1.0,10.0,,4.0,8.0,1.0,90.0,49.0,8.1,16.0,0.00628052,0,0.3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436532,away,Southampton,Taylor Harwood-Bellis,,,taylor-harwood-bellis,T. Harwood-Bellis,D,6,185,1654,M,,980637,EUR,1012348800,D,6,6,False,61.0,53.0,11.0,7.0,0.0,31.0,33.0,22.0,28.0,2.0,2.0,5.0,5.0,,,,,90.0,75.0,6.7,10.0,0.0157332,1,,,2.0,6.0,,,,,3.0,,,1.0,,3.0,0.0175,,,1.0,,,,,,,,1.0,1.0,,1.0,,
12436532,away,Southampton,Jan Bednarek,,,jan-bednarek,J. Bednarek,D,5,189,6978,M,janbednarek_,286085,EUR,829267200,D,35,35,False,39.0,34.0,3.0,2.0,0.0,29.0,31.0,5.0,8.0,9.0,13.0,11.0,3.0,,,,,90.0,67.0,7.4,7.0,0.00219239,0,,,7.0,12.0,,,,,6.0,4.0,2.0,2.0,,4.0,,,1.0,,1.0,,,,True,,,1.0,,,,,
12436532,away,Southampton,Nathan Wood,,,nathan-wood,N. Wood,D,15,188,204,M,,944200,EUR,1022803200,D,15,15,False,37.0,33.0,5.0,2.0,0.0,22.0,24.0,11.0,14.0,3.0,5.0,8.0,,,,,,90.0,56.0,6.6,8.0,0.00395426,0,,1.0,2.0,4.0,,,,,2.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,
12436532,away,Southampton,James Bree,,,james-bree,J. Bree,D,14,178,148,M,,555406,EUR,881798400,M,14,14,False,51.0,40.0,3.0,1.0,0.0,23.0,25.0,19.0,31.0,,,,10.0,,,,,90.0,61.0,7.0,15.0,0.0860649,1,,5.0,,,,,1.0,,,,,,,,0.0352,0.0571,,,,,,2.0,,2.0,,1.0,,,,,
12436532,away,Southampton,Mateus Fernandes,,,mateus-fernandes,M. Fernandes,M,18,178,3830,M,,1142562,EUR,1089417600,M,18,18,False,59.0,48.0,6.0,4.0,0.0,25.0,31.0,25.0,39.0,1.0,9.0,,13.0,,,,,90.0,92.0,6.6,28.0,0.100496,1,,11.0,,8.0,3.0,2.0,1.0,,1.0,2.0,1.0,4.0,4.0,3.0,0.1257,0.0581,2.0,,,,,,,2.0,,,3.0,,1.0,1.0,
12436532,away,Southampton,Joe Aribo,,,joe-aribo,J. Aribo,M,18,183,1387,M,,818073,EUR,837907200,M,7,7,False,24.0,18.0,2.0,,0.0,10.0,14.0,8.0,11.0,,4.0,,5.0,,,,,51.0,30.0,6.5,8.0,0.00719641,0,,1.0,,2.0,,,,,,1.0,1.0,,3.0,1.0,,,,,,,,,,,,,1.0,,,,
12436532,away,Southampton,Kyle Walker-Peters,,,kyle-walker-peters,K. Walker-Peters,D,2,173,1504,M,,823085,EUR,860889600,M,2,2,False,36.0,30.0,2.0,1.0,0.0,14.0,16.0,16.0,21.0,,2.0,2.0,5.0,,,,,86.0,51.0,7.4,9.0,0.138171,0,,1.0,1.0,2.0,2.0,1.0,,,,,,,1.0,,,,,,,,,2.0,,,,2.0,,,,,1.0
12436532,away,Southampton,Tyler Dibling,Tyler,Dibling,tyler-dibling,T. Dibling,M,20,178,2847,M,,1174472,EUR,1140134400,F,33,33,False,23.0,18.0,2.0,1.0,0.0,6.0,8.0,12.0,17.0,,4.0,,2.0,,,,,86.0,39.0,7.3,11.0,0.0166235,2,,2.0,,5.0,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.6375,0.8836,,,,,1.0,,,,,1.0,1.0,,,,
12436532,away,Southampton,Adam Armstrong,Adam,Armstrong,adam-armstrong,A. Armstrong,F,9,172,1450,M,,361352,EUR,855532800,F,9,9,False,16.0,14.0,,,1.0,7.0,7.0,7.0,9.0,,1.0,,3.0,,,,,65.0,21.0,7.1,4.0,0.0142586,1,,,,1.0,,,,,,,,,1.0,,0.106,,,1.0,,,,1.0,,,1.0,,1.0,,,,
12436532,away,Southampton,Paul Onuachu,,,paul-onuachu,P. Onuachu,F,30,201,6601,M,,295123,EUR,770083200,F,32,32,False,13.0,8.0,,,0.0,3.0,4.0,5.0,9.0,7.0,10.0,4.0,1.0,,,,,65.0,34.0,6.7,14.0,0.00256074,1,,,3.0,9.0,3.0,1.0,,,,1.0,,6.0,1.0,2.0,0.0194,,1.0,1.0,,,,1.0,,,,,1.0,,,,
12436532,away,Southampton,Lesley Ugochukwu,,,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,l.ugochukwu8,1048916,EUR,1080259200,M,26,26,True,22.0,20.0,,,0.0,11.0,11.0,9.0,11.0,,5.0,2.0,3.0,,,,,39.0,33.0,6.7,4.0,0.00595559,0,,,1.0,4.0,1.0,,,,,3.0,2.0,,2.0,1.0,,,,,,,,1.0,,,,,1.0,,,,
12436532,away,Southampton,Kamaldeen Sulemana,,,kamaldeen-sulemana,K. Sulemana,F,7,174,8299,M,kamaldeenho10,1019442,EUR,1013731200,M,20,20,True,10.0,9.0,,,0.0,3.0,3.0,6.0,8.0,,2.0,,,,,,,25.0,16.0,6.5,4.0,0.00209551,0,,1.0,1.0,3.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,
12436532,away,Southampton,Cameron Archer,,,cameron-archer,C. Archer,F,19,181,984,M,,993451,EUR,1007856000,F,19,19,True,3.0,3.0,,,0.0,,,3.0,3.0,,1.0,,,,,,,25.0,6.0,6.5,1.0,0.00267886,0,,,,2.0,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,,,
12436532,away,Southampton,Ryan Manning,Ryan,Manning,ryan-manning,R. Manning,D,3,172,451,M,,328701,EUR,834710400,D,3,3,True,10.0,8.0,,,0.0,4.0,5.0,4.0,5.0,1.0,1.0,,2.0,,,,,11.0,11.0,6.6,3.0,0.00187874,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12436532,away,Southampton,Adam Lallana,,,adam-lallana,A. Lallana,M,10,172,1210,M,,17054,EUR,579225600,M,10,10,True,8.0,5.0,,,0.0,1.0,1.0,4.0,7.0,,2.0,,,,,,,11.0,11.0,6.6,4.0,0.00122023,0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
12436532,away,Southampton,Alex McCarthy,,,alex-mccarthy,A. McCarthy,G,1,193,297,M,,45502,EUR,628646400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436532,away,Southampton,Yukinari Sugawara,,,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,,905347,EUR,962150400,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436532,away,Southampton,Armel Bella-Kotchap,,,armel-bella-kotchap,A. Bella-Kotchap,D,37,190,1085,M,,976025,EUR,1008028800,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436532,away,Southampton,Charlie Taylor,,,charlie-taylor,C. Taylor,D,29,183,248,M,,166381,EUR,748224000,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
