match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,injury,length,playerName,reason,rescinded,from,confirmed
10913435,FT,0.0,5.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
10913435,,0.0,5.0,,90,8.0,,1,,,goal,168588893.0,False,regular,1130539.0,Ayman Yahya,,,,,,,
10913435,,,,,90,2.0,,1,,,substitution,121671479.0,True,regular,,,False,,,,,,
10913435,,,,,90,1.0,,1,,,substitution,121671480.0,True,injury,,,True,,,,,,
10913435,,,,,90,,,1,,,substitution,121671482.0,False,injury,,,True,,,,,,
10913435,,,,,90,,,1,,,substitution,121671481.0,False,regular,,,False,,,,,,
10913435,,,,,90,0.0,,1,,,injuryTime,,,,,,,9.0,,,,,
10913435,,,,,82,,,9,,,substitution,121671467.0,True,injury,,,True,,,,,,
10913435,,0.0,4.0,,78,,,13,,,goal,168588856.0,False,regular,329245.0,Anderson Talisca,,,,,,,
10913435,,,,,68,,,23,,,substitution,121671440.0,False,regular,,,False,,,,,,
10913435,,,,,68,,,23,,,substitution,121671439.0,False,regular,,,False,,,,,,
10913435,,0.0,3.0,,66,,,25,,,goal,168588810.0,False,regular,750.0,Cristiano Ronaldo,,,,,,,
10913435,,,,,62,,,29,,,substitution,121671408.0,True,regular,,,False,,,,,,
10913435,,,,,62,,,29,,,substitution,121671407.0,True,regular,,,False,,,,,,
10913435,,,,,61,,,30,,,card,120692735.0,False,yellow,830126.0,Sultan Al-Ghannam,,,Sultan Al-Ghannam,Foul,False,,
10913435,,0.0,2.0,,54,,,37,,,goal,168588779.0,False,regular,329245.0,Anderson Talisca,,,,,,,
10913435,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
10913435,,,,,45,0.0,,1,,,injuryTime,,,,,,,6.0,,,,,
10913435,,0.0,1.0,,40,,,6,,,goal,168588626.0,False,penalty,750.0,Cristiano Ronaldo,,,,,,penalty,
10913435,,,,,38,,,8,,,varDecision,16522.0,False,penaltyNotAwarded,881831.0,Abdulelah Al-Amri,,,,,,,False
10913435,,,,,34,,,12,,,card,120692689.0,True,yellow,1914878.0,Khaled Al-Hamdhi,,,Khalid Hamdi,Foul,False,,
10913435,,,,,20,,,26,,,substitution,121671244.0,False,injury,,,True,,,,,,
