match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_challengeLost,stat_unsuccessfulTouch,stat_dispossessed,stat_penaltyConceded,stat_keyPass,stat_totalContest,stat_shotOffTarget,stat_hitWoodwork,captain,stat_onTargetScoringAttempt,stat_wonContest,player_sofascoreId,stat_blockedScoringAttempt,stat_accurateCross,stat_outfielderBlock,stat_goalAssist,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed
10390033,home,Ajaccio,Benjamin Leroy,,,benjamin-leroy,B. Leroy,G,16,184.0,45,M,80392,EUR,607910400,G,1,1,False,34.0,22.0,25.0,13.0,11.0,15.0,11.0,19.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,90.0,38.0,6.2,12.0,0.0,0.0,0.00511308,0,-0.9049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390033,home,Ajaccio,Mohamed Youssouf,,,mohamed-youssouf,M. Youssouf,D,20,168.0,49,M,38081,EUR,575337600,D,20,20,False,32.0,25.0,6.0,3.0,12.0,13.0,13.0,20.0,4.0,6.0,,,,,,90.0,59.0,7.1,10.0,0.0,0.0,0.0100183,0,,1.0,2.0,2.0,9.0,3.0,4.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
10390033,home,Ajaccio,Oumar Gonzalez,,,oumar-gonzalez,O. Gonzalez,D,21,186.0,314,M,842744,EUR,888364800,D,25,25,False,39.0,23.0,10.0,1.0,19.0,19.0,4.0,20.0,1.0,6.0,,,,,,90.0,49.0,6.0,18.0,0.0,0.0,0.0410766,0,,,1.0,5.0,5.0,2.0,1.0,,3.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,
10390033,home,Ajaccio,Cedric Avinel,,,cedric-avinel,C. Avinel,D,,183.0,14,M,23568,EUR,526780800,D,21,21,False,45.0,35.0,10.0,4.0,28.0,29.0,7.0,16.0,3.0,8.0,,,,,,90.0,50.0,6.1,10.0,0.0,0.0,0.00254619,0,,,1.0,5.0,1.0,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,
10390033,home,Ajaccio,Ismaël Diallo,,,ismael-diallo,I. Diallo,D,5,177.0,979,M,359208,EUR,854496000,D,3,3,False,31.0,20.0,7.0,4.0,13.0,16.0,7.0,16.0,1.0,9.0,,,,,,88.0,49.0,5.6,16.0,0.0,0.0,0.00753317,0,,1.0,3.0,12.0,5.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
10390033,home,Ajaccio,Cyrille Bayala,,,cyrille-bayala,C. Bayala,F,,181.0,606,M,785876,EUR,832896000,M,14,14,False,27.0,13.0,4.0,,2.0,4.0,11.0,24.0,3.0,4.0,,,,,,90.0,50.0,6.5,21.0,0.0546,0.0,0.0672913,1,,1.0,2.0,13.0,6.0,2.0,4.0,3.0,,1.0,4.0,3.0,1.0,3.0,,3.0,2.0,1.0,1.0,,,,,,,,,,,,
10390033,home,Ajaccio,Vincent Marchetti,,,vincent-marchetti,V. Marchetti,M,4,181.0,112,M,795508,EUR,867974400,M,8,8,False,18.0,14.0,3.0,2.0,9.0,9.0,5.0,9.0,,4.0,,,,,,29.0,23.0,6.3,7.0,0.0,0.0,0.0057476,0,,,,4.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,True,,,,,,,,,,,
10390033,home,Ajaccio,Florian Chabrolle,,,chabrolle-florian,F. Chabrolle,M,,171.0,32,,941170,EUR,891820800,M,29,29,False,40.0,31.0,2.0,,20.0,21.0,11.0,19.0,,6.0,,,,,,90.0,52.0,6.8,11.0,0.0348,0.1446,0.0271952,1,,,1.0,3.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,
10390033,home,Ajaccio,Mickaël Barreto,,,mickael-barreto,M. Barreto,M,4,174.0,23,M,143904,EUR,664156800,M,4,4,False,32.0,23.0,3.0,1.0,10.0,10.0,13.0,25.0,,3.0,,,,,,74.0,58.0,6.6,18.0,0.0749,0.0,0.26394,2,,3.0,1.0,8.0,7.0,2.0,4.0,1.0,1.0,,1.0,4.0,3.0,1.0,,,3.0,2.0,,,,1.0,,,,,,,,,
10390033,home,Ajaccio,Mounaim El Idrissy,,,mounaim-el-idrissy,M. El Idrissy,F,9,181.0,188,M,960007,EUR,918604800,F,7,7,False,21.0,13.0,1.0,,5.0,6.0,8.0,15.0,1.0,4.0,,,,,,73.0,43.0,6.6,19.0,0.021,0.0,0.00879545,1,,,6.0,12.0,9.0,,1.0,1.0,2.0,1.0,7.0,,7.0,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,
10390033,home,Ajaccio,Youcef Belaïli,,,youcef-belaili,Y. Belaïli,M,11,178.0,24608,M,901827,EUR,700531200,F,10,10,False,11.0,9.0,,,1.0,1.0,8.0,11.0,,2.0,,,,,,74.0,25.0,6.5,11.0,0.1178,0.0389,0.033659,3,,1.0,,6.0,1.0,,1.0,1.0,,,3.0,,4.0,2.0,,,1.0,1.0,,,1.0,,belaili_youcef,1.0,,,,,,,
10390033,home,Ajaccio,Victor Lebas,Victor Lebas,,lebas-da-silva,V. Lebas,D,35,,8,M,1152852,EUR,1095120000,M,32,32,True,16.0,12.0,,,5.0,6.0,7.0,10.0,,3.0,,,,,,55.0,19.0,6.4,5.0,0.0,0.0,0.00668467,0,,,,3.0,1.0,,,,,3.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,
10390033,home,Ajaccio,Romain Hamouma,,,romain-hamouma,R. Hamouma,F,,178.0,82,,74139,EUR,543974400,F,17,17,True,2.0,1.0,1.0,,,,1.0,3.0,,,,,,,,17.0,6.0,6.3,4.0,0.0,0.0,0.00048189,0,,1.0,,2.0,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,
10390033,home,Ajaccio,Kevin Spadanuda,,,spadanuda-kevin,K. Spadanuda,M,7,177.0,69,M,993155,EUR,853372800,M,27,27,True,3.0,3.0,,,1.0,1.0,2.0,3.0,,3.0,,,,,,16.0,13.0,6.6,4.0,0.0,0.0,0.00073681,0,,1.0,,2.0,2.0,,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,
10390033,home,Ajaccio,Moussa Djitté,,,moussa-djitte,M. Djitté,F,2,180.0,133,M,939662,EUR,938995200,F,28,28,True,2.0,1.0,,,,,1.0,2.0,,,,,,,,16.0,4.0,6.5,2.0,0.0,0.0,0.0013754,0,,,,3.0,1.0,,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,
10390033,home,Ajaccio,Clement Vidal,,,clement-vidal,C. Vidal,D,5,181.0,43,M,940993,EUR,961286400,D,15,15,True,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,,,,,,,,11.0,6.0,6.1,2.0,0.0,0.0,0.00215906,0,,1.0,,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
10390033,home,Ajaccio,Francois-Joseph Sollacaro,,,francois-joseph-sollacaro,F. Sollacaro,G,,181.0,23,M,556980,EUR,764208000,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390033,home,Ajaccio,Mickaël Alphonse,,,mickael-alphonse,M. Alphonse,D,3,182.0,18,M,142061,EUR,616204800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390033,home,Ajaccio,Riad Nouri,,,riad-nouri,R. Nouri,M,,178.0,36,M,74061,EUR,486950400,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390033,home,Ajaccio,Moussa Soumano,Moussa Soumano,,soumano-moussa,M. Soumano,F,9,185.0,184,M,1461935,EUR,1120953600,F,34,34,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390033,away,Nantes,Alban Lafont,,,alban-lafont,A. Lafont,G,40,195.0,2914,M,826201,EUR,917049600,G,1,1,False,33.0,20.0,19.0,6.0,17.0,23.0,3.0,10.0,,7.0,,,2.0,1.0,1.0,90.0,40.0,7.2,13.0,0.0,0.0,0.00145465,0,0.1835,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
