match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_outfielderBlock,stat_keyPass,captain,stat_fouls,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_lastManTackle,stat_wasFouled,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wonTackle,stat_penaltyConceded,stat_onTargetScoringAttempt,stat_totalOffside,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyMiss
13822363,home,Crystal Palace,Jean-Philippe Mateta,,,jean-philippe-mateta,J. Mateta,F,14,192,9407,M,Matetajphilippe,848276,EUR,867456000,F,14,14,False,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,1.0,,3.0,,,,,,,,,78.0,18.0,6.5,7.0,0,1.0,5.0,2.0,,,,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,
13822363,home,Crystal Palace,Jefferson Lerma,,,jefferson-lerma,J. Lerma,M,8,179,5420,M,jeffersonlerma,355796,EUR,783043200,M,8,8,True,12.0,8.0,4.0,2.0,0.0,6.0,7.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,29.0,19.0,6.8,7.0,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
13822363,home,Crystal Palace,Edward Nketiah,,,edward-nketiah,E. Nketiah,F,9,175,6407,M,EN9,858194,EUR,928022400,F,9,9,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,1.0,3.0,,,1.0,3.0,,,,,,,,,12.0,10.0,6.5,4.0,0,1.0,3.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,2.0,,,,,
13822363,home,Crystal Palace,Will Hughes,,,will-hughes,W. Hughes,M,19,185,1024,M,,193554,EUR,798076800,M,19,19,True,4.0,2.0,1.0,,0.0,1.0,2.0,1.0,2.0,,,1.0,1.0,,1.0,,,,,,,,,14.0,6.0,6.5,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
13822363,home,Crystal Palace,Matt Turner,,,matt-turner,M. Turner,G,30,190,1516,M,,833943,EUR,772416000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
13822363,home,Crystal Palace,Ben Chilwell,,,ben-chilwell,B. Chilwell,D,3,181,10805,M,Chilly,802695,EUR,851126400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
13822363,home,Crystal Palace,Nathaniel Clyne,,,nathaniel-clyne,N. Clyne,D,17,175,679,M,,43215,EUR,670809600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
13822363,home,Crystal Palace,Joel Ward,,,joel-ward,J. Ward,D,25,188,259,M,,39183,EUR,625622400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
13822363,home,Crystal Palace,Justin Devenny,,,devenny-justin,J. Devenny,M,55,184,725,M,,1084311,EUR,1065830400,M,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
13822363,home,Crystal Palace,Romain Esse,,,romain-esse,R. Esse,M,14,178,1105,M,,1438837,EUR,1115942400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
13822363,away,Manchester City,Stefan Ortega,,,stefan-ortega,S. Ortega,G,27,186,11780,M,stefan.ortega1,125274,EUR,721008000,G,18,18,False,17.0,17.0,1.0,1.0,0.0,13.0,13.0,4.0,4.0,,,,9.0,,,,1.0,,,1.0,,,,90.0,24.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
13822363,away,Manchester City,Manuel Akanji,,,manuel-akanji,M. Akanji,D,25,187,22626,M,manuel_akanji,383560,EUR,806112000,D,25,25,False,102.0,101.0,,,0.0,16.0,17.0,85.0,90.0,1.0,2.0,,4.0,1.0,1.0,,,,,,,,,90.0,120.0,7.4,8.0,1,1.0,3.0,1.0,1.0,,,1.0,5.0,,,1.0,,,,,,,1.0,,,,,,,,
13822363,away,Manchester City,Rúben Dias,,,ruben-dias,R. Dias,D,3,188,40381,M,RúbenD,318941,EUR,863568000,D,3,3,False,137.0,129.0,2.0,2.0,0.0,27.0,29.0,102.0,108.0,3.0,4.0,4.0,2.0,1.0,,,,,,,,,,90.0,144.0,7.8,8.0,0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,
13822363,away,Manchester City,Joško Gvardiol,,,josko-gvardiol,J. Gvardiol,D,24,186,50024,M,JGvardiol,964994,EUR,1011744000,D,24,24,False,106.0,96.0,5.0,3.0,0.0,15.0,19.0,81.0,88.0,3.0,6.0,9.0,9.0,2.0,,,,,,,,,,90.0,124.0,7.9,11.0,1,3.0,3.0,,,1.0,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,
13822363,away,Manchester City,Nico O'Reilly,Nico,O’Reilly,nico-o-reilly,N. O’Reilly,D,33,193,16113,M,,1142703,EUR,1111363200,D,75,75,False,38.0,30.0,3.0,,0.0,3.0,4.0,27.0,36.0,2.0,7.0,2.0,3.0,3.0,,,,,,,,,,90.0,59.0,7.0,15.0,0,1.0,6.0,3.0,,2.0,,1.0,2.0,,,,,,1.0,2.0,1.0,,2.0,,,,,,,,
13822363,away,Manchester City,Kevin De Bruyne,,,kevin-de-bruyne,K. De Bruyne,M,11,181,315719,M,KDB,70996,EUR,678067200,M,17,17,False,91.0,77.0,3.0,,0.0,18.0,19.0,61.0,78.0,1.0,6.0,,4.0,3.0,1.0,,,,,,,,,90.0,113.0,7.7,20.0,4,1.0,5.0,1.0,,4.0,True,3.0,6.0,2.0,,2.0,2.0,,1.0,1.0,1.0,,2.0,,,,,1.0,,,
13822363,away,Manchester City,Bernardo Silva,,,bernardo-silva,B. Silva,M,20,173,62462,M,BSilva,331209,EUR,776476800,M,20,20,False,64.0,59.0,5.0,3.0,0.0,19.0,19.0,40.0,46.0,,3.0,,5.0,2.0,3.0,,,,,,,,,88.0,73.0,7.3,9.0,1,,2.0,,,,,1.0,1.0,,1.0,,1.0,,1.0,,,,1.0,,,,,,1.0,1.0,
13822363,away,Manchester City,Savinho,,,savio,Savinho,M,26,176,52195,M,Savinho,1046795,EUR,1081555200,M,26,26,False,37.0,33.0,1.0,1.0,0.0,2.0,3.0,34.0,46.0,,3.0,,2.0,1.0,5.0,,,,,,,,,76.0,62.0,7.3,21.0,0,1.0,3.0,1.0,,3.0,,,12.0,3.0,,,,,,3.0,2.0,,1.0,,,,,,,,
13822363,away,Manchester City,Omar Marmoush,,,omar-marmoush,O. Marmoush,F,7,183,196101,M,OMarmoush,873554,EUR,918345600,M,7,7,False,11.0,8.0,,,0.0,,,8.0,11.0,,2.0,,1.0,1.0,,,,,,,,,,76.0,22.0,6.1,7.0,3,3.0,7.0,2.0,,,,,,,,,2.0,,1.0,2.0,,,1.0,,1.0,,,,1.0,,1.0
13822363,away,Manchester City,Jérémy Doku,,,jeremy-doku,J. Doku,M,11,173,71179,M,Dokss,934386,EUR,1022457600,M,11,11,False,35.0,34.0,1.0,1.0,0.0,2.0,2.0,33.0,37.0,,8.0,,2.0,1.0,,,,,,,,,,90.0,62.0,7.8,11.0,5,1.0,5.0,,,3.0,,,4.0,1.0,,2.0,2.0,,2.0,9.0,5.0,1.0,1.0,,1.0,,,1.0,,,
13822363,away,Manchester City,Erling Haaland,,,erling-haaland,E. Haaland,F,9,194,849024,M,EHaaland,839956,EUR,964137600,F,9,9,False,11.0,5.0,,,0.0,1.0,1.0,4.0,10.0,2.0,2.0,1.0,1.0,,,,,,,,,,,90.0,22.0,7.0,8.0,3,3.0,5.0,,1.0,1.0,,,,,,2.0,,,,2.0,,,,,1.0,,,,1.0,,
13822363,away,Manchester City,Phil Foden,,,phil-foden,P. Foden,M,47,171,173851,M,Foden,859765,EUR,959472000,M,47,47,True,15.0,14.0,,,0.0,,,15.0,17.0,,,,,,1.0,,,,,,,,,14.0,19.0,6.8,3.0,0,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,
13822363,away,Manchester City,Claudio Echeverri,,,claudio-echeverri,C. Echeverri,M,14,171,37367,M,claudio_echeverri,1482424,EUR,1136160000,M,30,30,True,8.0,8.0,,,0.0,1.0,1.0,7.0,7.0,,,,,,,,,,,,,,,14.0,16.0,7.0,,5,1.0,3.0,,,,,1.0,,,1.0,,3.0,,,,,,,,2.0,1.0,,,,,
13822363,away,Manchester City,İlkay Gündoğan,,,ilkay-gundogan,İ. Gündoğan,M,20,180,50691,M,IGunny,45853,EUR,656726400,M,19,19,True,7.0,7.0,,,0.0,1.0,1.0,6.0,6.0,,,,1.0,,1.0,,,,,,,,,13.0,9.0,6.6,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
13822363,away,Manchester City,Ederson,,,ederson,Ederson,G,31,188,48446,M,Ederson93,254491,EUR,745545600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
13822363,away,Manchester City,Matheus Nunes,,,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
13822363,away,Manchester City,Vitor Reis,,,reis-vitor,V. Reis,D,12,186,12928,M,vitorreiss_06,1485300,EUR,1137024000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
13822363,away,Manchester City,Abdukodir Khusanov,,,abdukodir-khusanov,A. Khusanov,D,45,186,86376,M,abdukodir_khusanov,1194333,EUR,1078012800,D,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
13822363,away,Manchester City,Jack Grealish,,,jack-grealish,J. Grealish,M,18,180,57959,M,JGrealish,189061,EUR,810691200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
13822363,away,Manchester City,Nico González,,,nico-gonzalez,N. González,M,14,186,19848,M,nico14,954056,EUR,1010016000,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
