match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_totalTackle,stat_fouls,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_wonTackle,player_firstName,player_lastName,player_sofascoreId,stat_aerialLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_accurateCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,captain,stat_totalContest,stat_bigChanceCreated,stat_goalAssist,stat_wonContest,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_errorLeadToAGoal,stat_errorLeadToAShot
11453023,home,Al-Shabab,Seung-gyu Kim,seung-gyu-kim,S. Kim,G,81,187.0,324,M,235686,EUR,654652800,G,18,18,False,21.0,17.0,12.0,8.0,12.0,13.0,5.0,8.0,1.0,9.0,1.0,1.0,1.0,1.0,90.0,30.0,7.6,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453023,home,Al-Shabab,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176.0,240,M,818572,EUR,830217600,D,27,27,False,26.0,15.0,5.0,1.0,5.0,12.0,10.0,20.0,3.0,4.0,2.0,,,,90.0,50.0,7.5,19.0,0,6.0,1.0,2.0,1.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
11453023,home,Al-Shabab,Iago Santos,iago-santos,I. Santos,D,4,188.0,76,M,584430,EUR,706492800,D,4,4,False,37.0,36.0,7.0,7.0,23.0,23.0,13.0,14.0,10.0,2.0,1.0,,,,90.0,56.0,8.2,2.0,2,,5.0,2.0,7.0,4.0,1.0,,1.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,
11453023,home,Al-Shabab,Romain Saïss,romain-saiss,R. Saiss,D,29,190.0,7929,M,187729,EUR,638409600,D,14,14,False,46.0,38.0,9.0,5.0,23.0,25.0,15.0,21.0,2.0,3.0,,,,,90.0,56.0,7.3,8.0,3,,1.0,4.0,2.0,1.0,3.0,,,1.0,2.0,1.0,,,romain_saiss27,1.0,2.0,,,,,,,,,,,,,,,,
11453023,home,Al-Shabab,Hussain Al-Sebyani,hussain-alsebyani,H. Alsebyani,M,16,168.0,15,M,1152012,EUR,993340800,D,16,16,False,5.0,3.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,,1.0,,,,32.0,11.0,6.7,4.0,0,1.0,,,,2.0,,,,,,1.0,Hussain Alsebyani,,,,,1.0,,,,,,,,,,,,,,,
11453023,home,Al-Shabab,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,52,177.0,32,M,893218,EUR,787881600,M,15,15,False,47.0,43.0,2.0,2.0,17.0,19.0,27.0,29.0,3.0,6.0,1.0,,,,90.0,63.0,8.2,6.0,4,1.0,,6.0,,2.0,2.0,2.0,,2.0,4.0,2.0,,,,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,
11453023,home,Al-Shabab,Gustavo Cuéllar,gustavo-cuellar,G. Cuéllar,M,6,175.0,1944,M,180059,EUR,719020800,M,6,6,False,51.0,45.0,7.0,3.0,30.0,31.0,15.0,20.0,7.0,12.0,1.0,,,,90.0,64.0,7.0,6.0,0,,1.0,8.0,3.0,5.0,3.0,,,,2.0,1.0,,,,,,,,5.0,,,,,,,,,,,,,
11453023,home,Al-Shabab,Éver Banega,ever-banega,É. Banega,M,11,174.0,1194,M,31981,EUR,583545600,M,10,10,False,45.0,39.0,3.0,1.0,16.0,19.0,26.0,31.0,3.0,9.0,2.0,,,,86.0,61.0,8.0,11.0,2,5.0,,3.0,2.0,1.0,2.0,4.0,,,,1.0,,,,,,2.0,3.0,,2.0,,,True,1.0,,,,,,,,
11453023,home,Al-Shabab,Hattan Bahebri,hattan-bahebri,H. Bahbri,M,11,168.0,92,M,803052,EUR,711244800,F,11,11,False,19.0,16.0,,,5.0,6.0,11.0,13.0,4.0,2.0,3.0,,,,73.0,29.0,6.8,5.0,1,,,5.0,1.0,1.0,3.0,,,1.0,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,
11453023,home,Al-Shabab,Habib Diallo,habib-diallo,H. Diallo,F,30,186.0,7474,M,802159,EUR,803433600,F,20,20,False,12.0,7.0,1.0,,2.0,3.0,5.0,9.0,2.0,2.0,,,,,73.0,22.0,7.6,9.0,2,,2.0,3.0,3.0,,1.0,1.0,,,,,,,habibdiallo28,3.0,1.0,4.0,,,1.0,1.0,,,,1.0,,,,,,,
11453023,home,Al-Shabab,Yannick Carrasco,yannick-carrasco,Y. Carrasco,F,10,180.0,4751,M,182001,EUR,747100800,F,23,23,False,31.0,21.0,,,6.0,6.0,18.0,31.0,4.0,5.0,,,,,90.0,56.0,7.6,21.0,4,6.0,,5.0,,1.0,2.0,4.0,1.0,1.0,,,,,yannickferreiracarrasco,,1.0,5.0,3.0,,2.0,,,,5.0,1.0,1.0,3.0,1.0,1.0,,,
11453023,home,Al-Shabab,Hamad Al Yami,hamad-al-yami,H. A. Yami,D,88,170.0,585,M,981158,EUR,926899200,D,2,2,True,20.0,17.0,1.0,1.0,4.0,5.0,13.0,16.0,3.0,3.0,2.0,,,,58.0,36.0,7.1,6.0,1,1.0,,3.0,2.0,,1.0,,2.0,,1.0,,Hamad,Al Yami,,,,,,,1.0,,,,1.0,,,1.0,,,,,
11453023,home,Al-Shabab,Carlos Junior,carlos-junior,C. Junior,M,13,176.0,437,M,555624,EUR,808444800,F,13,13,True,5.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,,,,17.0,9.0,7.1,2.0,1,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,
11453023,home,Al-Shabab,Abdullah Radif,abdullah-radif,A. H. Radif,F,21,185.0,510,M,1101759,EUR,1043107200,F,49,49,True,2.0,2.0,,,,,2.0,2.0,2.0,,2.0,,,,17.0,5.0,6.3,,1,,,3.0,,,2.0,,,,,,Abdullah Radif,,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,
11453023,home,Al-Shabab,Riyadh Sharahili,riyadh-sharahili,R. Sharahili,M,26,185.0,28,M,818624,EUR,735955200,M,26,26,True,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,11.0,3.0,6.4,,0,,,2.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11453023,home,Al-Shabab,Fawaz Al-Qarni,fawaz-al-qarni,F. Al-Qarni,G,,185.0,18,M,160929,EUR,702172800,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453023,home,Al-Shabab,Mohammed Essa Harbush,mohammed-essa-harbush,M. E. Harbush,D,38,170.0,36,M,1201501,EUR,1051142400,D,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Mohammed Essa Harbush,,,,,,,,,,,,,,,,,,,,
