match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_challengeLost,stat_shotOffTarget,stat_goals,stat_outfielderBlock,stat_blockedScoringAttempt,stat_dispossessed,captain,stat_penaltyConceded,stat_accurateCross,stat_bigChanceMissed,stat_goalAssist,player_sofascoreId,stat_errorLeadToAShot,stat_penaltyWon,stat_penaltyMiss
11352491,home,Burnley,Arijanet Murić,arijanet-muric,A. Murić,G,49,198,1886,M,888971,EUR,910396800,G,49,49,False,60.0,31.0,40.0,13.0,21.0,28.0,10.0,32.0,1.0,9.0,1.0,5.0,1.0,1.0,7.0,90.0,69.0,8.0,29.0,0.0250606,2.0,0,1.1446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352491,home,Burnley,Lorenz Assignon,lorenz-assignon,L. Assignon,M,22,179,641,M,1009334,EUR,961632000,D,20,20,False,32.0,25.0,,,9.0,12.0,16.0,23.0,,9.0,,,,,,90.0,67.0,6.8,17.0,0.0143229,1.0,2,,3.0,1.0,2.0,5.0,8.0,4.0,1.0,2.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,0.0792,0.1651,,,,,,,,,,,,,,,,,
11352491,home,Burnley,Dara O'Shea,dara-oshea,D. O'Shea,D,26,188,660,M,856719,EUR,920505600,D,2,2,False,41.0,31.0,5.0,2.0,21.0,24.0,10.0,17.0,,1.0,,,,,,90.0,60.0,7.7,11.0,0.0568811,,2,,,,4.0,1.0,5.0,,,1.0,6.0,4.0,,,1.0,1.0,,0.0285,0.2107,,,1.0,1.0,1.0,3.0,,,,,,,,,,,
11352491,home,Burnley,Maxime Estève,maxime-esteve,M. Estève,D,5,192,1470,M,1117223,EUR,1022371200,D,33,33,False,16.0,15.0,1.0,,12.0,13.0,3.0,3.0,,1.0,,,,,,45.0,22.0,6.2,1.0,0.00054208,,0,,,1.0,1.0,2.0,3.0,,,,2.0,1.0,2.0,1.0,,,1.0,,,Maxime Estève,,,,,,,,,,,,,,,,
11352491,home,Burnley,Vitinho,vitinho,Vitinho,D,2,175,3591,M,914477,EUR,932688000,D,22,22,False,28.0,22.0,1.0,,11.0,11.0,11.0,18.0,,5.0,,,,,,90.0,49.0,6.2,9.0,0.010875,,0,,1.0,1.0,1.0,3.0,4.0,3.0,1.0,,2.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
11352491,home,Burnley,Josh Cullen,cullen-josh,J. Cullen,M,24,175,875,M,792122,EUR,828835200,M,24,24,False,57.0,45.0,1.0,1.0,18.0,22.0,27.0,36.0,,7.0,,,,,,90.0,71.0,6.9,14.0,0.0250384,2.0,1,,1.0,1.0,2.0,5.0,7.0,1.0,,,2.0,2.0,3.0,3.0,,2.0,2.0,0.0649,,,,1.0,,,,1.0,,,,,,,,,,
11352491,home,Burnley,Sander Berge,sander-berge,S. Berge,M,16,195,2096,M,793167,EUR,887414400,M,16,16,False,49.0,45.0,5.0,4.0,13.0,14.0,32.0,35.0,,7.0,,,,,,90.0,64.0,6.5,8.0,0.0353404,1.0,2,,,,,5.0,1.0,2.0,,,3.0,,1.0,1.0,,,1.0,0.0834,,,,,2.0,,,,2.0,,,,,,,,,
11352491,home,Burnley,Wilson Odobert,wilson-odobert,W. Odobert,F,28,182,4519,M,1142679,EUR,1101600000,M,47,47,False,21.0,18.0,1.0,1.0,4.0,4.0,14.0,22.0,,2.0,,,,,,90.0,41.0,6.2,15.0,0.0227681,,1,,5.0,1.0,,6.0,3.0,6.0,2.0,,1.0,,1.0,,2.0,,,0.0333,,,,,1.0,,,,1.0,,,,,,,,,
11352491,home,Burnley,Josh Brownhill,josh-brownhill,J. Brownhill,M,8,179,817,M,358394,EUR,819331200,M,8,8,False,32.0,23.0,2.0,1.0,3.0,4.0,20.0,28.0,,8.0,,,,,,85.0,45.0,6.3,13.0,0.0470181,1.0,0,,,1.0,2.0,6.0,8.0,,,,1.0,1.0,6.0,1.0,1.0,,2.0,,,,,,,,,,3.0,True,1.0,,,,,,,
11352491,home,Burnley,Jacob Bruun Larsen,jacob-bruun-larsen,J. B. Larsen,M,7,183,710,M,809276,EUR,906163200,M,34,34,False,19.0,14.0,1.0,,4.0,7.0,13.0,16.0,,3.0,,,,,,62.0,36.0,6.4,10.0,0.0413243,1.0,3,,4.0,1.0,1.0,5.0,2.0,2.0,,1.0,2.0,,1.0,,2.0,,,0.117,0.1678,,,2.0,1.0,,2.0,1.0,,,,3.0,1.0,,,,,
