match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_fouls,player_firstName,player_lastName,stat_bigChanceMissed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_punches,stat_lastManTackle
12117290,home,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190,551,M,844576,EUR,871948800,G,1,1,False,True,23.0,21.0,4.0,2.0,0.0,19.0,19.0,2.0,4.0,1.0,12.0,1.0,1.0,1.0,1.0,3.0,3.0,90.0,35.0,7.4,2.0,0.00112322,0,0.4894,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117290,home,Red Bull Bragantino,José Andrés Hurtado,andres-hurtado,J. A. Hurtado,D,34,178,537,M,987589,EUR,1009065600,D,34,34,False,,56.0,46.0,4.0,1.0,0.0,17.0,17.0,31.0,50.0,4.0,5.0,2.0,,,,,,90.0,85.0,7.4,21.0,0.0782282,1,,11.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.011,1.0,,,,,,,,,,,,,
12117290,home,Red Bull Bragantino,Pedro Henrique,pedro-henrique,P. Henrique,D,14,188,417,M,551774,EUR,812592000,D,14,14,False,,87.0,80.0,18.0,15.0,0.0,39.0,42.0,41.0,45.0,5.0,4.0,1.0,,,,,,90.0,98.0,8.0,7.0,0.0454061,1,,,,,,1.0,,,1.0,1.0,3.0,4.0,2.0,,0.0163,1.0,1.0,,,,,,,,,,,,
12117290,home,Red Bull Bragantino,Eduardo Santos,eduardo-santos,Eduardo,D,3,196,161,M,925189,EUR,880675200,D,3,3,False,,72.0,65.0,8.0,4.0,0.0,43.0,43.0,22.0,29.0,4.0,6.0,1.0,,,,,,90.0,87.0,7.4,7.0,0.0146092,2,,,,,1.0,,,,2.0,3.0,2.0,2.0,1.0,,0.0697,,,,,1.0,,,,,,,,,
12117290,home,Red Bull Bragantino,Juninho Capixaba,juninho-capixaba,J. Capixaba,D,29,176,909,M,870556,EUR,868147200,D,29,29,False,,40.0,34.0,7.0,4.0,0.0,15.0,15.0,19.0,27.0,3.0,3.0,,,,,,,73.0,63.0,6.9,14.0,0.0301621,0,,2.0,,2.0,1.0,6.0,1.0,1.0,,2.0,2.0,,,3.0,,1.0,2.0,,,,2.0,2.0,,,,,,,
12117290,home,Red Bull Bragantino,Matheus Fernandes,matheus-fernandes,M. Fernandes,M,35,183,759,M,840150,EUR,899164800,M,35,35,False,,50.0,44.0,,,0.0,18.0,20.0,26.0,30.0,10.0,4.0,1.0,,,,,,60.0,63.0,7.5,7.0,0.0384281,1,,,,,1.0,2.0,,1.0,1.0,,1.0,7.0,6.0,,0.0239,,1.0,,,,1.0,1.0,,,,,,,
12117290,home,Red Bull Bragantino,Lucas Evangelista,lucas-evangelista,L. Evangelista,M,30,181,3216,M,331397,EUR,799718400,M,8,8,False,,67.0,60.0,4.0,4.0,0.0,20.0,22.0,41.0,46.0,4.0,4.0,1.0,,,,,,90.0,87.0,7.0,14.0,0.0991627,0,,1.0,1.0,6.0,1.0,12.0,1.0,2.0,,2.0,1.0,2.0,1.0,3.0,,2.0,2.0,,,,1.0,,,,,,,,
12117290,home,Red Bull Bragantino,Vitinho,vitinho,Vitinho,M,28,181,1064,M,982405,EUR,922924800,M,28,28,False,,27.0,23.0,,,0.0,2.0,2.0,25.0,35.0,1.0,2.0,,,,,,,73.0,45.0,7.7,12.0,0.103354,5,,10.0,4.0,2.0,1.0,4.0,,1.0,4.0,,,,,1.0,0.3883,3.0,1.0,,,,,,1.0,1.0,,,,,
12117290,home,Red Bull Bragantino,Lincoln,lincoln,Lincoln,M,18,177,846,M,794928,EUR,910396800,M,10,10,False,,29.0,21.0,2.0,,0.0,5.0,5.0,17.0,28.0,1.0,4.0,1.0,,,,,,60.0,36.0,6.9,11.0,0.0341253,0,,4.0,1.0,,,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,
12117290,home,Red Bull Bragantino,Jhon Jhon,jhon-jhon,Jhon Jhon,M,10,178,2841,M,1167069,EUR,1031529600,M,6,6,False,,40.0,32.0,5.0,3.0,0.0,4.0,4.0,28.0,39.0,7.0,9.0,2.0,,,,,,90.0,60.0,7.6,19.0,0.434731,0,,3.0,,3.0,,10.0,2.0,2.0,,,,,,2.0,,4.0,,Jhon Jhon,,,8.0,5.0,,,1.0,,,,
