match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_totalClearance,stat_unsuccessfulTouch,stat_aerialLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_wasFouled,stat_shotOffTarget,stat_hitWoodwork,stat_keyPass,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_penaltyMiss,captain,stat_penaltyWon,stat_blockedScoringAttempt,stat_totalOffside,stat_errorLeadToAGoal,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,player_sofascoreId,stat_goals,stat_bigChanceCreated,stat_goalAssist,stat_accurateCross
10352144,home,1. FC Magdeburg,Dominik Reimann,,,dominik-reimann,D. Reimann,G,1,185,108,M,352556,EUR,866592000,G,1,1,False,88.0,76.0,29.0,17.0,66.0,70.0,10.0,18.0,1.0,1.0,12.0,4.0,4.0,90.0,99.0,6.1,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352144,home,1. FC Magdeburg,Daniel Elfadli,,,daniel-elfadli,D. Elfadli,D,8,187,543,M,945532,EUR,860284800,D,6,6,False,15.0,11.0,1.0,,6.0,8.0,5.0,8.0,4.0,,5.0,,,32.0,23.0,6.0,8.0,0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352144,home,1. FC Magdeburg,Jamie Lawrence,,,jamie-lawrence,J. Lawrence,D,5,200,261,M,997206,EUR,1036886400,D,5,5,False,77.0,73.0,10.0,8.0,63.0,66.0,10.0,11.0,,,9.0,,,90.0,87.0,6.7,6.0,0,,4.0,,2.0,3.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10352144,home,1. FC Magdeburg,Tim Sechelmann,,,sechelmann-tim,T. Sechelmann,D,4,186,15,M,851261,EUR,916358400,D,22,22,False,85.0,75.0,7.0,4.0,58.0,63.0,17.0,22.0,6.0,2.0,7.0,,,90.0,101.0,6.6,11.0,0,,5.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
10352144,home,1. FC Magdeburg,Leon Bell Bell,,,leon-bell-bell,L. B. Bell,M,19,176,55,M,807418,EUR,841968000,D,19,19,False,54.0,44.0,1.0,1.0,26.0,31.0,18.0,23.0,10.0,2.0,14.0,,,90.0,84.0,6.2,19.0,1,,10.0,2.0,4.0,3.0,3.0,,4.0,,3.0,2.0,5.0,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10352144,home,1. FC Magdeburg,Connor Krempicki,,,connor-krempicki,C. Krempicki,M,13,178,35,M,171995,EUR,779500800,M,13,13,False,28.0,19.0,,,9.0,11.0,10.0,17.0,4.0,,8.0,,,90.0,41.0,6.6,14.0,1,,5.0,2.0,,4.0,3.0,1.0,,,2.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,
10352144,home,1. FC Magdeburg,Andreas Müller,Andreas Müller,,andreas-muller,A. Müller,M,16,173,45,M,1049628,EUR,964051200,M,16,16,False,54.0,44.0,7.0,4.0,28.0,32.0,16.0,22.0,6.0,1.0,7.0,,,90.0,71.0,6.4,14.0,1,,6.0,2.0,2.0,5.0,4.0,1.0,1.0,1.0,2.0,2.0,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
10352144,home,1. FC Magdeburg,Amara Condé,,,amara-conde,A. Condé,M,6,173,86,M,817978,EUR,852508800,M,29,29,False,30.0,22.0,3.0,,8.0,8.0,14.0,22.0,4.0,1.0,4.0,,,55.0,38.0,6.2,11.0,0,,2.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,1.0,,,,,,,,,True,,,,,,,,,,,,
10352144,home,1. FC Magdeburg,Leo Scienza,,,leo-scienza,L. Scienza,M,13,175,995,M,1386651,EUR,905644800,F,17,17,False,14.0,9.0,,,1.0,2.0,8.0,12.0,5.0,2.0,3.0,,,55.0,29.0,7.0,10.0,1,,6.0,1.0,,4.0,4.0,,,,2.0,1.0,1.0,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,
10352144,home,1. FC Magdeburg,Moritz-Broni Kwarteng,,,moritz-broni-kwarteng,M. Kwarteng,M,11,175,97,M,886132,EUR,893721600,F,8,8,False,21.0,15.0,,,6.0,7.0,9.0,16.0,9.0,,3.0,,,90.0,41.0,6.1,19.0,2,2.0,1.0,4.0,,,,,,,3.0,1.0,5.0,1.0,,,,,1.0,1.0,,,,,1.0,2.0,,,,,,,,,
10352144,home,1. FC Magdeburg,Barış Atik,,,baris-atik,B. Atik,F,23,169,372,M,229858,EUR,789609600,F,23,23,False,30.0,22.0,2.0,1.0,10.0,11.0,12.0,20.0,8.0,1.0,3.0,,,70.0,47.0,6.7,17.0,0,1.0,6.0,,,,,,,1.0,2.0,3.0,6.0,2.0,,4.0,,,2.0,,,,,,,1.0,,,,,,,,,
10352144,home,1. FC Magdeburg,Silas Gnaka,,,silas-gnaka,S. Gnaka,M,25,179,148,M,867399,EUR,913939200,D,25,25,True,31.0,27.0,1.0,1.0,11.0,12.0,16.0,19.0,4.0,,3.0,,,58.0,54.0,6.4,10.0,0,,4.0,,1.0,2.0,1.0,,,2.0,,,6.0,2.0,,,,,,,,,,,,,,,,,,,,,
10352144,home,1. FC Magdeburg,Tatsuya Ito,,,tatsuya-ito,T. Ito,M,17,166,425,M,842171,EUR,867283200,F,37,37,True,7.0,3.0,,,,2.0,3.0,6.0,2.0,,1.0,,,35.0,19.0,5.9,8.0,0,1.0,2.0,,1.0,1.0,,,,,1.0,,2.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,
10352144,home,1. FC Magdeburg,Jason Ceka,,,jason-ceka,J. Ceka,F,7,169,97,M,877798,EUR,942192000,M,10,10,True,11.0,9.0,2.0,1.0,1.0,3.0,8.0,8.0,2.0,,1.0,,,35.0,18.0,6.4,6.0,1,,2.0,,,,,,,,2.0,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,
10352144,home,1. FC Magdeburg,Ömer Faruk Beyaz,,,omer-faruk-beyaz,Ö. F. Beyaz,M,99,171,399,M,1022881,EUR,1062115200,M,15,15,True,6.0,6.0,,,1.0,1.0,5.0,5.0,,,,,,20.0,9.0,6.6,,1,,2.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,
10352144,home,1. FC Magdeburg,Tim Boss,,,tim-boss,T. Boss,G,28,185,23,M,142470,EUR,741225600,G,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352144,home,1. FC Magdeburg,Malcolm Cacutalua,,,malcolm-cacutalua,M. Cacutalua,D,,186,15,M,222086,EUR,784857600,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352144,home,1. FC Magdeburg,Belal Halbouni,,,belal-halbouni,B. Halbouni,D,12,188,141,M,1020828,EUR,946512000,D,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352144,home,1. FC Magdeburg,Julian Rieckmann,,,julian-rieckmann,J. Rieckmann,M,21,186,19,M,891500,EUR,965088000,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352144,home,1. FC Magdeburg,Kai Brünker,,,kai-brunker,K. Brünker,F,9,189,71,M,802325,EUR,771206400,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352144,away,Eintracht Frankfurt,Kevin Trapp,,,kevin-trapp,K. Trapp,G,35,189,1779,M,38440,EUR,647395200,G,1,1,False,29.0,17.0,15.0,5.0,15.0,20.0,2.0,9.0,,,9.0,2.0,3.0,90.0,39.0,7.8,12.0,0,,,,,,,,,,,,,,,,,,,,,,True,,,,,1.0,1.0,,,,,,
10352144,away,Eintracht Frankfurt,Almamy Touré,,,almamy-toure,A. Touré,D,,182,275,M,580952,EUR,830649600,D,18,18,False,35.0,28.0,4.0,2.0,17.0,18.0,11.0,17.0,4.0,1.0,9.0,,,90.0,53.0,7.7,8.0,2,,9.0,,1.0,6.0,2.0,3.0,3.0,7.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
10352144,away,Eintracht Frankfurt,Tuta,,,tuta,Tuta,D,3,184,1084,M,964191,EUR,931046400,D,35,35,False,30.0,25.0,3.0,,22.0,24.0,3.0,6.0,3.0,,7.0,,,66.0,40.0,6.4,7.0,0,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,
10352144,away,Eintracht Frankfurt,Evan Ndicka,,,evan-ndicka,E. Ndicka,D,5,190,9187,M,848287,EUR,935107200,D,2,2,False,28.0,25.0,,,23.0,24.0,2.0,4.0,3.0,,4.0,,,90.0,40.0,6.7,5.0,1,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,evanndicka,,,,
10352144,away,Eintracht Frankfurt,Ansgar Knauff,,,ansgar-knauff,A. Knauff,M,7,180,2080,M,997012,EUR,1010620800,M,36,36,False,26.0,18.0,1.0,,12.0,13.0,6.0,13.0,9.0,2.0,7.0,,,67.0,51.0,6.9,14.0,4,,5.0,2.0,,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,,,1.0,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,
10352144,away,Eintracht Frankfurt,Daichi Kamada,,,daichi-kamada,D. Kamada,M,18,184,6895,M,794338,EUR,839203200,M,15,15,False,51.0,49.0,3.0,2.0,23.0,23.0,26.0,28.0,6.0,,8.0,,,90.0,75.0,9.4,6.0,3,,10.0,2.0,3.0,7.0,4.0,3.0,,,1.0,,3.0,2.0,,1.0,1.0,,1.0,2.0,,,,,,,,,,,kamadadaichi,2.0,,,
10352144,away,Eintracht Frankfurt,Djibril Sow,,,djibril-sow,D. Sow,M,20,184,1938,M,799054,EUR,855187200,M,8,8,False,51.0,46.0,2.0,2.0,30.0,31.0,16.0,20.0,2.0,1.0,6.0,,,90.0,63.0,7.3,9.0,0,,4.0,,2.0,3.0,2.0,1.0,,,3.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,
10352144,away,Eintracht Frankfurt,Filip Kostić,,,filip-kostic,F. Kostić,M,18,184,7055,M,126588,EUR,720576000,M,10,10,False,44.0,32.0,6.0,1.0,16.0,20.0,23.0,37.0,4.0,2.0,4.0,,,90.0,79.0,8.6,22.0,1,13.0,5.0,,,4.0,3.0,,,1.0,,,3.0,1.0,,,,,8.0,1.0,,,,,,,,,,,filipkostic,,1.0,1.0,7.0
10352144,away,Eintracht Frankfurt,Jesper Lindstrøm,,,jesper-lindstrom,J. Lindstrøm,M,19,182,2674,M,947929,EUR,951782400,F,29,29,False,33.0,24.0,1.0,1.0,13.0,15.0,11.0,18.0,1.0,,5.0,,,67.0,46.0,7.8,13.0,2,,5.0,1.0,,2.0,2.0,,,,3.0,,3.0,3.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,
