match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,injury,description
10352144,FT,0.0,4.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
10352144,,0.0,4.0,,90,,,1,,,goal,165542067.0,False,regular,249893.0,Lucas Alario,,,,,
10352144,,,,,85,,,6,,,card,120398572.0,False,yellow,796206.0,Kristijan Jakić,Kristijan Jakić,Time wasting,False,,
10352144,,,,,80,,,11,,,card,120398564.0,True,yellow,851261.0,Tim Sechelmann,Tim Sechelmann,Foul,False,,
10352144,,,,,79,,,12,,,substitution,121216964.0,False,regular,,,,,,False,
10352144,,,,,74,,,17,,,substitution,121216960.0,False,regular,,,,,,False,
10352144,,,,,70,,,21,,,substitution,121216958.0,True,injury,,,,,,True,
10352144,,,,,67,,,24,,,substitution,121216953.0,False,regular,,,,,,False,
10352144,,,,,67,,,24,,,substitution,121216952.0,False,regular,,,,,,False,
10352144,,,,,66,,,25,,,substitution,121216951.0,False,regular,,,,,,False,
10352144,,0.0,3.0,,59,,,32,,,goal,165542054.0,False,regular,794338.0,Daichi Kamada,,,,,
10352144,,,,,55,,,36,,,substitution,121216944.0,True,regular,,,,,,False,
10352144,,,,,55,,,36,,,substitution,121216943.0,True,regular,,,,,,False,
10352144,HT,0.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
10352144,,,,,32,,,14,,,substitution,121216888.0,True,regular,,,,,,False,
10352144,,0.0,2.0,,31,,,15,,,goal,165542040.0,False,regular,947929.0,Jesper Lindstrøm,,,,,
10352144,,,,,7,,,39,,,inGamePenalty,118402850.0,True,missed,1049628.0,Andreas Müller,,goalkeeperSave,,,Goalkeeper save
10352144,,0.0,1.0,,4,,,42,,,goal,165542023.0,False,regular,794338.0,Daichi Kamada,,,,,
