match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_accurateCross,stat_aerialWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_wasFouled,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceCreated,captain,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
14035943,home,KVC Westerlo,Nacho Ferri,,,nacho-ferri,N. Ferri,F,90,192.0,459,M,1196903,EUR,1096934400,F,90,90,False,10.0,6.0,1.0,,0.0,,,6.0,10.0,4.0,3.0,,,,90.0,35.0,7.1,8.0,0.366141,36.702654478444,6.0,13.86,12.6,,7,,0.02,-0.06,0.25,,,3.0,8.0,12.0,,1.0,3.0,1.0,,2.0,3.0,3.0,,7.0,3.0,1.0,,,1.0665,0.3099,-0.64,3.0,5.0,1.0,,,2.0,1.0,2.0,,,,
14035943,home,KVC Westerlo,Thomas Van den Keybus,,,thomas-van-den-keybus,T. V. d. Keybus,M,39,179.0,112,M,997164,EUR,988156800,M,39,39,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,1.0,,,,19.0,9.0,6.5,2.0,0.0128266,38.280627875533,4.0,18.48,11.34,,0,,-0.03,0.1,-0.01,,2.0,1.0,3.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
14035943,home,KVC Westerlo,Adedire Mebude,Adedire Mebude,,adedire-mebude,A. Mebude,F,17,179.0,339,M,1144096,EUR,1085702400,F,11,11,True,7.0,5.0,,,0.0,,,5.0,7.0,,,,,,10.0,9.0,6.5,3.0,0.0227879,27.120718462605,3.0,4.62,9.66,,0,,-0.03,0.06,0.14,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14035943,home,KVC Westerlo,Eliot Bujupi,Eliot Bujupi,,eliot-bujupi,E. Bujupi,F,9,187.0,250,M,1470012,EUR,1151884800,F,9,9,True,2.0,2.0,,,0.0,,,2.0,2.0,,1.0,,,,1.0,3.0,,,0.00974732,37.208621702503,1.0,36.435,36.435,,1,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,0.1091,0.0637,,,,,,,,,,,,,
14035943,home,KVC Westerlo,Koen Van Langendonck,,,koen-van-langendonck,K. V. Langendonck,G,30,188.0,44,M,247481,EUR,613353600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035943,home,KVC Westerlo,Roman Neustädter,,,roman-neustadter,R. Neustädter,D,33,190.0,122,M,38471,EUR,572140800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035943,home,KVC Westerlo,Amando Lapage,,,amando-lapage,A. Lapage,D,4,187.0,181,M,1396102,EUR,1099872000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035943,home,KVC Westerlo,Serhiy Sydorchuk,,,serhiy-sydorchuk,S. Sydorchuk,M,8,189.0,289,M,81202,EUR,673142400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035943,home,KVC Westerlo,Antonio Cordero,,,antonio-cordero,A. Cordero,M,16,178.0,1354,M,1531384,EUR,1163462400,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035943,home,KVC Westerlo,Kyan Vaesen,,,vaesen-kyan,K. Vaesen,F,17,190.0,139,M,997827,EUR,987120000,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035943,away,KAA Gent,Davy Roef,,,davy-roef,D. Roef,G,33,187.0,232,M,156663,EUR,760492800,G,33,33,False,59.0,48.0,15.0,6.0,0.0,45.0,49.0,3.0,10.0,2.0,12.0,2.0,5.0,5.0,90.0,76.0,9.4,14.0,0.00126357,94.636816790771,14.0,-58.8,3.045,1.1072,0,1.5041,0.08,0.0,0.35,0.77,,,,3.0,,,,,,,,,,2.0,,,,,,,,1.0,,,,True,,,,1.0,1.0,1.0,
14035943,away,KAA Gent,Matties Volckaert,Matties Volckaert,,matties-volckaert,M. Volckaert,D,57,189.0,48,M,2213526,EUR,1034380800,D,57,57,False,34.0,28.0,4.0,1.0,0.0,20.0,22.0,8.0,12.0,1.0,3.0,,,,90.0,45.0,6.8,7.0,0.239293,76.938363153071,9.0,-18.375,15.33,,0,,0.23,0.02,0.14,,2.0,3.0,4.0,2.0,1.0,,,,,,,1.0,2.0,1.0,,,,2.0,,,,1.0,,,,,,,,,,,
14035943,away,KAA Gent,Maksim Paskotsi,,,maksim-paskotsi,M. Paskotsi,D,3,183.0,399,M,954621,EUR,1042934400,D,3,3,False,6.0,3.0,1.0,,0.0,3.0,6.0,,,2.0,,,,,19.0,8.0,6.7,3.0,3.672e-05,9.656265948882,2.0,-8.295,-1.785,,0,,-0.03,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035943,away,KAA Gent,Samuel Kotto,,,kotto-samuel,S. Kotto,D,22,190.0,2111,M,1103229,EUR,1062547200,D,2,2,False,55.0,48.0,5.0,,0.0,43.0,46.0,5.0,9.0,5.0,4.0,,,,64.0,67.0,6.9,9.0,0.0256499,52.78749992995,12.0,-13.44,5.67,,0,,0.1,0.01,0.25,,1.0,2.0,3.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,
14035943,away,KAA Gent,Tiago Araújo,,,tiago-araujo,T. Araújo,D,20,184.0,265,M,997024,EUR,985651200,D,20,20,False,34.0,28.0,6.0,1.0,0.0,18.0,19.0,10.0,15.0,4.0,4.0,,,,90.0,62.0,7.7,12.0,0.309128,190.00712693188,14.0,-145.425,8.4,,0,,0.33,0.1,0.3,,7.0,,,6.0,,,1.0,3.0,1.0,1.0,,2.0,4.0,,,,,1.0,,,,2.0,,,1.0,,1.0,,,,,,
14035943,away,KAA Gent,Mathias Delorge,Mathias Delorge-Knieper,,mathias-delorge-knieper,M. Delorge,M,17,189.0,582,M,1124749,EUR,1091232000,M,17,17,False,62.0,52.0,10.0,5.0,0.0,30.0,33.0,22.0,29.0,8.0,6.0,,,,90.0,86.0,7.0,19.0,0.0254081,111.90880661033,18.0,-82.53,3.255,,0,,0.25,0.09,0.16,,6.0,,4.0,4.0,1.0,1.0,1.0,2.0,,1.0,2.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0
14035943,away,KAA Gent,Atsuki Ito,Atsuki Ito,,atsuki-ito,A. Ito,M,15,185.0,595,M,1034816,EUR,902793600,M,15,15,False,25.0,22.0,1.0,1.0,0.0,11.0,13.0,11.0,12.0,2.0,2.0,,,,64.0,34.0,6.5,4.0,0.0230296,30.207287369892,3.0,-14.7,7.245,,3,,0.02,-0.51,-0.07,,,,5.0,1.0,2.0,,2.0,,,,2.0,,,,,1.0,,1.0,0.2063,0.0722,-0.15,,1.0,,,,1.0,1.0,,,,,
14035943,away,KAA Gent,Omri Gandelman,Omri Gandelman,,omri-gandelman,O. Gandelman,M,16,188.0,1075,M,1019125,EUR,958435200,M,6,6,False,24.0,20.0,,,0.0,14.0,17.0,6.0,7.0,,9.0,,,,90.0,31.0,6.8,6.0,0.168395,15.208089372121,2.0,-14.385,-4.62,,0,,0.25,0.16,0.2,,,1.0,3.0,3.0,,1.0,3.0,,,,,1.0,,1.0,,,,,,,,,,,,,2.0,,1.0,,,,
14035943,away,KAA Gent,Abdelkahar Kadri,,,abdelkahar-kadri,A. Kadri,M,37,170.0,2010,M,1007528,EUR,961804800,M,37,37,False,43.0,39.0,1.0,1.0,0.0,14.0,15.0,25.0,28.0,2.0,2.0,,,,90.0,55.0,6.9,10.0,0.0306629,119.6647311088,16.0,-43.995,6.3,,1,,0.09,0.16,0.2,,1.0,,2.0,2.0,,1.0,1.0,2.0,1.0,3.0,,,,,,1.0,,,0.0476,0.0191,-0.12,,,,,,,,1.0,,,,
14035943,away,KAA Gent,Michał Skóraś,,,michal-skoras,M. Skóraś,F,8,172.0,3088,M,942479,EUR,950572800,M,8,8,False,21.0,17.0,,,0.0,6.0,9.0,11.0,12.0,2.0,4.0,,,,85.0,44.0,6.9,11.0,0.0208834,200.16368123867,12.0,-113.61,24.255,,1,,-0.2,0.3,0.15,,2.0,1.0,7.0,7.0,2.0,1.0,2.0,4.0,3.0,,1.0,1.0,,1.0,,,,2.0,0.1018,,-0.01,2.0,,,,,,1.0,,,,,
14035943,away,KAA Gent,Wilfried Kanga,,,wilfried-kanga,W. Kanga,F,7,189.0,938,M,838640,EUR,888019200,F,7,7,False,17.0,11.0,,,0.0,5.0,7.0,6.0,10.0,5.0,2.0,,,,90.0,34.0,6.4,9.0,0.0374282,60.045963192894,8.0,-24.78,7.77,,4,,-0.14,0.05,0.23,,,3.0,6.0,6.0,,1.0,,1.0,,2.0,2.0,1.0,,3.0,1.0,1.0,,,0.4952,0.0245,-0.54,2.0,1.0,,,,,2.0,1.0,,,,
14035943,away,KAA Gent,Leonardo Lopes,,,leonardo-lopes,L. Lopes,M,22,168.0,202,M,783478,EUR,912384000,M,22,22,True,44.0,34.0,8.0,1.0,0.0,30.0,35.0,4.0,9.0,4.0,1.0,,,,71.0,53.0,6.8,10.0,0.00090474,82.182670033819,10.0,-34.44,12.6,,0,,-0.01,0.03,0.48,,,1.0,3.0,1.0,2.0,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0
14035943,away,KAA Gent,Siebe Van Der Heyden,,,siebe-van-der-heyden,S. V. D. Heyden,D,44,185.0,270,M,842164,EUR,896486400,D,44,44,True,12.0,11.0,,,0.0,11.0,12.0,,,2.0,1.0,,,,26.0,18.0,6.7,1.0,0.00010463,35.151022578357,4.0,-26.46,2.835,,1,,0.01,0.02,0.18,,,2.0,4.0,5.0,,,,,,,2.0,,,4.0,,,1.0,,0.0174,,-0.16,1.0,1.0,,,,,,,,,,
14035943,away,KAA Gent,Hyllarion Goore,Bi Christ Hyllarion,Goore,bi-goore,H. Goore,F,45,183.0,294,M,2048955,EUR,1124841600,F,45,45,True,7.0,7.0,,,0.0,4.0,4.0,3.0,3.0,,2.0,,,,26.0,12.0,6.8,,0.116478,26.446337631287,2.0,-26.25,-9.135,,0,,0.15,0.14,0.13,,1.0,2.0,3.0,2.0,,,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,1.0,,1.0,,,,
14035943,away,KAA Gent,Momodou Sonko,Momodou Sonko,,momodou-sonko,M. Sonko,M,11,176.0,575,M,1135616,EUR,1107129600,F,11,11,True,8.0,5.0,1.0,,0.0,3.0,4.0,2.0,4.0,,,,,,12.0,9.0,6.4,3.0,0.00256029,29.979487751058,3.0,-16.905,-2.52,,0,,-0.22,0.12,-0.01,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14035943,away,KAA Gent,Tom Vandenberghe,,,tom-vandenberghe,T. Vandenberghe,G,23,190.0,77,M,1046454,EUR,714009600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035943,away,KAA Gent,Abdul Rachid Ayinde,,,ayinde-abdul-rachid,A. R. Ayinde,D,39,,552,M,2399613,EUR,1121558400,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035943,away,KAA Gent,Matisse Samoise,,,matisse-samoise,M. Samoise,M,18,180.0,256,M,1046245,EUR,1006300800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035943,away,KAA Gent,Tibe De Vlieger,,,tibe-de-vlieger,T. D. Vlieger,M,27,182.0,175,M,1396529,EUR,1131148800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035943,away,KAA Gent,Aimé Omgba,,,aime-omgba,A. Omgba,M,10,183.0,241,M,1459382,EUR,1035244800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
