match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_challengeLost,player_firstName,player_lastName,player_sofascoreId,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,captain,stat_totalOffside,stat_punches
13981429,home,Torino,Alberto Paleari,alberto-paleari,A. Paleari,G,1,192,344,M,259281,EUR,715046400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981429,home,Torino,Mihai Popa,mihai-popa,M. Popa,G,71,190,173,M,958598,EUR,971308800,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981429,home,Torino,Adam Masina,adam-masina,A. Masina,D,,189,5428,M,259995,EUR,757468800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981429,home,Torino,Ali Dembélé,dembele-ali,A. Dembélé,D,3,185,224,M,1397347,EUR,1073260800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981429,home,Torino,Emirhan İlkhan,emirhan-ilkhan,E. İlkhan,M,6,175,995,M,1142612,EUR,1086048000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981429,home,Torino,Faustino Anjorin,faustino-anjorin,F. Anjorin,M,14,186,1182,M,907667,EUR,1006473600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981429,home,Torino,Alieu Njie,alieu-njie,A. Njie,F,92,185,349,M,1493157,EUR,1116028800,F,92,92,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981429,home,Torino,Duván Zapata,duvan-zapata,D. Zapata,F,91,189,6003,M,38162,EUR,670464000,F,91,91,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,duvanzapata91,,,,,,,,,,,
13981429,away,Fiorentina,David De Gea,david-de-gea,D. De Gea,G,43,192,23723,M,69378,EUR,657936000,G,43,43,False,21.0,17.0,7.0,3.0,0.0,14.0,16.0,3.0,5.0,1.0,4.0,3.0,4.0,,,90.0,29.0,8.3,4.0,0.00048964,0.7597,0,1.3498,0.05,-0.01,0.17,0.57,,,1.0,,1.0,,,,,,,,,,,,,,,,d_degea,,,,,,,,,,,1.0
13981429,away,Fiorentina,Pietro Comuzzo,comuzzo-pietro,P. Comuzzo,D,15,185,1322,M,1210848,EUR,1108857600,D,15,15,False,19.0,17.0,1.0,,0.0,14.0,15.0,3.0,4.0,1.0,1.0,,,,,45.0,23.0,6.8,2.0,0.00084911,,1,,-0.01,0.02,0.15,,,1.0,,1.0,1.0,,1.0,,,,,1.0,,1.0,0.0104,-0.04,,,Pietro Comuzzo,,,,,,,,,,,,,
13981429,away,Fiorentina,Marin Pongračić,marin-pongracic,M. Pongračić,D,5,193,2505,M,847467,EUR,873936000,D,5,5,False,63.0,56.0,7.0,3.0,0.0,36.0,41.0,20.0,22.0,2.0,5.0,,,,,90.0,73.0,6.6,8.0,0.0049351,,0,,0.22,0.07,-0.07,,,3.0,,6.0,2.0,,,,1.0,2.0,,4.0,2.0,,,,,1.0,,,,,,,,,,,,,,
13981429,away,Fiorentina,Luca Ranieri,luca-ranieri,L. Ranieri,D,6,187,1115,M,893998,EUR,924825600,D,6,6,False,42.0,34.0,7.0,4.0,0.0,13.0,15.0,21.0,27.0,6.0,2.0,,,,,90.0,62.0,7.5,9.0,0.0772525,,1,,0.28,0.0,0.27,,1.0,3.0,2.0,3.0,6.0,,3.0,1.0,1.0,,,2.0,1.0,1.0,0.0669,-0.17,1.0,,,,,,,,,1.0,,,,True,,
13981429,away,Fiorentina,Dodô,dodo,Dodô,D,2,166,3348,M,822518,EUR,911260800,M,2,2,False,19.0,17.0,,,0.0,9.0,10.0,8.0,9.0,1.0,4.0,,,,,90.0,41.0,7.6,7.0,0.171199,,2,,0.1,0.32,0.26,,4.0,,,4.0,6.0,1.0,1.0,1.0,,2.0,,,4.0,1.0,0.0463,0.24,2.0,,,,,2.0,,1.0,0.0791,2.0,1.0,,,,,
13981429,away,Fiorentina,Rolando Mandragora,rolando-mandragora,R. Mandragora,M,8,183,2103,M,548178,EUR,867542400,M,8,8,False,46.0,40.0,7.0,4.0,0.0,25.0,26.0,15.0,20.0,1.0,2.0,,,,,66.0,54.0,7.3,7.0,0.0172551,,2,,0.25,0.05,0.17,,1.0,,3.0,,5.0,,1.0,,,,,,3.0,,0.0496,-0.07,,,,,,,,1.0,0.0321,1.0,,,1.0,,,
13981429,away,Fiorentina,Simon Sohm,simon-sohm,S. Sohm,M,23,188,941,M,909991,EUR,986947200,M,7,7,False,32.0,32.0,1.0,1.0,0.0,20.0,20.0,12.0,12.0,,1.0,,,,,45.0,36.0,6.7,,0.157487,,0,,0.18,0.19,0.0,,,4.0,1.0,7.0,4.0,,2.0,1.0,,3.0,,,2.0,,,,,,,,,,,,,1.0,,,,,,
13981429,away,Fiorentina,Robin Gosens,robin-gosens,R. Gosens,D,21,183,3165,M,377118,EUR,773366400,M,21,21,False,30.0,19.0,,,0.0,7.0,10.0,12.0,20.0,5.0,1.0,,,,,90.0,56.0,7.0,15.0,0.0191198,,1,,-0.11,0.0,0.5,,,4.0,4.0,7.0,6.0,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,0.0275,-0.04,,1.0,,,,,,1.0,,1.0,,,,,,
13981429,away,Fiorentina,Albert Guðmundsson,albert-gudmundsson,A. Guðmundsson,F,10,178,3691,M,804909,EUR,866332800,F,10,10,False,18.0,15.0,2.0,1.0,0.0,6.0,6.0,9.0,12.0,,3.0,,,,,83.0,26.0,6.8,6.0,0.0246544,,1,,0.08,0.29,0.14,,3.0,,,1.0,2.0,,,,1.0,1.0,,,1.0,,0.0207,-0.27,1.0,,,,,1.0,,,,1.0,1.0,,1.0,,,
13981429,away,Fiorentina,Roberto Piccoli,roberto-piccoli,R. Piccoli,F,91,190,1557,M,958982,EUR,980553600,F,91,91,False,8.0,4.0,,,0.0,,,4.0,8.0,,2.0,,,,,77.0,21.0,6.5,8.0,0.0130716,,1,,-0.12,0.16,0.14,,,2.0,2.0,5.0,5.0,2.0,,,2.0,1.0,,1.0,2.0,,0.236,-0.26,,,,,,1.0,,1.0,0.2726,1.0,1.0,,,,,
13981429,away,Fiorentina,Moise Kean,moise-kean,M. Kean,F,20,183,15084,M,835601,EUR,951696000,F,20,20,False,11.0,6.0,,,0.0,1.0,2.0,5.0,9.0,2.0,3.0,,,,,90.0,33.0,6.3,16.0,0.010876,,5,,-0.3,0.08,0.19,,1.0,,2.0,3.0,5.0,1.0,,,7.0,,,,3.0,4.0,1.2156,-0.56,,,,,moise_kean,2.0,1.0,,,,,,1.0,,1.0,
13981429,away,Fiorentina,Eddy Kouadio,eddy-kouadio,E. Kouadio,D,60,191,227,M,1526933,EUR,1146960000,D,60,60,True,13.0,10.0,1.0,,0.0,7.0,8.0,3.0,5.0,,1.0,,,,,45.0,16.0,6.7,4.0,0.0014981,,0,,-0.02,0.01,0.15,,,,,1.0,2.0,,2.0,1.0,,1.0,,,,,,,,,Eddy Kouadio,,,,,,,,,,,,,
13981429,away,Fiorentina,Nicolò Fagioli,nicolo-fagioli,N. Fagioli,M,44,178,4280,M,901850,EUR,981936000,M,44,44,True,27.0,25.0,2.0,1.0,0.0,13.0,13.0,12.0,14.0,1.0,2.0,,,,,45.0,32.0,6.7,4.0,0.0305527,,1,,0.26,0.11,-0.07,,1.0,,,3.0,,,,,1.0,1.0,,,,1.0,0.0115,-0.03,,2.0,,,nicolofagioli,,,,,1.0,,,,,,
13981429,away,Fiorentina,Cher Ndour,ndour-cher,C. Ndour,M,27,190,2173,M,1114422,EUR,1090886400,M,27,27,True,12.0,10.0,,,0.0,4.0,5.0,6.0,7.0,1.0,,,,,,24.0,14.0,6.6,2.0,0.00163436,,1,,-0.03,0.12,-0.01,,,1.0,1.0,1.0,1.0,,,,,,,,,,0.0574,-0.08,,,,,,,,,,,,,1.0,,,
13981429,away,Fiorentina,Edin Džeko,edin-dzeko,E. Džeko,F,10,193,23224,M,14990,EUR,511401600,F,9,9,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,2.0,,,,,,13.0,6.0,6.7,1.0,0.00010061,,0,,-0.02,,0.19,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,EDzeko,,,,,,,,,,,
13981429,away,Fiorentina,Jacopo Fazzini,jacopo-fazzini,J. Fazzini,F,22,178,840,M,1012179,EUR,1047772800,M,22,22,True,5.0,3.0,1.0,,0.0,2.0,2.0,1.0,3.0,,1.0,,,,,12.0,6.0,6.7,3.0,0.00502253,,0,,0.02,0.2,0.22,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
13981429,away,Fiorentina,Luca Lezzerini,luca-lezzerini,L. Lezzerini,G,1,195,135,M,139272,EUR,796003200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981429,away,Fiorentina,Tommaso Martinelli,martinelli-tommaso,T. Martinelli,G,50,194,712,M,1397756,EUR,1136505600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981429,away,Fiorentina,Pablo Marí,pablo-mari,P. Marí,D,30,191,1707,M,208988,EUR,746755200,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981429,away,Fiorentina,Mattia Viti,mattia-viti,M. Viti,D,2,190,528,M,1009268,EUR,1011830400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981429,away,Fiorentina,Fabiano Parisi,fabiano-parisi,F. Parisi,D,65,178,788,M,972886,EUR,973728000,D,65,65,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981429,away,Fiorentina,Niccolò Fortini,niccolo-fortini,N. Fortini,M,29,185,609,M,1526934,EUR,1139788800,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Niccolò Fortini,,,,,,,,,,,,,
13981429,away,Fiorentina,Abdelhamid Sabiri,abdelhamid-sabiri,A. Sabiri,M,11,186,4184,M,807400,EUR,849139200,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,abdelhamidsabiri,,,,,,,,,,,
13981429,away,Fiorentina,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1622,M,876259,EUR,961286400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
