match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_keyPass,stat_onTargetScoringAttempt,captain,stat_shotOffTarget,stat_goals,stat_accurateCross,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_crossNotClaimed,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_wonContest,stat_bigChanceMissed,stat_bigChanceCreated
13078226,home,FC Eindhoven,Boris van Schuppen,Boris van Schuppen,,boris-van-schuppen,B. v. Schuppen,M,10,175.0,93,M,1086632,EUR,1006387200,F,10,10,False,31.0,19.0,1.0,,0.0,8.0,11.0,11.0,22.0,,2.0,,1.0,1.0,,,,90.0,46.0,6.8,15.0,1,2.0,6.0,1.0,1.0,,,1.0,1.0,,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,
13078226,home,FC Eindhoven,Shane van Aarle,Shane,van Aarle,shane-van-aarle,S. v. Aarle,D,24,195.0,212,M,1647692,EUR,1149465600,D,24,24,True,15.0,10.0,5.0,2.0,0.0,8.0,10.0,2.0,5.0,,1.0,2.0,1.0,,,,,22.0,20.0,6.3,5.0,0,,2.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
13078226,home,FC Eindhoven,Dyon Dorenbosch,Dyon Dorenbosch,,dyon-dorenbosch,D. Dorenbosch,M,6,187.0,10,M,1387851,EUR,1042156800,M,6,6,True,7.0,4.0,2.0,1.0,0.0,3.0,4.0,1.0,4.0,,,1.0,3.0,,,,,15.0,11.0,6.4,5.0,0,1.0,2.0,,,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,
13078226,home,FC Eindhoven,Hugo Deenen,Hugo Deenen,,hugo-deenen,H. Deenen,M,14,180.0,14,M,1394238,EUR,1089763200,M,28,28,True,7.0,5.0,,,0.0,3.0,3.0,2.0,4.0,,1.0,,1.0,,,,,9.0,13.0,6.3,4.0,0,,3.0,1.0,,,,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,
13078226,home,FC Eindhoven,Nino Fancito,Nino Fancito,,nino-fancito,N. Fancito,G,30,185.0,30,M,1385564,EUR,1096502400,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078226,home,FC Eindhoven,Jort Borgmans,,,jort-borgmans,J. Borgmans,G,1,186.0,22,M,1014551,EUR,1032480000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078226,home,FC Eindhoven,Luuk Verheij,Luuk Verheij,,luuk-verheij,L. Verheij,D,3,195.0,16,M,1858012,EUR,1122076800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078226,home,FC Eindhoven,Ruben van Ejindhoven,,,ruben-van-ejindhoven,R. v. Ejindhoven,M,,,4,M,1892619,EUR,1080950400,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078226,home,FC Eindhoven,Thijs Muller,Thijs,Muller,thijs-muller,T. Muller,M,21,185.0,42,M,1892620,EUR,1176681600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078226,home,FC Eindhoven,Julian Kwaaitaal,Julian Kwaaitaal,,julian-kwaaitaal,J. Kwaaitaal,F,,174.0,46,M,1512335,EUR,1116720000,F,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078226,away,Excelsior,Calvin Raatsie,,,calvin-raatsie,C. Raatsie,G,16,188.0,83,M,961616,EUR,1013212800,G,1,1,False,37.0,22.0,34.0,19.0,0.0,11.0,14.0,11.0,23.0,3.0,3.0,2.0,8.0,1.0,3.0,5.0,1.0,90.0,47.0,8.0,15.0,0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,3.0,,,
13078226,away,Excelsior,Ilias Bronkhorst,Ilias,Bronkhorst,ilias-bronkhorst,I. Bronkhorst,D,2,185.0,71,M,899644,EUR,863222400,D,2,2,False,56.0,44.0,2.0,1.0,0.0,27.0,30.0,18.0,29.0,3.0,9.0,2.0,8.0,1.0,,,,90.0,95.0,7.7,24.0,2,3.0,6.0,,1.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,,1.0,,1.0,,,,,,,,3.0,1.0,
13078226,away,Excelsior,Seb Loeffen,,,seb-loeffen,S. Loeffen,D,18,188.0,34,M,1137259,EUR,1074384000,D,18,18,False,50.0,38.0,12.0,3.0,0.0,30.0,34.0,8.0,16.0,3.0,3.0,3.0,,,,,,90.0,58.0,6.6,12.0,0,,3.0,,,,2.0,,,,3.0,,1.0,,,,,,,,,,,,,,,,
13078226,away,Excelsior,Serano Seymor,Serano Seymor,,serano-seymor,S. Seymor,D,34,190.0,15,M,1091021,EUR,1010102400,D,34,34,False,49.0,40.0,11.0,7.0,0.0,26.0,27.0,14.0,22.0,,1.0,2.0,2.0,,,,,79.0,54.0,6.5,9.0,0,,2.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,
13078226,away,Excelsior,Arthur Zagre,Arthur,Zagre,zagre-arthur,A. Zagre,D,12,168.0,416,M,910053,EUR,1002153600,D,12,12,False,35.0,31.0,3.0,1.0,2.0,15.0,17.0,17.0,19.0,,5.0,2.0,7.0,2.0,,,,79.0,63.0,7.5,11.0,0,1.0,6.0,,2.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,1.0
13078226,away,Excelsior,Rayvien Rosario,,,rosario-rayvien,R. Rosario,F,,181.0,51,M,1442072,EUR,1081641600,M,14,14,False,25.0,21.0,1.0,1.0,0.0,6.0,7.0,15.0,19.0,,4.0,,2.0,1.0,,,,59.0,37.0,6.9,8.0,0,1.0,4.0,,,1.0,1.0,2.0,1.0,3.0,3.0,1.0,,1.0,,,,,,,,,,,,,1.0,,
13078226,away,Excelsior,Cedric Hatenboer,Cedric Hatenboer,,hatenboer-cedric,C. Hatenboer,M,23,184.0,238,M,1638564,EUR,1111190400,M,23,23,False,47.0,40.0,9.0,7.0,0.0,18.0,19.0,23.0,33.0,,2.0,2.0,4.0,1.0,,,,90.0,63.0,7.0,14.0,1,5.0,3.0,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,
13078226,away,Excelsior,Joshua Eijgenraam,,,joshua-eijgenraam,J. Eijgenraam,M,20,180.0,30,M,1090204,EUR,1013990400,M,24,24,False,26.0,21.0,3.0,1.0,0.0,9.0,9.0,12.0,17.0,1.0,3.0,1.0,5.0,,,,,90.0,35.0,7.0,7.0,2,,2.0,,,,1.0,2.0,2.0,2.0,,2.0,,1.0,,,2.0,,,,,,,,,,,,
13078226,away,Excelsior,Zach Booth,Zach Booth,,booth-zach,Z. Booth,M,21,184.0,134,M,1138450,EUR,1076976000,M,11,11,False,23.0,21.0,1.0,1.0,0.0,7.0,7.0,14.0,17.0,,1.0,,6.0,,,,,69.0,34.0,9.1,6.0,5,1.0,2.0,,2.0,1.0,,,,1.0,,,,2.0,4.0,,1.0,2.0,,,,,,,,,1.0,,1.0
13078226,away,Excelsior,Mike van Duinen,Mike,van Duinen,mike-van-duinen,M. v. Duinen,F,29,183.0,41,M,150494,EUR,689385600,F,29,29,False,24.0,17.0,2.0,,0.0,5.0,6.0,12.0,18.0,5.0,7.0,1.0,1.0,1.0,,,,90.0,42.0,7.5,10.0,3,,6.0,,,1.0,,1.0,1.0,2.0,4.0,2.0,,2.0,2.0,True,1.0,,,,,,,,,,,,1.0
13078226,away,Excelsior,Jerolldino Bergraaf,Jerolldino,Bergraaf,jerolldino-armantrading,J. Bergraaf,F,33,190.0,99,M,1893852,EUR,1152057600,F,33,33,False,16.0,10.0,1.0,,0.0,2.0,2.0,8.0,14.0,3.0,5.0,1.0,4.0,1.0,,,,68.0,28.0,6.7,10.0,1,,4.0,,,3.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,
13078226,away,Excelsior,Derensili Sanches Fernandes,,,derensili-sanches-fernandes,D. S. Fernandes,M,30,176.0,147,M,1046142,EUR,991008000,F,30,30,True,14.0,13.0,2.0,2.0,1.0,5.0,5.0,8.0,9.0,,3.0,1.0,5.0,1.0,,,,31.0,24.0,7.3,5.0,1,,2.0,,,1.0,1.0,1.0,,4.0,2.0,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,1.0
13078226,away,Excelsior,Noah Naujoks,,,noah-naujoks,N. Naujoks,M,10,183.0,202,M,1048487,EUR,1020297600,M,15,15,True,12.0,7.0,,,0.0,2.0,3.0,5.0,9.0,2.0,2.0,,,,,,,22.0,14.0,6.4,5.0,1,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,
13078226,away,Excelsior,Jacky Donkor,,,jacky-donkor,J. Donkor,M,30,176.0,67,M,989128,EUR,910828800,F,21,21,True,12.0,8.0,2.0,2.0,0.0,1.0,3.0,7.0,9.0,,2.0,,2.0,,,,,21.0,15.0,7.6,4.0,1,,1.0,,,,,2.0,2.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,
13078226,away,Excelsior,Django Warmerdam,,,django-warmerdam,D. Warmerdam,D,3,180.0,44,M,356018,EUR,810000000,D,4,4,True,4.0,2.0,2.0,,0.0,2.0,2.0,,2.0,1.0,2.0,,,,,,,11.0,6.0,6.6,2.0,0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
13078226,away,Excelsior,Casper Widell,,,widell-casper,C. Widell,D,4,192.0,136,M,1031721,EUR,1052092800,D,5,5,True,4.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,,,2.0,,,,,,11.0,9.0,6.4,4.0,0,,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,
13078226,away,Excelsior,Tijmen Holla,Tijmen,Holla,tijmen-holla,T. Holla,G,40,,7,M,1893851,EUR,1153785600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078226,away,Excelsior,Siem de Moes,Siem,de Moes,siem-de-moes,S. d. Moes,D,19,185.0,15,M,1516246,EUR,1076976000,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078226,away,Excelsior,Lance Duijvestijn,,,lance-duijvestijn,L. Duijvestijn,M,70,179.0,152,M,946505,EUR,916358400,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078226,away,Excelsior,Seydou Fini,Seydou,Fini,fini-seydou,S. Fini,M,40,178.0,401,M,1164381,EUR,1149206400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078226,away,Excelsior,Lennard Hartjes,,,lennard-hartjes,L. Hartjes,M,20,170.0,136,M,1126595,EUR,1049673600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
