match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_challengeLost,stat_keyPass,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_dispossessed,captain,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceMissed,player_sofascoreId,stat_totalOffside
13269054,home,AZ Alkmaar,Rome Jayden Owusu-Oduro,,,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189,1342,M,1145999,EUR,1088726400,G,1,1,False,23.0,14.0,18.0,9.0,0.0,5.0,5.0,9.0,18.0,1.0,8.0,1.0,2.0,2.0,1.0,90.0,31.0,7.4,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13269054,home,AZ Alkmaar,Seiya Maikuma,,,seiya-maikuma,S. Maikuma,D,2,179,897,M,1028330,EUR,876960000,D,16,16,False,19.0,14.0,3.0,,0.0,8.0,11.0,6.0,8.0,3.0,1.0,,,,,90.0,39.0,7.0,5.0,1,2.0,1.0,3.0,8.0,1.0,1.0,6.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
13269054,home,AZ Alkmaar,Wouter Goes,,,wouter-goes,W. Goes,D,3,187,709,M,1145982,EUR,1086825600,D,3,3,False,43.0,37.0,5.0,1.0,0.0,29.0,32.0,8.0,11.0,7.0,,,,,,90.0,58.0,7.8,6.0,1,1.0,2.0,3.0,3.0,,2.0,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
13269054,home,AZ Alkmaar,Alexandre Penetra,,,alexandre-penetra,A. Penetra,D,5,184,386,M,1004278,EUR,999993600,D,5,5,False,67.0,59.0,6.0,1.0,0.0,36.0,38.0,23.0,29.0,9.0,5.0,,,,,90.0,79.0,7.5,8.0,0,1.0,2.0,3.0,2.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,
13269054,home,AZ Alkmaar,David Möller Wolfe,,,david-moller-wolfe,D. M. Wolfe,D,6,185,957,M,1031283,EUR,1019520000,D,18,18,False,27.0,17.0,9.0,2.0,0.0,7.0,12.0,11.0,18.0,1.0,3.0,,,,,90.0,39.0,7.1,12.0,0,,,,5.0,,,1.0,1.0,2.0,,,,,,,3.0,1.0,2.0,2.0,,,,,,,,,
13269054,home,AZ Alkmaar,Peer Koopmeiners,,,peer-koopmeiners,P. Koopmeiners,M,6,186,513,M,922018,EUR,957398400,M,6,6,False,39.0,31.0,3.0,1.0,0.0,11.0,13.0,21.0,29.0,3.0,7.0,,,,,85.0,54.0,6.9,12.0,1,1.0,1.0,9.0,4.0,1.0,,3.0,3.0,,5.0,,,,1.0,2.0,3.0,1.0,,,2.0,,,,,,,,
13269054,home,AZ Alkmaar,Jordy Clasie,,,jordy-clasie,J. Clasie,M,8,169,219,M,116946,EUR,677980800,M,8,8,False,63.0,56.0,9.0,5.0,0.0,24.0,28.0,32.0,35.0,2.0,9.0,,,,,90.0,70.0,7.1,7.0,0,,,1.0,2.0,,1.0,,,,,,,,1.0,1.0,,,2.0,2.0,,True,,,,,,,
13269054,home,AZ Alkmaar,Jayden Addai,,,jayden-addai,J. Addai,M,42,176,3079,M,1177723,EUR,1125014400,M,17,17,False,9.0,6.0,,,0.0,2.0,2.0,4.0,7.0,1.0,1.0,,,,,58.0,18.0,6.4,7.0,0,,1.0,6.0,3.0,,1.0,2.0,1.0,,2.0,,,,1.0,,,,2.0,,1.0,,1.0,,,,,,
13269054,home,AZ Alkmaar,Sven Mijnans,,,sven-mijnans,S. Mijnans,M,10,190,1196,M,980671,EUR,952560000,M,10,10,False,28.0,24.0,2.0,,0.0,8.0,9.0,16.0,20.0,2.0,1.0,,,,,90.0,50.0,7.5,7.0,4,,1.0,2.0,9.0,2.0,1.0,6.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,,,
13269054,home,AZ Alkmaar,Ernest Poku,,,ernest-poku,E. Poku,M,19,172,5166,M,1119502,EUR,1075248000,M,21,21,False,26.0,24.0,,,0.0,2.0,3.0,22.0,23.0,1.0,4.0,,,,,73.0,41.0,7.3,9.0,2,,1.0,4.0,5.0,,,1.0,1.0,,,2.0,,,1.0,2.0,,,6.0,3.0,,,4.0,,,,,,
