match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_unsuccessfulTouch,stat_aerialWon,stat_totalTackle,stat_lastManTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_bigChanceMissed
10408427,home,Real Madrid,Thibaut Courtois,thibaut-courtois,T. Courtois,G,1,200,202673,M,TheOctopus,70988,EUR,705542400,G,1,1,False,30.0,27.0,7.0,4.0,27.0,30.0,9.0,2.0,2.0,90.0,36.0,7.5,3.0,0.0,0.0,9.227e-05,0,0.9123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408427,home,Real Madrid,Nacho Fernández,nacho-fernandez,N. Fernández,D,6,180,15081,M,nachofdez90,69404,EUR,632620800,D,6,6,False,66.0,63.0,2.0,,27.0,28.0,6.0,,,90.0,83.0,7.0,6.0,0.0291,0.0,0.280882,1,,37.0,41.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
10408427,home,Real Madrid,Éder Militão,eder-militao,É. Militão,D,3,186,138748,M,EMilitão,822519,EUR,885081600,D,3,3,False,74.0,68.0,8.0,6.0,51.0,54.0,3.0,,,90.0,78.0,7.8,7.0,0.1346,0.228,0.0427866,1,,17.0,20.0,,,2.0,,,,,,,1.0,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10408427,home,Real Madrid,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,191,192797,M,ARüdiger,142622,EUR,731116800,D,22,22,False,64.0,61.0,3.0,3.0,47.0,50.0,8.0,,,90.0,69.0,7.2,4.0,0.1446,0.0,0.0735565,1,,14.0,14.0,,,,2.0,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
10408427,home,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182,191301,M,Tacklevinga,973887,EUR,1036886400,D,12,12,False,77.0,71.0,2.0,2.0,34.0,34.0,10.0,,,90.0,114.0,8.3,11.0,0.0,0.0,0.242009,0,,37.0,44.0,1.0,,7.0,12.0,1.0,1.0,7.0,6.0,,1.0,2.0,,,,,,1.0,2.0,,6.0,1.0,2.0,4.0,,,,,,,,
10408427,home,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181,375509,M,Fede,831808,EUR,901065600,M,15,15,False,64.0,55.0,3.0,2.0,21.0,21.0,6.0,,,90.0,73.0,7.1,11.0,0.0,0.0,0.0393718,0,,34.0,43.0,,,1.0,4.0,,,2.0,2.0,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,
10408427,home,Real Madrid,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,14,188,145918,M,ATchouaméni,859025,EUR,948931200,M,18,18,False,81.0,77.0,1.0,1.0,33.0,34.0,1.0,,,90.0,102.0,7.5,7.0,0.1744,0.0,0.029199,2,,44.0,48.0,1.0,,4.0,6.0,,1.0,,,2.0,3.0,5.0,1.0,,1.0,,,,1.0,2.0,3.0,,2.0,2.0,,,,,,,,
10408427,home,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179,67396,M,Danifuli10,547838,EUR,839376000,M,19,19,False,87.0,82.0,9.0,9.0,29.0,31.0,7.0,,,81.0,102.0,7.8,6.0,0.0459,0.0,0.0876622,1,,53.0,56.0,,,2.0,6.0,1.0,,2.0,2.0,1.0,,1.0,1.0,1.0,,,,,1.0,,3.0,,3.0,1.0,,,,,,,,
10408427,home,Real Madrid,Marco Asensio,marco-asensio,M. Asensio,F,21,182,31005,M,marcoasensio10,361004,EUR,822182400,F,11,11,False,43.0,37.0,6.0,6.0,15.0,16.0,2.0,,,76.0,64.0,9.3,11.0,0.2645,0.4884,0.471121,4,,28.0,36.0,9.0,6.0,1.0,2.0,,,,,,,1.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,2.0,1.0,,
10408427,home,Real Madrid,Karim Benzema,karim-benzema,K. Benzema,F,90,184,194244,M,KBenz9,3306,EUR,566870400,F,9,9,False,46.0,41.0,,,5.0,6.0,1.0,,,90.0,60.0,6.6,11.0,0.6217,0.6075,0.146434,5,,36.0,40.0,,,5.0,3.0,,3.0,2.0,1.0,3.0,,,,1.0,1.0,1.0,,,2.0,2.0,,,,,,,,,1.0,,True,1.0
10408427,home,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176,1170289,M,ViniJr,868812,EUR,963360000,F,20,20,False,43.0,32.0,2.0,2.0,5.0,6.0,3.0,,,81.0,77.0,7.3,27.0,0.0192,0.0167,0.60311,1,,27.0,38.0,1.0,,13.0,10.0,1.0,1.0,15.0,6.0,,,,4.0,3.0,,1.0,,,4.0,,,,,2.0,,,1.0,1.0,,,,
10408427,home,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173,60349,M,LucasVaz91,255239,EUR,678326400,M,17,17,True,25.0,19.0,1.0,1.0,11.0,13.0,2.0,,,14.0,31.0,6.4,8.0,0.034,0.0,0.00871576,1,,9.0,13.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
10408427,home,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173,354764,M,LModric10,15466,EUR,495072000,M,10,10,True,14.0,13.0,2.0,1.0,3.0,3.0,,,,9.0,14.0,6.6,1.0,0.0,0.0,0.0270546,0,,10.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408427,home,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174,699716,M,Rodrygo,910536,EUR,978998400,F,21,21,True,14.0,11.0,1.0,,,,1.0,,,9.0,18.0,6.5,5.0,0.0,0.0,0.042628,0,,11.0,14.0,,,3.0,2.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
10408427,home,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79229,M,ALunin,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408427,home,Real Madrid,Luis López,luis-lopez,L. López,G,1,190,394,M,,1014375,EUR,989280000,G,26,26,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408427,home,Real Madrid,Daniel Carvajal,daniel-carvajal,D. Carvajal,D,2,173,154229,M,DaniCarvajal,138572,EUR,695088000,D,2,2,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408427,home,Real Madrid,Jesús Vallejo,jesus-vallejo,J. Vallejo,D,24,184,19861,M,jesusvallejo1997,355048,EUR,852422400,D,5,5,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408427,home,Real Madrid,Álvaro Odriozola,alvaro-odriozola,Á. Odriozola,D,20,175,2582,M,,353250,EUR,818899200,D,16,16,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
