match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_expectedGoals,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,captain,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_accurateCross,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_keyPass,stat_fouls,stat_challengeLost,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId,stat_errorLeadToAShot,stat_punches
13473415,home,Vitória,Janderson,janderson,Janderson,F,39,189,658,M,1462989,EUR,925948800,F,39,39,False,12.0,8.0,,,0.0,4.0,5.0,4.0,7.0,1.0,,,,57.0,18.0,6.4,8.0,0.0939921,0,,Janderson,,,,6.0,1.0,1.0,,1.0,,,2.0,,,,,,,,,,1.0,1.0,3.0,1.0,2.0,1.0,,,,,,,,
13473415,home,Vitória,Fabrício Santos,fabricio-santos,F. Santos,F,23,186,460,M,975351,EUR,970963200,F,23,23,True,5.0,1.0,1.0,,0.0,,,1.0,5.0,3.0,,,,45.0,20.0,6.8,9.0,0.00204802,1,,,,3.0,2.0,2.0,8.0,,1.0,,,0.0439,1.0,,,3.0,,,,,,,3.0,3.0,1.0,,1.0,,,,,,,,,
13473415,home,Vitória,Renato Kayzer,renato-kayzer,R. Kayzer,F,79,178,1333,M,814723,EUR,824515200,F,79,79,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,,,,,45.0,13.0,8.4,3.0,0.00390545,2,,,,,,4.0,2.0,1.0,,,,1.1463,2.0,,2.0,2.0,1.6073,,,,,,1.0,,1.0,1.0,,,2.0,1.0,,,,,,
13473415,home,Vitória,Gustavo Silva,gustavo-silva,G. Silva,M,7,169,745,M,863283,EUR,873590400,F,7,7,True,3.0,3.0,,,1.0,2.0,2.0,1.0,1.0,1.0,,,,33.0,8.0,6.9,1.0,0.183367,1,,,,1.0,,1.0,1.0,,,1.0,1.0,0.0887,,1.0,,,,,,,,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,,
13473415,home,Vitória,Gabriel Baralhas,gabriel-baralhas,G. Baralhas,M,44,178,849,M,922575,EUR,907977600,M,44,44,True,8.0,4.0,,,0.0,1.0,4.0,3.0,4.0,3.0,,,,33.0,11.0,6.8,4.0,0.252674,1,,,,,,1.0,1.0,,,,,0.0127,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,
13473415,home,Vitória,Neris,neris,Neris,D,77,190,332,M,840247,EUR,708739200,D,77,77,True,,,,,0.0,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473415,home,Vitória,Alexandre Fintelman,alexandre-fintelman,A. Fintelman,G,35,194,183,M,1017274,EUR,995587200,G,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473415,home,Vitória,Maykon Jesus,maykon,M. Jesus,M,66,181,193,M,1836781,EUR,1133913600,D,66,66,True,,,,,,,,,,,,,,,,,,,0,,Maykon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473415,home,Vitória,Léo Pereira,leo-pereira,L. Pereira,M,38,172,371,M,1008491,EUR,962236800,F,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473415,home,Vitória,Lucas Braga,lucas-braga,L. Braga,M,22,184,437,M,934801,EUR,847584000,F,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473415,home,Vitória,Erick,erick,Erick,F,33,173,1390,M,895650,EUR,881712000,F,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473415,home,Vitória,Carlinhos,carlinhos,Carlinhos,F,99,195,1670,M,852534,EUR,855705600,F,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473415,home,Vitória,Carlos Eduardo,carlos-eduardo,Carlos Eduardo,F,96,173,354,M,795295,EUR,844905600,F,96,96,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473415,away,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188,5904,M,595598,EUR,795657600,G,1,1,False,16.0,14.0,2.0,,0.0,14.0,14.0,,2.0,7.0,2.0,1.0,2.0,90.0,27.0,6.5,2.0,5.32e-05,0,-0.3155,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,leocjardim,1.0,1.0
13473415,away,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,877591,EUR,858297600,D,2,2,False,57.0,52.0,4.0,1.0,0.0,20.0,22.0,32.0,35.0,4.0,,,,90.0,77.0,6.7,12.0,0.0744836,2,,,,7.0,,6.0,1.0,1.0,1.0,2.0,,0.037,1.0,1.0,,,,,1.0,1.0,1.0,2.0,1.0,,,2.0,2.0,1.0,,,,,,,,
13473415,away,Vasco da Gama,João Victor,joao-victor,J. Victor,D,38,187,1769,M,982998,EUR,900633600,D,38,38,False,89.0,86.0,3.0,3.0,0.0,34.0,35.0,52.0,54.0,3.0,,,,90.0,97.0,6.9,4.0,0.0346476,1,,,,,3.0,1.0,3.0,,,5.0,,0.0107,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,
13473415,away,Vasco da Gama,Luiz Gustavo,gustavo-luiz,L. Gustavo,D,44,188,882,M,1634148,EUR,1144800000,D,44,44,False,72.0,65.0,7.0,5.0,0.0,31.0,35.0,34.0,37.0,5.0,,,,90.0,87.0,7.5,7.0,0.0185906,0,,Luiz Gustavo Marinho Ribeiro dos Santos,,,2.0,1.0,5.0,,,8.0,1.0,,1.0,,,1.0,,,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,
13473415,away,Vasco da Gama,Lucas Piton,lucas-piton,L. Piton,D,6,176,3645,M,982174,EUR,971049600,D,6,6,False,58.0,53.0,1.0,1.0,1.0,16.0,17.0,37.0,41.0,5.0,,,,90.0,83.0,6.9,12.0,0.206391,0,,,,10.0,,9.0,1.0,,,3.0,1.0,,4.0,,,,,,,1.0,,3.0,,,,2.0,3.0,2.0,,,,,,,,
13473415,away,Vasco da Gama,Paulinho Paula,paulinho-paula,Paulinho,M,18,173,1795,M,879902,EUR,852681600,M,18,18,False,32.0,29.0,1.0,1.0,0.0,8.0,9.0,21.0,23.0,2.0,,,,45.0,45.0,6.7,7.0,0.0482611,0,,,,,,7.0,4.0,1.0,,,,,1.0,,,3.0,,,1.0,,,,2.0,1.0,2.0,,3.0,1.0,,,,,,,,
13473415,away,Vasco da Gama,Philippe Coutinho,philippe-coutinho,P. Coutinho,M,,172,68539,M,119159,EUR,708307200,M,11,11,False,61.0,54.0,2.0,1.0,0.0,14.0,17.0,40.0,44.0,1.0,,,,67.0,70.0,7.3,10.0,0.156203,2,,,,3.0,,5.0,2.0,1.0,,,,0.1273,,1.0,1.0,1.0,0.2149,,,,,2.0,2.0,1.0,,4.0,2.0,1.0,,,,,,Coutinho,,
13473415,away,Vasco da Gama,Juan Sforza,juan-sforza,J. Sforza,M,13,179,1614,M,1003013,EUR,1013644800,M,20,20,False,77.0,74.0,7.0,7.0,0.0,37.0,38.0,37.0,39.0,4.0,,,,67.0,82.0,7.2,3.0,0.0288233,0,,,,,,2.0,2.0,,,1.0,1.0,,,,,1.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,
13473415,away,Vasco da Gama,Rayan,rayan,Rayan,M,37,185,31537,M,1464966,EUR,1154563200,F,77,77,False,23.0,19.0,3.0,3.0,0.0,4.0,4.0,15.0,19.0,,,,,67.0,27.0,6.8,4.0,0.0601721,2,,Rayan,,,1.0,4.0,1.0,,1.0,1.0,,0.081,2.0,,1.0,,0.1106,,,,,,,,,,1.0,1.0,,,,,,,,
13473415,away,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187,16902,M,583974,EUR,592876800,F,99,99,False,12.0,10.0,,,0.0,5.0,6.0,5.0,6.0,,,,,90.0,23.0,7.6,5.0,0.0112118,6,,,,,3.0,4.0,3.0,,2.0,1.0,,0.298,2.0,3.0,1.0,,0.27,True,,,,,,,3.0,1.0,3.0,,1.0,,,,,pablovegetti,,
13473415,away,Vasco da Gama,Nuno Moreira,nuno-moreira,N. Moreira,M,17,173,4340,M,851285,EUR,929491200,F,17,17,False,34.0,28.0,2.0,1.0,0.0,6.0,7.0,22.0,27.0,2.0,,,,82.0,45.0,7.1,10.0,0.0310996,1,,,,3.0,,1.0,3.0,,,2.0,1.0,0.0253,,,1.0,1.0,0.1083,,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,
13473415,away,Vasco da Gama,Hugo Moura,hugo-moura,H. Moura,M,25,177,1953,M,973293,EUR,883785600,M,25,25,True,36.0,36.0,1.0,1.0,0.0,10.0,10.0,26.0,26.0,2.0,,,,45.0,39.0,6.8,1.0,0.0366581,1,,,,1.0,1.0,2.0,1.0,,,1.0,,0.0783,,,1.0,,0.0699,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,
13473415,away,Vasco da Gama,Tchê Tchê,tche-tche,Tchê Tchê,M,3,175,2494,M,840398,EUR,715132800,M,3,3,True,18.0,17.0,,,0.0,1.0,1.0,16.0,17.0,1.0,,,,23.0,20.0,6.6,1.0,0.0150779,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473415,away,Vasco da Gama,Adson,adson,Adson,M,28,171,2153,M,1105970,EUR,970790400,F,28,28,True,18.0,17.0,,,0.0,,,17.0,18.0,,,,,23.0,22.0,6.8,2.0,0.0404326,0,,Adson,,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
13473415,away,Vasco da Gama,Loide Augusto,loide-augusto,L. Augusto,M,50,183,1033,M,1110708,EUR,951523200,F,45,45,True,16.0,15.0,,,0.0,4.0,4.0,11.0,12.0,2.0,,,,23.0,23.0,6.7,5.0,0.0552415,1,,Loide Augusto,,3.0,,2.0,1.0,,1.0,,,0.0095,,,,,,,,,,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,
13473415,away,Vasco da Gama,Lukas Zuccarello,lukas-zuccarello,L. Zuccarello,M,30,175,1058,M,1641136,EUR,1165017600,M,30,30,True,4.0,3.0,,,0.0,1.0,2.0,2.0,2.0,,,,,8.0,9.0,6.7,2.0,0.0886601,0,,Lukas Zuccarello,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,
13473415,away,Vasco da Gama,Daniel Fuzato,daniel-fuzato,D. Fuzato,G,13,190,953,M,863276,EUR,867974400,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473415,away,Vasco da Gama,Victor Luis,victor-luis,V. Luis,D,12,180,1056,M,252781,EUR,740793600,D,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473415,away,Vasco da Gama,Paulinho,paulinho,Paulinho,D,28,172,594,M,1464309,EUR,1116806400,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473415,away,Vasco da Gama,Lucas Oliveira,lucas-oliveira,L. Oliveira,M,29,187,766,M,867907,EUR,823219200,D,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473415,away,Vasco da Gama,Benjamín Garré,benjamin-garre,B. Garré,M,90,171,1416,M,904847,EUR,963273600,M,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473415,away,Vasco da Gama,Mateus Carvalho,mateus-carvalho,M. Carvalho,M,85,180,1394,M,1391962,EUR,1016409600,M,85,85,True,,,,,,,,,,,,,,,,,,,0,,Matheus Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473415,away,Vasco da Gama,Alex Teixeira,alex-teixeira,A. Teixeira,F,90,173,1081,M,39649,EUR,631584000,F,90,90,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
