match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_wonTackle,stat_dispossessed,stat_goals,stat_unsuccessfulTouch,captain,stat_totalOffside,stat_shotOffTarget,stat_blockedScoringAttempt,stat_lastManTackle,stat_penaltyFaced,stat_goalAssist,stat_bigChanceCreated,stat_ownGoals,stat_errorLeadToAGoal,stat_penaltyConceded,player_sofascoreId,stat_bigChanceMissed
11877084,home,Stoke City,Daniel Iversen,,,daniel-iversen,D. Iversen,G,1,193.0,283,M,796986,EUR,869270400,G,1,1,False,37.0,23.0,23.0,9.0,19.0,25.0,4.0,12.0,2.0,10.0,1.0,2.0,3.0,2.0,2.0,90.0,51.0,6.4,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877084,home,Stoke City,Ki-Jana Hoever,,,ki-jana-hoever,K. Hoever,D,12,180.0,943,M,954044,EUR,1011312000,D,17,17,False,39.0,33.0,8.0,6.0,21.0,24.0,13.0,18.0,,7.0,,,,,,90.0,63.0,6.8,14.0,0,3.0,1.0,5.0,4.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,
11877084,home,Stoke City,Michael Rose,,,michael-rose,M. Rose,D,5,188.0,30,M,302676,EUR,813369600,D,5,5,False,8.0,7.0,1.0,1.0,6.0,7.0,1.0,1.0,3.0,1.0,,,,,,45.0,14.0,6.4,1.0,0,,,2.0,1.0,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
11877084,home,Stoke City,Ben Wilmot,,,ben-wilmot,B. Wilmot,D,16,188.0,104,M,862796,EUR,941673600,D,16,16,False,48.0,35.0,10.0,3.0,32.0,35.0,3.0,13.0,2.0,6.0,,,,,,90.0,52.0,6.0,13.0,0,,,3.0,2.0,,,,,2.0,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,
11877084,home,Stoke City,Mehdi Léris,,,mehdi-leris,M. Léris,M,7,186.0,1533,M,851222,EUR,895881600,M,27,27,False,14.0,9.0,,,5.0,6.0,4.0,8.0,,2.0,,,,,,45.0,24.0,7.0,7.0,1,,,3.0,4.0,,,,,2.0,2.0,,1.0,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11877084,home,Stoke City,Lewis Baker,,,lewis-baker,L. Baker,M,8,182.0,344,M,190859,EUR,798768000,M,8,8,False,27.0,24.0,1.0,,14.0,16.0,11.0,13.0,,4.0,,,,,,85.0,39.0,7.0,7.0,1,2.0,1.0,3.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
11877084,home,Stoke City,Wouter Burger,,,wouter-burger,W. Burger,M,18,190.0,823,M,916946,EUR,982281600,M,6,6,False,36.0,27.0,4.0,1.0,18.0,20.0,9.0,16.0,2.0,3.0,,,,,,90.0,52.0,6.8,13.0,2,,,5.0,3.0,2.0,,,1.0,3.0,2.0,,1.0,,2.0,1.0,2.0,2.0,,,2.0,True,,,,,,,,,,,,
11877084,home,Stoke City,Daniel Johnson,,,daniel-johnson,D. Johnson,M,11,174.0,141,M,291237,EUR,718502400,M,12,12,False,19.0,17.0,,,9.0,9.0,8.0,10.0,1.0,4.0,,,,,,74.0,26.0,6.3,3.0,0,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
11877084,home,Stoke City,Jun-Ho Bae,,,bae-jun-ho,B. Jun-Ho,M,10,180.0,1965,M,1185869,EUR,1061424000,F,22,22,False,19.0,17.0,,,6.0,7.0,11.0,14.0,,2.0,,,,,,90.0,31.0,6.9,6.0,0,2.0,,3.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,
11877084,home,Stoke City,Sead Hakšabanović,,,sead-haksabanovic,S. Hakšabanović,M,29,174.0,528,M,791978,EUR,925776000,F,20,20,False,15.0,13.0,,,6.0,6.0,7.0,9.0,,1.0,,,,,,58.0,21.0,6.8,4.0,0,,,3.0,3.0,1.0,2.0,2.0,,,,1.0,1.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,
11877084,home,Stoke City,Wesley Moraes,,,wesley-moraes,Wesley Moraes,F,7,190.0,1194,M,798314,EUR,848966400,F,18,18,False,11.0,8.0,,,3.0,4.0,5.0,7.0,1.0,3.0,,,,,,74.0,23.0,6.9,7.0,3,,,5.0,3.0,,1.0,1.0,,,1.0,1.0,1.0,,4.0,,1.0,1.0,,,3.0,,2.0,1.0,1.0,,,,,,,,,
11877084,home,Stoke City,Luke McNally,,,mcnally-luke,L. McNally,D,15,184.0,174,M,981949,EUR,937785600,D,23,23,True,15.0,11.0,3.0,,10.0,12.0,1.0,3.0,3.0,1.0,,,,,,45.0,25.0,6.3,5.0,1,,,2.0,3.0,,,,1.0,2.0,2.0,,,,2.0,1.0,,2.0,,,1.0,,,,1.0,,,,,,,,,
11877084,home,Stoke City,André Vidigal,,,andre-vidigal,A. Vidigal,M,77,176.0,428,M,842335,EUR,903312000,M,7,7,True,11.0,10.0,,,2.0,2.0,8.0,13.0,1.0,3.0,,,,,,45.0,24.0,6.5,6.0,0,4.0,,6.0,3.0,3.0,3.0,2.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,
11877084,home,Stoke City,Ryan Mmaee,,,ryan-mmaee,R. Mmaee,F,19,185.0,1630,M,825274,EUR,878342400,F,19,19,True,5.0,5.0,,,3.0,3.0,2.0,2.0,,,,,,,,32.0,10.0,6.4,4.0,0,,,2.0,,,,,,,,,,,2.0,,,,,,4.0,,,,,,,,,,,,,
11877084,home,Stoke City,Liam McCarron,,,liam-mccarron,L. McCarron,M,,175.0,26,M,950338,EUR,983923200,M,38,38,True,11.0,9.0,,,6.0,8.0,3.0,3.0,,2.0,,,,,,16.0,16.0,6.5,3.0,0,,,1.0,2.0,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
11877084,home,Stoke City,Nathan Lowe,Nathan,Lowe,lowe-nathan,N. Lowe,F,11,190.0,350,M,1197297,EUR,1127001600,F,35,35,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,,16.0,6.0,6.6,2.0,0,,,1.0,3.0,,2.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
