match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_lastManTackle,stat_wasFouled,player_firstName,player_lastName,stat_bigChanceCreated,stat_outfielderBlock,stat_totalCross,stat_blockedScoringAttempt,stat_goalAssist,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_accurateCross
11450066,home,Hatayspor,Erce Kardeşler,erce-kardesler,E. Kardeşler,G,31,186,93,M,758606,EUR,763603200,G,1,1,False,True,31.0,14.0,25.0,8.0,9.0,13.0,5.0,18.0,1.0,1.0,11.0,2.0,2.0,3.0,1.0,1.0,90.0,40.0,7.3,17.0,0.00127403,0,1.0168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450066,home,Hatayspor,Kerim Alıcı,kerim-alici,K. Alıcı,D,27,183,22,M,758870,EUR,867110400,D,22,22,False,,15.0,8.0,2.0,1.0,5.0,8.0,3.0,7.0,1.0,3.0,,,,,,,45.0,34.0,6.7,14.0,0.00259907,1,,1.0,4.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0162,1.0,,,,,,,,,,,,,,,,,,,,
11450066,home,Hatayspor,Guy-Marcelin Kilama,guy-marcelin-kilama,G. M. Kilama,D,,180,314,M,944222,EUR,928022400,D,3,3,False,,36.0,22.0,10.0,2.0,15.0,21.0,7.0,15.0,2.0,6.0,9.0,,,,,,90.0,56.0,7.2,20.0,0.00395893,0,,2.0,4.0,,2.0,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,,,,,,,,,,,,,
11450066,home,Hatayspor,Nikola Maksimović,nikola-maksimovic,N. Maksimović,D,15,193,266,M,68076,EUR,691027200,D,19,19,False,,27.0,24.0,4.0,3.0,19.0,20.0,5.0,7.0,1.0,2.0,4.0,,,,,,90.0,39.0,7.6,3.0,0.0166813,0,,1.0,1.0,,2.0,,,,,,1.0,,,,,6.0,,1.0,Nikola,Maksimović,1.0,1.0,,,,,,,,,
11450066,home,Hatayspor,Faouzi Ghoulam,faouzi-ghoulam,F. Ghoulam,D,,188,1996,M,133236,EUR,665366400,D,13,13,False,,18.0,10.0,7.0,3.0,5.0,7.0,5.0,12.0,2.0,5.0,3.0,,,,,,88.0,38.0,6.8,14.0,0.00195252,1,,1.0,3.0,,1.0,,,,1.0,0.1026,,,1.0,,,2.0,,3.0,Faouzi,Ghoulam,,1.0,1.0,1.0,,,,,,,
11450066,home,Hatayspor,Chandrel Massanga,chandrel-massanga,C. Massanga,M,8,172,201,M,1083138,EUR,934848000,M,4,4,False,,46.0,31.0,8.0,2.0,20.0,22.0,11.0,24.0,5.0,8.0,4.0,,,,,,90.0,58.0,7.0,17.0,0.0120977,0,,1.0,1.0,,2.0,1.0,1.0,1.0,,,,,,1.0,1.0,3.0,,1.0,Chandrel Massanga,,,,,,,,,,,,
11450066,home,Hatayspor,Ömer Faruk Beyaz,omer-faruk-beyaz,Ö. F. Beyaz,M,99,171,399,M,1022881,EUR,1062115200,M,7,7,False,,24.0,15.0,4.0,2.0,6.0,8.0,9.0,16.0,1.0,3.0,3.0,,,,,,65.0,38.0,6.4,14.0,0.0270222,0,,2.0,7.0,,,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,
11450066,home,Hatayspor,Rigoberto Rivas,rigoberto-rivas,R. Rivas,M,99,178,347,M,837742,EUR,901843200,M,99,99,False,,23.0,16.0,2.0,2.0,8.0,9.0,8.0,15.0,3.0,6.0,5.0,,,,,,90.0,43.0,8.1,18.0,0.189559,1,,,7.0,,,1.0,1.0,5.0,,0.2538,1.0,2.0,3.0,3.0,1.0,1.0,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,0.6839,,
11450066,home,Hatayspor,Rui Pedro,rui-pedro,R. Pedro,M,,182,143,M,862672,EUR,890352000,M,14,14,False,,10.0,8.0,,,3.0,3.0,5.0,7.0,,1.0,,,,,,,56.0,15.0,6.5,3.0,0.00250192,0,,,1.0,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,
11450066,home,Hatayspor,Doğukan Sinik,dogukan-sinik,D. Sinik,M,70,180,124,M,796114,EUR,916876800,M,70,70,False,,9.0,7.0,,,1.0,1.0,6.0,9.0,1.0,1.0,4.0,,,,,,56.0,21.0,7.0,7.0,0.278968,2,,2.0,5.0,2.0,2.0,,,1.0,,0.0312,1.0,,1.0,2.0,,2.0,,,,,1.0,,1.0,,1.0,,,,,,
