match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_dispossessed,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_blockedScoringAttempt,stat_penaltyWon,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_lastManTackle,stat_penaltyConceded
11369974,home,RSC Anderlecht,Kasper Schmeichel,kasper-schmeichel,K. Schmeichel,G,1,189.0,3882,M,1076,EUR,531532800,G,1,1,False,33.0,25.0,19.0,11.0,19.0,20.0,6.0,13.0,1.0,7.0,1.0,1.0,4.0,1.0,90.0,43.0,7.8,8.0,0.00211537,0,0.2914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369974,home,RSC Anderlecht,Louis Patris,louis-patris,L. Patris,M,27,187.0,275,M,923972,EUR,991872000,D,22,22,False,27.0,15.0,2.0,1.0,6.0,9.0,9.0,20.0,,3.0,,,,,90.0,55.0,7.5,21.0,0.0184161,0,,,,2.0,1.0,4.0,5.0,8.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11369974,home,RSC Anderlecht,Zeno Debast,zeno-debast,Z. Debast,D,6,191.0,3329,M,1126512,EUR,1066867200,D,56,56,False,24.0,16.0,8.0,4.0,13.0,14.0,3.0,10.0,2.0,2.0,,,,,90.0,36.0,7.3,11.0,0.00245009,0,,,,,1.0,3.0,2.0,6.0,,3.0,2.0,1.0,2.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,
11369974,home,RSC Anderlecht,Jan Vertonghen,jan-vertonghen,J. Vertonghen,D,,189.0,1673,M,16921,EUR,546220800,D,14,14,False,44.0,30.0,10.0,6.0,19.0,28.0,11.0,16.0,5.0,6.0,,,,,90.0,59.0,7.3,16.0,0.0318514,0,,,,,3.0,4.0,4.0,6.0,,1.0,1.0,,3.0,1.0,1.0,,,,,True,1.0,,,,,,,,,,,,,,,,,,
11369974,home,RSC Anderlecht,Kristian Arnstad,kristian-arnstad,K. Arnstad,M,10,171.0,574,M,984989,EUR,1062892800,D,61,61,False,31.0,22.0,4.0,2.0,12.0,17.0,10.0,14.0,1.0,5.0,,,,,90.0,62.0,7.2,19.0,0.0102131,0,,,,,3.0,,8.0,8.0,,4.0,1.0,,1.0,2.0,2.0,1.0,5.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
11369974,home,RSC Anderlecht,Yari Verschaeren,verschaeren-yari,Y. Verschaeren,M,10,172.0,1145,M,901898,EUR,994896000,M,10,10,False,31.0,28.0,2.0,1.0,11.0,13.0,18.0,19.0,,3.0,,,,,71.0,43.0,7.2,5.0,0.22379,1,,,,1.0,2.0,,3.0,3.0,,2.0,2.0,,,1.0,,1.0,,,,,1.0,1.0,1.0,0.0272,0.0604,,,,,,,,,,,,,,
11369974,home,RSC Anderlecht,Mats Rits,mats-rits,M. Rits,M,23,180.0,216,M,70961,EUR,742953600,M,23,23,False,21.0,13.0,9.0,3.0,7.0,9.0,6.0,12.0,5.0,4.0,,,,,90.0,35.0,6.7,11.0,0.214119,0,,,,,2.0,1.0,3.0,2.0,,1.0,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11369974,home,RSC Anderlecht,Mario Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177.0,3682,M,1101702,EUR,1096416000,M,29,29,False,38.0,27.0,4.0,1.0,8.0,11.0,19.0,29.0,1.0,12.0,,,,,89.0,65.0,7.2,20.0,0.0372088,2,,Mathieu,Stroeykens,2.0,2.0,2.0,10.0,6.0,2.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,3.0,,,0.0697,,1.0,1.0,1.0,,,,,,,,,,,
11369974,home,RSC Anderlecht,Anders Dreyer,anders-dreyer,A. Dreyer,F,10,174.0,2337,M,809280,EUR,894067200,F,36,36,False,32.0,23.0,2.0,,3.0,7.0,20.0,29.0,,6.0,,,,,90.0,49.0,7.9,19.0,0.6962,4,,,,4.0,1.0,,4.0,2.0,,2.0,,1.0,,,,3.0,2.0,,4.0,,1.0,,2.0,0.91,1.0216,1.0,1.0,,1.0,1.0,1.0,,,,,,,,
11369974,home,RSC Anderlecht,Luis Vázquez,luis-vazquez,L. Vázquez,F,19,191.0,1685,M,974713,EUR,988070400,F,20,20,False,17.0,12.0,,,4.0,6.0,8.0,11.0,,3.0,,,,,82.0,29.0,6.6,10.0,0.00817169,2,,,,,6.0,1.0,10.0,3.0,1.0,,,,1.0,2.0,,3.0,,2.0,,,1.0,,1.0,0.5774,,,1.0,,,,,1.0,,,,,,,
