match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_wonTackle,stat_keyPass,stat_challengeLost,stat_wonContest,stat_fouls,stat_outfielderBlock,player_sofascoreId,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim
11944302,home,Everton,João Virgínia,João,Virgínia,joao-virginia,J. Virgínia,G,12,191,817,M,930666,EUR,939513600,G,12,12,False,31.0,17.0,21.0,7.0,10.0,12.0,7.0,19.0,2.0,7.0,1.0,1.0,1.0,3.0,5.0,90.0,45.0,8.0,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,
11944302,home,Everton,Nathan Patterson,Nathan,Patterson,patterson-nathan,N. Patterson,D,2,189,657,M,1020141,EUR,1003190400,D,2,2,False,34.0,23.0,6.0,2.0,7.0,10.0,17.0,25.0,5.0,5.0,1.0,1.0,3.0,,,90.0,67.0,7.3,19.0,1,True,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,
11944302,home,Everton,James Tarkowski,,,james-tarkowski,J. Tarkowski,D,6,185,2542,M,145188,EUR,722131200,D,6,6,False,49.0,39.0,4.0,1.0,24.0,26.0,15.0,23.0,4.0,9.0,1.0,,,,,90.0,56.0,6.9,11.0,0,,,,3.0,1.0,6.0,2.0,,1.0,1.0,,1.0,2.0,2.0,1.0,,,,,,,,,,
11944302,home,Everton,Jarrad Branthwaite,,,jarrad-branthwaite,J. Branthwaite,D,32,195,2594,M,979563,EUR,1025136000,D,32,32,False,48.0,28.0,12.0,4.0,19.0,30.0,9.0,18.0,9.0,7.0,2.0,,2.0,,,90.0,63.0,7.3,20.0,0,,,,2.0,5.0,2.0,,,2.0,2.0,1.0,,,,,1.0,,,,,,,,,
11944302,home,Everton,Vitaliy Mykolenko,,,vitaliy-mykolenko,V. Mykolenko,D,16,180,4073,M,876643,EUR,927936000,D,19,19,False,38.0,27.0,8.0,3.0,13.0,16.0,14.0,24.0,2.0,6.0,1.0,,1.0,,,90.0,66.0,6.9,19.0,0,,2.0,,,,1.0,1.0,,2.0,1.0,1.0,,,,,,mikola_16,,,,,,,,
11944302,home,Everton,Amadou Onana,,,amadou-onana,A. Onana,M,24,195,7169,M,923973,EUR,997920000,M,8,8,False,56.0,48.0,7.0,5.0,25.0,28.0,23.0,28.0,5.0,4.0,1.0,2.0,3.0,,,90.0,68.0,7.0,11.0,0,,,,3.0,1.0,6.0,,,2.0,,1.0,1.0,,,2.0,,its_onana,1.0,,,,,,,
11944302,home,Everton,James Garner,,,james-garner,J. Garner,M,37,182,3005,M,927361,EUR,984441600,M,37,37,False,49.0,37.0,7.0,2.0,21.0,23.0,18.0,30.0,5.0,8.0,3.0,1.0,2.0,,,90.0,66.0,6.8,17.0,1,,4.0,2.0,2.0,,8.0,,1.0,,1.0,3.0,1.0,3.0,,1.0,,,2.0,,,,,,,
11944302,home,Everton,Jack Harrison,,,jack-harrison,J. Harrison,M,17,175,1167,M,829570,EUR,848448000,M,11,11,False,25.0,18.0,1.0,,4.0,6.0,14.0,23.0,4.0,3.0,1.0,6.0,2.0,,,90.0,49.0,6.0,25.0,0,,4.0,,2.0,,11.0,6.0,,,,,,,1.0,1.0,,,3.0,,,,,,,
11944302,home,Everton,André Gomes,,,andre-gomes,A. Gomes,M,26,188,1697,M,235460,EUR,743990400,M,21,21,False,42.0,30.0,4.0,1.0,3.0,6.0,28.0,40.0,4.0,7.0,2.0,4.0,1.0,,,77.0,63.0,7.5,23.0,2,,4.0,1.0,2.0,,5.0,3.0,,,,,,,1.0,,,,1.0,2.0,1.0,,,,,
11944302,home,Everton,Dwight McNeil,Dwight,McNeil,dwight-mcneil,D. McNeil,M,7,183,1967,M,935543,EUR,943228800,M,7,7,False,36.0,26.0,3.0,2.0,11.0,13.0,15.0,25.0,2.0,5.0,,2.0,1.0,,,90.0,52.0,7.0,19.0,1,,2.0,,1.0,1.0,6.0,1.0,,,2.0,,2.0,,,,,,4.0,1.0,,1.0,,,,
11944302,home,Everton,Dominic Calvert-Lewin,,,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187,5843,M,372344,EUR,858470400,F,9,9,False,19.0,11.0,,,1.0,3.0,10.0,16.0,5.0,2.0,2.0,3.0,,,,86.0,30.0,7.0,12.0,2,,,,4.0,3.0,8.0,1.0,,,,1.0,1.0,,,3.0,,CalvertLewin14,,1.0,,,1.0,3.0,,
11944302,home,Everton,Lewis Dobbin,,,lewis-dobbin,L. Dobbin,F,17,175,469,M,998832,EUR,1041552000,F,61,61,True,2.0,1.0,,,,,1.0,2.0,,1.0,,,,,,13.0,6.0,6.2,2.0,2,,,,3.0,,5.0,,,,,,,,,1.0,,,1.0,1.0,,,1.0,,1.0,
11944302,home,Everton,Beto,,,beto,Beto,F,9,194,3386,M,987489,EUR,886204800,F,14,14,True,4.0,1.0,,,,,1.0,4.0,1.0,,,2.0,,,,4.0,7.0,,6.0,0,,,,3.0,1.0,4.0,,,,,,,,,,,,1.0,,,,,,,
11944302,home,Everton,Andy Lonergan,,,andy-lonergan,A. Lonergan,G,,192,86,M,10343,EUR,435369600,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11944302,home,Everton,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,185,7587,M,138530,EUR,762998400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,jpickford1,,,,,,,,
11944302,home,Everton,Michael Keane,,,michael-keane,M. Keane,D,5,188,1569,M,110846,EUR,726710400,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
