match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_errorLeadToAShot,stat_totalOffside,stat_goalkeeperValueNormalized,stat_blockedScoringAttempt,stat_hitWoodwork
14288951,home,Moreirense,André Ferreira,,,andre-ferreira,A. Ferreira,G,13,193.0,225,M,788197,EUR,833328000.0,G,13,13,False,21.0,12.0,13.0,5.0,0.0,10.0,13.0,2.0,8.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,90.0,28.0,6.5,9.0,0.00071152,19.291686945721,2.0,-6.51,2.835,0,0.1008,0.0,-0.05,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288951,home,Moreirense,Dinis Pinto,Dinis Pinto,,dinis-pinto,D. Pinto,D,76,178.0,150,M,1160980,EUR,967075200.0,D,76,76,False,35.0,27.0,5.0,3.0,0.0,15.0,18.0,12.0,17.0,1.0,10.0,10.0,,,,,,90.0,81.0,7.2,18.0,0.00568876,116.67761374495,16.0,10.815,17.01,1,,0.11,-0.22,0.17,True,1.0,1.0,8.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,0.023,0.0,,,,,,,,,,,,,
14288951,home,Moreirense,Gilberto Batista,,,batista-gilberto,G. Batista,D,66,185.0,135,M,1153099,EUR,1072656000.0,D,66,66,False,48.0,40.0,10.0,4.0,0.0,37.0,38.0,3.0,10.0,1.0,6.0,9.0,2.0,,,,,90.0,68.0,7.2,9.0,0.00137347,131.88166348779,17.0,56.07,15.54,0,,0.05,0.04,0.39,,,2.0,3.0,,,,,,,3.0,2.0,1.0,2.0,1.0,,,2.0,,,,,,,,,,,,
14288951,home,Moreirense,Maracás,,,maracas,Maracás,D,26,184.0,121,M,931485,EUR,767404800.0,D,26,26,False,36.0,34.0,2.0,1.0,0.0,31.0,31.0,3.0,5.0,5.0,6.0,8.0,2.0,,,,,90.0,49.0,8.2,3.0,0.00387558,75.170977897787,11.0,16.38,11.865,1,,0.06,0.09,0.35,,,2.0,4.0,1.0,,,,,,1.0,,1.0,,2.0,0.0738,0.53,1.0,1.0,1.0,0.0886,,,,,,,,,
14288951,home,Moreirense,Álvaro Martínez,,,alvaro-martinez,Á. Martínez,D,17,181.0,50,M,1175474,EUR,1020470400.0,D,17,17,False,39.0,31.0,7.0,2.0,0.0,23.0,29.0,8.0,10.0,1.0,2.0,3.0,3.0,,,,,83.0,55.0,6.8,12.0,0.0979054,73.005248961567,11.0,9.03,16.38,0,,0.04,-0.03,-0.01,,5.0,,,,,,,,,,,,1.0,,,,,,,,1.0,16.757317685119,1.0,1.0,,,,,
14288951,home,Moreirense,Rodrigo Alonso,,,rodrigo-alonso,R. Alonso,M,21,172.0,40,M,1142254,EUR,1041379200.0,M,21,21,False,31.0,24.0,2.0,2.0,0.0,18.0,18.0,6.0,13.0,2.0,5.0,,7.0,,,,,83.0,43.0,6.9,10.0,0.0128781,101.48140981198,15.0,3.465,7.14,0,,0.0,0.09,0.19,,,1.0,6.0,1.0,,2.0,,,,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,
14288951,home,Moreirense,Mateja Stjepanović,Mateja Stjepanovic,,mateja-stjepanovic,M. Stjepanović,M,8,185.0,313,M,1166006,EUR,1077235200.0,M,8,8,False,61.0,54.0,6.0,3.0,0.0,42.0,43.0,12.0,18.0,1.0,1.0,2.0,2.0,,,,,90.0,70.0,6.5,9.0,0.00730511,71.806857608074,9.0,34.02,15.96,0,,0.02,0.07,-0.05,,,4.0,5.0,,,,,,,,,1.0,,1.0,,,1.0,,,,,19.464281235124,1.0,,1.0,,,,
14288951,home,Moreirense,Diogo Travassos,,,diogo-travassos,D. Travassos,D,2,175.0,511,M,1142578,EUR,1080691200.0,M,2,2,False,22.0,18.0,2.0,,1.0,10.0,12.0,8.0,10.0,,3.0,1.0,3.0,,,,,90.0,40.0,6.6,14.0,0.0340547,140.44063479449,12.0,99.855,30.135,0,,0.1,0.21,-0.08,,2.0,,7.0,2.0,1.0,4.0,1.0,,,,,5.0,2.0,1.0,,,,,,,1.0,75.732167043213,3.0,1.0,,,,,
14288951,home,Moreirense,Alan,,,alan,Alan,M,11,163.0,525,M,905455,EUR,952473600.0,M,11,11,False,31.0,28.0,4.0,3.0,0.0,10.0,10.0,18.0,21.0,,5.0,1.0,4.0,,,,,89.0,48.0,7.3,12.0,0.0246678,179.1234963573,18.0,92.505,29.505,0,,0.22,0.28,0.26,,5.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,2.0,3.0,,,,,,,,,89.601301331993,4.0,,,,,,
14288951,home,Moreirense,Kiko Bondoso,,,bondoso-kiko,K. Bondoso,M,10,171.0,86,M,1082948,EUR,816566400.0,M,10,10,False,15.0,13.0,1.0,,0.0,8.0,9.0,5.0,6.0,,2.0,2.0,1.0,,,,,63.0,24.0,6.7,6.0,0.00239799,41.580894404011,5.0,-2.625,13.44,0,,0.05,0.08,0.34,,1.0,2.0,3.0,,1.0,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,
