match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_challengeLost,player_sofascoreId,captain,stat_aerialLost,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_accurateCross,stat_wasFouled,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated,stat_goals
10665957,home,Al-Ittihad,Marcelo Grohe,marcelo-grohe,M. Grohe,G,43,188.0,626,M,39427,EUR,537494400.0,G,34,34,False,18.0,17.0,4.0,3.0,15.0,15.0,2.0,3.0,6.0,3.0,4.0,90.0,26.0,7.3,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665957,home,Al-Ittihad,Muhannad Shanqeeti,muhannad-shanqeeti,M. Shanqeeti,D,13,173.0,417,M,894437,EUR,921196800.0,D,13,13,False,56.0,47.0,3.0,2.0,21.0,24.0,26.0,37.0,15.0,,,90.0,83.0,6.7,20.0,1,5.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10665957,home,Al-Ittihad,Ahmed Sharahili,ahmed-sharahili,A. Sharahili,D,20,184.0,296,M,794331,EUR,768355200.0,D,20,20,False,53.0,46.0,7.0,4.0,37.0,42.0,9.0,11.0,6.0,,,90.0,59.0,6.9,7.0,0,,2.0,1.0,3.0,,,,3.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10665957,home,Al-Ittihad,Ahmed Hegazy,ahmed-hegazy,A. Hegazy,D,26,194.0,4623,M,159653,EUR,664761600.0,D,26,26,False,53.0,44.0,6.0,4.0,22.0,26.0,22.0,27.0,6.0,,,90.0,63.0,6.7,10.0,0,,2.0,5.0,3.0,,,,3.0,,1.0,1.0,1.0,1.0,,,1.0,ahmedhegazy6,True,3.0,1.0,,,,,,,,,,,,,,,
10665957,home,Al-Ittihad,Zakaria Hawsawi,zakaria-al-hawsawi,Z. Hawsawi,D,2,175.0,153,M,1398854,EUR,979171200.0,D,12,12,False,26.0,21.0,2.0,,9.0,11.0,12.0,18.0,7.0,,,77.0,50.0,6.5,12.0,0,3.0,,4.0,5.0,,2.0,,,2.0,4.0,2.0,2.0,,Zakaria Al Hawsawi,,3.0,,,,,1.0,,,,,,,,,,,,,,
10665957,home,Al-Ittihad,Tarek Hamed,hamed-tarek,T. Hamed,M,8,165.0,561,M,560168,EUR,593654400.0,M,3,3,False,69.0,65.0,5.0,1.0,36.0,37.0,29.0,33.0,9.0,,,90.0,80.0,6.6,7.0,2,1.0,,8.0,2.0,2.0,,,,1.0,2.0,1.0,,3.0,,,1.0,,,2.0,,,1.0,1.0,,,,,,,,,,,,
10665957,home,Al-Ittihad,Igor Coronado,igor-coronado,I. Coronado,M,77,170.0,5336,M,152098,EUR,714096000.0,M,10,10,False,60.0,44.0,6.0,1.0,13.0,14.0,31.0,56.0,6.0,,,90.0,96.0,6.8,38.0,3,10.0,1.0,7.0,4.0,3.0,6.0,,,,,,5.0,1.0,,,,igor_coronado,,,2.0,3.0,2.0,1.0,,,,,,,,,,,,
10665957,home,Al-Ittihad,Abdulaziz Al-Bishi,abdulaziz-al-bishi,A. Al-Bishi,M,22,172.0,241,M,791417,EUR,763344000.0,M,11,11,False,40.0,27.0,4.0,1.0,10.0,13.0,17.0,33.0,4.0,,,87.0,67.0,6.4,28.0,2,6.0,,7.0,3.0,3.0,5.0,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,
10665957,home,Al-Ittihad,Romarinho,romarinho,Romarinho,M,,176.0,1742,M,797619,EUR,660960000.0,M,90,90,False,41.0,34.0,3.0,2.0,9.0,11.0,26.0,33.0,2.0,,,90.0,62.0,6.7,16.0,1,3.0,,5.0,4.0,2.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,1.0,3.0,1.0,,1.0,1.0,2.0,,,,,,,,,,
10665957,home,Al-Ittihad,Hélder Costa,helder-costa,H. Costa,F,,178.0,550,,138891,EUR,758332800.0,M,17,17,False,17.0,11.0,1.0,,5.0,7.0,6.0,14.0,6.0,,,63.0,35.0,6.6,15.0,0,4.0,,5.0,7.0,1.0,3.0,,,,3.0,1.0,2.0,1.0,,,1.0,,,,,1.0,,,,3.0,,,,,,,,,,
10665957,home,Al-Ittihad,Abderrazak Hamdallah,abderrazak-hamdallah,A. Hamdallah,F,9,182.0,11081,M,826961,EUR,661392000.0,F,9,9,False,15.0,13.0,2.0,2.0,5.0,6.0,8.0,9.0,5.0,,,90.0,25.0,7.1,6.0,2,,,2.0,3.0,1.0,,2.0,,,1.0,1.0,3.0,,,,,abderrazak_hamdallah,,1.0,2.0,,,,,2.0,2.0,,,,,,,,,
10665957,home,Al-Ittihad,Abdulrahman Alobud,abdulrahman-alobud,A. Alobud,M,24,174.0,531,M,872275,EUR,801964800.0,M,24,24,True,17.0,17.0,,,,,18.0,24.0,1.0,,,27.0,31.0,6.9,8.0,2,7.0,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,
10665957,home,Al-Ittihad,Hamdan Al-Shamrani,hamdan-al-shamrani,H. Al-Shamrani,D,27,176.0,29,M,882132,EUR,850521600.0,D,27,27,True,9.0,9.0,1.0,1.0,4.0,4.0,5.0,6.0,1.0,,,13.0,14.0,7.0,1.0,0,1.0,,,2.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
10665957,home,Al-Ittihad,Mohammed Al-Saiari,mohammed-al-saiari,M. Al-Saiari,F,70,174.0,26,M,828525,EUR,736300800.0,F,80,80,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,,14.0,6.0,6.4,1.0,1,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10665957,home,Al-Ittihad,Abdullah Al-Jadani,abdullah-al-jadani,A. Al-Jadani,G,30,183.0,41,M,818618,EUR,686707200.0,G,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665957,home,Al-Ittihad,Omar Hawsawi,omar-hawsawi,O. Hawsawi,D,,184.0,54,M,350072,EUR,496627200.0,D,5,5,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665957,home,Al-Ittihad,Suwailem Al-Manhali,swailem-al-menhali,S. Al-Menhali,D,93,182.0,54,M,1217919,EUR,1082160000.0,D,37,37,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665957,home,Al-Ittihad,Abdulkareem Ali Maghrabi,abdulkareem-ali-maghrabi,A. A. Maghrabi,M,16,,1,M,1457630,EUR,,M,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Abdulkareem Ali Maghrabi,,,,,,,,,,,,,,,,,,,,,
10665957,home,Al-Ittihad,Haroune Camara,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800.0,F,70,70,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665957,home,Al-Ittihad,Marwan Alsahafi,alsahafi-marwan,M. Alsahafi,F,9,179.0,1132,M,1474689,EUR,1076976000.0,M,36,36,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
