match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_keyPass,stat_aerialLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_totalContest,stat_wonContest,player_sofascoreId,stat_goalAssist,stat_accurateCross,stat_shotOffTarget,stat_wasFouled,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,captain,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11452951,home,Al-Ittihad,Marcelo Grohe,marcelo-grohe,M. Grohe,G,43,188.0,626,M,39427,EUR,537494400,G,34,34,False,12.0,11.0,1.0,11.0,12.0,3.0,1.0,1.0,2.0,90.0,17.0,6.8,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452951,home,Al-Ittihad,Muhannad Shanqeeti,muhannad-shanqeeti,M. Shanqeeti,D,13,173.0,417,M,894437,EUR,921196800,D,13,13,False,36.0,32.0,1.0,12.0,13.0,3.0,,,,69.0,45.0,7.4,6.0,1,1.0,20.0,24.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
11452951,home,Al-Ittihad,Omar Hawsawi,omar-hawsawi,O. Hawsawi,D,,184.0,54,M,350072,EUR,496627200,D,4,4,False,48.0,48.0,,35.0,35.0,4.0,,,,90.0,56.0,6.9,1.0,0,,13.0,13.0,,1.0,3.0,2.0,1.0,,,,2.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11452951,home,Al-Ittihad,Ahmed Sharahili,ahmed-sharahili,A. Sharahili,D,20,184.0,296,M,794331,EUR,768355200,D,20,20,False,64.0,62.0,6.0,42.0,43.0,7.0,,,,90.0,75.0,7.6,4.0,0,5.0,20.0,21.0,,,3.0,,,,,,2.0,1.0,3.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,
11452951,home,Al-Ittihad,Ahmed Bamasud,ahmed-bamasud,A. Bamasud,D,18,175.0,114,M,893197,EUR,816998400,D,28,28,False,29.0,24.0,2.0,10.0,10.0,5.0,,,,90.0,56.0,7.4,9.0,0,1.0,14.0,21.0,2.0,,2.0,5.0,1.0,,,,4.0,,2.0,1.0,1.0,,4.0,2.0,,,,1.0,1.0,,,,,,,,,,,,
11452951,home,Al-Ittihad,Fabinho,fabinho,Fabinho,M,8,187.0,9249,M,243585,EUR,751334400,M,8,8,False,87.0,81.0,5.0,39.0,41.0,9.0,,,,90.0,96.0,6.7,6.0,0,2.0,42.0,46.0,,,7.0,1.0,4.0,,,,1.0,,2.0,3.0,,,1.0,,,,,,,Fabinho,,,,,,,,,,,
11452951,home,Al-Ittihad,N'Golo Kanté,ngolo-kante,N. Kanté,M,17,169.0,44806,M,234148,EUR,670204800,M,7,7,False,91.0,83.0,3.0,42.0,42.0,9.0,,,,90.0,105.0,7.8,10.0,1,2.0,41.0,49.0,,,3.0,7.0,2.0,,,1.0,1.0,,,,,,5.0,5.0,,,,3.0,2.0,nglkante,,,,,,,,,,,
11452951,home,Al-Ittihad,Igor Coronado,igor-coronado,I. Coronado,M,77,170.0,5336,M,152098,EUR,714096000,M,10,10,False,56.0,46.0,8.0,12.0,12.0,2.0,,,,74.0,89.0,8.2,27.0,2,4.0,35.0,53.0,9.0,,6.0,6.0,,3.0,2.0,1.0,2.0,,2.0,,4.0,,2.0,2.0,2.0,,,6.0,3.0,igor_coronado,1.0,1.0,1.0,1.0,,,,,,,
11452951,home,Al-Ittihad,Abderrazak Hamdallah,abderrazak-hamdallah,A. Hamdallah,F,9,182.0,11081,M,826961,EUR,661392000,M,99,99,False,33.0,31.0,1.0,16.0,17.0,1.0,,,,89.0,54.0,7.7,10.0,4,1.0,15.0,17.0,1.0,,6.0,6.0,2.0,,,2.0,,,,,1.0,,1.0,1.0,2.0,,,6.0,2.0,abderrazak_hamdallah,1.0,,,3.0,1.0,2.0,1.0,,,,
11452951,home,Al-Ittihad,Romarinho,romarinho,Romarinho,M,,176.0,1742,M,797619,EUR,660960000,M,90,90,False,46.0,41.0,,8.0,9.0,3.0,,,,75.0,55.0,7.1,9.0,0,,33.0,37.0,,,6.0,4.0,1.0,1.0,,,,,1.0,,1.0,2.0,2.0,2.0,1.0,,,2.0,,,,,,2.0,,,,True,,,
11452951,home,Al-Ittihad,Karim Benzema,karim-benzema,K. Benzema,F,90,184.0,194410,M,3306,EUR,566870400,F,9,9,False,42.0,35.0,3.0,6.0,6.0,4.0,,,,90.0,55.0,7.3,10.0,5,3.0,29.0,36.0,,,1.0,3.0,,,,2.0,,,1.0,,,,1.0,,2.0,,,2.0,1.0,KBenz9,,,2.0,1.0,1.0,1.0,,,1.0,,
11452951,home,Al-Ittihad,Madallah Al-Olayan,madallah-al-olayan,M. Al-Olayan,D,33,170.0,81,M,818813,EUR,777772800,D,33,33,True,12.0,11.0,,9.0,10.0,2.0,,,,21.0,15.0,6.5,1.0,0,,2.0,2.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
