match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_dispossessed,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_totalContest,stat_goals,captain,stat_goalAssist,stat_wonContest,stat_bigChanceCreated,stat_penaltyWon,stat_challengeLost,stat_penaltyMiss,stat_totalOffside,player_sofascoreId,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_outfielderBlock
10407426,home,Cercle Brugge,Radosław Majecki,radoslaw-majecki,R. Majecki,G,1,191,1544,M,849114,EUR,942710400,G,1,1,False,22.0,3.0,21.0,2.0,1.0,3.0,2.0,19.0,4.0,1.0,1.0,90.0,23.0,6.4,19.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407426,home,Cercle Brugge,Boris Popović,boris-popovic,B. Popović,D,5,189,112,M,902050,EUR,951523200,D,5,5,False,16.0,11.0,3.0,1.0,5.0,7.0,6.0,9.0,,,,90.0,27.0,7.0,7.0,3,,,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10407426,home,Cercle Brugge,Jean Marcelin,jean-marcelin,J. Marcelin,D,24,197,239,M,916035,EUR,950313600,D,24,24,False,22.0,15.0,2.0,1.0,10.0,12.0,5.0,10.0,4.0,,,90.0,28.0,6.5,7.0,0,,,1.0,3.0,3.0,6.0,,,,,3.0,2.0,1.0,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,
10407426,home,Cercle Brugge,Jesper Daland,jesper-daland,J. Daland,D,2,188,224,M,958915,EUR,947116800,D,4,4,False,33.0,22.0,7.0,2.0,14.0,17.0,8.0,16.0,11.0,,,90.0,42.0,6.6,14.0,0,,,,3.0,1.0,5.0,,,,,1.0,,,2.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,
10407426,home,Cercle Brugge,Thibo Somers,somers-thibo,T. Somers,F,24,183,218,M,1002804,EUR,921542400,M,34,34,False,17.0,10.0,2.0,1.0,4.0,7.0,7.0,11.0,5.0,,,73.0,47.0,7.5,17.0,2,,,3.0,2.0,7.0,6.0,,1.0,1.0,,2.0,3.0,3.0,1.0,1.0,,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,
10407426,home,Cercle Brugge,Charles Vanhoutte,charles-vanhoutte,C. Vanhoutte,M,24,182,622,M,928033,EUR,905904000,M,14,14,False,26.0,19.0,3.0,1.0,7.0,8.0,12.0,19.0,6.0,,,62.0,37.0,6.8,10.0,0,,,,,4.0,3.0,,,,,,3.0,1.0,1.0,,,,3.0,1.0,1.0,1.0,,,,True,,,,,,,,,,,
10407426,home,Cercle Brugge,Leonardo Lopes,leonardo-lopes,L. Lopes,M,22,168,205,M,783478,EUR,912384000,M,22,22,False,19.0,14.0,1.0,1.0,6.0,7.0,8.0,12.0,3.0,,,74.0,41.0,7.4,9.0,1,,,1.0,2.0,5.0,10.0,,1.0,,,2.0,6.0,4.0,1.0,1.0,,1.0,1.0,3.0,3.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,
10407426,home,Cercle Brugge,Olivier Deman,deman-olivier,O. Deman,D,2,181,444,M,960114,EUR,954979200,M,23,23,False,30.0,13.0,6.0,2.0,4.0,11.0,9.0,23.0,6.0,,,80.0,64.0,6.7,34.0,0,,,,,5.0,2.0,,,,,,1.0,1.0,1.0,1.0,,1.0,2.0,,1.0,4.0,,2.0,,,1.0,,1.0,,1.0,,,,,,
10407426,home,Cercle Brugge,Dino Hotić,dino-hotic,D. Hotić,M,23,168,328,M,362270,EUR,806716800,F,10,10,False,22.0,15.0,3.0,,2.0,3.0,14.0,20.0,1.0,,,90.0,33.0,7.0,10.0,2,,,,2.0,4.0,4.0,1.0,1.0,1.0,,,2.0,,,3.0,,,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,2.0,1.0,,,,,
10407426,home,Cercle Brugge,Kévin Denkey,kevin-denkey,K. Denkey,F,9,181,3470,M,862470,EUR,975542400,F,9,9,False,18.0,12.0,,,2.0,2.0,10.0,16.0,2.0,,,90.0,37.0,9.1,17.0,5,,,4.0,4.0,14.0,7.0,,1.0,4.0,,,1.0,,6.0,2.0,,1.0,5.0,4.0,,,,2.0,3.0,,,1.0,,,,,1.0,,,,
