match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,captain,stat_outfielderBlock,stat_totalTackle,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_clearanceOffLine,stat_wonTackle,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,stat_goalAssist,stat_totalOffside,stat_goodHighClaim,stat_saves,stat_punches
11369951,home,Royale Union Saint-Gilloise,Heinz Lindner,heinz-lindner,H. Lindner,G,12,187,149,M,37432,EUR,648172800,G,12,12,False,24.0,21.0,8.0,5.0,19.0,22.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,90.0,27.0,6.6,3.0,0.00075019,0,-0.0228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369951,home,Royale Union Saint-Gilloise,Kevin Mac Allister,kevin-mac-allister,K. Mac Allister,D,5,175,9946,M,895327,EUR,878860800,D,5,5,False,72.0,58.0,13.0,9.0,33.0,40.0,25.0,32.0,5.0,1.0,1.0,1.0,4.0,90.0,90.0,7.1,15.0,0.0261315,1,,1.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.3289,,,,,,,,,,,,,,,,,,,,,,
11369951,home,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196,311,M,303634,EUR,686793600,D,16,16,False,82.0,70.0,19.0,14.0,47.0,48.0,23.0,34.0,5.0,,,3.0,11.0,90.0,93.0,7.0,12.0,0.0573336,0,,4.0,2.0,5.0,,,,,,,,True,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,
11369951,home,Royale Union Saint-Gilloise,Ross Sykes,ross-sykes,R. Sykes,D,26,196,234,M,845558,EUR,922406400,D,26,26,False,62.0,56.0,8.0,5.0,32.0,32.0,25.0,32.0,9.0,,,1.0,7.0,90.0,88.0,7.8,10.0,0.0340631,2,,,5.0,4.0,4.0,,1.0,,1.0,1.0,0.2801,,1.0,3.0,,,,2.0,1.0,1.0,1.0,1.0,3.0,0.0771,,,,,,,,,
11369951,home,Royale Union Saint-Gilloise,Casper Terho,terho-casper,C. Terho,F,17,184,347,M,1050672,EUR,1056412800,M,17,17,False,26.0,22.0,4.0,1.0,11.0,12.0,11.0,18.0,8.0,3.0,2.0,1.0,2.0,68.0,50.0,7.0,14.0,0.0279592,1,,,1.0,5.0,2.0,,1.0,2.0,4.0,2.0,0.0416,,,3.0,1.0,,,4.0,,,,,3.0,,1.0,,,,,,,,
11369951,home,Royale Union Saint-Gilloise,Mathias Rasmussen,mathias-rasmussen,M. Rasmussen,M,20,180,239,M,834244,EUR,880416000,M,4,4,False,44.0,31.0,3.0,1.0,8.0,11.0,23.0,37.0,3.0,2.0,,1.0,2.0,90.0,64.0,7.1,22.0,0.0621749,1,,,1.0,6.0,1.0,,,1.0,1.0,,0.0825,,,2.0,1.0,,,4.0,,,,,2.0,,2.0,1.0,1.0,3.0,,,,,
11369951,home,Royale Union Saint-Gilloise,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,173,15438,M,1171539,EUR,1103241600,M,27,27,False,66.0,58.0,5.0,2.0,30.0,32.0,29.0,35.0,3.0,,,,10.0,90.0,80.0,7.0,11.0,0.0582287,0,,1.0,1.0,3.0,1.0,,,3.0,2.0,1.0,,,,1.0,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,
11369951,home,Royale Union Saint-Gilloise,Alessio Castro-Montes,alessio-castro-montes,A. Castro-Montes,M,21,175,290,M,839898,EUR,863827200,M,21,21,False,53.0,40.0,3.0,1.0,9.0,13.0,31.0,45.0,4.0,3.0,1.0,1.0,8.0,90.0,86.0,6.7,25.0,0.309795,1,,2.0,,8.0,,,,1.0,1.0,,0.0435,,,3.0,,,,5.0,,,,,2.0,,4.0,,1.0,,,,,,
11369951,home,Royale Union Saint-Gilloise,Cameron Puertas,cameron-puertas,C. Puertas,M,18,178,1148,M,916176,EUR,903398400,F,23,23,False,43.0,30.0,2.0,1.0,10.0,15.0,25.0,39.0,6.0,6.0,3.0,,7.0,89.0,75.0,8.0,28.0,0.866051,2,,6.0,,16.0,3.0,,1.0,,2.0,1.0,0.2981,,,2.0,,,,11.0,5.0,1.0,,,2.0,0.5629,4.0,1.0,,6.0,1.0,,,,
11369951,home,Royale Union Saint-Gilloise,Dennis Eckert Ayensa,dennis-eckert-ayensa,D. Eckert,F,10,181,542,M,812797,EUR,852768000,F,9,9,False,15.0,11.0,,,1.0,2.0,10.0,14.0,6.0,1.0,1.0,,3.0,78.0,26.0,7.0,7.0,0.0737376,2,,3.0,4.0,3.0,,1.0,2.0,1.0,2.0,,0.4159,,,1.0,,,,1.0,,,,,1.0,,,,,1.0,,,,,
11369951,home,Royale Union Saint-Gilloise,Gustaf Nilsson,gustaf-nilsson,G. Nilsson,F,19,197,774,M,572286,EUR,864345600,F,29,29,False,19.0,14.0,,,3.0,3.0,11.0,16.0,6.0,3.0,1.0,1.0,4.0,90.0,35.0,6.8,10.0,0.121507,3,,3.0,3.0,8.0,,,,1.0,,2.0,0.2044,,,,2.0,,,,,,,,,,2.0,,3.0,,,1.0,,,
11369951,home,Royale Union Saint-Gilloise,Henok Teklab,henok-teklab,H. Teklab,M,14,174,150,M,940558,EUR,911174400,M,11,11,True,18.0,18.0,,,5.0,5.0,13.0,17.0,1.0,1.0,1.0,,4.0,22.0,24.0,6.9,4.0,0.0348395,0,,2.0,,2.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,
11369951,home,Royale Union Saint-Gilloise,Kevin Rodriguez,rodriguez-kevin,K. Rodríguez,F,13,190,3056,M,1431770,EUR,952128000,F,13,13,True,12.0,8.0,,,2.0,2.0,6.0,11.0,1.0,1.0,,,5.0,12.0,19.0,7.8,6.0,0.0107158,2,,,,1.0,,,,,,1.0,0.1517,,,,,Kevin Rodríguez,,1.0,,2.0,1.0,,,0.6369,,,,,,,,,
11369951,home,Royale Union Saint-Gilloise,Elton Kabangu,elton-kabangu,E. Kabangu,F,7,178,243,M,844745,EUR,886896000,F,7,7,True,3.0,2.0,,,1.0,1.0,1.0,2.0,1.0,,,,2.0,9.0,4.0,6.7,1.0,0.00201799,0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,
11369951,home,Royale Union Saint-Gilloise,Tiago Gomes,gomes-tiago,T. Gomes,G,,193,11,M,1401063,EUR,1029283200,G,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Tiago Gomes,,,,,,,,,,,,,,,,,
11369951,home,Royale Union Saint-Gilloise,Joachim Imbrechts,joachim-imbrechts,J. Imbrechts,G,73,183,100,M,943256,EUR,1002585600,G,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369951,home,Royale Union Saint-Gilloise,Fedde Leysen,fedde-leysen,F. Leysen,D,48,191,390,M,1088899,EUR,1057708800,D,48,48,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Fedde Leysen,,,,,,,,,,,,,,,,,
11369951,home,Royale Union Saint-Gilloise,Arnaud Dony,arnaud-dony,A. Dony,D,85,170,79,M,1177319,EUR,1083974400,D,85,85,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Arnaud Dony,,,,,,,,,,,,,,,,,
11369951,home,Royale Union Saint-Gilloise,Guillaume François,guillaume-francois,G. François,M,19,174,65,M,45897,EUR,644371200,D,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369951,home,Royale Union Saint-Gilloise,Nathan Huygevelde,nathan-huygevelde,N. Huygevelde,M,35,185,46,M,1388593,EUR,1074816000,M,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369951,away,Sint-Truidense VV,Jo Coppens,jo-coppens,J. Coppens,G,12,190,48,M,45854,EUR,661737600,G,12,12,False,41.0,26.0,18.0,3.0,26.0,32.0,,9.0,1.0,,,1.0,9.0,90.0,50.0,6.4,15.0,3.192e-05,0,-0.7231,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0
11369951,away,Sint-Truidense VV,Wolke Janssens,janssens-wolke,W. Janssens,D,22,185,37,M,794418,EUR,789782400,D,22,22,False,51.0,45.0,1.0,1.0,41.0,46.0,4.0,5.0,5.0,,,4.0,6.0,90.0,71.0,6.8,7.0,0.00259888,0,,2.0,1.0,5.0,1.0,,,4.0,,1.0,,,,3.0,1.0,,,,,,,,3.0,,1.0,,,,,,,,
11369951,away,Sint-Truidense VV,Matte Smets,smets-matte,M. Smets,D,6,184,963,M,1392905,EUR,1073174400,D,16,16,False,65.0,59.0,5.0,3.0,56.0,57.0,3.0,8.0,5.0,,,10.0,,90.0,84.0,7.1,8.0,0.00251125,0,,3.0,3.0,4.0,,,,,,,,,2.0,2.0,,,,,,,,,2.0,,1.0,,,,,,,,
11369951,away,Sint-Truidense VV,Bruno Godeau,bruno-godeau,B. Godeau,D,31,190,68,M,247321,EUR,705456000,D,31,31,False,57.0,51.0,8.0,2.0,41.0,42.0,10.0,15.0,4.0,,,5.0,4.0,90.0,68.0,6.7,7.0,0.00148274,0,,2.0,3.0,4.0,,,,3.0,,1.0,,True,1.0,,2.0,,,,,,,,,,,,,,,,,,
11369951,away,Sint-Truidense VV,Daiki Hashioka,daiki-hashioka,D. Hashioka,D,4,185,1039,M,897334,EUR,926899200,M,4,4,False,30.0,15.0,5.0,3.0,11.0,21.0,4.0,9.0,12.0,,,1.0,4.0,62.0,65.0,7.9,19.0,0.218212,0,,,6.0,1.0,,,,2.0,2.0,,,,,6.0,,,,,,,,,3.0,,1.0,1.0,,1.0,1.0,2.0,,,
11369951,away,Sint-Truidense VV,Mathias Delorge,mathias-delorge-knieper,M. Delorge,M,17,189,582,M,1124749,EUR,1091232000,M,17,17,False,56.0,43.0,5.0,3.0,28.0,33.0,15.0,23.0,6.0,2.0,,3.0,6.0,90.0,70.0,6.7,16.0,0.0167274,1,,1.0,2.0,7.0,3.0,,1.0,1.0,,,0.018,,,4.0,,Mathias Delorge-Knieper,,,,,,,4.0,,1.0,,,,,,,,
11369951,away,Sint-Truidense VV,Joel Chima Fujita,joel-chima-fujita,J. C. Fujita,M,16,175,1436,M,1002461,EUR,1013817600,M,8,8,False,56.0,43.0,6.0,4.0,27.0,34.0,16.0,22.0,4.0,1.0,1.0,,9.0,90.0,66.0,6.9,16.0,0.0973339,0,,1.0,2.0,4.0,1.0,,,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,
11369951,away,Sint-Truidense VV,Eric Bocat,eric-bocat,E. Bocat,D,17,182,70,M,1017684,EUR,932083200,M,77,77,False,25.0,18.0,3.0,,13.0,17.0,6.0,10.0,5.0,4.0,3.0,3.0,9.0,90.0,61.0,6.8,20.0,0.0639565,0,,1.0,,4.0,1.0,,,2.0,3.0,1.0,,,,1.0,,,,2.0,1.0,,,,,,1.0,,,1.0,,,,,
11369951,away,Sint-Truidense VV,Jarne Steuckers,steuckers-jarne,J. Steuckers,M,7,179,987,M,1099462,EUR,1012780800,F,18,18,False,47.0,31.0,4.0,1.0,18.0,27.0,13.0,24.0,5.0,5.0,4.0,1.0,8.0,89.0,68.0,6.7,28.0,0.00851036,1,,2.0,1.0,9.0,2.0,,,1.0,2.0,,0.0831,,,,,,,4.0,,1.0,,,,0.0243,4.0,,,,,,,,
11369951,away,Sint-Truidense VV,Rihito Yamamoto,rihito-yamamoto,R. Yamamoto,M,6,179,455,M,1030211,EUR,1008115200,F,6,6,False,23.0,18.0,,,7.0,10.0,11.0,15.0,6.0,4.0,3.0,1.0,,78.0,34.0,7.0,9.0,0.0586613,0,,1.0,1.0,3.0,,,,,1.0,1.0,,,,1.0,1.0,,,2.0,,,,,,,,,,1.0,,,,,
11369951,away,Sint-Truidense VV,Kahveh Zahiroleslam,kahveh-zahiroleslam,K. Zahiroleslam,F,18,193,237,M,1519355,EUR,1023926400,F,15,15,False,16.0,8.0,,,6.0,6.0,2.0,11.0,4.0,4.0,1.0,,2.0,79.0,31.0,7.2,15.0,0.0143944,3,,5.0,1.0,10.0,1.0,,1.0,,3.0,,0.5977,,,2.0,1.0,Kahveh Zahiroleslam,,1.0,,1.0,1.0,,2.0,0.9529,,,1.0,,,,,,
11369951,away,Sint-Truidense VV,Frederic Ananou,frederic-ananou,F. Ananou,D,27,182,65,M,842276,EUR,874713600,D,27,27,True,15.0,13.0,1.0,,8.0,10.0,5.0,6.0,2.0,,,1.0,1.0,28.0,19.0,6.4,3.0,0.0108385,0,,,1.0,2.0,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,
11369951,away,Sint-Truidense VV,Fatih Kaya,fatih-kaya,F. Kaya,F,29,183,257,M,930697,EUR,942364800,F,11,11,True,4.0,3.0,,,3.0,3.0,,1.0,1.0,,,,,12.0,6.0,6.5,2.0,2.963e-05,0,,,,2.0,,,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,
11369951,away,Sint-Truidense VV,Ryotaro Ito,ryotaro-ito,R. Ito,M,13,174,672,M,831697,EUR,886723200,F,13,13,True,9.0,5.0,1.0,1.0,2.0,4.0,3.0,5.0,3.0,1.0,,,3.0,11.0,13.0,6.7,5.0,0.00147478,0,,,,1.0,,,,,,,,,,3.0,,Ryotaro,Ito,,,,,,2.0,,,,,,,,,,
11369951,away,Sint-Truidense VV,Joselpho Barnes,joselpho-barnes,J. Barnes,F,,185,65,M,1100555,EUR,1008115200,F,23,23,True,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,,,2.14e-06,0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369951,away,Sint-Truidense VV,Matt Lendfers,matt-lendfers,M. Lendfers,G,21,190,61,M,1393695,EUR,1141948800,G,51,51,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Matt Lendfers,,,,,,,,,,,,,,,,,
11369951,away,Sint-Truidense VV,Adam Nhaili,adam-nhaili,A. Nhaili,M,53,174,94,M,1510029,EUR,1123545600,F,53,53,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Adam Nhaili,,,,,,,,,,,,,,,,,
11369951,away,Sint-Truidense VV,Robert-Jan Vanwesemael,vanwesemael-robert-jan,R. Vanwesemael,M,60,175,67,M,1047164,EUR,1017100800,D,60,60,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369951,away,Sint-Truidense VV,Olivier Dumont,olivier-dumont,O. Dumont,M,14,182,41,M,1127338,EUR,1015372800,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Olivier Dumont,,,,,,,,,,,,,,,,,
11369951,away,Sint-Truidense VV,Ryoya Ogawa,ryoya-ogawa,R. Ogawa,M,7,182,155,M,790973,EUR,848793600,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
