match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_outfielderBlock,stat_fouls,stat_lastManTackle,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoalsOnTarget,captain,stat_goals,player_sofascoreId,stat_totalOffside,stat_goodHighClaim,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_shotOffTarget,stat_bigChanceMissed
12450886,home,Lille,Lucas Chevalier,,,chevalier-lucas,L. Chevalier,G,30,188,21320,M,996953,EUR,1005004800,G,30,30,False,34.0,21.0,18.0,5.0,0.0,18.0,22.0,3.0,12.0,6.0,2.0,2.0,90.0,40.0,6.7,14.0,0.00145742,0,0.6182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450886,home,Lille,Thomas Meunier,,,thomas-meunier,T. Meunier,D,12,190,2781,M,128587,EUR,684633600,D,12,12,False,39.0,32.0,4.0,2.0,0.0,10.0,14.0,23.0,28.0,1.0,,,90.0,63.0,7.0,10.0,0.204193,1,,3.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,0.1294,1.0,,,,,,,,,,,,,,,,,,
12450886,home,Lille,Bafodé Diakité,,,bafode-diakite,B. Diakité,D,18,182,1863,M,962408,EUR,978739200,D,18,18,False,40.0,32.0,3.0,,0.0,25.0,28.0,7.0,12.0,2.0,,,90.0,52.0,6.5,9.0,0.00293434,0,,,,,2.0,,4.0,,,,,,6.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12450886,home,Lille,Alexsandro Ribeiro,Alexsandro Ribeiro,,alexsandro-ribeiro,A. Ribeiro,D,4,192,4572,M,1049775,EUR,934156800,D,4,4,False,54.0,45.0,5.0,1.0,0.0,34.0,38.0,11.0,16.0,4.0,,,90.0,78.0,7.6,9.0,0.00481772,0,,,,2.0,2.0,5.0,11.0,,,,,,11.0,5.0,3.0,,,,,4.0,2.0,4.0,,,,,,,,,,,,,
12450886,home,Lille,Gabriel Gudmundsson,,,gabriel-gudmundsson,G. Gudmundsson,D,3,181,1194,M,834308,EUR,925344000,D,5,5,False,20.0,17.0,1.0,,0.0,7.0,9.0,10.0,12.0,2.0,,,90.0,43.0,6.8,6.0,0.0195553,0,,1.0,,1.0,,6.0,5.0,1.0,,2.0,,,5.0,2.0,2.0,,,,,3.0,1.0,2.0,1.0,,,,,,,,,,,,
12450886,home,Lille,Ngal'ayel Mukau,Ngal'ayel Mukau,,ngalayel-mukau,N. Mukau,M,17,188,7441,M,1391541,EUR,1099440000,M,17,17,False,41.0,36.0,3.0,3.0,1.0,12.0,15.0,24.0,27.0,4.0,,,90.0,56.0,7.5,9.0,0.0740551,3,,1.0,,,,1.0,3.0,1.0,,1.0,1.0,2.0,2.0,,,0.2564,2.0,,3.0,2.0,,,,1.0,1.0,0.689,,,,,,,,,
12450886,home,Lille,Ayyoub Bouaddi,Ayyoub Bouaddi,,bouaddi-ayyoub,A. Bouaddi,M,32,185,5410,M,1564180,EUR,1191283200,M,32,32,False,38.0,35.0,2.0,2.0,0.0,17.0,18.0,18.0,20.0,7.0,,,90.0,51.0,7.0,7.0,0.0178895,0,,,,,1.0,4.0,7.0,,2.0,2.0,1.0,,1.0,4.0,3.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
12450886,home,Lille,Benjamin André,,,benjamin-andre,B. André,M,21,180,759,M,51665,EUR,649641600,M,21,21,False,49.0,41.0,1.0,1.0,0.0,16.0,17.0,25.0,32.0,8.0,,,90.0,65.0,7.2,12.0,0.0427771,0,,,,5.0,1.0,8.0,4.0,,2.0,,,,1.0,3.0,2.0,,,,2.0,,1.0,1.0,,,4.0,,True,,,,,,,,
12450886,home,Lille,Hakon Arnar Haraldsson,,,haraldsson-hakon-arnar,H. A. Haraldsson,M,10,180,2141,M,1138804,EUR,1049932800,M,7,7,False,27.0,24.0,1.0,1.0,0.0,5.0,5.0,19.0,25.0,5.0,,,77.0,42.0,8.4,11.0,0.0573855,3,,3.0,,,,6.0,1.0,2.0,1.0,2.0,,,,1.0,1.0,0.6907,1.0,,2.0,,,1.0,,3.0,1.0,1.2283,,2.0,,,,,,,
12450886,home,Lille,Jonathan David,,,jonathan-david,J. David,F,30,180,21023,M,935564,EUR,947808000,F,9,9,False,30.0,25.0,,,0.0,7.0,7.0,18.0,23.0,4.0,,,90.0,43.0,7.2,9.0,0.197532,1,,,,1.0,1.0,4.0,5.0,,1.0,2.0,1.0,,1.0,1.0,1.0,0.0168,2.0,,2.0,2.0,,1.0,,1.0,,0.0257,,,jodavid,1.0,,,,,
12450886,home,Lille,Chuba Akpom,,,chuba-akpom,C. Akpom,F,29,186,1675,M,190867,EUR,813196800,F,24,24,False,13.0,7.0,,,0.0,1.0,4.0,6.0,9.0,1.0,,,70.0,21.0,6.9,8.0,0.0550434,1,,,,2.0,1.0,5.0,6.0,1.0,,1.0,,,,2.0,1.0,0.0186,1.0,,1.0,3.0,,1.0,,1.0,,0.0768,,,,,,,,,
