match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_goals,stat_goalAssist,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wasFouled,player_firstName,player_lastName,stat_errorLeadToAShot,player_sofascoreId,stat_totalOffside,stat_bigChanceMissed
10382023,home,Feyenoord,Javairô Dilrosun,javairo-dilrosun,J. Dilrosun,F,24,175,728,M,803028,EUR,898473600,F,11,11,False,27.0,23.0,,,,,28.0,,3.0,,,,,84.0,47.0,6.4,12.0,3,23.0,1.0,,6.0,3.0,1.0,7.0,2.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,1.0,2.0,,,,,,1.0,
10382023,home,Feyenoord,Santiago Giménez,santiago-gimenez,S. Giménez,F,7,182,32499,M,892141,EUR,987552000,F,29,29,True,6.0,4.0,,,2.0,2.0,4.0,,1.0,,,,,27.0,10.0,8.1,4.0,1,2.0,,,1.0,1.0,,2.0,1.0,1.0,,,1.0,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,sant.gimenez,,
10382023,home,Feyenoord,Oussama Idrissi,oussama-idrissi,O. Idrissi,M,11,175,2812,M,823963,EUR,825292800,F,26,26,True,6.0,6.0,,,1.0,1.0,7.0,,,,,,,18.0,10.0,6.8,2.0,0,5.0,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10382023,home,Feyenoord,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,17,174,10886,M,847983,EUR,926294400,M,17,17,True,5.0,4.0,,,,,5.0,,,,,,,18.0,9.0,7.1,2.0,2,4.0,,,,,,,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,szymanski_11,,1.0
10382023,home,Feyenoord,Quilindschy Hartman,quilindschy-hartman,Q. Hartman,D,3,183,1253,M,1392044,EUR,1005696000,D,46,46,True,5.0,2.0,1.0,,2.0,2.0,3.0,,1.0,,,,,10.0,9.0,6.6,3.0,0,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
10382023,home,Feyenoord,Alireza Jahanbakhsh,alireza-jahanbakhsh,A. Jahanbakhsh,M,27,180,3825,M,331837,EUR,745027200,F,7,7,True,2.0,1.0,,,,,3.0,,,,,,,10.0,3.0,7.7,1.0,0,2.0,1.0,1.0,,,,,,,,,,,2.0,,,,,,,1.0,,2.0,,,,,,,alirezajb,,
10382023,home,Feyenoord,Timon Wellenreuther,timon-wellenreuther,T. Wellenreuther,G,22,186,588,M,253875,EUR,817948800,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382023,home,Feyenoord,Ofir Marciano,ofir-marciano,O. Marciano,G,1,185,59,M,61562,EUR,623721600,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382023,home,Feyenoord,Mimeirhel Benita,mimeirhel-benita,M. Benita,D,2,176,216,M,1130308,EUR,1069027200,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Mimeirhel Benita,,,,,
10382023,home,Feyenoord,Mohamed Taabouni,taabouni-mohamed,M. Taabouni,M,8,178,234,M,947046,EUR,1017360000,M,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382023,away,FC Emmen,Eric Oelschlägel,eric-oelschlagel,E. Oelschlägel,G,,193,62,M,253515,EUR,811555200,G,1,1,False,45.0,30.0,21.0,8.0,29.0,34.0,11.0,,8.0,1.0,3.0,3.0,,90.0,53.0,6.1,15.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382023,away,FC Emmen,Keziah Veendorp,keziah-veendorp,K. Veendorp,D,,183,41,M,361778,EUR,856137600,D,2,2,False,32.0,22.0,1.0,1.0,16.0,24.0,8.0,3.0,6.0,,,,,90.0,57.0,6.8,11.0,1,6.0,,,1.0,6.0,,,,1.0,6.0,3.0,,1.0,,,,,,1.0,,,,,,,,,,,,,
10382023,away,FC Emmen,Miguel Araujo,miguel-araujo,M. Araujo,D,20,178,883,M,370226,EUR,782956800,D,5,5,False,59.0,47.0,11.0,4.0,40.0,44.0,15.0,6.0,4.0,,,,,83.0,77.0,6.9,13.0,0,7.0,,,2.0,2.0,,,,,2.0,,1.0,2.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,
10382023,away,FC Emmen,Jeroen Veldmate,jeroen-veldmate,J. Veldmate,D,,187,9,,28111,EUR,594950400,D,4,4,False,51.0,46.0,5.0,2.0,42.0,44.0,7.0,2.0,5.0,,,,,90.0,62.0,6.8,5.0,0,4.0,,,,3.0,,,,,3.0,2.0,,,,True,,,3.0,1.0,,,,,,,,,,,,,
10382023,away,FC Emmen,Jeff Hardeveld,jeff-hardeveld,J. Hardeveld,M,2,184,73,M,385300,EUR,793843200,D,3,3,False,18.0,16.0,3.0,3.0,12.0,13.0,5.0,1.0,5.0,,,,,45.0,27.0,6.6,3.0,0,4.0,,,5.0,3.0,,1.0,,,3.0,2.0,,1.0,,,1.0,,,2.0,,,2.0,,,,,,,,,,
10382023,away,FC Emmen,Jari Vlak,jari-vlak,J. Vlak,M,8,191,123,M,932652,EUR,903139200,M,20,20,False,21.0,13.0,1.0,1.0,8.0,15.0,6.0,,1.0,,,,,65.0,30.0,6.3,11.0,1,5.0,,,5.0,1.0,,1.0,,,1.0,,2.0,1.0,,,2.0,,,,,,1.0,,,1.0,,,,,,,
10382023,away,FC Emmen,Lucas Bernadou,bernadou-lucas,L. Bernadou,M,6,178,53,M,997187,EUR,969753600,M,8,8,False,38.0,33.0,4.0,3.0,23.0,26.0,12.0,1.0,4.0,,,,,90.0,58.0,7.3,7.0,0,10.0,,,4.0,8.0,,,,,6.0,4.0,1.0,,1.0,,1.0,1.0,,8.0,,,3.0,,,,1.0,,,,,,
10382023,away,FC Emmen,Rui Mendes,rui-mendes,R. Mendes,F,27,180,126,M,940979,EUR,942192000,M,7,7,False,18.0,13.0,1.0,,7.0,11.0,7.0,1.0,3.0,,,,,90.0,29.0,6.0,10.0,1,6.0,,,5.0,2.0,,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,
10382023,away,FC Emmen,Mark Diemers,mark-diemers,M. Diemers,M,10,175,198,M,252123,EUR,750297600,M,10,10,False,42.0,35.0,1.0,1.0,19.0,22.0,23.0,1.0,7.0,,,,,90.0,63.0,6.1,19.0,1,16.0,3.0,,7.0,5.0,2.0,3.0,1.0,,1.0,1.0,5.0,1.0,1.0,,,,,,,,2.0,,1.0,,3.0,,,,,,
10382023,away,FC Emmen,Ole Romeny,ole-romeny,O. Romeny,F,11,185,13950,M,921948,EUR,961459200,M,77,77,False,20.0,16.0,1.0,,7.0,10.0,10.0,2.0,4.0,,,,,90.0,34.0,6.1,8.0,0,9.0,,,5.0,4.0,2.0,,,,,,2.0,,1.0,,2.0,1.0,,,,,1.0,,,,3.0,,,,oleromeny,,
10382023,away,FC Emmen,Richairo Živković,richairo-zivkovic,R. Živković,F,30,186,197,M,295137,EUR,841881600,F,9,9,False,15.0,7.0,,,5.0,7.0,8.0,,2.0,,,,,87.0,24.0,6.5,12.0,2,2.0,,,3.0,1.0,1.0,,,,,,3.0,2.0,,,1.0,1.0,1.0,,,,,,,2.0,,,,,,1.0,
10382023,away,FC Emmen,Lorenzo Burnet,lorenzo-burnet,L. Burnet,D,18,170,12,M,100384,EUR,663552000,D,18,18,True,17.0,13.0,1.0,,11.0,12.0,5.0,2.0,2.0,,,,,45.0,31.0,6.4,5.0,1,2.0,,,,5.0,,1.0,1.0,,4.0,2.0,1.0,,,,,,,,,,,,1.0,,,Lorenzo,Burnet,,,,
10382023,away,FC Emmen,Jasin Assehnoun,jasin-assehnoun,J. Assehnoun,M,78,175,80,M,943188,EUR,914630400,M,11,11,True,5.0,4.0,,,1.0,2.0,4.0,,1.0,,,,,25.0,9.0,6.0,5.0,0,3.0,1.0,,3.0,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
10382023,away,FC Emmen,Michaël Heylen,michael-heylen,M. Heylen,D,,187,30,M,311954,EUR,757555200,D,13,13,True,4.0,2.0,2.0,,2.0,2.0,2.0,1.0,,,,,,11.0,6.0,5.7,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382023,away,FC Emmen,Fernando Pacheco,fernando-pacheco,F. Pacheco,F,8,175,307,M,874987,EUR,930355200,F,17,17,True,1.0,,,,,,1.0,,,,,,,3.0,1.0,,1.0,0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,
10382023,away,FC Emmen,Max Wolfs,max-wolfs,M. Wolfs,G,,190,9,M,1131200,EUR,1020470400,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382023,away,FC Emmen,Julius Dirksen,julius-dirksen,J. Dirksen,D,26,185,74,M,1001943,EUR,1044144000,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382023,away,FC Emmen,Arnaud Luzayadio,luzayadio-arnaud,A. Luzayadio,D,18,176,19,,872888,EUR,932342400,D,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Arnaud,Luzayadio,,,,
10382023,away,FC Emmen,Teun Bijleveld,teun-bijleveld,T. Bijleveld,D,5,176,44,M,803027,EUR,896227200,M,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382023,away,FC Emmen,Azzeddine Toufiqui,toufiqui-azzeddine,A. Toufiqui,M,,175,52,,914710,EUR,924998400,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Azzeddine,Toufiqui,,,,
10382023,away,FC Emmen,Ben Scholte,ben-scholte,B. Scholte,F,,185,21,M,1048127,EUR,997401600,M,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Ben Scholte,,,,,
10382023,away,FC Emmen,Gonzalo Sanchez,sanchez-gonzalo,G. Sanchez,F,,181,40,M,928435,EUR,957571200,F,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
