match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_outfielderBlock,stat_wonTackle,stat_ownGoals,stat_fouls,stat_interceptionWon,stat_totalContest,stat_wasFouled,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_goodHighClaim,stat_punches,stat_totalOffside,stat_hitWoodwork
12514236,home,AVS - Futebol SAD,Guillermo Ochoa,,,guillermo-ochoa,G. Ochoa,G,13,185,4425,M,GuiOchoa,15497,EUR,490060800,G,13,13,False,True,25.0,23.0,5.0,3.0,0.0,22.0,24.0,1.0,1.0,1.0,6.0,2.0,3.0,1.0,1.0,90.0,33.0,6.5,2.0,0.0003389,0,-0.6829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514236,home,AVS - Futebol SAD,Ignacio Rodríguez,Ignacio Rodríguez,,ignacio-rodriguez,I. Rodríguez,D,4,188,64,M,,1104158,EUR,1068422400,D,4,4,False,,50.0,37.0,7.0,4.0,0.0,28.0,33.0,10.0,18.0,4.0,3.0,,,,,90.0,61.0,6.7,14.0,0.419232,0,,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12514236,home,AVS - Futebol SAD,Aderllan Santos,,,aderllan-santos,A. Santos,D,33,193,103,M,,129617,EUR,608083200,D,33,33,False,,62.0,49.0,9.0,4.0,0.0,35.0,39.0,14.0,23.0,7.0,3.0,,,,,90.0,74.0,6.6,13.0,0.0033312,0,,,,3.0,6.0,4.0,8.0,,,2.0,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,
12514236,home,AVS - Futebol SAD,Cristian Castro,Cristian Castro,,cristian-castro,C. Castro,D,42,192,155,M,,1067320,EUR,980380800,D,42,42,False,,45.0,40.0,4.0,2.0,0.0,34.0,35.0,6.0,10.0,2.0,1.0,,,,,57.0,50.0,6.4,6.0,0.00145743,0,,,,,1.0,,2.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
12514236,home,AVS - Futebol SAD,Tomás Tavares,,,tomas-tavares,T. Tavares,D,84,187,449,M,,949830,EUR,983923200,M,25,25,False,,57.0,41.0,7.0,2.0,0.0,20.0,26.0,21.0,33.0,,4.0,,,,,90.0,85.0,6.4,24.0,0.0338041,0,,2.0,,1.0,2.0,3.0,4.0,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,
12514236,home,AVS - Futebol SAD,Lucas Piazón,,,lucas-piazon,L. Piazón,M,12,182,408,M,,156025,EUR,759024000,M,14,14,False,,52.0,51.0,,,0.0,25.0,25.0,26.0,29.0,1.0,3.0,,,,,90.0,66.0,7.1,6.0,0.0347709,1,,2.0,,,2.0,4.0,7.0,1.0,,2.0,,,,1.0,,,,1.0,2.0,3.0,1.0,1.0,0.0369,,,,,,,,,
12514236,home,AVS - Futebol SAD,Jaume Grau,,,jaume-grau,J. G. Ciscar,M,15,183,72,M,,838633,EUR,862790400,M,15,15,False,,65.0,56.0,5.0,3.0,0.0,28.0,32.0,28.0,36.0,1.0,3.0,,,,,90.0,88.0,7.0,14.0,0.0167287,2,,3.0,,1.0,2.0,6.0,8.0,1.0,,4.0,1.0,,,1.0,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0406,1.0,0.0629,,,,,,,
12514236,home,AVS - Futebol SAD,Lucas Fernandes,,,lucas-fernandes,Lucas Fernandes,M,33,176,224,M,,837871,EUR,874713600,M,7,7,False,,49.0,46.0,5.0,5.0,0.0,21.0,22.0,25.0,27.0,1.0,7.0,,,,,66.0,60.0,7.2,5.0,0.0531441,1,,,,,,1.0,6.0,,,2.0,1.0,1.0,,1.0,,,,,4.0,1.0,,1.0,0.0204,,,,,,,,,
12514236,home,AVS - Futebol SAD,Rafael Rodrigues,,,rodrigues-rafael,R. Rodrigues,D,2,183,215,M,,1091960,EUR,1012089600,M,3,3,False,,31.0,23.0,1.0,,0.0,17.0,20.0,6.0,11.0,,1.0,,,,,57.0,41.0,6.3,10.0,0.00413855,0,,,,,,2.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,
12514236,home,AVS - Futebol SAD,Zé Luís,,,ze-luis,Z. Luís,F,,185,236,M,,101973,EUR,664675200,F,29,29,False,,12.0,10.0,,,0.0,5.0,5.0,5.0,7.0,1.0,2.0,,,,,66.0,21.0,6.6,5.0,0.00515656,2,,,,1.0,5.0,3.0,6.0,,,,1.0,,,,,,,1.0,1.0,1.0,,1.0,0.3621,,,1.0,1.0,,,,,
