match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,stat_interceptionWon,stat_wasFouled,stat_fouls,captain,stat_outfielderBlock,stat_aerialLost,stat_errorLeadToAGoal,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_goodHighClaim
14131973,home,Benfica,Anatoliy Trubin,anatoliy-trubin,A. Trubin,G,1,200,9533,M,anatoliytrubin81,966616,EUR,996624000,G,1,1,False,21.0,14.0,8.0,1.0,0.0,13.0,14.0,1.0,7.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,90.0,24.0,6.2,7.0,0.00027672,13.202960878141,3.0,-4.2,2.415,0.1158,0,-0.3751,-0.01,0.0,-0.14,-0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131973,home,Benfica,Amar Dedić,amar-dedic,A. Dedić,D,17,180,5379,M,,1102791,EUR,1029628800,D,17,17,False,28.0,24.0,1.0,1.0,1.0,14.0,14.0,10.0,14.0,1.0,5.0,1.0,4.0,,,,90.0,51.0,6.5,11.0,0.217958,134.15414257044,14.0,65.415,24.57,,2,,0.34,0.2,-0.19,,2.0,1.0,4.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,2.0,0.1215,1.0,-0.11,,,,,,,,,,,,,,,,
14131973,home,Benfica,António Silva,antonio-silva,A. Silva,D,4,187,8155,M,antoniosilva.66,1006069,EUR,1067472000,D,4,4,False,54.0,46.0,8.0,4.0,0.0,38.0,39.0,8.0,15.0,1.0,6.0,3.0,1.0,,,,90.0,69.0,6.9,8.0,0.00488346,187.0117450261,18.0,76.125,17.955,,0,,0.22,0.05,-0.08,,,,1.0,,,,,,,4.0,2.0,,,,,,,4.0,1.0,1.0,,,,,,,,,,,
14131973,home,Benfica,Nicolás Otamendi,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,Notamendi30,74915,EUR,571622400,D,30,30,False,50.0,45.0,4.0,3.0,0.0,39.0,41.0,6.0,9.0,2.0,5.0,3.0,3.0,,,,90.0,64.0,6.9,7.0,0.00546442,131.83153410232,22.0,41.265,15.225,,0,,0.03,0.04,-0.13,,,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,2.0,,True,,,,,,,,,,
14131973,home,Benfica,Samuel Dahl,dahl-samuel,S. Dahl,D,26,171,2179,M,,993101,EUR,1046736000,D,26,26,False,26.0,21.0,1.0,,0.0,8.0,9.0,13.0,17.0,,5.0,3.0,4.0,,,,90.0,45.0,6.7,10.0,0.0236904,41.495276048165,2.0,32.76,30.765,,0,,0.15,0.03,-0.19,,,,4.0,2.0,,2.0,1.0,,,3.0,2.0,2.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,
14131973,home,Benfica,Richard Ríos,richard-rios,R. Ríos,M,8,185,34088,M,richardrios,1015292,EUR,959904000,M,20,20,False,32.0,24.0,4.0,2.0,0.0,10.0,11.0,14.0,21.0,1.0,8.0,1.0,5.0,,,,90.0,55.0,6.7,15.0,0.0315251,157.58358313489,19.0,73.185,16.275,,1,,0.03,0.17,-0.1,,1.0,,6.0,1.0,1.0,3.0,,,1.0,2.0,,1.0,0.0384,1.0,-0.19,,,1.0,5.0,1.0,,,,,,,,,,,
14131973,home,Benfica,Enzo Barrenechea,enzo-barrenechea,E. Barrenechea,M,5,186,6499,M,,1087316,EUR,990489600,M,5,5,False,48.0,40.0,2.0,,0.0,23.0,25.0,17.0,23.0,2.0,9.0,,4.0,,,,88.0,65.0,6.5,11.0,0.0261424,88.464026351033,13.0,32.445,14.595,,1,,0.05,0.13,-0.46,,1.0,,4.0,2.0,,,,,1.0,5.0,4.0,1.0,0.0306,,-0.17,,,3.0,2.0,1.0,,,1.0,1.0,,,,,,,
14131973,home,Benfica,Fredrik Aursnes,fredrik-aursnes,F. Aursnes,M,8,179,3950,M,,228364,EUR,818553600,M,8,8,False,27.0,24.0,1.0,1.0,0.0,6.0,7.0,18.0,20.0,,4.0,,3.0,,,,90.0,46.0,6.5,12.0,0.131902,80.247860976778,12.0,19.005,13.02,,1,,0.31,0.01,-0.29,,4.0,1.0,10.0,3.0,2.0,2.0,,,,2.0,2.0,1.0,0.0188,1.0,-0.1,,,,2.0,3.0,,,,,1.0,1.0,0.013,,,,
14131973,home,Benfica,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2462,M,,906800,EUR,946857600,M,18,18,False,18.0,16.0,,,0.0,7.0,8.0,9.0,10.0,1.0,7.0,,4.0,,,,90.0,38.0,6.4,6.0,0.0390022,49.016909347389,4.0,47.25,22.155,,1,,0.15,0.05,-0.06,,,,11.0,,1.0,2.0,,,,3.0,1.0,,0.0744,1.0,-0.27,,,1.0,3.0,5.0,,,3.0,,,,,1.0,,,
14131973,home,Benfica,Georgiy Sudakov,georgiy-sudakov,G. Sudakov,M,10,177,6474,M,,1123925,EUR,1030838400,M,10,10,False,34.0,29.0,1.0,,0.0,12.0,14.0,17.0,20.0,,3.0,1.0,5.0,,,,81.0,51.0,7.5,12.0,0.0832516,186.23739680231,20.0,-35.385,8.82,,3,,0.11,-1.0,-0.02,,5.0,1.0,4.0,,1.0,,,,1.0,,,2.0,0.5904,1.0,0.52,,,,3.0,,,,3.0,,2.0,,1.4275,,1.0,,
14131973,home,Benfica,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,14,186,15120,M,vangelis_pavlidis,795236,EUR,911606400,F,14,14,False,13.0,10.0,,,0.0,6.0,7.0,4.0,6.0,5.0,5.0,,3.0,,,,86.0,20.0,6.8,8.0,0.0409809,44.90263644651,5.0,34.65,12.81,,1,,-0.07,0.3,-0.02,,,,5.0,,2.0,,,,,,,3.0,0.0496,2.0,-0.18,,,,,2.0,,,1.0,,1.0,,0.0958,,,1.0,
14131973,home,Benfica,Gianluca Prestianni,gianluca-prestianni,G. Prestianni,M,25,165,7794,M,,1201395,EUR,1138665600,F,25,25,True,,,,,0.0,,,,,,,,,,,,11.0,,5.8,,,,,,,,0,,,,0.0,,,,1.0,,,,,,,,,,,,,Gianluca Prestianni,,,,1.0,,,,,,,,,,1.0,
14131973,home,Benfica,Franjo Ivanović,franjo-ivanovic,F. Ivanović,F,9,185,6286,M,,1103333,EUR,1064966400,F,9,9,True,3.0,2.0,1.0,,0.0,,1.0,2.0,2.0,,3.0,,2.0,,,,12.0,7.0,6.8,1.0,0.0007626,16.459545515353,3.0,-0.315,0.315,,0,,-0.01,0.05,0.21,,,,1.0,,,,,,,3.0,2.0,,,,,,,1.0,,,,,1.0,,,,,,,,
14131973,home,Benfica,Manuel Silva,manuel-silva,M. Silva,M,16,190,1034,M,,1085740,EUR,992304000,M,16,16,True,1.0,,,,0.0,,,,1.0,,1.0,,,,,,10.0,3.0,6.6,2.0,,,,,,,0,,-0.01,,-0.01,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
14131973,home,Benfica,Samuel Soares,samuel-soares,S. Soares,G,24,189,1436,M,,983550,EUR,1024099200,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
