match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,player_id,player_name,from,playerName,reason,rescinded,length,confirmed
10388334,FT,0.0,7.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
10388334,,,,,85,,,6,,,substitution,121256635.0,False,True,regular,,,,,,,,
10388334,,,,,85,,,6,,,substitution,121256634.0,False,True,regular,,,,,,,,
10388334,,0.0,7.0,,76,,,15,,,goal,165613782.0,,False,regular,187433.0,Serge Gnabry,,,,,,
10388334,,,,,72,,,19,,,substitution,121256551.0,False,False,regular,,,,,,,,
10388334,,,,,70,,,21,,,substitution,121256535.0,False,True,regular,,,,,,,,
10388334,,0.0,6.0,,69,,,22,,,goal,165613721.0,,False,ownGoal,117794.0,Cristian Gamboa,owngoal,,,,,
10388334,,,,,68,,,23,,,substitution,121256511.0,False,True,regular,,,,,,,,
10388334,,,,,68,,,23,,,substitution,121256512.0,False,True,regular,,,,,,,,
10388334,,,,,67,,,24,,,substitution,121256514.0,False,False,regular,,,,,,,,
10388334,,,,,67,,,24,,,substitution,121256513.0,False,False,regular,,,,,,,,
10388334,,,,,62,,,29,,,substitution,121256478.0,False,False,regular,,,,,,,,
10388334,,,,,62,,,29,,,substitution,121256477.0,False,False,regular,,,,,,,,
10388334,,0.0,5.0,,60,,,31,,,goal,165613642.0,,False,penalty,217704.0,Sadio Mané,penalty,,,,,
10388334,,,,,47,,,44,,,card,120423318.0,,True,yellow,348362.0,Saidy Janko,,Saidy Janko,Foul,False,,
10388334,HT,0.0,4.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
10388334,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,2.0,
10388334,,0.0,4.0,,42,,,4,,,goal,165613216.0,,False,regular,217704.0,Sadio Mané,,,,,,
10388334,,,,,41,,,5,,,varDecision,12756.0,,False,goalAwarded,217704.0,Sadio Mané,,,,,,False
10388334,,0.0,3.0,,33,,,13,,,goal,165613066.0,,False,regular,280441.0,Kingsley Coman,,,,,,
10388334,,0.0,2.0,,25,,,21,,,goal,165612991.0,,False,regular,803031.0,Matthijs de Ligt,,,,,,
10388334,,0.0,1.0,,4,,,42,,,goal,165612696.0,,False,regular,293519.0,Leroy Sané,,,,,,
