match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,length,playerName,rescinded,injury,reason
15197274,FT,5.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
15197274,,5.0,1.0,,90,4.0,,1,,,goal,334562507.0,False,regular,1010009.0,Josh Coburn,,,,,
15197274,,,,,90,0.0,,1,,,injuryTime,,,,,,4.0,,,,
15197274,,5.0,0.0,,89,,,2,,,goal,334561950.0,True,regular,1142573.0,Jaydon Banel,,,,,
15197274,,,,,85,,,6,,,card,124502675.0,True,yellow,1009386.0,Hannibal Mejbri,,Hannibal Mejbri,False,,
15197274,,,,,83,,,8,,,substitution,125325319.0,False,regular,,,,,,False,
15197274,,,,,80,,,11,,,card,124502638.0,True,yellow,1004505.0,Loum Tchaouna,,Loum Tchaouna,False,,Foul
15197274,,,,,78,,,13,,,substitution,125325244.0,True,regular,,,,,,False,
15197274,,,,,66,,,25,,,substitution,125325104.0,False,regular,,,,,,False,
15197274,,,,,66,,,25,,,substitution,125325103.0,False,regular,,,,,,False,
15197274,,,,,66,,,25,,,substitution,125325102.0,True,regular,,,,,,False,
15197274,,,,,66,,,25,,,substitution,125325101.0,True,regular,,,,,,False,
15197274,,4.0,0.0,,65,,,26,,,goal,334557807.0,True,regular,27028.0,Ashley Barnes,,,,,
15197274,,,,,61,,,30,,,substitution,125325050.0,False,regular,,,,,,False,
15197274,,,,,61,,,30,,,substitution,125325070.0,False,regular,,,,,,False,
15197274,HT,3.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
15197274,,,,,45,0.0,,1,,,injuryTime,,,,,,2.0,,,,
15197274,,3.0,0.0,,44,,,2,,,goal,334551080.0,True,regular,1020680.0,Jaidon Anthony,,,,,
15197274,,,,,42,,,4,,,card,124502238.0,True,yellow,1008456.0,Oliver Sonne,,Oliver Sonne,False,,Foul
15197274,,2.0,0.0,,35,,,11,,,goal,334549678.0,True,regular,1004505.0,Loum Tchaouna,,,,,
15197274,,,,,34,,,12,,,card,124502150.0,False,yellow,111398.0,Ryan Leonard,,Ryan Leonard,False,,Foul
15197274,,1.0,0.0,,11,,,35,,,goal,334545853.0,True,regular,27028.0,Ashley Barnes,,,,,
