match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_outfielderBlock,stat_wasFouled,captain,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_shotValueNormalized,stat_bigChanceCreated,stat_totalOffside,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_lastManTackle,stat_errorLeadToAShot
15197274,home,Burnley,Max Weiss,,,max-weiss,M. Weiss,G,13,190.0,244,M,1128801,EUR,1087257600,G,13,13,False,37.0,32.0,10.0,5.0,0.0,31.0,33.0,1.0,4.0,8.0,1.0,6.0,6.0,90.0,50.0,8.1,6.0,37.386781286823,7.0,16.59,4.83,0.999,0,0.04,0.01,0.0,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197274,home,Burnley,Oliver Sonne,,,oliver-sonne,O. Sonne,D,17,184.0,5401,M,1008456,EUR,973814400,D,22,22,False,86.0,78.0,4.0,1.0,0.0,47.0,48.0,31.0,38.0,4.0,,,,90.0,118.0,7.5,14.0,230.28813050378,27.0,133.245,35.175,,0,0.45,0.29,0.26,,oliiversonne,2.0,1.0,2.0,2.0,5.0,7.0,1.0,2.0,1.0,4.0,2.0,4.0,3.0,1.0,1.0,69.739133439988,2.0,1.0,,,,,,,,,,,,,,,,
15197274,home,Burnley,Hjalmar Ekdal,,,hjalmar-ekdal,H. Ekdal,D,18,187.0,545,M,875360,EUR,908928000,D,18,18,False,115.0,111.0,5.0,2.0,1.0,82.0,85.0,29.0,30.0,2.0,,,,90.0,129.0,7.2,8.0,238.39761100751,34.0,124.32,16.065,,0,0.27,0.27,-0.09,,,,,2.0,1.0,4.0,5.0,1.0,1.0,,2.0,,2.0,,2.0,1.0,17.4980342896,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
15197274,home,Burnley,Maxime Estève,Maxime Estève,,maxime-esteve,M. Estève,D,5,192.0,1470,M,1117223,EUR,1022371200,D,5,5,False,66.0,61.0,1.0,,0.0,49.0,52.0,12.0,14.0,4.0,,,,90.0,76.0,6.6,6.0,82.798519089391,13.0,42.315,16.695,,0,0.1,0.03,-0.08,,,,,1.0,1.0,4.0,1.0,,,,2.0,5.0,,,1.0,2.0,,,,1.0,,True,1.0,,,,,,,,,,,,
15197274,home,Burnley,Quilindschy Hartman,,,quilindschy-hartman,Q. Hartman,D,3,183.0,1255,M,1392044,EUR,1005696000,D,3,3,False,66.0,59.0,6.0,4.0,0.0,36.0,37.0,23.0,29.0,4.0,,,,90.0,93.0,7.0,15.0,115.65274257525,15.0,8.085,16.065,,0,0.13,0.08,-0.09,,,3.0,,,,,4.0,,,,2.0,4.0,4.0,3.0,2.0,,,,1.0,,,,,,,,,,,,,,,,
15197274,home,Burnley,Lesley Ugochukwu,,,lesley-ugochukwu,L. Ugochukwu,M,8,188.0,5003,M,1048916,EUR,1080259200,M,8,8,False,41.0,38.0,,,0.0,26.0,28.0,12.0,13.0,4.0,,,,66.0,50.0,7.1,5.0,165.83302501089,18.0,7.665,14.7,,0,0.08,0.12,0.0,,l.ugochukwu8,1.0,,,1.0,1.0,4.0,,1.0,1.0,1.0,2.0,,,1.0,,,,,1.0,2.0,,1.0,,,,,,,,,,,,
15197274,home,Burnley,Josh Laurent,,,josh-laurent,J. Laurent,M,29,188.0,192,M,552036,EUR,799718400,M,29,29,False,43.0,40.0,5.0,3.0,0.0,27.0,29.0,13.0,14.0,3.0,,,,66.0,48.0,6.8,6.0,124.81282832921,10.0,85.89,50.925,,0,0.08,0.34,0.21,,,,,1.0,,2.0,,,1.0,,1.0,,,,2.0,,51.542735288302,1.0,,,,,,,,,,,,,,,,,
15197274,home,Burnley,Loum Tchaouna,,,loum-tchaouna,L. Tchaouna,F,17,180.0,1359,M,1004505,EUR,1062979200,M,17,17,False,39.0,32.0,1.0,,0.0,13.0,16.0,19.0,23.0,4.0,,,,90.0,63.0,7.3,15.0,126.72862351702,13.0,81.48,15.33,,5,0.34,0.15,-0.1,,,1.0,,2.0,,13.0,2.0,5.0,2.0,,3.0,,1.0,,,2.0,54.417842495851,4.0,2.0,,1.0,,2.0,2.0,2.0,1.0,1.0,1.0,0.52,,,,,,
15197274,home,Burnley,Jacob Bruun Larsen,,,jacob-bruun-larsen,J. B. Larsen,M,7,183.0,704,M,809276,EUR,906163200,M,7,7,False,43.0,38.0,4.0,3.0,2.0,9.0,10.0,29.0,33.0,2.0,,,,78.0,61.0,8.7,10.0,85.110683580878,12.0,47.67,9.66,,3,0.87,0.43,-0.04,,,3.0,1.0,,1.0,4.0,5.0,2.0,3.0,2.0,,2.0,1.0,1.0,,,15.31807445465,2.0,4.0,,1.0,,1.0,1.0,1.0,1.0,,,-0.53,2.0,,,,,
15197274,home,Burnley,Jaidon Anthony,,,jaidon-anthony,J. Anthony,M,11,177.0,1087,M,1020680,EUR,944006400,M,11,11,False,53.0,48.0,3.0,1.0,0.0,25.0,26.0,23.0,27.0,8.0,,,,90.0,71.0,8.2,10.0,168.47382691014,20.0,74.97,19.005,,2,0.35,0.35,0.14,,,1.0,,1.0,,3.0,4.0,1.0,2.0,1.0,,1.0,,,2.0,,56.382379181108,4.0,2.0,1.0,3.0,,,,1.0,1.0,,1.0,0.49,,,,,,
