match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_duelLost,stat_dispossessed,stat_unsuccessfulTouch,stat_aerialLost,stat_challengeLost,stat_wasFouled,stat_fouls,stat_accurateCross,stat_keyPass,stat_bigChanceCreated,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed
11352328,home,Manchester United,Rasmus Højlund,,,rasmus-hojlund,R. Højlund,F,19,191,70296,M,RHøjlund,1086417,EUR,1044316800,F,11,11,False,13.0,11.0,2.0,2.0,1.0,1.0,1.0,10.0,13.0,2.0,,,,90.0,18.0,8.1,3.0,0.0753285,1,,1.0,1.0,3.0,1.0,1.0,,,,,,1.0,1.0,0.0642,3.0,,,2.0,1.0,,,,1.0,,,,1.0,,1.0,2.0,0.3307,
11352328,home,Manchester United,Scott McTominay,,,scott-mctominay,S. McTominay,M,8,193,25748,M,ScottMcTominay,879346,EUR,850003200,M,39,39,True,11.0,10.0,,,0.0,6.0,7.0,4.0,4.0,4.0,,,,32.0,23.0,6.7,2.0,0.00066146,2,,,1.0,3.0,,,,2.0,,1.0,,2.0,1.0,0.4189,2.0,1.0,,1.0,,,1.0,,,,,2.0,,,,,,1.0
11352328,home,Manchester United,Lisandro Martínez,,,lisandro-martinez,L. Martínez,D,6,175,51689,M,LichaMartínez,859999,EUR,885081600,D,6,6,True,14.0,14.0,,,0.0,10.0,10.0,4.0,4.0,1.0,,,,27.0,16.0,6.4,2.0,0.00249445,0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11352328,home,Manchester United,Antony,,,antony,Antony,M,7,172,219783,M,Antony,958380,EUR,951350400,F,21,21,True,5.0,2.0,1.0,,0.0,,,2.0,5.0,,,,,8.0,6.0,6.4,3.0,0.00076419,0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
11352328,home,Manchester United,Tom Heaton,,,tom-heaton,T. Heaton,G,22,188,6117,M,tomheatongk,18122,EUR,513907200,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352328,home,Manchester United,Altay Bayındır,,,altay-bayindir,A. Bayındır,G,1,198,15154,M,altaybayindir,815890,EUR,892512000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352328,home,Manchester United,Willy Kambwala,Willy Kambwala,,kambwala-willy,W. Kambwala,D,5,192,2163,M,,1136721,EUR,1093392000,D,53,53,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352328,home,Manchester United,Facundo Pellistri,,,facundo-pellistri,F. Pellistri,M,28,174,7659,M,facupellistri,989803,EUR,1008806400,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352328,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,86039,M,Casemiro,122951,EUR,698803200,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352328,home,Manchester United,Omari Forson,,,forson-omari,O. Forson,F,11,179,1036,M,,1153434,EUR,1090281600,M,62,62,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352328,away,Tottenham Hotspur,Guglielmo Vicario,,,guglielmo-vicario,G. Vicario,G,1,194,7123,M,guglielmovicario,553606,EUR,844646400,G,13,13,False,35.0,33.0,3.0,2.0,0.0,32.0,33.0,1.0,2.0,12.0,2.0,,,90.0,48.0,6.3,3.0,0.00017115,0,-1.1312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352328,away,Tottenham Hotspur,Pedro Porro,,,pedro-porro,P. Porro,D,23,173,10890,M,pedroporro29,913654,EUR,937180800,D,23,23,False,56.0,45.0,7.0,4.0,1.0,24.0,27.0,26.0,49.0,6.0,,,,90.0,100.0,8.3,28.0,0.521147,1,,20.0,1.0,8.0,2.0,2.0,,3.0,,1.0,3.0,4.0,2.0,0.035,5.0,,1.0,,4.0,1.0,1.0,5.0,5.0,1.0,,,1.0,,,,0.1073,
11352328,away,Tottenham Hotspur,Cristian Romero,,,cristian-romero,C. Romero,D,17,185,37910,M,cutiromero2,829932,EUR,893635200,D,17,17,False,89.0,86.0,2.0,1.0,0.0,57.0,59.0,29.0,30.0,6.0,,,,90.0,102.0,7.0,3.0,0.00984931,1,,,2.0,7.0,1.0,1.0,,,,,2.0,3.0,1.0,0.2148,3.0,,,2.0,,1.0,1.0,,,,True,1.0,,1.0,,,,1.0
11352328,away,Tottenham Hotspur,Micky van de Ven,,,micky-van-de-ven,M. van de Ven,D,37,193,12526,M,mickyvdven,998247,EUR,987638400,D,37,37,False,62.0,60.0,3.0,1.0,0.0,43.0,43.0,17.0,19.0,1.0,,,,89.0,70.0,6.7,3.0,0.00385929,0,,,1.0,3.0,,,,3.0,,1.0,,1.0,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,
11352328,away,Tottenham Hotspur,Destiny Udogie,,,destiny-udogie,D. Udogie,D,13,186,5941,M,udogiethree,983572,EUR,1038441600,D,38,38,False,39.0,35.0,,,0.0,17.0,18.0,18.0,22.0,7.0,,,,90.0,75.0,7.2,10.0,0.0124024,0,,1.0,1.0,8.0,3.0,2.0,,4.0,,,3.0,5.0,2.0,,5.0,1.0,2.0,1.0,,,2.0,,1.0,,,,,,,,,
11352328,away,Tottenham Hotspur,Rodrigo Bentancur,,,bentancur-rodrigo,R. Bentancur,M,30,187,8306,M,rodrigo_bentancur,791190,EUR,867196800,M,30,30,False,58.0,49.0,6.0,5.0,0.0,23.0,24.0,26.0,36.0,5.0,,,,90.0,76.0,7.6,17.0,0.0971038,3,,2.0,,3.0,1.0,,,1.0,,1.0,,2.0,1.0,0.3002,7.0,3.0,2.0,2.0,1.0,1.0,,,,,,1.0,2.0,,1.0,,0.0961,
11352328,away,Tottenham Hotspur,Pierre-Emile Højbjerg,,,pierre-emile-hojbjerg,P. Højbjerg,M,23,185,4495,M,hojbjerg23,149593,EUR,807580800,M,5,5,False,88.0,77.0,11.0,8.0,0.0,37.0,41.0,40.0,49.0,7.0,,,,90.0,108.0,6.6,22.0,0.0232747,1,,2.0,1.0,3.0,2.0,,,1.0,,,,2.0,1.0,0.0515,7.0,2.0,3.0,,3.0,,,,1.0,,,1.0,,,,,,
11352328,away,Tottenham Hotspur,Oliver Skipp,,,skipp-oliver,O. Skipp,M,22,175,1315,M,,859901,EUR,969062400,M,4,4,False,28.0,26.0,1.0,1.0,0.0,6.0,6.0,20.0,22.0,3.0,,,,85.0,37.0,7.1,4.0,0.0398936,1,,,1.0,2.0,,,1.0,,,,1.0,1.0,1.0,0.0218,1.0,,1.0,1.0,,,,,3.0,,,,,,,,,
11352328,away,Tottenham Hotspur,Brennan Johnson,,,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,F,22,22,False,18.0,15.0,,,0.0,4.0,4.0,14.0,21.0,1.0,,,,90.0,46.0,6.7,15.0,0.0408946,2,,7.0,,5.0,5.0,1.0,1.0,,,,1.0,2.0,2.0,0.0823,7.0,,3.0,,2.0,2.0,1.0,3.0,1.0,,,,1.0,,,3.0,0.0834,
11352328,away,Tottenham Hotspur,Richarlison,,,richarlison,Richarlison,F,9,184,44707,M,Richarlison,840217,EUR,863222400,F,9,9,False,24.0,18.0,,,0.0,12.0,14.0,6.0,12.0,3.0,,,,90.0,43.0,7.7,15.0,0.0141751,2,,2.0,2.0,5.0,1.0,,,1.0,,,,2.0,2.0,0.251,3.0,2.0,4.0,,,2.0,,,1.0,,,,2.0,,1.0,,0.8323,
11352328,away,Tottenham Hotspur,Timo Werner,,,timo-werner,T. Werner,F,36,180,19084,M,timowerner,232306,EUR,826070400,F,16,16,False,35.0,32.0,,,1.0,10.0,11.0,22.0,25.0,4.0,,,,80.0,46.0,7.0,7.0,0.0654399,5,,1.0,,,1.0,,2.0,,,,,,,0.2779,6.0,1.0,1.0,,4.0,,,,1.0,,,3.0,,,,1.0,,
11352328,away,Tottenham Hotspur,Bryan Gil,,,bryan-gil,B. Gil,M,21,176,3585,M,bryan11gil,910026,EUR,981849600,F,11,11,True,12.0,10.0,,,0.0,5.0,6.0,5.0,7.0,,,,,10.0,16.0,6.5,4.0,0.00202879,0,,1.0,,,,,,,,,2.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,
11352328,away,Tottenham Hotspur,Radu Drăguşin,,,radu-dragusin,R. Drăguşin,D,3,191,13683,M,radudragusin5,997103,EUR,1012694400,D,6,6,True,8.0,8.0,,,0.0,4.0,4.0,4.0,4.0,,,,,11.0,10.0,6.7,,0.00039431,0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
11352328,away,Tottenham Hotspur,Emerson Royal,,,emerson-royal,E. Royal,D,22,183,10057,M,emerson_royal,856123,EUR,916272000,D,12,12,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,1.0,,,,1.0,3.0,,,0.00057818,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352328,away,Tottenham Hotspur,Fraser Forster,,,fraser-forster,F. Forster,G,17,201,1229,M,,19314,EUR,574560000,G,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352328,away,Tottenham Hotspur,Brandon Austin,,,austin-brandon,B. Austin,G,40,188,1395,M,,859896,EUR,915753600,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352328,away,Tottenham Hotspur,Alfie Dorrington,,,dorrington-alfie,A. Dorrington,D,24,192,515,M,,1177610,EUR,1113955200,D,65,65,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352328,away,Tottenham Hotspur,Yago Santiago,,,yago-santiago,Y. Santiago,M,7,177,369,M,,1092515,EUR,1047686400,F,58,58,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352328,away,Tottenham Hotspur,Jamie Donley,Jamie Donley,,jamie-donley,J. Donley,M,33,183,1438,M,,1150934,EUR,1104710400,F,63,63,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
