match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_fouls,captain,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_challengeLost,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,stat_hitWoodwork,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_keeperSaveValue
14053802,home,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185,23357,M,1063767,EUR,980640000,F,34,34,False,46.0,43.0,,,0.0,12.0,13.0,31.0,33.0,,4.0,,,90.0,61.0,6.4,5.0,0.198553,185.73545310053,19.0,23.1,33.81,4,,0.36,-1.0,-0.01,,ismaelsaibari,,4.0,5.0,,2.0,1.0,1.0,,2.0,1.0,,1.0,,1.0,3.0,51.12274979534,2.0,,,,,0.436,,-0.54,,,,4.0,3.0,,,,1.0,,,,,
14053802,home,PSV Eindhoven,Kiliann Sildillia,,,kiliann-sildillia,K. Sildillia,D,25,186,666,M,1014222,EUR,1021507200,D,25,25,True,35.0,32.0,1.0,,0.0,7.0,8.0,25.0,27.0,1.0,1.0,,,45.0,46.0,7.6,6.0,0.571961,133.30101445631,11.0,84.945,30.66,0,,0.65,0.14,0.13,,,3.0,4.0,1.0,,,,1.0,,3.0,1.0,,,,,,88.304994417685,4.0,,,,,,,,,2.0,,,1.0,,,,,,,,,
14053802,home,PSV Eindhoven,Esmir Bajraktarević,Esmir Bajraktarevic,,esmir-bajraktarevic,E. Bajraktarević,F,19,175,6905,M,1136110,EUR,1110412800,F,19,19,True,24.0,21.0,,,0.0,3.0,4.0,18.0,20.0,1.0,,,,45.0,37.0,6.9,9.0,0.100766,135.4180659053,13.0,71.505,24.99,2,,0.02,0.18,-0.02,,,4.0,1.0,1.0,,2.0,1.0,,,,,1.0,,,1.0,,50.393302555013,3.0,1.0,,,,0.2494,0.5767,0.26,,,,,,,,1.0,1.0,,,,,
14053802,home,PSV Eindhoven,Ivan Perišić,,,ivan-perisic,I. Perišić,M,5,187,17305,M,38710,EUR,602380800,F,5,5,True,20.0,10.0,,,0.0,3.0,3.0,7.0,17.0,,2.0,,,30.0,35.0,6.7,16.0,0.290563,122.40195668685,12.0,21.105,14.805,0,,0.0,0.13,-0.02,,ivanperisic444,6.0,3.0,3.0,,2.0,,1.0,,,3.0,1.0,,,1.0,,,,,,,,,,,,3.0,2.0,,3.0,,,,,,,,,
14053802,home,PSV Eindhoven,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,D,6,6,True,17.0,16.0,1.0,1.0,0.0,6.0,7.0,10.0,10.0,,2.0,,,10.0,19.0,7.0,1.0,0.0172063,75.889464990804,8.0,26.46,33.39,0,,0.11,0.01,0.14,,,,1.0,3.0,,,,,,1.0,3.0,,,,,,35.160266722538,1.0,,,,,,,,,,,,,,,,,,,,,
14053802,home,PSV Eindhoven,Niek Schiks,,,niek-schiks,N. Schiks,G,24,188,223,M,1134720,EUR,1075766400,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053802,home,PSV Eindhoven,Tijn Smolenaars,,,tijn-smolenaars,T. Smolenaars,G,1,197,64,M,1445965,EUR,1109116800,G,51,51,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053802,home,PSV Eindhoven,Yarek Gasiorowski,Yarek Gasiorowski,,gasiorowski-yarek,Y. Gasiorowski,D,3,190,1663,M,1184317,EUR,1105488000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053802,home,PSV Eindhoven,Nicolas Verkooijen,,,nicolas-verkooijen,N. Verkooijen,M,8,180,164,M,1465822,EUR,1165276800,M,50,50,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053802,away,NAC Breda,Daniel Bielica,,,bielica-daniel,D. Bielica,G,99,189,296,M,939460,EUR,925430400,G,99,99,False,30.0,12.0,30.0,12.0,0.0,3.0,6.0,9.0,24.0,2.0,4.0,,,90.0,37.0,7.2,19.0,0.00536353,28.024251374589,4.0,3.57,4.725,0,0.5872,0.19,0.0,-0.33,0.36,,,,2.0,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,0.7397
14053802,away,NAC Breda,Cherrion Valerius,Cherrion,Valerius,valerius-cherrion,C. Valerius,D,25,192,131,M,1515525,EUR,1127347200,D,25,25,False,8.0,4.0,,,0.0,2.0,3.0,2.0,5.0,1.0,,,,90.0,21.0,5.9,11.0,0.00799242,59.732613096551,6.0,32.445,16.59,0,,-0.15,-0.29,-0.24,,,1.0,6.0,3.0,1.0,3.0,,1.0,,1.0,,,1.0,,2.0,2.0,15.045784658834,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,
14053802,away,NAC Breda,Denis Odoi,Denis,Odoi,denis-odoi,D. Odoi,M,3,177,876,M,58994,EUR,580694400,D,3,3,False,18.0,15.0,,,0.0,10.0,11.0,5.0,7.0,3.0,5.0,,,90.0,29.0,5.4,5.0,0.00210869,22.086505414988,4.0,7.35,6.09,1,,-0.05,0.01,-0.77,,,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,0.0661,,-0.22,,,,1.0,,,,,,1.0,,,,
14053802,away,NAC Breda,Leo Greiml,,,leo-greiml,L. Greiml,D,12,186,224,M,918420,EUR,994118400,D,12,12,False,14.0,13.0,1.0,,0.0,7.0,7.0,6.0,7.0,11.0,2.0,,,90.0,38.0,6.8,2.0,0.00800159,32.644532385484,5.0,13.755,11.55,0,,0.22,0.05,-0.03,,,,6.0,7.0,,1.0,1.0,2.0,,4.0,3.0,3.0,2.0,,1.0,1.0,,,,,,2.0,,,,1.0,,,,,,,,,,,,,
14053802,away,NAC Breda,Rio Hillen,Rio,Hillen,rio-hillen,R. Hillen,D,22,187,90,M,1012927,EUR,1046822400,D,22,22,False,26.0,24.0,2.0,1.0,0.0,17.0,17.0,7.0,9.0,5.0,4.0,,,90.0,44.0,6.5,5.0,0.0149228,51.422246264065,11.0,4.725,3.885,0,,0.15,0.02,-0.25,,,,2.0,4.0,,,,1.0,,1.0,1.0,2.0,2.0,,3.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,
14053802,away,NAC Breda,Boy Kemper,Boy,Kemper,boy-kemper,B. Kemper,D,4,185,120,M,858242,EUR,929923200,D,4,4,False,25.0,14.0,8.0,4.0,0.0,5.0,7.0,9.0,18.0,7.0,7.0,,,90.0,56.0,7.5,18.0,0.00949038,81.431283011875,8.0,62.37,27.51,1,,0.14,0.1,-0.23,,,3.0,4.0,5.0,,1.0,1.0,1.0,True,2.0,1.0,2.0,2.0,,1.0,1.0,51.715516115939,2.0,1.0,1.0,,2.0,0.1167,0.5864,0.52,1.0,,,,,,,,,,,,,
14053802,away,NAC Breda,Mohamed Nassoh,Mohamed Nassoh,,mohamed-nassoh,M. Nassoh,M,10,186,724,M,1088895,EUR,1043539200,M,10,10,False,26.0,19.0,5.0,2.0,1.0,9.0,11.0,10.0,15.0,,5.0,,,77.0,40.0,6.6,12.0,0.204134,65.883119397048,9.0,31.395,13.65,0,,0.31,0.07,-0.08,,,5.0,5.0,1.0,1.0,,,1.0,,2.0,,1.0,1.0,,1.0,,,,,,,,,,,1.0,2.0,,,2.0,,,,,,,,,
14053802,away,NAC Breda,Maximilien Balard,Maximilien,Balard,balard-maximilien,M. Balard,M,16,178,164,M,1096511,EUR,974592000,M,16,16,False,32.0,26.0,1.0,,0.0,9.0,12.0,17.0,20.0,3.0,5.0,,,90.0,42.0,6.5,7.0,0.0688,84.501348908287,8.0,61.11,32.76,0,,0.18,0.2,-0.16,,,,5.0,2.0,1.0,,,2.0,,,,2.0,1.0,,,1.0,52.96878208528,2.0,,,,,,,,2.0,,,,,,,,,,,,,
14053802,away,NAC Breda,Kamal Sowah,,,kamal-sowah,K. Sowah,M,14,179,840,M,927440,EUR,947376000,M,14,14,False,26.0,18.0,,,0.0,10.0,13.0,8.0,13.0,3.0,5.0,,,90.0,39.0,6.6,10.0,0.00475362,43.212726986508,6.0,12.6,7.35,0,,-0.08,0.04,-0.05,,,,4.0,4.0,1.0,,,2.0,,,2.0,3.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,
14053802,away,NAC Breda,Charles-Andreas Brym,Charles-Andreas,Brym,charles-andreas-brym,C. Brym,F,7,180,203,M,990814,EUR,902534400,F,7,7,False,15.0,10.0,,,0.0,6.0,6.0,4.0,9.0,,2.0,,,78.0,39.0,7.9,14.0,0.0604294,62.624020683065,8.0,10.71,9.975,2,,0.04,0.55,0.0,,,1.0,7.0,10.0,2.0,2.0,1.0,2.0,,1.0,1.0,1.0,3.0,,6.0,5.0,22.897112483975,2.0,1.0,1.0,,3.0,0.8768,0.986,0.26,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,
14053802,away,NAC Breda,Moussa Soumano,Moussa Soumano,,soumano-moussa,M. Soumano,F,9,185,185,M,1461935,EUR,1120953600,F,9,9,False,14.0,8.0,,,0.0,1.0,3.0,7.0,11.0,1.0,2.0,,,71.0,27.0,6.3,11.0,0.0176111,94.938217096613,4.0,75.6,35.595,2,,-0.34,0.39,0.13,,,,6.0,4.0,,2.0,,1.0,,3.0,4.0,,,,3.0,,94.938217096613,4.0,,,,,0.3961,,-0.55,,,,1.0,,,2.0,1.0,1.0,,,,,
14053802,away,NAC Breda,André Ayew,,,andre-ayew,A. Ayew,F,24,176,5826,M,27035,EUR,629856000,F,24,24,True,8.0,5.0,,,0.0,3.0,4.0,2.0,4.0,1.0,1.0,,,19.0,15.0,6.5,8.0,0.00030135,26.964029342761,3.0,18.165,18.69,0,,-0.08,-0.19,0.19,,andreayew10,1.0,2.0,2.0,1.0,,,,,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14053802,away,NAC Breda,Casper Staring,,,casper-staring,C. Staring,M,6,186,53,M,1048427,EUR,980985600,M,6,6,True,2.0,1.0,1.0,,0.0,,,1.0,2.0,3.0,,,,13.0,5.0,6.7,1.0,0.00016287,,,,,0,,0.0,,0.22,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053802,away,NAC Breda,Lewis Holtby,Lewis,Holtby,lewis-holtby,L. Holtby,M,90,176,208,M,1135884,EUR,653616000,M,90,90,True,4.0,3.0,,,0.0,,,3.0,4.0,,,,,12.0,6.0,6.4,1.0,0.0020823,,,,,0,,-0.01,,-0.09,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
14053802,away,NAC Breda,Kostas Lamprou,,,kostas-lamprou,K. Lamprou,G,31,176,186,M,42876,EUR,685065600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053802,away,NAC Breda,Roy Kortsmit,Roy,Kortsmit,roy-kortsmit,R. Kortsmit,G,1,190,35,M,168437,EUR,714787200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053802,away,NAC Breda,Boyd Lucassen,Boyd,Lucassen,boyd-lucassen,B. Lucassen,D,2,173,39,M,912651,EUR,899251200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053802,away,NAC Breda,Jayden Candelaria,,,jayden-candelaria,J. Candelaria,D,21,184,86,M,1130306,EUR,1078185600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053802,away,NAC Breda,Enes Mahmutović,Enes,Mahmutović,enes-mahmutovic,E. Mahmutović,D,15,190,129,M,571964,EUR,864259200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053802,away,NAC Breda,Juho Talvitie,Juho Talvitie,,juho-talvitie,J. Talvitie,M,32,183,251,M,1149147,EUR,1111708800,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053802,away,NAC Breda,Clint Leemans,Clint,Leemans,clint-franciscus-henricus-leemans,C. Leemans,M,8,187,91,M,336811,EUR,811123200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053802,away,NAC Breda,Brahim Ghalidi,Brahim Ghalidi,,brahim-ghalidi,B. Ghalidi,F,55,174,368,M,1149130,EUR,1107129600,F,55,55,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053802,away,NAC Breda,Sydney van Hooijdonk,Sydney,van Hooijdonk,sydney-van-hooijdonk,S. v. Hooijdonk,F,20,190,703,M,943595,EUR,949795200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
