match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_sofascoreId,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_interceptionWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_unsuccessfulTouch,captain,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,stat_accurateCross,stat_totalContest,stat_challengeLost,stat_wonContest,stat_bigChanceMissed,stat_dispossessed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_ownGoals,stat_outfielderBlock
11801758,home,Juventus,Mattia Perin,mattia-perin,M. Perin,G,1,188.0,3286,M,79645,EUR,721353600,G,36,36,False,11.0,9.0,2.0,9.0,10.0,1.0,1.0,90.0,12.0,6.4,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801758,home,Juventus,Federico Gatti,federico-gatti,F. Gatti,D,4,190.0,4989,M,1128063,EUR,898646400,D,4,4,False,55.0,50.0,4.0,30.0,32.0,24.0,,90.0,70.0,6.4,7.0,1,Federico Gatti,,FedericoGatti,3.0,20.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11801758,home,Juventus,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188.0,2113,M,139273,EUR,775440000,D,24,24,False,65.0,63.0,2.0,42.0,42.0,23.0,,90.0,70.0,7.4,3.0,2,,,,2.0,21.0,,4.0,2.0,6.0,2.0,,,4.0,,,,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11801758,home,Juventus,Danilo,danilo,Danilo,D,13,184.0,15246,M,124992,EUR,679536000,D,6,6,False,71.0,70.0,4.0,34.0,35.0,37.0,,90.0,82.0,8.2,4.0,1,,,Danilo,4.0,36.0,1.0,1.0,1.0,1.0,4.0,,,5.0,3.0,1.0,,,,,,1.0,1.0,True,2.0,2.0,1.0,2.0,,,,,,,,,,,
11801758,home,Juventus,Andrea Cambiaso,cambiaso-andrea,A. Cambiaso,D,27,181.0,7434,M,917048,EUR,951004800,M,27,27,False,61.0,58.0,3.0,32.0,34.0,33.0,,83.0,82.0,8.2,14.0,1,,,andrea_cambiaso,2.0,28.0,6.0,,,4.0,2.0,,,10.0,2.0,1.0,,,,1.0,1.0,,2.0,,1.0,1.0,,3.0,2.0,4.0,,,,,,,,,
11801758,home,Juventus,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179.0,3302,M,1010223,EUR,1059868800,M,20,20,False,51.0,41.0,,15.0,17.0,34.0,,76.0,68.0,7.7,13.0,4,,,,,26.0,,1.0,2.0,3.0,5.0,,,6.0,1.0,,,2.0,,2.0,1.0,,2.0,,,,2.0,1.0,,2.0,1.0,1.0,1.0,,,,,,
11801758,home,Juventus,Manuel Locatelli,manuel-locatelli,M. Locatelli,M,5,185.0,8636,M,363860,EUR,884217600,M,5,5,False,83.0,79.0,7.0,28.0,28.0,56.0,,90.0,101.0,8.4,5.0,0,,,locamanuel73,7.0,51.0,1.0,,1.0,,9.0,,4.0,8.0,5.0,5.0,,2.0,,,,,,,1.0,,,2.0,,1.0,,1.0,,,,,,,
11801758,home,Juventus,Adrien Rabiot,adrien-rabiot,A. Rabiot,M,12,191.0,11334,M,250737,EUR,796867200,M,25,25,False,43.0,38.0,1.0,16.0,17.0,27.0,,90.0,58.0,7.4,8.0,2,,,adrienrabiot_25,1.0,22.0,1.0,1.0,1.0,1.0,6.0,,2.0,3.0,3.0,1.0,,,,,,1.0,2.0,,,,2.0,,,2.0,,2.0,,,,,,,
11801758,home,Juventus,Samuel Iling Junior,samuel-iling-junior,S. I. Junior,F,19,182.0,2442,M,996919,EUR,1065225600,M,17,17,False,35.0,30.0,,4.0,4.0,33.0,,66.0,56.0,6.8,14.0,1,,,,,27.0,2.0,,,5.0,5.0,1.0,,2.0,3.0,1.0,,,1.0,,,,3.0,,,,,3.0,1.0,5.0,1.0,2.0,,,,,,,
11801758,home,Juventus,Arkadiusz Milik,arkadiusz-milik,A. Milik,F,14,186.0,14237,M,161325,EUR,762393600,F,14,14,False,27.0,23.0,1.0,5.0,5.0,23.0,,76.0,38.0,7.5,7.0,3,,,arekmilik,1.0,18.0,1.0,,4.0,2.0,6.0,,,1.0,,,,2.0,,2.0,,1.0,,,,1.0,1.0,1.0,,2.0,,,,,,,,,
