match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_keyPass,stat_goalAssist,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,captain,stat_wonTackle,stat_wasFouled,stat_penaltyWon,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyFaced,stat_punches,stat_errorLeadToAShot,stat_penaltyConceded
10390105,home,Stade de Reims,Yehvann Diouf,,,yehvann-diouf,Y. Diouf,G,80,188,2968,M,845183,EUR,942710400,G,94,94,False,19.0,18.0,5.0,4.0,15.0,16.0,3.0,3.0,1.0,8.0,1.0,2.0,3.0,90.0,26.0,5.9,1.0,0.0,0.0,0.00110157,0,-0.2689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390105,home,Stade de Reims,Thomas Foket,,,thomas-foket,T. Foket,D,25,177,267,M,245615,EUR,780451200,D,32,32,False,60.0,56.0,3.0,2.0,26.0,26.0,31.0,37.0,1.0,7.0,,,,90.0,74.0,6.6,8.0,0.0,0.0,0.0466704,0,,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10390105,home,Stade de Reims,Emmanuel Agbadou,,,emmanuel-agbadou,E. Agbadou,D,12,192,3192,M,1013842,EUR,866505600,D,24,24,False,89.0,82.0,8.0,4.0,43.0,45.0,39.0,44.0,4.0,9.0,,,,90.0,104.0,7.3,8.0,0.02,0.0,0.129808,1,,,,1.0,4.0,4.0,2.0,,,2.0,,,,1.0,1.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
10390105,home,Stade de Reims,Yunis Abdelhamid,,,yunis-abdelhamid,Y. Abdelhamid,D,5,190,1888,M,178721,EUR,559785600,D,5,5,False,75.0,67.0,3.0,1.0,25.0,29.0,42.0,46.0,,7.0,,,,90.0,89.0,7.5,9.0,0.0263,0.0,0.0263708,1,,,,3.0,3.0,9.0,,,,,1.0,1.0,,2.0,1.0,3.0,,1.0,2.0,5.0,True,4.0,1.0,,,,,,,,,,,,
10390105,home,Stade de Reims,Thibault De Smet,,,thibault-de-smet,T. D. Smet,D,28,182,215,M,844744,EUR,897004800,D,25,25,False,40.0,32.0,1.0,1.0,12.0,18.0,21.0,25.0,1.0,5.0,,,,90.0,64.0,6.7,13.0,0.0,0.0,0.0473567,0,,3.0,1.0,,2.0,5.0,1.0,,,1.0,1.0,,,1.0,,3.0,1.0,,,2.0,,2.0,,,,,,,,,,,,,
10390105,home,Stade de Reims,Dion Lopy,,,dion-lopy,D. Lopy,M,17,186,2405,M,982327,EUR,1012608000,M,17,17,False,22.0,20.0,1.0,1.0,5.0,5.0,15.0,17.0,,4.0,,,,58.0,38.0,7.1,6.0,0.0,0.0,0.0299521,0,,,,,4.0,7.0,,2.0,1.0,,1.0,1.0,,1.0,,1.0,2.0,,1.0,3.0,,1.0,2.0,1.0,,,,,,,,,,,
10390105,home,Stade de Reims,Azor Matusiwa,,,azor-matusiwa,A. Matusiwa,M,5,173,458,M,856495,EUR,893721600,M,21,21,False,88.0,86.0,7.0,7.0,26.0,27.0,60.0,61.0,3.0,10.0,,,,90.0,100.0,7.3,4.0,0.1192,0.0,0.166777,2,,,,1.0,4.0,3.0,,,,,,2.0,,2.0,,,1.0,1.0,1.0,1.0,,1.0,2.0,,1.0,,,,,,,,,,
10390105,home,Stade de Reims,Junya Ito,,,junya-ito,J. Ito,M,10,176,4867,M,783278,EUR,731635200,M,39,39,False,39.0,36.0,,,4.0,4.0,33.0,41.0,,6.0,,,,86.0,55.0,7.7,11.0,0.1248,0.0,0.423832,2,,6.0,1.0,,2.0,3.0,1.0,2.0,1.0,,1.0,,,4.0,,,,1.0,,2.0,,1.0,,,1.0,ItouJky,1.0,,,,,,,,
10390105,home,Stade de Reims,Kamory Doumbia,Kamory Doumbia,,kamory-doumbia,K. Doumbia,M,23,170,5674,M,1156353,EUR,1045526400,M,3,3,False,35.0,32.0,2.0,2.0,9.0,9.0,23.0,27.0,,5.0,,,,70.0,54.0,7.1,9.0,0.1755,0.4156,0.0583647,4,,1.0,,1.0,6.0,2.0,3.0,2.0,1.0,,3.0,,,3.0,,1.0,1.0,2.0,,,,,,,1.0,kamory_doumbia03,,1.0,1.0,,,,,,
10390105,home,Stade de Reims,Alexis Flips,,,flips-alexis,A. Flips,M,70,173,226,M,879672,EUR,948153600,M,70,70,False,24.0,15.0,1.0,1.0,6.0,7.0,11.0,22.0,,4.0,,,,58.0,41.0,6.8,14.0,0.1683,0.0239,0.282337,4,,5.0,2.0,,6.0,2.0,3.0,,,,1.0,2.0,,2.0,,,1.0,3.0,,2.0,,,,,,,,1.0,,,,,,,
