match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_interceptionWon,stat_totalTackle,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_challengeLost,stat_dispossessed,stat_wonTackle,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyMiss,captain,stat_penaltyWon,stat_totalOffside,stat_penaltyFaced,stat_punches,stat_errorLeadToAShot,stat_penaltyConceded
13472740,home,Flamengo,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195,10864,M,AgustinRossi,1140986,EUR,808963200,G,1,1,False,21.0,19.0,7.0,5.0,0.0,18.0,18.0,1.0,3.0,4.0,1.0,1.0,2.0,90.0,25.0,6.2,2.0,0.00068463,0,0.4946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472740,home,Flamengo,Guillermo Varela,guillermo-varela,G. Varela,D,2,171,7450,M,,311456,EUR,732931200,D,2,2,False,46.0,39.0,1.0,,0.0,20.0,23.0,19.0,23.0,5.0,,,,90.0,59.0,6.7,8.0,0.0144163,0,,,,1.0,3.0,3.0,4.0,5.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472740,home,Flamengo,Danilo,danilo,Danilo,D,13,184,15246,M,Danilo,124992,EUR,679536000,D,13,13,False,56.0,53.0,1.0,,0.0,28.0,28.0,25.0,28.0,2.0,,,,90.0,66.0,6.5,5.0,0.0115899,0,,,,2.0,1.0,,1.0,1.0,5.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13472740,home,Flamengo,Léo Pereira,leo-pereira,L. Pereira,D,4,189,8450,M,leopereira4,358548,EUR,823046400,D,4,4,False,65.0,61.0,,,0.0,38.0,41.0,23.0,24.0,3.0,,,,90.0,77.0,8.0,5.0,0.118214,2,,,,2.0,1.0,3.0,1.0,4.0,3.0,3.0,1.0,,,,1.0,1.0,1.0,1.0,0.1259,0.7948,1.0,,,,,,,,,,,,,,,,,,
13472740,home,Flamengo,Ayrton Lucas,ayrton-lucas,A. Lucas,D,6,180,7146,M,AyrtonLucas,818473,EUR,866678400,D,6,6,False,67.0,63.0,1.0,1.0,0.0,16.0,16.0,47.0,51.0,1.0,,,,88.0,85.0,7.1,10.0,0.0438579,1,,,,4.0,,,,2.0,1.0,,1.0,,,,,,,,0.0122,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
13472740,home,Flamengo,Erick Pulgar,erick-pulgar,E. Pulgar,M,5,186,12411,M,erick05,590262,EUR,758592000,M,5,5,False,70.0,64.0,2.0,2.0,0.0,24.0,27.0,40.0,43.0,6.0,,,,85.0,80.0,6.5,9.0,0.0258194,0,,,,,2.0,,10.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,2.0,,,,4.0,1.0,1.0,,,,,,,,,,,
13472740,home,Flamengo,Nicolás de la Cruz,nicolas-de-la-cruz,N. de la Cruz,M,18,167,16989,M,nicodelacruz10,877513,EUR,865123200,M,18,18,False,74.0,68.0,2.0,1.0,0.0,20.0,20.0,48.0,54.0,5.0,,,,67.0,77.0,7.3,6.0,0.0488967,1,,,,,,,,1.0,,,,,,1.0,,1.0,,,0.0161,,1.0,,,,,,,1.0,,,,,,,,,,,
13472740,home,Flamengo,Jorge Carrascal,jorge-carrascal,J. Carrascal,M,15,179,14876,M,,590392,EUR,896054400,M,15,15,False,23.0,21.0,,,0.0,1.0,2.0,20.0,21.0,5.0,,,,67.0,44.0,7.4,10.0,0.137918,3,,,,3.0,1.0,,8.0,4.0,,,,3.0,,1.0,,1.0,1.0,1.0,0.5258,0.6079,1.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,
13472740,home,Flamengo,Giorgian De Arrascaeta,giorgian-de-arrascaeta,Arrascaeta,M,10,173,86686,M,G10DeArrascaeta,333587,EUR,770428800,M,10,10,False,51.0,45.0,1.0,1.0,1.0,10.0,10.0,35.0,41.0,1.0,,,,85.0,70.0,7.0,16.0,0.284212,4,,,,6.0,,1.0,6.0,2.0,,,1.0,1.0,,,1.0,3.0,,,1.513,,2.0,4.0,,1.0,,,1.0,,1.0,2.0,1.0,1.0,,,,,,,
13472740,home,Flamengo,Samuel Lino,samuel-lino,S. Lino,M,16,178,22210,M,osamuellino,874705,EUR,945907200,M,16,16,False,43.0,39.0,,,0.0,9.0,9.0,30.0,34.0,3.0,,,,80.0,60.0,8.0,8.0,0.370714,2,,,,5.0,,,2.0,6.0,,,1.0,2.0,,2.0,2.0,1.0,1.0,,0.0818,0.0297,3.0,3.0,3.0,,,1.0,,2.0,,,,,,,,,,,
13472740,home,Flamengo,Bruno Henrique,bruno-henrique,B. Henrique,F,27,184,33811,M,B.henrique,795291,EUR,662515200,F,27,27,False,13.0,11.0,,,0.0,2.0,2.0,9.0,11.0,1.0,,,,90.0,29.0,7.6,7.0,0.383033,1,,,,,4.0,,10.0,5.0,1.0,,3.0,2.0,,1.0,,,1.0,1.0,0.3221,0.4341,2.0,2.0,1.0,,2.0,1.0,2.0,,1.0,,,,True,1.0,1.0,,,,
13472740,home,Flamengo,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184,13500,M,Saul,116955,EUR,785376000,M,8,8,True,28.0,26.0,1.0,1.0,0.0,15.0,16.0,11.0,12.0,1.0,,,,23.0,33.0,6.6,2.0,0.0134073,0,,,,,1.0,,4.0,3.0,1.0,,,2.0,1.0,3.0,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,
13472740,home,Flamengo,Luiz Araújo,luiz-araujo,L. Araújo,M,7,175,16511,M,l_araujo11ofi,840451,EUR,833673600,F,7,7,True,14.0,11.0,1.0,,0.0,5.0,7.0,6.0,7.0,,,,,23.0,16.0,6.6,4.0,0.00550851,0,,,,,1.0,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
13472740,home,Flamengo,Everton,everton,Everton,M,11,174,12386,M,Evertons,386198,EUR,827452800,F,11,11,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,,,,10.0,10.0,6.6,3.0,0.00306325,0,,Everton,,2.0,,,,2.0,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,
13472740,home,Flamengo,Michael,michael,Michael,M,96,166,9025,M,Michael19,878084,EUR,826588800,F,30,30,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,14.0,3.0,6.5,1.0,0.00193254,0,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
13472740,home,Flamengo,Evertton Araujo,evertton,E. Araujo,M,52,185,4689,M,,1145106,EUR,1046390400,M,52,52,True,7.0,6.0,,,0.0,4.0,4.0,2.0,3.0,,,,,14.0,8.0,6.3,1.0,0.0461429,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472740,home,Flamengo,Matías Viña,matias-vina,M. Viña,D,17,180,7057,M,matiasv17,875295,EUR,879033600,D,17,17,True,1.0,,,,0.0,,1.0,,,,,,,11.0,7.0,6.2,3.0,0.00019979,0,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
13472740,home,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193,4946,M,,1105835,EUR,990662400,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472740,home,Flamengo,Emerson Royal,emerson-royal,E. Royal,D,,183,10094,M,emerson_royal,856123,EUR,916272000,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472740,home,Flamengo,Alex Sandro,alex-sandro,A. Sandro,D,26,181,13338,M,alxsndro12,84854,EUR,664848000,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472740,home,Flamengo,João Victor,joao-cunha,J. Victor,D,61,187,2414,M,,1602833,EUR,1167696000,D,61,61,True,,,,,,,,,,,,,,,,,,,0,,João Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472740,home,Flamengo,Juninho Vieira,juninho-vieira,Juninho,F,23,179,17811,M,juninhovieira_21,833236,EUR,848534400,F,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472740,home,Flamengo,Wallace Yan,wallace,Wallace,F,64,182,6393,M,,1466084,EUR,1107820800,F,64,64,True,,,,,,,,,,,,,,,,,,,0,,Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472740,away,Santos,Gabriel Brazão,gabriel-brazao,G. Brazão,G,77,191,3074,M,,905448,EUR,970704000,G,77,77,False,19.0,14.0,8.0,3.0,0.0,12.0,14.0,2.0,5.0,2.0,,1.0,2.0,90.0,25.0,6.4,5.0,0.0013438,0,-1.1335,,,,,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,
13472740,away,Santos,Igor Vinícius,igor-vinicius,I. Vinícius,D,18,173,1630,M,,840119,EUR,859939200,D,18,18,False,26.0,24.0,,,0.0,13.0,15.0,11.0,11.0,6.0,1.0,,,90.0,40.0,5.8,4.0,0.181855,0,,,,3.0,,,6.0,3.0,2.0,,,2.0,,2.0,3.0,,,,,,2.0,2.0,1.0,,1.0,3.0,,1.0,,,,,,,,,,,
13472740,away,Santos,Zé Ivaldo,ze-ivaldo,Z. Ivaldo,D,2,185,1464,M,,844602,EUR,856483200,D,27,27,False,31.0,27.0,2.0,,0.0,26.0,27.0,1.0,4.0,3.0,,,,90.0,43.0,6.1,5.0,0.00076883,0,,,,,,1.0,4.0,3.0,5.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,
13472740,away,Santos,Luan Peres,luan-peres,L. Peres,D,14,190,1198,M,,842098,EUR,774576000,D,14,14,False,20.0,17.0,3.0,3.0,0.0,17.0,19.0,,1.0,2.0,,,,62.0,33.0,6.9,3.0,0.00018458,1,,,,,1.0,,1.0,3.0,6.0,2.0,1.0,,,2.0,,1.0,,,0.2814,,,,,,,,,2.0,,1.0,,,,,,,,,
