match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_interceptionWon,player_firstName,player_lastName,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_challengeLost,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_blockedScoringAttempt,stat_totalOffside,stat_errorLeadToAShot,stat_goalAssist,stat_bigChanceCreated,stat_goals
11067306,home,Coritiba,Gabriel Vasconcelos,gabriel-vasconcelos,G. Vasconcelos,G,1,193,501,M,147467,EUR,717552000,G,1,1,False,True,26.0,17.0,15.0,6.0,13.0,16.0,4.0,10.0,9.0,6.0,6.0,90.0,39.0,7.6,9.0,0.0,0.0,0.00088708,0,-0.4003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067306,home,Coritiba,Benjamin Kuscevic,benjamin-kuscevic,B. Kuscevic,D,13,185,1470,M,590324,EUR,830995200,D,13,13,False,,74.0,60.0,11.0,4.0,44.0,46.0,17.0,29.0,4.0,,,90.0,89.0,7.0,15.0,0.0,0.0,0.0472389,0,,1.0,1.0,5.0,1.0,10.0,7.0,4.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11067306,home,Coritiba,Bruno Viana,bruno-viana,B. Viana,D,30,187,241,M,804703,EUR,791942400,D,5,5,False,,61.0,55.0,5.0,3.0,39.0,41.0,16.0,20.0,2.0,,,78.0,71.0,6.9,6.0,0.0,0.0,0.0050551,0,,,,1.0,,3.0,5.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,
11067306,home,Coritiba,Vilar,vilar,Vilar,D,4,189,70,M,1177012,EUR,956016000,D,28,28,False,,59.0,50.0,8.0,4.0,39.0,43.0,11.0,16.0,6.0,,,90.0,64.0,6.3,9.0,0.0,0.0,0.00440142,0,,,,1.0,,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
11067306,home,Coritiba,Liziero,liziero,Liziero,M,28,175,748,M,822510,EUR,886809600,M,31,31,False,,48.0,41.0,6.0,3.0,20.0,21.0,21.0,28.0,8.0,,,71.0,63.0,6.7,13.0,0.0,0.0,0.0235956,0,,1.0,,2.0,6.0,5.0,,2.0,1.0,,1.0,1.0,1.0,2.0,,,1.0,2.0,2.0,,,,,,,,,,,,
11067306,home,Coritiba,Natanael,natanael,Natanael,D,2,172,1029,M,1046805,EUR,1010188800,M,16,16,False,,35.0,28.0,3.0,1.0,11.0,15.0,18.0,22.0,9.0,,,90.0,78.0,7.0,16.0,0.1308,0.1946,0.053514,2,,2.0,1.0,2.0,12.0,11.0,2.0,6.0,4.0,4.0,2.0,5.0,1.0,3.0,,,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,
11067306,home,Coritiba,Júnior Urso,junior-urso,Júnior Urso,M,30,182,131,M,243251,EUR,605491200,M,23,23,False,,18.0,16.0,,,7.0,7.0,9.0,11.0,2.0,,,59.0,27.0,6.2,7.0,0.0311,0.0,0.0158889,1,,,,,3.0,1.0,,,,3.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,
11067306,home,Coritiba,Bruno Gomes,bruno-gomes,B. Gomes,D,15,175,903,M,995071,EUR,986342400,M,6,6,False,,26.0,25.0,3.0,3.0,14.0,14.0,11.0,14.0,2.0,,,59.0,41.0,6.7,9.0,0.116,0.0953,0.0225417,2,,2.0,,,6.0,3.0,,1.0,,1.0,1.0,,3.0,,,,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,
11067306,home,Coritiba,Jamerson,jamerson,Jamerson,D,83,177,408,M,972373,EUR,905299200,M,83,83,False,,40.0,34.0,2.0,,15.0,16.0,20.0,28.0,8.0,,,90.0,72.0,7.2,13.0,0.0292,0.1685,0.0396536,1,,4.0,1.0,1.0,6.0,11.0,1.0,6.0,4.0,,,,,2.0,,,1.0,1.0,6.0,2.0,4.0,,1.0,,,,1.0,,,,
11067306,home,Coritiba,Alef Manga,manga-alef,A. Manga,F,11,190,617,M,954719,EUR,786067200,F,11,11,False,,28.0,24.0,,,7.0,8.0,17.0,22.0,4.0,,,90.0,43.0,7.1,8.0,0.1745,0.7115,0.232165,5,,2.0,,,5.0,2.0,,,,1.0,,,4.0,,Alef,Manga,2.0,1.0,2.0,2.0,2.0,1.0,2.0,,,2.0,1.0,,,,
